Pos,ID,Name,BV,SV,Team,3_xMins,3_Pts,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts
M,470.0,Yates,50,50,Nott'm Forest,78.0,2.348,78.0,2.431,78.0,2.775,78.0,2.186,78.0,2.469,78.0,2.45
M,165.0,Cullen,50,50,Burnley,87.0,2.434,87.0,2.509,87.0,2.576,87.0,2.391,87.0,2.257,87.0,2.473
D,471.0,Ahmedhodžić,45,45,Sheffield Utd,78.0,1.631,78.0,3.229,78.0,2.505,78.0,1.976,78.0,2.547,78.0,2.689
M,261.0,Onana,50,50,Everton,67.0,2.492,67.0,2.523,67.0,2.195,67.0,2.249,67.0,2.627,67.0,2.488
M,126.0,Caicedo,50,50,Chelsea,68.0,2.587,68.0,2.518,68.0,2.401,68.0,2.281,68.0,2.341,68.0,2.434
M,310.0,Thiago,49,49,Liverpool,65.0,2.253,65.0,2.428,65.0,2.586,65.0,2.549,65.0,2.433,65.0,2.281
M,26.0,Trossard,68,68,Arsenal,55.0,2.552,55.0,2.309,55.0,2.516,55.0,2.447,55.0,2.606,55.0,2.088
F,293.0,Darwin,74,74,Liverpool,54.0,2.254,54.0,2.421,54.0,2.561,54.0,2.537,54.0,2.436,54.0,2.289
D,598.0,Doherty,45,45,Wolves,63.0,2.64,63.0,2.412,63.0,2.062,63.0,3.109,63.0,1.788,63.0,2.395
M,268.0,Cairney,50,50,Fulham,63.0,2.177,63.0,2.113,63.0,2.682,63.0,2.366,63.0,2.367,63.0,2.673
M,280.0,Palhinha,50,50,Fulham,77.0,2.156,77.0,2.064,77.0,2.7,77.0,2.329,77.0,2.403,77.0,2.688
F,278.0,Mitrović,74,74,Fulham,55.0,2.016,55.0,1.982,55.0,2.966,55.0,2.191,55.0,2.151,55.0,2.966
F,326.0,Morris,55,55,Luton,82.0,2.31,82.0,2.385,82.0,2.379,82.0,2.455,82.0,2.369,82.0,2.349
D,441.0,Cook,45,45,Nott'm Forest,75.0,2.051,75.0,2.341,75.0,3.525,75.0,1.472,75.0,2.427,75.0,2.421
D,89.0,Zabarnyi,45,45,Bournemouth,78.0,2.803,78.0,2.066,78.0,2.623,78.0,1.885,78.0,2.06,78.0,2.639
D,178.0,Taylor,40,40,Burnley,75.0,2.249,75.0,2.677,75.0,2.683,75.0,2.203,75.0,1.598,75.0,2.448
F,314.0,Adebayo,50,50,Luton,75.0,2.259,75.0,2.314,75.0,2.312,75.0,2.369,75.0,2.306,75.0,2.283
M,565.0,Lemina,50,50,Wolves,74.0,2.365,74.0,2.281,74.0,2.207,74.0,2.496,74.0,2.108,74.0,2.296
D,173.0,O'Shea,45,45,Burnley,82.0,2.227,82.0,2.667,82.0,2.675,82.0,2.183,82.0,1.548,82.0,2.431
D,480.0,Egan,45,45,Sheffield Utd,85.0,1.527,85.0,3.068,85.0,2.338,85.0,1.864,85.0,2.379,85.0,2.524
D,497.0,Emerson Royal,45,45,Spurs,60.0,2.356,60.0,2.433,60.0,2.807,60.0,1.717,60.0,1.876,60.0,2.496
M,481.0,Fleck,50,50,Sheffield Utd,67.0,2.085,67.0,2.421,67.0,2.274,67.0,2.162,67.0,2.306,67.0,2.345
M,52.0,Nakamba,45,45,Luton,80.0,2.109,80.0,2.283,80.0,2.23,80.0,2.42,80.0,2.229,80.0,2.235
D,473.0,Baldock,40,40,Sheffield Utd,77.0,1.493,77.0,3.003,77.0,2.288,77.0,1.836,77.0,2.33,77.0,2.472
D,469.0,Worrall,45,45,Nott'm Forest,78.0,1.931,78.0,2.183,78.0,3.401,78.0,1.341,78.0,2.279,78.0,2.26
D,467.0,N.Williams,45,45,Nott'm Forest,73.0,1.943,73.0,2.193,73.0,3.336,73.0,1.365,73.0,2.279,73.0,2.265
M,574.0,Traoré,45,45,Wolves,77.0,2.3,77.0,2.206,77.0,2.148,77.0,2.464,77.0,2.032,77.0,2.23
D,455.0,McKenna,45,45,Nott'm Forest,82.0,1.903,82.0,2.166,82.0,3.405,82.0,1.311,82.0,2.266,82.0,2.246
D,576.0,Jack Robinson,45,45,Sheffield Utd,75.0,1.464,75.0,2.968,75.0,2.285,75.0,1.795,75.0,2.32,75.0,2.452
F,485.0,McBurnie,55,55,Sheffield Utd,65.0,2.091,65.0,2.279,65.0,2.199,65.0,2.132,65.0,2.254,65.0,2.273
M,412.0,Gordon,55,55,Newcastle,59.0,1.988,59.0,1.951,59.0,2.137,59.0,2.442,59.0,2.425,59.0,2.198
D,474.0,Basham,40,40,Sheffield Utd,74.0,1.473,74.0,2.908,74.0,2.232,74.0,1.795,74.0,2.267,74.0,2.397
M,65.0,Christie,50,50,Bournemouth,62.0,2.25,62.0,2.141,62.0,2.202,62.0,2.083,62.0,2.102,62.0,2.267
D,484.0,Lowe,45,45,Sheffield Utd,72.0,1.434,72.0,2.826,72.0,2.169,72.0,1.748,72.0,2.2,72.0,2.328
D,369.0,Walker,51,51,Man City,56.0,2.202,56.0,2.312,56.0,1.995,56.0,2.438,56.0,2.119,56.0,1.594
M,35.0,Buendía,59,59,Aston Villa,55.0,2.302,55.0,1.876,55.0,2.098,55.0,2.032,55.0,1.904,55.0,2.285
D,41.0,Diego Carlos,45,45,Aston Villa,57.0,2.329,57.0,1.705,57.0,2.18,57.0,1.965,57.0,1.896,57.0,2.283
M,159.0,Benson,55,55,Burnley,65.0,2.052,65.0,2.113,65.0,2.182,65.0,1.983,65.0,1.902,65.0,2.079
F,135.0,João Pedro,56,56,Brighton,55.0,2.134,55.0,1.976,55.0,1.9,55.0,2.217,55.0,1.94,55.0,2.02
D,84.0,Smith,45,45,Bournemouth,65.0,2.36,65.0,1.824,65.0,2.216,65.0,1.647,65.0,1.756,65.0,2.259
M,591.0,Willian,54,54,Fulham,53.0,1.727,53.0,1.656,53.0,2.316,53.0,1.939,53.0,1.91,53.0,2.313
M,106.0,Jensen,55,55,Brentford,57.0,1.929,57.0,2.072,57.0,1.732,57.0,2.023,57.0,2.038,57.0,1.785
D,377.0,Dalot,49,49,Man Utd,57.0,2.299,57.0,1.521,57.0,1.717,57.0,2.102,57.0,1.986,57.0,1.879
F,558.0,Jiménez,54,54,Fulham,55.0,1.721,55.0,1.698,55.0,2.121,55.0,1.902,55.0,1.866,55.0,2.121
D,83.0,Senesi,44,44,Bournemouth,62.0,2.181,62.0,1.731,62.0,2.056,62.0,1.583,62.0,1.674,62.0,2.101
M,421.0,S.Longstaff,49,49,Newcastle,57.0,1.742,57.0,1.707,57.0,1.804,57.0,2.026,57.0,2.02,57.0,1.848
F,468.0,Wood,50,50,Nott'm Forest,55.0,1.785,55.0,1.869,55.0,1.984,55.0,1.72,55.0,1.857,55.0,1.882
M,55.0,Ramsey,59,59,Aston Villa,55.0,1.996,55.0,1.646,55.0,1.833,55.0,1.768,55.0,1.669,55.0,1.971
M,557.0,Hwang,55,55,Wolves,52.0,1.879,52.0,1.784,52.0,1.696,52.0,2.012,52.0,1.645,52.0,1.783
D,198.0,Cucurella,50,50,Chelsea,55.0,2.013,55.0,1.915,55.0,1.749,55.0,1.593,55.0,1.672,55.0,1.79
F,535.0,Ings,59,59,West Ham,50.0,1.614,50.0,2.0,50.0,1.59,50.0,1.623,50.0,1.996,50.0,1.618
M,423.0,Murphy,50,50,Newcastle,27.0,1.609,27.0,1.587,27.0,1.672,27.0,1.893,27.0,1.795,27.0,1.709
F,232.0,Mateta,49,49,Crystal Palace,35.0,1.654,35.0,1.789,35.0,1.664,35.0,1.74,35.0,1.606,35.0,1.79
M,86.0,Tavernier,54,54,Bournemouth,48.0,1.755,48.0,1.694,48.0,1.723,48.0,1.601,48.0,1.606,48.0,1.852
M,515.0,Skipp,49,49,Spurs,60.0,1.738,60.0,1.757,60.0,1.834,60.0,1.539,60.0,1.578,60.0,1.774
D,507.0,Perišić,50,50,Spurs,45.0,1.721,45.0,1.753,45.0,1.898,45.0,1.392,45.0,1.448,45.0,1.868
M,95.0,Canós,50,50,Brentford,55.0,1.643,55.0,1.778,55.0,1.515,55.0,1.714,55.0,1.749,55.0,1.551
D,5.0,Gabriel,49,49,Arsenal,50.0,1.746,50.0,1.566,50.0,1.674,50.0,1.673,50.0,1.719,50.0,1.436
M,371.0,Amad,45,45,Man Utd,8.0,1.844,8.0,1.334,8.0,1.354,8.0,1.878,8.0,1.586,8.0,1.474
M,527.0,Cornet,54,54,West Ham,35.0,1.431,35.0,1.859,35.0,1.434,35.0,1.436,35.0,1.857,35.0,1.438
M,87.0,H.Traorè,49,49,Bournemouth,32.0,1.591,32.0,1.538,32.0,1.553,32.0,1.498,32.0,1.498,32.0,1.659
F,287.0,Vinícius,49,49,Fulham,25.0,1.277,25.0,1.242,25.0,1.997,25.0,1.381,25.0,1.369,25.0,1.997
M,549.0,Chiquinho,45,45,Wolves,24.0,1.558,24.0,1.52,24.0,1.409,24.0,1.685,24.0,1.386,24.0,1.517
M,223.0,C.Doucouré,50,50,Crystal Palace,55.0,1.381,55.0,1.516,55.0,1.381,55.0,1.477,55.0,1.364,55.0,1.522
M,381.0,Fred,50,50,Man Utd,45.0,1.533,45.0,1.324,45.0,1.338,45.0,1.557,45.0,1.418,45.0,1.383
D,357.0,Laporte,49,49,Man City,35.0,1.501,35.0,1.394,35.0,1.367,35.0,1.416,35.0,1.421,35.0,1.26
M,59.0,Traoré,50,50,Aston Villa,15.0,1.501,15.0,1.276,15.0,1.348,15.0,1.329,15.0,1.284,15.0,1.484
D,358.0,Lewis,45,45,Man City,33.0,1.413,33.0,1.358,33.0,1.329,33.0,1.384,33.0,1.393,33.0,1.238
D,604.0,Aina,45,45,Nott'm Forest,32.0,1.298,32.0,1.35,32.0,1.48,32.0,1.244,32.0,1.35,32.0,1.384
D,305.0,Matip,50,50,Liverpool,32.0,1.273,32.0,1.344,32.0,1.44,32.0,1.384,32.0,1.348,32.0,1.273
M,578.0,Nelson,50,50,Arsenal,11.0,1.424,11.0,1.256,11.0,1.41,11.0,1.27,11.0,1.411,11.0,1.16
M,543.0,Vlasic,45,45,West Ham,24.0,1.207,24.0,1.51,24.0,1.171,24.0,1.214,24.0,1.507,24.0,1.214
D,532.0,Emerson,45,45,West Ham,45.0,1.25,45.0,1.396,45.0,1.249,45.0,1.249,45.0,1.407,45.0,1.259
M,99.0,Dasilva,50,50,Brentford,23.0,1.273,23.0,1.354,23.0,1.208,23.0,1.329,23.0,1.357,23.0,1.237
M,208.0,Madueke,55,55,Chelsea,25.0,1.393,25.0,1.275,25.0,1.276,25.0,1.206,25.0,1.254,25.0,1.291
D,260.0,Mykolenko,44,44,Everton,33.0,1.254,33.0,1.266,33.0,1.136,33.0,1.159,33.0,1.265,33.0,1.256
D,536.0,Johnson,45,45,West Ham,45.0,1.137,45.0,1.285,45.0,1.138,45.0,1.137,45.0,1.295,45.0,1.146
M,58.0,Tielemans,59,59,Aston Villa,26.0,1.281,26.0,1.115,26.0,1.169,26.0,1.161,26.0,1.118,26.0,1.269
F,149.0,Undav,55,55,Brighton,12.0,1.289,12.0,1.036,12.0,1.208,12.0,1.331,12.0,1.136,12.0,1.107
M,499.0,Højbjerg,54,54,Spurs,25.0,1.185,25.0,1.195,25.0,1.198,25.0,1.05,25.0,1.067,25.0,1.204
D,573.0,Toti,45,45,Wolves,37.0,1.172,37.0,1.124,37.0,1.066,37.0,1.225,37.0,1.06,37.0,1.119
D,321.0,Doughty,45,45,Luton,35.0,1.084,35.0,1.123,35.0,1.135,35.0,1.171,35.0,1.134,35.0,1.105
D,465.0,Toffolo,45,45,Nott'm Forest,34.0,1.101,34.0,1.11,34.0,1.206,34.0,1.09,34.0,1.114,34.0,1.118
M,229.0,Hughes,50,50,Crystal Palace,25.0,1.039,25.0,1.12,25.0,1.039,25.0,1.094,25.0,1.009,25.0,1.121
M,38.0,Coutinho,60,60,Aston Villa,20.0,1.152,20.0,0.959,20.0,1.048,20.0,1.03,20.0,0.969,20.0,1.135
M,270.0,De Cordova-Reid,55,55,Fulham,22.0,0.959,22.0,0.944,22.0,1.162,22.0,1.028,22.0,1.022,22.0,1.162
M,125.0,Buonanotte,49,49,Brighton,22.0,1.082,22.0,0.979,22.0,0.994,22.0,1.145,22.0,1.027,22.0,0.986
M,392.0,McTominay,50,50,Man Utd,22.0,1.09,22.0,0.957,22.0,0.969,22.0,1.109,22.0,1.024,22.0,1.019
D,311.0,Tsimikas,45,45,Liverpool,22.0,0.957,22.0,1.021,22.0,1.129,22.0,1.058,22.0,1.023,22.0,0.958
M,244.0,André Gomes,45,45,Everton,24.0,1.047,24.0,1.058,24.0,0.961,24.0,0.971,24.0,1.058,24.0,1.049
D,548.0,Bueno,45,45,Wolves,25.0,1.046,25.0,1.003,25.0,0.962,25.0,1.085,25.0,0.936,25.0,0.998
D,512.0,Sánchez,45,45,Spurs,24.0,1.03,24.0,1.035,24.0,1.037,24.0,0.911,24.0,0.925,24.0,1.04
D,514.0,R.Sessegnon,45,45,Spurs,15.0,0.989,15.0,1.001,15.0,1.108,15.0,0.832,15.0,0.848,15.0,1.114
D,194.0,Chalobah,44,44,Chelsea,22.0,0.988,22.0,0.97,22.0,0.972,22.0,0.895,22.0,0.945,22.0,0.984
F,44.0,Durán,50,50,Aston Villa,23.0,0.969,23.0,0.913,23.0,0.981,23.0,0.971,23.0,0.922,23.0,0.959
D,517.0,Spence,40,40,Spurs,18.0,0.953,18.0,0.959,18.0,1.034,18.0,0.839,18.0,0.854,18.0,1.036
M,133.0,Gilmour,50,50,Brighton,22.0,0.962,22.0,0.912,22.0,0.912,22.0,0.998,22.0,0.922,22.0,0.917
D,318.0,Burke,40,40,Luton,23.0,0.895,23.0,0.934,23.0,0.947,23.0,0.969,23.0,0.946,23.0,0.915
F,538.0,Mubama,45,45,West Ham,15.0,0.84,15.0,1.09,15.0,0.853,15.0,0.848,15.0,1.087,15.0,0.847
D,32.0,Álex Moreno,50,50,Aston Villa,20.0,1.029,20.0,0.847,20.0,0.912,20.0,0.905,20.0,0.851,20.0,1.017
M,446.0,Freuler,49,49,Nott'm Forest,24.0,0.909,24.0,0.92,24.0,0.994,24.0,0.886,24.0,0.923,24.0,0.928
M,4.0,Fábio Vieira,54,54,Arsenal,15.0,0.95,15.0,0.898,15.0,0.934,15.0,0.916,15.0,0.976,15.0,0.856
D,389.0,Malacia,44,44,Man Utd,23.0,0.989,23.0,0.85,23.0,0.861,23.0,1.005,23.0,0.917,23.0,0.901
D,252.0,Godfrey,45,45,Everton,22.0,0.933,22.0,0.944,22.0,0.852,22.0,0.86,22.0,0.944,22.0,0.935
F,200.0,D.D.Fofana,50,50,Chelsea,12.0,1.03,12.0,0.85,12.0,0.853,12.0,0.839,12.0,0.859,12.0,0.957
D,537.0,Kehrer,45,45,West Ham,23.0,0.847,23.0,0.973,23.0,0.835,23.0,0.852,23.0,0.972,23.0,0.856
M,362.0,Palmer,50,50,Man City,12.0,1.032,12.0,0.849,12.0,0.83,12.0,0.895,12.0,0.903,12.0,0.761
M,22.0,Smith Rowe,54,54,Arsenal,13.0,0.869,13.0,0.883,13.0,0.859,13.0,0.84,13.0,0.96,13.0,0.853
M,300.0,Jones,49,49,Liverpool,13.0,0.803,13.0,0.852,13.0,0.937,13.0,0.883,13.0,0.855,13.0,0.804
M,138.0,Lallana,49,49,Brighton,12.0,0.879,12.0,0.816,12.0,0.819,12.0,0.906,12.0,0.843,12.0,0.825
M,492.0,Bentancur,55,55,Spurs,12.0,0.872,12.0,0.877,12.0,0.877,12.0,0.738,12.0,0.753,12.0,0.881
D,31.0,Zinchenko,49,49,Arsenal,17.0,0.856,17.0,0.78,17.0,0.855,17.0,0.823,17.0,0.896,17.0,0.761
F,264.0,Simms,45,45,Everton,8.0,0.702,8.0,1.086,8.0,0.614,8.0,0.649,8.0,1.086,8.0,0.703
F,76.0,Moore,50,50,Bournemouth,14.0,0.827,14.0,0.81,14.0,0.82,14.0,0.765,14.0,0.771,14.0,0.845
F,246.0,Calvert-Lewin,59,59,Everton,14.0,0.811,14.0,0.863,14.0,0.693,14.0,0.738,14.0,0.877,14.0,0.813
M,442.0,Danilo,55,55,Nott'm Forest,12.0,0.761,12.0,0.791,12.0,0.882,12.0,0.729,12.0,0.794,12.0,0.8
M,170.0,Gudmundsson,49,49,Burnley,15.0,0.758,15.0,0.771,15.0,0.84,15.0,0.736,15.0,0.717,15.0,0.76
D,191.0,Badiashile,44,44,Chelsea,15.0,0.783,15.0,0.765,15.0,0.766,15.0,0.7,15.0,0.744,15.0,0.78
M,295.0,Elliott,49,49,Liverpool,13.0,0.711,13.0,0.742,13.0,0.82,13.0,0.771,13.0,0.744,13.0,0.712
F,82.0,Semenyo,45,45,Bournemouth,12.0,0.765,12.0,0.747,12.0,0.757,12.0,0.712,12.0,0.718,12.0,0.786
D,245.0,Branthwaite,40,40,Everton,12.0,0.679,12.0,0.899,12.0,0.583,12.0,0.605,12.0,0.898,12.0,0.681
M,292.0,Bajcetic,49,49,Liverpool,15.0,0.685,15.0,0.713,15.0,0.781,15.0,0.743,15.0,0.716,15.0,0.687
M,505.0,Ndombele,44,44,Spurs,12.0,0.731,12.0,0.741,12.0,0.772,12.0,0.601,12.0,0.616,12.0,0.778
D,495.0,Davies,45,45,Spurs,12.0,0.733,12.0,0.743,12.0,0.748,12.0,0.612,12.0,0.628,12.0,0.754
M,400.0,Van de Beek,49,49,Man Utd,14.0,0.745,14.0,0.655,14.0,0.667,14.0,0.764,14.0,0.689,14.0,0.684
D,530.0,Cresswell,44,44,West Ham,15.0,0.635,15.0,0.818,15.0,0.636,15.0,0.641,15.0,0.815,15.0,0.642
D,151.0,Veltman,44,44,Brighton,15.0,0.727,15.0,0.656,15.0,0.657,15.0,0.766,15.0,0.684,15.0,0.663
D,560.0,Jonny,45,45,Wolves,15.0,0.723,15.0,0.684,15.0,0.648,15.0,0.764,15.0,0.638,15.0,0.679
D,139.0,Lamptey,40,40,Brighton,15.0,0.718,15.0,0.647,15.0,0.649,15.0,0.77,15.0,0.675,15.0,0.654
M,67.0,Dembélé,45,45,Bournemouth,12.0,0.694,12.0,0.673,12.0,0.683,12.0,0.658,12.0,0.664,12.0,0.708
D,496.0,Dier,44,44,Spurs,12.0,0.71,12.0,0.715,12.0,0.717,12.0,0.6,12.0,0.616,12.0,0.72
M,600.0,Redmond,49,49,Burnley,15.0,0.665,15.0,0.678,15.0,0.745,15.0,0.642,15.0,0.626,15.0,0.667
F,174.0,Obafemi,50,50,Burnley,11.0,0.661,11.0,0.672,11.0,0.725,11.0,0.639,11.0,0.613,11.0,0.663
M,146.0,Sarmiento,45,45,Brighton,12.0,0.677,12.0,0.624,12.0,0.632,12.0,0.736,12.0,0.638,12.0,0.632
D,370.0,Telles,45,45,Man Utd,12.0,0.722,12.0,0.573,12.0,0.584,12.0,0.745,12.0,0.629,12.0,0.623
D,241.0,Tomkins,40,40,Crystal Palace,8.0,0.619,8.0,0.674,8.0,0.619,8.0,0.66,8.0,0.603,8.0,0.675
M,72.0,Kluivert,49,49,Bournemouth,8.0,0.657,8.0,0.637,8.0,0.648,8.0,0.597,8.0,0.603,8.0,0.678
F,552.0,Fabio Silva,55,55,Wolves,15.0,0.644,15.0,0.627,15.0,0.594,15.0,0.719,15.0,0.581,15.0,0.622
M,144.0,Moder,45,45,Brighton,14.0,0.641,14.0,0.599,14.0,0.6,14.0,0.696,14.0,0.605,14.0,0.603
M,111.0,Onyeka,49,49,Brentford,12.0,0.596,12.0,0.661,12.0,0.57,12.0,0.64,12.0,0.663,12.0,0.581
F,328.0,Ogbene,50,50,Luton,15.0,0.589,15.0,0.616,15.0,0.622,15.0,0.64,15.0,0.62,15.0,0.605
M,40.0,Dendoncker,49,49,Aston Villa,13.0,0.675,13.0,0.562,13.0,0.605,13.0,0.597,13.0,0.569,13.0,0.667
D,255.0,Holgate,40,40,Everton,13.0,0.632,13.0,0.644,13.0,0.544,13.0,0.564,13.0,0.644,13.0,0.635
D,428.0,Targett,44,44,Newcastle,12.0,0.538,12.0,0.518,12.0,0.568,12.0,0.673,12.0,0.649,12.0,0.592
M,394.0,Pellistri,45,45,Man Utd,12.0,0.627,12.0,0.543,12.0,0.555,12.0,0.643,12.0,0.571,12.0,0.567
D,366.0,Sergio Gómez,40,40,Man City,10.0,0.756,10.0,0.554,10.0,0.529,10.0,0.602,10.0,0.61,10.0,0.452
M,163.0,Cork,50,50,Burnley,15.0,0.573,15.0,0.586,15.0,0.628,15.0,0.57,15.0,0.556,15.0,0.575
F,340.0,Woodrow,45,45,Luton,13.0,0.555,13.0,0.582,13.0,0.588,13.0,0.605,13.0,0.586,13.0,0.572
D,386.0,Lindelöf,45,45,Man Utd,12.0,0.634,12.0,0.522,12.0,0.534,12.0,0.65,12.0,0.567,12.0,0.562
M,124.0,Ayari,45,45,Brighton,8.0,0.613,8.0,0.503,8.0,0.593,8.0,0.611,8.0,0.62,8.0,0.515
M,79.0,Pearson,45,45,Bournemouth,15.0,0.578,15.0,0.558,15.0,0.566,15.0,0.547,15.0,0.554,15.0,0.599
D,606.0,Igor,44,44,Brighton,12.0,0.593,12.0,0.532,12.0,0.531,12.0,0.632,12.0,0.552,12.0,0.537
D,298.0,Gomez,45,45,Liverpool,12.0,0.506,12.0,0.547,12.0,0.62,12.0,0.58,12.0,0.553,12.0,0.506
D,277.0,Mbabu,40,40,Fulham,12.0,0.47,12.0,0.464,12.0,0.67,12.0,0.513,12.0,0.521,12.0,0.67
M,494.0,Bryan,50,50,Spurs,8.0,0.548,8.0,0.569,8.0,0.657,8.0,0.416,8.0,0.432,8.0,0.662
F,562.0,Kalajdžić,50,50,Wolves,10.0,0.551,10.0,0.511,10.0,0.492,10.0,0.734,10.0,0.463,10.0,0.505
F,541.0,Scamacca,60,60,West Ham,5.0,0.478,5.0,0.658,5.0,0.455,5.0,0.481,5.0,0.653,5.0,0.483
M,92.0,Baptiste,45,45,Brentford,11.0,0.517,11.0,0.57,11.0,0.485,11.0,0.554,11.0,0.574,11.0,0.498
F,33.0,Archer,45,45,Aston Villa,12.0,0.582,12.0,0.492,12.0,0.517,12.0,0.509,12.0,0.503,12.0,0.572
F,193.0,Broja,50,50,Chelsea,3.0,0.579,3.0,0.49,3.0,0.488,3.0,0.445,3.0,0.466,3.0,0.506
M,410.0,Fraser,49,49,Newcastle,8.0,0.387,8.0,0.37,8.0,0.411,8.0,0.643,8.0,0.523,8.0,0.426
M,56.0,Sanson,45,45,Aston Villa,8.0,0.53,8.0,0.408,8.0,0.431,8.0,0.425,8.0,0.413,8.0,0.517
M,9.0,Jorginho,55,55,Arsenal,10.0,0.462,10.0,0.395,10.0,0.455,10.0,0.433,10.0,0.481,10.0,0.38
D,24.0,Tierney,45,45,Arsenal,8.0,0.454,8.0,0.384,8.0,0.452,8.0,0.426,8.0,0.497,8.0,0.369
M,317.0,Berry,49,49,Luton,10.0,0.381,10.0,0.41,10.0,0.418,10.0,0.438,10.0,0.417,10.0,0.399
M,269.0,Cavaleiro,50,50,Fulham,8.0,0.341,8.0,0.336,8.0,0.5,8.0,0.38,8.0,0.38,8.0,0.5
M,554.0,Guedes,54,54,Wolves,7.0,0.411,7.0,0.372,7.0,0.345,7.0,0.57,7.0,0.334,7.0,0.368
M,364.0,Phillips,49,49,Man City,8.0,0.459,8.0,0.395,8.0,0.373,8.0,0.415,8.0,0.42,8.0,0.333
D,45.0,Hause,40,40,Aston Villa,8.0,0.451,8.0,0.336,8.0,0.378,8.0,0.37,8.0,0.347,8.0,0.443
D,37.0,Chambers,40,40,Aston Villa,8.0,0.453,8.0,0.331,8.0,0.37,8.0,0.363,8.0,0.337,8.0,0.439
M,16.0,Pépé,49,49,Arsenal,3.0,0.383,3.0,0.334,3.0,0.38,3.0,0.362,3.0,0.423,3.0,0.282
D,204.0,Hall,45,45,Newcastle,5.0,0.302,5.0,0.27,5.0,0.319,5.0,0.525,5.0,0.399,5.0,0.328
M,503.0,Lo Celso,49,49,Spurs,2.0,0.314,2.0,0.338,2.0,0.481,2.0,0.197,2.0,0.217,2.0,0.486
M,123.0,Alzate,45,45,Brighton,8.0,0.352,8.0,0.319,8.0,0.317,8.0,0.385,8.0,0.322,8.0,0.322
D,10.0,Kiwior,45,45,Arsenal,6.0,0.334,6.0,0.271,6.0,0.326,6.0,0.308,6.0,0.355,6.0,0.256
M,248.0,Dele,49,49,Everton,5.0,0.304,5.0,0.379,5.0,0.2,5.0,0.221,5.0,0.377,5.0,0.306
M,360.0,McAtee,45,45,Man City,4.0,0.344,4.0,0.268,4.0,0.253,4.0,0.287,4.0,0.292,4.0,0.229
D,7.0,Holding,45,45,Arsenal,4.0,0.292,4.0,0.229,4.0,0.284,4.0,0.265,4.0,0.312,4.0,0.198
M,21.0,Sambi,50,50,Arsenal,5.0,0.258,5.0,0.217,5.0,0.251,5.0,0.236,5.0,0.276,5.0,0.204
F,61.0,Wesley,50,50,Aston Villa,1.0,0.288,1.0,0.191,1.0,0.23,1.0,0.223,1.0,0.201,1.0,0.279
G,113.0,Raya,49,49,Arsenal,5.0,0.248,5.0,0.216,5.0,0.238,5.0,0.237,5.0,0.252,5.0,0.204
D,214.0,Sarr,45,45,Chelsea,4.0,0.256,4.0,0.235,4.0,0.238,4.0,0.178,4.0,0.211,4.0,0.249
M,128.0,Dahoud,50,50,Brighton,3.0,0.244,3.0,0.196,3.0,0.195,3.0,0.301,3.0,0.214,3.0,0.203
M,62.0,Anthony,50,50,Bournemouth,3.0,0.23,3.0,0.211,3.0,0.22,3.0,0.182,3.0,0.188,3.0,0.246
D,23.0,Tavares,40,40,Arsenal,2.0,0.239,2.0,0.184,2.0,0.23,2.0,0.212,2.0,0.263,2.0,0.147
F,127.0,Connolly,45,45,Brighton,3.0,0.233,3.0,0.19,3.0,0.188,3.0,0.259,3.0,0.209,3.0,0.194
D,121.0,Zanka,45,45,Brentford,3.0,0.175,3.0,0.232,3.0,0.136,3.0,0.212,3.0,0.233,3.0,0.145
D,68.0,Fredericks,45,45,Bournemouth,4.0,0.176,4.0,0.153,4.0,0.162,4.0,0.124,4.0,0.13,4.0,0.194
D,75.0,Mepham,44,44,Bournemouth,3.0,0.172,3.0,0.149,3.0,0.158,3.0,0.122,3.0,0.129,3.0,0.189
M,3.0,Elneny,44,44,Arsenal,3.0,0.168,3.0,0.132,3.0,0.161,3.0,0.148,3.0,0.189,3.0,0.119
M,47.0,Kamara,50,50,Aston Villa,3.0,0.201,3.0,0.114,3.0,0.137,3.0,0.13,3.0,0.122,3.0,0.193
G,361.0,Ortega,40,40,Man City,2.0,0.136,2.0,0.162,2.0,0.112,2.0,0.154,2.0,0.129,2.0,0.072
M,46.0,Iroegbunam,45,45,Aston Villa,3.0,0.169,3.0,0.086,3.0,0.11,3.0,0.102,3.0,0.097,3.0,0.161
G,409.0,Dubravka,40,40,Newcastle,1.0,0.053,1.0,0.042,1.0,0.077,1.0,0.1,1.0,0.097,1.0,0.072
G,502.0,Lloris,50,50,Spurs,1.0,0.084,1.0,0.089,1.0,0.086,1.0,0.037,1.0,0.051,1.0,0.089
G,53.0,Olsen,40,40,Aston Villa,1.0,0.1,1.0,0.041,1.0,0.075,1.0,0.071,1.0,0.051,1.0,0.093
G,498.0,Forster,40,40,Spurs,1.0,0.079,1.0,0.085,1.0,0.082,1.0,0.037,1.0,0.05,1.0,0.085
G,385.0,Henderson,45,45,Man Utd,1.0,0.082,1.0,0.038,1.0,0.049,1.0,0.098,1.0,0.073,1.0,0.073
G,227.0,Guaita,45,45,Crystal Palace,1.0,0.065,1.0,0.075,1.0,0.065,1.0,0.078,1.0,0.044,1.0,0.077
G,301.0,Kelleher,40,40,Liverpool,1.0,0.047,1.0,0.062,1.0,0.075,1.0,0.062,1.0,0.053,1.0,0.047
