,id,orig_name,Pos,pP,gw,source
5307,426.0,Saint-Maximin,M,0.0,9,spiros
5308,233.0,Matthews,G,0.0,9,spiros
5309,285.0,Tete,D,0.0,9,spiros
5310,662.0,Adama,M,0.0,9,spiros
5311,543.0,Vlasic,M,0.0,9,spiros
5312,565.0,Lemina,M,0.0,9,spiros
5313,294.0,Diogo Jota,M,0.0,9,spiros
5314,40.0,Dendoncker,M,0.0,9,spiros
5315,306.0,Phillips,D,0.0,9,spiros
5316,375.0,Bailly,D,0.0,9,spiros
5317,541.0,Scamacca,F,0.0,9,spiros
5318,35.0,Buendía,M,0.0,9,spiros
5319,477.0,Brewster,F,0.0,9,spiros
5320,420.0,Lewis,D,0.0,9,spiros
5321,103.0,Henry,D,0.0,9,spiros
5322,400.0,Van de Beek,M,0.0,9,spiros
5323,24.0,Tierney,D,0.0,9,spiros
5324,462.0,Scarpa,M,0.0,9,spiros
5325,413.0,Hayden,M,0.0,9,spiros
5326,514.0,R.Sessegnon,D,0.0,9,spiros
5327,209.0,Mount,M,0.0,9,spiros
5328,99.0,Dasilva,M,0.0,9,spiros
5329,194.0,Chalobah,D,0.0,9,spiros
5330,445.0,Felipe,D,0.0,9,spiros
5331,571.0,Šarkić,G,0.0,9,spiros
5332,18.0,Rúnarsson,G,0.0,9,spiros
5333,458.0,O'Brien,M,0.0,9,spiros
5334,393.0,Mengi,D,0.0,9,spiros
5335,693.0,Thomas,D,0.0,9,spiros
5336,279.0,Muniz,F,0.0,9,spiros
5337,387.0,Maguire,D,0.0,9,spiros
5338,419.0,Lascelles,D,0.0,9,spiros
5339,332.0,Pereira,M,0.0,9,spiros
5340,144.0,Moder,M,0.0,9,spiros
5341,359.0,Mahrez,M,0.0,9,spiros
5342,446.0,Freuler,M,0.0,9,spiros
5343,454.0,Mbe Soh,D,0.0,9,spiros
5344,191.0,Badiashile,D,0.0,9,spiros
5345,147.0,Scherpen,G,0.0,9,spiros
5346,555.0,Hodge,M,0.0,9,spiros
5347,583.0,Solomon,M,0.0,9,spiros
5348,91.0,Balcombe,G,0.0,9,spiros
5349,123.0,Alzate,M,0.0,9,spiros
5350,456.0,Mighten,M,0.0,9,spiros
5351,550.0,Cundle,M,0.0,9,spiros
5352,431.0,Watts,D,0.0,9,spiros
5353,272.0,Francois,M,0.0,9,spiros
5354,404.0,Ashby,D,0.0,9,spiros
5355,30.0,Xhaka,M,0.0,9,spiros
5356,193.0,Broja,F,0.0,9,spiros
5357,98.0,Damsgaard,M,0.0,9,spiros
5358,438.0,Biancone,D,0.0,9,spiros
5359,459.0,Ojeda,M,0.0,9,spiros
5360,100.0,Dervişoğlu,F,0.0,9,spiros
5361,240.0,Schlupp,M,0.0,9,spiros
5362,57.0,Sinisalo,G,0.0,9,spiros
5363,166.0,Egan-Riley,D,0.0,9,spiros
5364,92.0,Baptiste,M,0.0,9,spiros
5365,598.0,Doherty,D,0.0,9,spiros
5366,561.0,Jordão,M,0.0,9,spiros
5367,238.0,Richards,D,0.0,9,spiros
5368,107.0,Lewis-Potter,M,0.0,9,spiros
5369,208.0,Madueke,M,0.0,9,spiros
5370,580.0,Karius,G,0.0,9,spiros
5371,374.0,B.Williams,D,0.0,9,spiros
5372,464.0,Surridge,F,0.0,9,spiros
5373,529.0,Coventry,M,0.0,9,spiros
5374,705.0,Sinisterra,M,0.0,9,spiros
5375,187.0,Arrizabalaga,G,0.0,9,spiros
5376,25.0,Tomiyasu,D,0.0,9,spiros
5377,417.0,Krafth,D,0.0,9,spiros
5378,266.0,Virgínia,G,0.0,9,spiros
5379,323.0,Macey,G,0.0,9,spiros
5380,536.0,Johnson,D,0.0,9,spiros
5381,391.0,Martínez,D,0.0,9,spiros
5382,476.0,Bogle,D,0.0,9,spiros
5383,452.0,Laryea,D,0.0,9,spiros
5384,661.0,Harrison,M,0.0,9,spiros
5385,39.0,Davis,F,0.0,9,spiros
5386,531.0,Downes,M,0.0,9,spiros
5387,351.0,Doyle,M,0.0,9,spiros
5388,175.0,Peacock-Farrell,G,0.0,9,spiros
5389,271.0,Diop,D,0.0,9,spiros
5390,206.0,James,D,0.0,9,spiros
5391,286.0,Tosin,D,0.0,9,spiros
5392,250.0,Garner,M,0.0,9,spiros
5393,1.0,Balogun,F,0.0,9,spiros
5394,172.0,Muric,G,0.0,9,spiros
5395,517.0,Spence,D,0.0,9,spiros
5396,32.0,Álex Moreno,D,0.0,9,spiros
5397,139.0,Lamptey,D,0.0,9,spiros
5398,581.0,Dummett,D,0.0,9,spiros
5399,55.0,Ramsey,M,0.0,9,spiros
5400,226.0,Eze,M,0.0,9,spiros
5401,398.0,Shaw,D,0.0,9,spiros
5402,422.0,Manquillo,D,0.0,9,spiros
5403,505.0,Ndombele,M,0.0,9,spiros
5404,443.0,Dennis,F,0.0,9,spiros
5405,248.0,Dele,M,0.0,9,spiros
5406,88.0,Travers,G,0.0,9,spiros
5407,93.0,Bech,D,0.0,9,spiros
5408,274.0,Kongolo,D,0.0,9,spiros
5409,114.0,Roerslev,D,0.0,9,spiros
5410,579.0,Lonergan,G,0.0,9,spiros
5411,308.0,Salah,M,7.435,10,spiros
5412,516.0,Son,M,6.707,10,spiros
5413,19.0,Saka,M,6.594,10,spiros
5414,355.0,Haaland,F,5.943,10,spiros
5415,504.0,Maddison,M,5.562,10,spiros
5416,143.0,Mitoma,M,5.439,10,spiros
5417,216.0,Sterling,M,5.07,10,spiros
5418,526.0,Bowen,M,5.06,10,spiros
5419,430.0,Trippier,D,5.245,10,spiros
5420,60.0,Watkins,F,5.705,10,spiros
5421,373.0,Fernandes,M,4.221,10,spiros
5422,108.0,Mbeumo,M,4.6,10,spiros
5423,134.0,Groß,M,4.842,10,spiros
5424,14.0,Ødegaard,M,5.39,10,spiros
5425,599.0,Diaby,M,5.114,10,spiros
5426,343.0,Álvarez,F,4.811,10,spiros
5427,36.0,Cash,D,5.823,10,spiros
5428,353.0,Foden,M,4.734,10,spiros
5429,290.0,Alexander-Arnold,D,5.674,10,spiros
5430,362.0,Palmer,M,4.353,10,spiros
5431,29.0,White,D,5.994,10,spiros
5432,122.0,Adingra,M,4.43,10,spiros
5433,557.0,Hwang,M,3.821,10,spiros
5434,313.0,Van Dijk,D,5.512,10,spiros
5435,311.0,Tsimikas,D,5.488,10,spiros
5436,396.0,Rashford,M,3.653,10,spiros
5437,168.0,Foster,F,4.422,10,spiros
5438,291.0,Alisson,G,5.265,10,spiros
5439,664.0,Ward-Prowse,M,4.172,10,spiros
5440,12.0,Martinelli,M,4.637,10,spiros
5441,433.0,Wilson,F,4.623,10,spiros
5442,584.0,Pau,D,5.374,10,spiros
5443,407.0,Burn,D,4.313,10,spiros
5444,220.0,Andersen,D,4.029,10,spiros
5445,309.0,Szoboszlai,M,4.511,10,spiros
5446,113.0,Raya,G,5.427,10,spiros
5447,225.0,Edouard,F,3.794,10,spiros
5448,501.0,Kulusevski,M,4.168,10,spiros
5449,85.0,Solanke,F,4.251,10,spiros
5450,392.0,McTominay,M,3.521,10,spiros
5451,511.0,Romero,D,4.05,10,spiros
5452,43.0,Douglas Luiz,M,4.547,10,spiros
5453,365.0,Rodri,M,4.09,10,spiros
5454,275.0,Leno,G,3.216,10,spiros
5455,49.0,Martínez,G,4.94,10,spiros
5456,106.0,Jensen,M,3.689,10,spiros
5457,424.0,Pope,G,3.89,10,spiros
5458,197.0,Colwill,D,3.843,10,spiros
5459,542.0,Soucek,M,3.824,10,spiros
5460,129.0,Dunk,D,4.137,10,spiros
5461,20.0,Saliba,D,5.321,10,spiros
5462,249.0,A.Doucouré,M,3.892,10,spiros
5463,395.0,Varane,D,2.732,10,spiros
5464,506.0,Pedro Porro,D,3.857,10,spiros
5465,524.0,Areola,G,3.973,10,spiros
5466,119.0,Wissa,F,3.881,10,spiros
5467,427.0,Schär,D,3.929,10,spiros
5468,145.0,Sánchez,G,3.745,10,spiros
5469,5.0,Gabriel,D,5.226,10,spiros
5470,520.0,Vicario,G,3.728,10,spiros
5471,270.0,De Cordova-Reid,M,3.286,10,spiros
5472,326.0,Morris,F,3.538,10,spiros
5473,569.0,Sá,G,3.152,10,spiros
5474,419.0,Lascelles,D,3.78,10,spiros
5475,267.0,Andreas,M,3.376,10,spiros
5476,528.0,Coufal,D,3.929,10,spiros
5477,567.0,Neto,M,3.255,10,spiros
5478,378.0,Elanga,M,3.347,10,spiros
5479,152.0,Verbruggen,G,3.832,10,spiros
5480,447.0,Gibbs-White,M,3.24,10,spiros
5481,369.0,Walker,D,3.358,10,spiros
5482,350.0,Dias,D,3.366,10,spiros
5483,31.0,Zinchenko,D,4.916,10,spiros
5484,412.0,Gordon,M,3.768,10,spiros
5485,352.0,Ederson,G,3.357,10,spiros
5486,377.0,Dalot,D,2.377,10,spiros
5487,540.0,Rice,M,4.026,10,spiros
5488,519.0,Udogie,D,3.679,10,spiros
5489,230.0,Johnstone,G,3.505,10,spiros
5490,402.0,Almirón,M,3.652,10,spiros
5491,508.0,Reguilón,D,2.363,10,spiros
5492,34.0,Bailey,M,4.352,10,spiros
5493,305.0,Matip,D,4.553,10,spiros
5494,539.0,Paquetá,M,3.701,10,spiros
5495,522.0,Aguerd,D,3.867,10,spiros
5496,597.0,Onana,G,2.794,10,spiros
5497,48.0,Konsa,D,4.637,10,spiros
5498,372.0,Antony,M,3.105,10,spiros
5499,42.0,Digne,D,4.645,10,spiros
5500,246.0,Calvert-Lewin,F,3.349,10,spiros
5501,544.0,Zouma,D,3.676,10,spiros
5502,617.0,Højlund,F,3.116,10,spiros
5503,678.0,Doku,M,3.54,10,spiros
5504,406.0,Bruno Guimarães,M,3.545,10,spiros
5505,112.0,Pinnock,D,3.026,10,spiros
5506,509.0,Richarlison,M,3.366,10,spiros
5507,482.0,Foderingham,G,2.839,10,spiros
5508,485.0,McBurnie,F,3.177,10,spiros
5509,293.0,Darwin,F,3.525,10,spiros
5510,596.0,Trafford,G,3.42,10,spiros
5511,13.0,Nketiah,F,3.496,10,spiros
5512,590.0,Cunha,F,3.07,10,spiros
5513,228.0,Guéhi,D,3.216,10,spiros
5514,26.0,Trossard,M,4.278,10,spiros
5515,303.0,Luis Díaz,M,3.499,10,spiros
5516,101.0,Flekken,G,3.036,10,spiros
5517,265.0,Tarkowski,D,3.311,10,spiros
5518,86.0,Tavernier,M,3.537,10,spiros
5519,601.0,Danjuma,M,3.28,10,spiros
5520,416.0,Joelinton,M,3.352,10,spiros
5521,135.0,João Pedro,F,3.245,10,spiros
5522,217.0,Thiago Silva,D,3.221,10,spiros
5523,199.0,Enzo,M,3.131,10,spiros
5524,210.0,Mudryk,M,2.927,10,spiros
5525,202.0,Gallagher,M,3.101,10,spiros
5526,513.0,Sarr,M,3.156,10,spiros
5527,96.0,Collins,D,2.749,10,spiros
5528,288.0,Wilson,M,2.941,10,spiros
5529,263.0,Pickford,G,3.23,10,spiros
5530,50.0,McGinn,M,3.464,10,spiros
5531,387.0,Maguire,D,2.06,10,spiros
5532,342.0,Aké,D,3.003,10,spiros
5533,259.0,McNeil,M,3.138,10,spiros
5534,575.0,Lockyer,D,2.601,10,spiros
5535,110.0,Nørgaard,M,3.18,10,spiros
5536,700.0,Ansu Fati,M,3.067,10,spiros
5537,614.0,Kaminski,G,2.733,10,spiros
5538,221.0,J.Ayew,M,3.011,10,spiros
5539,688.0,Castagne,D,2.31,10,spiros
5540,689.0,Kudus,M,2.987,10,spiros
5541,261.0,Onana,M,3.064,10,spiros
5542,132.0,Ferguson,F,2.943,10,spiros
5543,281.0,Ream,D,2.341,10,spiros
5544,468.0,Wood,F,2.773,10,spiros
5545,63.0,Billing,M,3.256,10,spiros
5546,28.0,Turner,G,2.551,10,spiros
5547,439.0,Boly,D,2.138,10,spiros
5548,611.0,Disasi,D,2.887,10,spiros
5549,204.0,Hall,D,2.985,10,spiros
5550,379.0,Eriksen,M,2.527,10,spiros
5551,474.0,Basham,D,2.026,10,spiros
5552,234.0,Mitchell,D,2.861,10,spiros
5553,563.0,Kilman,D,2.134,10,spiros
5554,304.0,Mac Allister,M,3.049,10,spiros
5555,257.0,Keane,D,2.869,10,spiros
5556,368.0,Stones,D,2.677,10,spiros
5557,390.0,Martial,F,2.61,10,spiros
5558,222.0,Clyne,D,2.817,10,spiros
5559,605.0,Koleosho,M,2.856,10,spiros
5560,173.0,O'Shea,D,2.914,10,spiros
5561,283.0,Robinson,D,2.156,10,spiros
5562,242.0,Ward,D,2.76,10,spiros
5563,523.0,Antonio,F,2.643,10,spiros
5564,545.0,Aït-Nouri,D,2.039,10,spiros
5565,280.0,Palhinha,M,2.41,10,spiros
5566,126.0,Caicedo,M,2.651,10,spiros
5567,211.0,N.Jackson,F,2.599,10,spiros
5568,161.0,Brownhill,M,2.678,10,spiros
5569,643.0,Aarons,D,3.662,10,spiros
5570,247.0,Coleman,D,2.689,10,spiros
5571,33.0,Archer,F,2.563,10,spiros
5572,551.0,Dawson,D,1.901,10,spiros
5573,47.0,Kamara,M,2.867,10,spiros
5574,178.0,Taylor,D,2.735,10,spiros
5575,436.0,Aurier,D,1.807,10,spiros
5576,89.0,Zabarnyi,D,3.606,10,spiros
5577,606.0,Igor,D,2.749,10,spiros
5578,176.0,Roberts,D,2.735,10,spiros
5579,254.0,Gueye,M,2.576,10,spiros
5580,232.0,Mateta,F,2.475,10,spiros
5581,493.0,Bissouma,M,2.52,10,spiros
5582,262.0,Patterson,D,2.621,10,spiros
5583,318.0,Burke,D,2.045,10,spiros
5584,133.0,Gilmour,M,2.604,10,spiros
5585,421.0,S.Longstaff,M,2.601,10,spiros
5586,480.0,Egan,D,1.776,10,spiros
5587,260.0,Mykolenko,D,2.577,10,spiros
5588,558.0,Jiménez,F,2.349,10,spiros
5589,566.0,Matheus,M,2.562,10,spiros
5590,488.0,Norwood,M,2.33,10,spiros
5591,105.0,Janelt,M,2.493,10,spiros
5592,65.0,Christie,M,2.635,10,spiros
5593,203.0,Gusto,D,2.419,10,spiros
5594,481.0,Fleck,M,2.325,10,spiros
5595,594.0,Amdouni,F,2.52,10,spiros
5596,165.0,Cullen,M,2.467,10,spiros
5597,675.0,Ramsey,M,2.403,10,spiros
5598,150.0,Van Hecke,D,2.483,10,spiros
5599,471.0,Ahmedhodžić,D,1.625,10,spiros
5600,151.0,Veltman,D,2.488,10,spiros
5601,576.0,Jack Robinson,D,1.619,10,spiros
5602,52.0,Nakamba,M,2.173,10,spiros
5603,602.0,Kabore,D,1.852,10,spiros
5604,572.0,Semedo,D,1.655,10,spiros
5605,294.0,Diogo Jota,M,2.176,10,spiros
5606,530.0,Cresswell,D,2.429,10,spiros
5607,457.0,Niakhaté,D,1.674,10,spiros
5608,72.0,Kluivert,M,2.357,10,spiros
5609,394.0,Pellistri,M,1.997,10,spiros
5610,570.0,Sarabia,M,1.951,10,spiros
5611,321.0,Doughty,D,2.091,10,spiros
5612,453.0,Mangala,M,2.036,10,spiros
5613,282.0,Reed,M,2.027,10,spiros
5614,604.0,Aina,D,1.509,10,spiros
5615,562.0,Kalajdžić,F,1.906,10,spiros
5616,715.0,Bellegarde,M,1.796,10,spiros
5617,198.0,Cucurella,D,2.013,10,spiros
5618,486.0,Ndiaye,F,1.875,10,spiros
5619,314.0,Adebayo,F,1.917,10,spiros
5620,484.0,Lowe,D,1.515,10,spiros
5621,382.0,Garnacho,M,1.771,10,spiros
5622,360.0,McAtee,M,1.861,10,spiros
5623,297.0,Gakpo,F,2.001,10,spiros
5624,591.0,Willian,M,1.722,10,spiros
5625,432.0,Willock,M,1.993,10,spiros
5626,356.0,Kovacic,M,1.897,10,spiros
5627,515.0,Skipp,M,1.787,10,spiros
5628,354.0,Grealish,M,1.848,10,spiros
5629,709.0,Amrabat,M,1.616,10,spiros
5630,328.0,Ogbene,F,1.7,10,spiros
5631,78.0,Ouattara,M,1.872,10,spiros
5632,497.0,Emerson Royal,D,1.674,10,spiros
5633,403.0,Anderson,M,1.842,10,spiros
5634,64.0,Brooks,M,2.138,10,spiros
5635,586.0,Chong,M,1.584,10,spiros
5636,95.0,Canós,M,1.705,10,spiros
5637,258.0,Maupay,F,1.745,10,spiros
5638,206.0,James,D,1.582,10,spiros
5639,170.0,Gudmundsson,M,1.659,10,spiros
5640,153.0,Webster,D,1.638,10,spiros
5641,565.0,Lemina,M,1.47,10,spiros
5642,703.0,Evans,D,1.248,10,spiros
5643,381.0,Fred,M,1.427,10,spiros
5644,470.0,Yates,M,1.441,10,spiros
5645,450.0,Johnson,M,1.553,10,spiros
5646,340.0,Woodrow,F,1.521,10,spiros
5647,489.0,Osborn,M,1.447,10,spiros
5648,552.0,Fabio Silva,F,1.413,10,spiros
5649,578.0,Nelson,M,2.202,10,spiros
5650,223.0,C.Doucouré,M,1.384,10,spiros
5651,657.0,Rak-Sakyi,M,1.381,10,spiros
5652,713.0,Sangaré,M,1.314,10,spiros
5653,429.0,Tonali,M,1.47,10,spiros
5654,128.0,Dahoud,M,1.415,10,spiros
5655,256.0,Iwobi,M,1.332,10,spiros
5656,383.0,Mejbri,M,1.178,10,spiros
5657,287.0,Vinícius,F,1.3,10,spiros
5658,142.0,Milner,M,1.335,10,spiros
5659,475.0,Berge,M,1.375,10,spiros
5660,691.0,Beto,F,1.298,10,spiros
5661,386.0,Lindelöf,D,1.17,10,spiros
5662,109.0,Mee,D,1.318,10,spiros
5663,59.0,Traoré,M,1.719,10,spiros
5664,465.0,Toffolo,D,1.169,10,spiros
5665,9.0,Jorginho,M,1.242,10,spiros
5666,6.0,Havertz,M,1.312,10,spiros
5667,499.0,Højbjerg,M,1.139,10,spiros
5668,4.0,Fábio Vieira,M,1.334,10,spiros
5669,268.0,Cairney,M,1.073,10,spiros
5670,229.0,Hughes,M,1.092,10,spiros
5671,245.0,Branthwaite,D,1.114,10,spiros
5672,244.0,André Gomes,M,1.119,10,spiros
5673,125.0,Buonanotte,M,1.08,10,spiros
5674,451.0,Kouyaté,M,1.013,10,spiros
5675,22.0,Smith Rowe,M,1.275,10,spiros
5676,714.0,Origi,F,0.954,10,spiros
5677,358.0,Lewis,D,1.048,10,spiros
5678,177.0,Rodriguez,F,0.991,10,spiros
5679,389.0,Malacia,D,0.912,10,spiros
5680,252.0,Godfrey,D,0.966,10,spiros
5681,525.0,Benrahma,M,0.947,10,spiros
5682,298.0,Gomez,D,0.956,10,spiros
5683,666.0,Davies,M,0.886,10,spiros
5684,83.0,Senesi,D,0.932,10,spiros
5685,708.0,Gravenberch,M,0.862,10,spiros
5686,38.0,Coutinho,M,0.931,10,spiros
5687,148.0,Steele,G,0.797,10,spiros
5688,67.0,Dembélé,M,0.793,10,spiros
5689,174.0,Obafemi,F,0.762,10,spiros
5690,82.0,Semenyo,F,0.811,10,spiros
5691,87.0,H.Traorè,M,0.796,10,spiros
5692,146.0,Sarmiento,M,0.748,10,spiros
5693,560.0,Jonny,D,0.702,10,spiros
5694,613.0,Ugochukwu,M,0.722,10,spiros
5695,310.0,Thiago,M,0.769,10,spiros
5696,295.0,Elliott,M,0.74,10,spiros
5697,553.0,Giles,D,0.69,10,spiros
5698,600.0,Redmond,M,0.735,10,spiros
5699,701.0,Ghoddos,M,0.693,10,spiros
5700,633.0,Livramento,D,0.713,10,spiros
5701,549.0,Chiquinho,M,0.59,10,spiros
5702,255.0,Holgate,D,0.656,10,spiros
5703,163.0,Cork,M,0.654,10,spiros
5704,111.0,Onyeka,M,0.594,10,spiros
5705,370.0,Telles,D,0.552,10,spiros
5706,706.0,M.Trésor,M,0.628,10,spiros
5707,527.0,Cornet,M,0.615,10,spiros
5708,84.0,Smith,D,0.63,10,spiros
5709,710.0,Odysseas,G,0.572,10,spiros
5710,277.0,Mbabu,D,0.522,10,spiros
5711,679.0,G.Montiel,D,0.529,10,spiros
5712,428.0,Targett,D,0.611,10,spiros
5713,494.0,Bryan,M,0.513,10,spiros
5714,208.0,Madueke,M,0.462,10,spiros
5715,366.0,Sergio Gómez,D,0.486,10,spiros
5716,264.0,Simms,F,0.484,10,spiros
5717,58.0,Tielemans,M,0.566,10,spiros
5718,75.0,Mepham,D,0.501,10,spiros
5719,231.0,Lerma,M,0.438,10,spiros
5720,70.0,Kelly,D,0.511,10,spiros
5721,630.0,Barkley,M,0.373,10,spiros
5722,302.0,Konaté,D,0.48,10,spiros
5723,410.0,Fraser,M,0.484,10,spiros
5724,535.0,Ings,F,0.413,10,spiros
5725,45.0,Hause,D,0.535,10,spiros
5726,554.0,Guedes,M,0.358,10,spiros
5727,609.0,Maatsen,M,0.405,10,spiros
5728,534.0,Fornals,M,0.388,10,spiros
5729,16.0,Pépé,M,0.528,10,spiros
5730,81.0,Rothwell,M,0.384,10,spiros
5731,676.0,Mavropanos,D,0.333,10,spiros
5732,90.0,Ajer,D,0.276,10,spiros
5733,62.0,Anthony,M,0.318,10,spiros
5734,496.0,Dier,D,0.293,10,spiros
5735,495.0,Davies,D,0.287,10,spiros
5736,699.0,Lenglet,D,0.346,10,spiros
5737,21.0,Sambi,M,0.256,10,spiros
5738,10.0,Kiwior,D,0.336,10,spiros
5739,364.0,Phillips,M,0.272,10,spiros
5740,577.0,Ogbonna,D,0.277,10,spiros
5741,537.0,Kehrer,D,0.273,10,spiros
5742,37.0,Chambers,D,0.312,10,spiros
5743,127.0,Connolly,F,0.226,10,spiros
5744,573.0,Toti,D,0.194,10,spiros
5745,574.0,Traoré,M,0.192,10,spiros
5746,17.0,Ramsdale,G,0.255,10,spiros
5747,7.0,Holding,D,0.195,10,spiros
5748,121.0,Zanka,D,0.156,10,spiros
5749,3.0,Elneny,M,0.226,10,spiros
5750,442.0,Danilo,M,0.122,10,spiros
5751,538.0,Mubama,F,0.124,10,spiros
5752,23.0,Tavares,D,0.068,10,spiros
5753,276.0,Lukic,M,0.067,10,spiros
5754,533.0,Fabianski,G,0.062,10,spiros
5755,53.0,Olsen,G,0.093,10,spiros
5756,301.0,Kelleher,G,0.067,10,spiros
5757,498.0,Forster,G,0.053,10,spiros
5758,116.0,Strakosha,G,0.052,10,spiros
5759,361.0,Ortega,G,0.059,10,spiros
5760,227.0,Guaita,G,0.057,10,spiros
5761,409.0,Dubravka,G,0.072,10,spiros
5762,284.0,Rodák,G,0.047,10,spiros
5763,100.0,Dervişoğlu,F,0.0,10,spiros
5764,626.0,Quansah,D,0.0,10,spiros
5765,647.0,Anang,G,0.0,10,spiros
5766,459.0,Ojeda,M,0.0,10,spiros
5767,697.0,S.Bueno,D,0.0,10,spiros
5768,272.0,Francois,M,0.0,10,spiros
5769,71.0,Kilkenny,M,0.0,10,spiros
5770,690.0,Baleba,M,0.0,10,spiros
5771,674.0,Delcroix,D,0.0,10,spiros
5772,694.0,Massengo,M,0.0,10,spiros
5773,438.0,Biancone,D,0.0,10,spiros
5774,681.0,Diego Moreira,M,0.0,10,spiros
5775,98.0,Damsgaard,M,0.0,10,spiros
5776,136.0,Karbownik,D,0.0,10,spiros
5777,193.0,Broja,F,0.0,10,spiros
5778,404.0,Ashby,D,0.0,10,spiros
5779,677.0,Deivid,F,0.0,10,spiros
5780,556.0,Hoever,D,0.0,10,spiros
5781,312.0,Van den Berg,D,0.0,10,spiros
5782,201.0,W.Fofana,D,0.0,10,spiros
5783,236.0,Olise,M,0.0,10,spiros
5784,115.0,Schade,M,0.0,10,spiros
5785,317.0,Berry,M,0.0,10,spiros
5786,137.0,Kozłowski,M,0.0,10,spiros
5787,656.0,Hackford,F,0.0,10,spiros
5788,164.0,Costelloe,M,0.0,10,spiros
5789,243.0,Whitworth,G,0.0,10,spiros
5790,704.0,Fraser,F,0.0,10,spiros
5791,721.0,Ozoh,M,0.0,10,spiros
5792,621.0,Hinshelwood,M,0.0,10,spiros
5793,186.0,Andrey Santos,M,0.0,10,spiros
5794,200.0,D.D.Fofana,F,0.0,10,spiros
5795,363.0,Perrone,M,0.0,10,spiros
5796,292.0,Bajcetic,M,0.0,10,spiros
5797,54.0,Philogene-Bidace,M,0.0,10,spiros
5798,94.0,Bidstrup,M,0.0,10,spiros
5799,11.0,Marquinhos,M,0.0,10,spiros
5800,196.0,Chukwuemeka,M,0.0,10,spiros
5801,483.0,Jebbison,F,0.0,10,spiros
5802,388.0,Mainoo,M,0.0,10,spiros
5803,559.0,João Gomes,M,0.0,10,spiros
5804,620.0,Olakigbe,M,0.0,10,spiros
5805,667.0,Lavia,M,0.0,10,spiros
5806,124.0,Ayari,M,0.0,10,spiros
5807,97.0,Cox,G,0.0,10,spiros
5808,652.0,Dibley-Dias,M,0.0,10,spiros
5809,683.0,Harris,M,0.0,10,spiros
5810,380.0,Álvaro Fernández,D,0.0,10,spiros
5811,628.0,Doak,M,0.0,10,spiros
5812,46.0,Iroegbunam,M,0.0,10,spiros
5813,686.0,Zych,G,0.0,10,spiros
5814,371.0,Amad,M,0.0,10,spiros
5815,627.0,Clark,M,0.0,10,spiros
5816,548.0,Bueno,D,0.0,10,spiros
5817,651.0,Stansfield,F,0.0,10,spiros
5818,640.0,Scarlett,F,0.0,10,spiros
5819,490.0,Osula,F,0.0,10,spiros
5820,635.0,Miley,M,0.0,10,spiros
5821,418.0,Kuol,M,0.0,10,spiros
5822,179.0,Thomas,D,0.0,10,spiros
5823,650.0,Onyango,M,0.0,10,spiros
5824,624.0,Dobbin,M,0.0,10,spiros
5825,649.0,Cannon,F,0.0,10,spiros
5826,212.0,Nkunku,F,0.0,10,spiros
5827,658.0,Gordon,F,0.0,10,spiros
5828,671.0,Humphreys,D,0.0,10,spiros
5829,466.0,Ui-jo,F,0.0,10,spiros
5830,118.0,Trevitt,M,0.0,10,spiros
5831,237.0,Plange,F,0.0,10,spiros
5832,224.0,Ebiowei,M,0.0,10,spiros
5833,149.0,Undav,F,0.0,10,spiros
5834,636.0,G.Shelvey,G,0.0,10,spiros
5835,315.0,Andersen,D,0.0,10,spiros
5836,316.0,Bell,D,0.0,10,spiros
5837,622.0,Dodgson,D,0.0,10,spiros
5838,670.0,Marschall,G,0.0,10,spiros
5839,159.0,Benson,M,0.0,10,spiros
5840,726.0,Chambers,D,0.0,10,spiros
5841,646.0,Hein,G,0.0,10,spiros
5842,69.0,Hill,D,0.0,10,spiros
5843,158.0,Bastien,M,0.0,10,spiros
5844,156.0,Agyei,M,0.0,10,spiros
5845,219.0,Ahamada,M,0.0,10,spiros
5846,711.0,Omobamidele,D,0.0,10,spiros
5847,653.0,Seriki,D,0.0,10,spiros
5848,399.0,Shoretire,F,0.0,10,spiros
5849,104.0,Hickey,D,0.0,10,spiros
5850,130.0,Enciso,M,0.0,10,spiros
5851,619.0,Greenwood,D,0.0,10,spiros
5852,44.0,Durán,F,0.0,10,spiros
5853,615.0,Matheus França,M,0.0,10,spiros
5854,162.0,Churlinov,M,0.0,10,spiros
5855,579.0,Lonergan,G,0.0,10,spiros
5856,166.0,Egan-Riley,D,0.0,10,spiros
5857,183.0,Weghorst,F,0.0,10,spiros
5858,74.0,Marcondes,M,0.0,10,spiros
5859,278.0,Mitrović,F,0.0,10,spiros
5860,76.0,Moore,F,0.0,10,spiros
5861,73.0,Lowe,M,0.0,10,spiros
5862,218.0,Ziyech,M,0.0,10,spiros
5863,307.0,Robertson,D,0.0,10,spiros
5864,56.0,Sanson,M,0.0,10,spiros
5865,192.0,Bettinelli,G,0.0,10,spiros
5866,346.0,Cancelo,D,0.0,10,spiros
5867,190.0,Baba Rahman,D,0.0,10,spiros
5868,274.0,Kongolo,D,0.0,10,spiros
5869,296.0,Fabinho,M,0.0,10,spiros
5870,445.0,Felipe,D,0.0,10,spiros
5871,18.0,Rúnarsson,G,0.0,10,spiros
5872,423.0,Murphy,M,0.0,10,spiros
5873,323.0,Macey,G,0.0,10,spiros
5874,417.0,Krafth,D,0.0,10,spiros
5875,187.0,Arrizabalaga,G,0.0,10,spiros
