Pos,ID,Name,BV,SV,Team,19_xMins,19_Pts,20_xMins,20_Pts,21_xMins,21_Pts,22_xMins,22_Pts,23_xMins,23_Pts,24_xMins,24_Pts,25_xMins,25_Pts,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts
M,513.0,Sarr,45,45,Spurs,77.0,2.988,77.0,3.28,77.0,3.044,77.0,3.086,77.0,3.095,77.0,3.089,77.0,3.418,77.0,2.954,77.0,3.268,77.0,2.893,77.0,3.175,77.0,3.515
D,528.0,Coufal,46,46,West Ham,77.0,2.181,77.0,3.104,77.0,3.907,77.0,3.781,77.0,2.953,77.0,2.516,77.0,3.705,77.0,3.145,77.0,3.178,77.0,4.205,77.0,2.781,77.0,2.331
M,372.0,Antony,68,68,Man Utd,70.0,2.999,70.0,3.244,70.0,3.181,70.0,3.212,70.0,3.2,70.0,2.928,70.0,3.377,70.0,3.226,70.0,2.751,70.0,3.153,70.0,3.539,70.0,2.955
D,260.0,Mykolenko,46,46,Everton,78.0,2.245,78.0,3.604,78.0,2.974,78.0,3.439,78.0,3.58,78.0,2.028,78.0,3.797,78.0,2.913,78.0,3.736,78.0,3.12,78.0,2.738,78.0,3.409
D,522.0,Aguerd,45,45,West Ham,85.0,2.247,85.0,3.1,85.0,3.779,85.0,3.708,85.0,2.912,85.0,2.582,85.0,3.573,85.0,3.169,85.0,3.146,85.0,4.086,85.0,2.844,85.0,2.393
D,688.0,Castagne,45,45,Fulham,82.0,3.122,82.0,2.499,82.0,2.559,82.0,3.445,82.0,3.428,82.0,3.577,82.0,2.756,82.0,2.819,82.0,3.011,82.0,3.257,82.0,3.363,82.0,3.664
D,387.0,Maguire,43,43,Man Utd,75.0,2.8,75.0,3.331,75.0,3.277,75.0,3.164,75.0,3.326,75.0,2.495,75.0,3.48,75.0,3.433,75.0,1.836,75.0,3.362,75.0,4.214,75.0,2.583
F,617.0,Højlund,68,68,Man Utd,76.0,3.005,76.0,3.18,76.0,3.113,76.0,3.179,76.0,3.149,76.0,2.96,76.0,3.258,76.0,3.173,76.0,2.861,76.0,3.107,76.0,3.3,76.0,2.989
D,532.0,Emerson,45,45,West Ham,78.0,2.158,78.0,3.067,78.0,3.753,78.0,3.659,78.0,2.921,78.0,2.49,78.0,3.564,78.0,3.109,78.0,3.065,78.0,4.056,78.0,2.753,78.0,2.306
D,386.0,Lindelöf,45,45,Man Utd,68.0,2.756,68.0,3.267,68.0,3.187,68.0,3.119,68.0,3.253,68.0,2.492,68.0,3.397,68.0,3.345,68.0,1.91,68.0,3.266,68.0,4.038,68.0,2.581
M,110.0,Nørgaard,54,54,Brentford,77.0,3.36,77.0,3.084,77.0,3.419,77.0,3.026,77.0,2.67,77.0,3.206,77.0,2.807,77.0,3.068,77.0,2.934,77.0,2.711,77.0,3.268,77.0,3.016
D,575.0,Lockyer,43,43,Luton,85.0,3.651,85.0,2.803,85.0,3.183,85.0,2.823,85.0,2.183,85.0,4.346,85.0,3.001,85.0,2.084,85.0,2.581,85.0,2.867,85.0,3.962,85.0,2.822
G,28.0,Turner,39,39,Nott'm Forest,75.0,2.637,75.0,3.171,75.0,2.833,75.0,2.793,75.0,3.175,75.0,2.807,75.0,3.371,75.0,2.66,75.0,2.838,75.0,2.877,75.0,3.553,75.0,3.34
D,265.0,Tarkowski,45,45,Everton,86.0,2.091,86.0,3.45,86.0,2.832,86.0,3.286,86.0,3.466,86.0,1.875,86.0,3.645,86.0,2.802,86.0,3.627,86.0,3.011,86.0,2.583,86.0,3.298
D,298.0,Gomez,45,45,Liverpool,65.0,3.184,65.0,2.561,65.0,2.979,65.0,2.877,65.0,2.211,65.0,3.947,65.0,2.565,65.0,4.216,65.0,3.186,65.0,2.04,65.0,2.91,65.0,2.933
M,700.0,Ansu Fati,64,64,Brighton,50.0,2.754,50.0,2.822,50.0,3.054,50.0,3.755,50.0,2.837,50.0,2.74,50.0,3.763,50.0,2.734,50.0,2.827,50.0,3.059,50.0,2.317,50.0,2.497
D,203.0,Gusto,41,41,Chelsea,63.0,3.238,63.0,3.38,63.0,3.276,63.0,2.263,63.0,3.561,63.0,2.99,63.0,1.935,63.0,3.157,63.0,2.621,63.0,2.544,63.0,2.232,63.0,3.702
D,283.0,Robinson,44,44,Fulham,75.0,2.905,75.0,2.271,75.0,2.352,75.0,3.205,75.0,3.196,75.0,3.339,75.0,2.524,75.0,2.598,75.0,2.768,75.0,3.032,75.0,3.134,75.0,3.425
D,222.0,Clyne,44,44,Crystal Palace,72.0,2.309,72.0,2.757,72.0,1.94,72.0,3.92,72.0,2.357,72.0,2.646,72.0,2.721,72.0,3.547,72.0,2.688,72.0,3.856,72.0,2.403,72.0,3.106
D,318.0,Burke,40,40,Luton,77.0,3.49,77.0,2.598,77.0,3.031,77.0,2.618,77.0,2.049,77.0,4.14,77.0,2.791,77.0,1.952,77.0,2.407,77.0,2.712,77.0,3.769,77.0,2.668
M,379.0,Eriksen,58,58,Man Utd,63.0,2.62,63.0,3.004,63.0,2.809,63.0,2.983,63.0,2.904,63.0,2.58,63.0,3.113,63.0,2.955,63.0,2.443,63.0,2.825,63.0,3.234,63.0,2.658
M,66.0,Cook,50,50,Bournemouth,80.0,2.964,80.0,2.743,80.0,2.63,80.0,2.799,80.0,3.091,80.0,2.831,80.0,2.55,80.0,2.51,80.0,2.937,80.0,3.161,80.0,2.889,80.0,2.883
D,495.0,Davies,43,43,Spurs,70.0,2.348,70.0,3.262,70.0,2.529,70.0,2.745,70.0,2.757,70.0,2.671,70.0,3.408,70.0,2.306,70.0,3.107,70.0,2.157,70.0,2.795,70.0,3.826
M,396.0,Rashford,85,85,Man Utd,62.0,2.605,62.0,2.941,62.0,2.82,62.0,2.92,62.0,2.845,62.0,2.566,62.0,3.046,62.0,2.862,62.0,2.459,62.0,2.83,62.0,3.173,62.0,2.603
D,465.0,Toffolo,44,44,Nott'm Forest,70.0,2.201,70.0,3.055,70.0,2.612,70.0,2.368,70.0,3.147,70.0,2.492,70.0,3.395,70.0,2.233,70.0,2.372,70.0,2.559,70.0,3.812,70.0,3.414
D,242.0,Ward,45,45,Crystal Palace,77.0,2.221,77.0,2.7,77.0,1.836,77.0,3.937,77.0,2.27,77.0,2.585,77.0,2.663,77.0,3.546,77.0,2.622,77.0,3.867,77.0,2.332,77.0,3.077
F,390.0,Martial,64,64,Man Utd,65.0,2.614,65.0,2.937,65.0,2.781,65.0,2.939,65.0,2.884,65.0,2.606,65.0,2.966,65.0,2.889,65.0,2.539,65.0,2.784,65.0,2.999,65.0,2.693
F,82.0,Semenyo,46,46,Bournemouth,65.0,2.855,65.0,2.708,65.0,2.581,65.0,2.805,65.0,2.934,65.0,2.846,65.0,2.573,65.0,2.499,65.0,2.967,65.0,3.087,65.0,2.927,65.0,2.718
D,439.0,Boly,45,45,Nott'm Forest,78.0,2.215,78.0,3.05,78.0,2.549,78.0,2.414,78.0,3.075,78.0,2.549,78.0,3.375,78.0,2.253,78.0,2.417,78.0,2.495,78.0,3.697,78.0,3.403
D,497.0,Emerson Royal,44,44,Spurs,65.0,2.357,65.0,3.121,65.0,2.551,65.0,2.659,65.0,2.688,65.0,2.611,65.0,3.331,65.0,2.282,65.0,3.062,65.0,2.156,65.0,2.817,65.0,3.821
M,105.0,Janelt,53,53,Brentford,74.0,2.935,74.0,2.739,74.0,2.994,74.0,2.701,74.0,2.418,74.0,2.807,74.0,2.556,74.0,2.727,74.0,2.658,74.0,2.48,74.0,2.852,74.0,2.728
M,250.0,Garner,49,49,Everton,75.0,2.468,75.0,2.862,75.0,2.645,75.0,2.804,75.0,2.83,75.0,2.416,75.0,2.882,75.0,2.649,75.0,2.869,75.0,2.701,75.0,2.589,75.0,2.806
M,605.0,Koleosho,49,49,Burnley,65.0,2.572,65.0,2.564,65.0,3.164,65.0,2.459,65.0,2.858,65.0,2.536,65.0,2.566,65.0,2.792,65.0,2.874,65.0,2.786,65.0,2.679,65.0,2.621
D,89.0,Zabarnyi,44,44,Bournemouth,78.0,3.061,78.0,2.504,78.0,2.055,78.0,2.527,78.0,3.55,78.0,2.596,78.0,1.87,78.0,1.595,78.0,2.872,78.0,3.87,78.0,2.754,78.0,3.005
F,535.0,Ings,56,56,West Ham,68.0,2.54,68.0,2.639,68.0,2.864,68.0,2.771,68.0,2.635,68.0,2.564,68.0,2.793,68.0,2.629,68.0,2.699,68.0,2.848,68.0,2.592,68.0,2.54
M,591.0,Willian,53,53,Fulham,60.0,2.68,60.0,2.429,60.0,2.494,60.0,2.706,60.0,2.891,60.0,2.864,60.0,2.483,60.0,2.553,60.0,2.546,60.0,2.813,60.0,2.631,60.0,2.975
F,293.0,Darwin,75,75,Liverpool,62.0,2.814,62.0,2.515,62.0,2.732,62.0,2.597,62.0,2.443,62.0,2.835,62.0,2.585,62.0,2.882,62.0,2.773,62.0,2.424,62.0,2.67,62.0,2.633
F,132.0,Ferguson,60,60,Brighton,55.0,2.419,55.0,2.521,55.0,2.803,55.0,3.462,55.0,2.542,55.0,2.41,55.0,3.472,55.0,2.425,55.0,2.539,55.0,2.8,55.0,2.216,55.0,2.259
D,245.0,Branthwaite,41,41,Everton,84.0,1.761,84.0,3.098,84.0,2.501,84.0,2.929,84.0,3.111,84.0,1.547,84.0,3.286,84.0,2.444,84.0,3.267,84.0,2.653,84.0,2.252,84.0,2.943
D,602.0,Kabore,40,40,Luton,70.0,3.283,70.0,2.384,70.0,2.828,70.0,2.415,70.0,1.898,70.0,3.865,70.0,2.597,70.0,1.809,70.0,2.2,70.0,2.531,70.0,3.476,70.0,2.459
M,254.0,Gueye,48,48,Everton,74.0,2.423,74.0,2.78,74.0,2.583,74.0,2.725,74.0,2.735,74.0,2.37,74.0,2.8,74.0,2.59,74.0,2.79,74.0,2.641,74.0,2.529,74.0,2.718
D,341.0,Akanji,49,49,Man City,60.0,2.631,60.0,3.508,60.0,2.143,60.0,3.305,60.0,2.328,60.0,2.956,60.0,2.559,60.0,2.677,60.0,2.717,60.0,2.117,60.0,2.288,60.0,2.363
F,258.0,Maupay,49,49,Brentford,65.0,2.714,65.0,2.736,65.0,2.713,65.0,2.598,65.0,2.397,65.0,2.708,65.0,2.456,65.0,2.698,65.0,2.516,65.0,2.443,65.0,2.753,65.0,2.622
M,280.0,Palhinha,50,50,Fulham,85.0,2.608,85.0,2.382,85.0,2.359,85.0,2.647,85.0,2.833,85.0,2.723,85.0,2.428,85.0,2.549,85.0,2.569,85.0,2.753,85.0,2.577,85.0,2.879
M,488.0,Norwood,48,48,Sheffield Utd,74.0,2.872,74.0,2.339,74.0,2.67,74.0,2.578,74.0,2.482,74.0,2.735,74.0,2.547,74.0,2.649,74.0,2.464,74.0,2.586,74.0,2.504,74.0,2.7
D,563.0,Kilman,45,45,Wolves,85.0,2.187,85.0,2.995,85.0,2.135,85.0,2.656,85.0,2.067,85.0,2.552,85.0,2.472,85.0,3.951,85.0,1.867,85.0,3.064,85.0,3.164,85.0,1.919
D,551.0,Dawson,45,45,Wolves,80.0,2.194,80.0,2.994,80.0,2.14,80.0,2.665,80.0,2.059,80.0,2.556,80.0,2.462,80.0,3.941,80.0,1.831,80.0,3.071,80.0,3.164,80.0,1.883
M,493.0,Bissouma,50,50,Spurs,80.0,2.413,80.0,2.684,80.0,2.462,80.0,2.513,80.0,2.506,80.0,2.515,80.0,2.763,80.0,2.388,80.0,2.665,80.0,2.357,80.0,2.571,80.0,2.86
M,161.0,Brownhill,47,47,Burnley,75.0,2.456,75.0,2.424,75.0,2.894,75.0,2.299,75.0,2.694,75.0,2.389,75.0,2.453,75.0,2.587,75.0,2.701,75.0,2.579,75.0,2.548,75.0,2.451
F,594.0,Amdouni,53,53,Burnley,67.0,2.42,67.0,2.422,67.0,2.759,67.0,2.365,67.0,2.597,67.0,2.412,67.0,2.417,67.0,2.583,67.0,2.577,67.0,2.579,67.0,2.469,67.0,2.441
D,676.0,Mavropanos,45,45,West Ham,64.0,1.869,64.0,2.444,64.0,3.018,64.0,2.885,64.0,2.339,64.0,2.081,64.0,2.814,64.0,2.498,64.0,2.498,64.0,3.145,64.0,2.267,64.0,1.975
D,572.0,Semedo,45,45,Wolves,75.0,2.105,75.0,2.864,75.0,2.05,75.0,2.542,75.0,1.991,75.0,2.442,75.0,2.38,75.0,3.786,75.0,1.794,75.0,2.921,75.0,3.031,75.0,1.844
M,394.0,Pellistri,43,43,Man Utd,64.0,2.32,64.0,2.577,64.0,2.474,64.0,2.553,64.0,2.497,64.0,2.276,64.0,2.706,64.0,2.519,64.0,2.162,64.0,2.476,64.0,2.84,64.0,2.343
D,121.0,Zanka,43,43,Brentford,63.0,3.001,63.0,2.469,63.0,3.188,63.0,2.444,63.0,1.757,63.0,2.619,63.0,2.107,63.0,2.46,63.0,2.408,63.0,1.905,63.0,2.722,63.0,2.544
M,65.0,Christie,50,50,Bournemouth,64.0,2.52,64.0,2.396,64.0,2.265,64.0,2.443,64.0,2.625,64.0,2.457,64.0,2.241,64.0,2.16,64.0,2.55,64.0,2.791,64.0,2.512,64.0,2.46
F,168.0,Foster,48,48,Burnley,60.0,2.232,60.0,2.239,60.0,3.337,60.0,2.179,60.0,2.538,60.0,2.222,60.0,2.229,60.0,2.532,60.0,2.54,60.0,2.516,60.0,2.348,60.0,2.309
D,368.0,Stones,53,53,Man City,60.0,2.425,60.0,3.305,60.0,1.944,60.0,3.099,60.0,2.127,60.0,2.75,60.0,2.358,60.0,2.471,60.0,2.516,60.0,1.918,60.0,2.086,60.0,2.164
D,178.0,Taylor,40,40,Burnley,79.0,2.077,79.0,1.918,79.0,3.878,79.0,1.477,79.0,3.052,79.0,1.76,79.0,2.075,79.0,2.565,79.0,3.127,79.0,2.548,79.0,2.566,79.0,2.094
F,211.0,N.Jackson,69,69,Chelsea,55.0,2.506,55.0,3.069,55.0,2.511,55.0,2.211,55.0,2.46,55.0,2.497,55.0,2.11,55.0,2.4,55.0,2.287,55.0,2.219,55.0,2.159,55.0,2.472
D,467.0,N.Williams,43,43,Nott'm Forest,65.0,1.929,65.0,2.587,65.0,2.206,65.0,2.046,65.0,2.649,65.0,2.155,65.0,2.852,65.0,1.952,65.0,2.055,65.0,2.169,65.0,3.21,65.0,2.902
D,173.0,O'Shea,44,44,Burnley,82.0,2.037,82.0,1.877,82.0,3.841,82.0,1.438,82.0,3.011,82.0,1.717,82.0,2.033,82.0,2.52,82.0,3.085,82.0,2.503,82.0,2.529,82.0,2.052
D,548.0,Bueno,44,44,Wolves,65.0,2.082,65.0,2.664,65.0,2.04,65.0,2.406,65.0,1.992,65.0,2.328,65.0,2.302,65.0,3.405,65.0,1.833,65.0,2.708,65.0,2.805,65.0,1.871
M,26.0,Trossard,65,65,Arsenal,35.0,2.301,35.0,2.316,35.0,2.31,35.0,2.699,35.0,2.038,35.0,2.301,35.0,2.731,35.0,2.038,35.0,3.418,35.0,2.129,35.0,2.121,35.0,1.969
D,176.0,Roberts,43,43,Burnley,79.0,2.014,79.0,1.855,79.0,3.804,79.0,1.425,79.0,2.979,79.0,1.697,79.0,2.012,79.0,2.491,79.0,3.054,79.0,2.475,79.0,2.504,79.0,2.029
D,604.0,Aina,45,45,Nott'm Forest,69.0,1.846,69.0,2.553,69.0,2.147,69.0,2.004,69.0,2.603,69.0,2.125,69.0,2.838,69.0,1.875,69.0,2.008,69.0,2.092,69.0,3.147,69.0,2.856
F,135.0,João Pedro,54,54,Brighton,55.0,2.249,55.0,2.247,55.0,2.444,55.0,2.643,55.0,2.376,55.0,2.164,55.0,2.653,55.0,2.309,55.0,2.249,55.0,2.506,55.0,2.054,55.0,2.08
F,415.0,Isak,76,76,Newcastle,50.0,2.407,50.0,2.097,50.0,2.081,50.0,2.112,50.0,2.995,50.0,2.383,50.0,2.409,50.0,2.097,50.0,2.409,50.0,2.193,50.0,2.377,50.0,2.383
D,573.0,Toti,44,44,Wolves,65.0,2.044,65.0,2.624,65.0,2.003,65.0,2.375,65.0,1.943,65.0,2.291,65.0,2.25,65.0,3.368,65.0,1.783,65.0,2.676,65.0,2.762,65.0,1.821
M,210.0,Mudryk,63,63,Chelsea,60.0,2.406,60.0,2.623,60.0,2.415,60.0,2.112,60.0,2.546,60.0,2.364,60.0,2.027,60.0,2.337,60.0,2.225,60.0,2.154,60.0,2.103,60.0,2.584
D,316.0,Bell,39,39,Luton,65.0,2.772,65.0,2.102,65.0,2.417,65.0,2.11,65.0,1.707,65.0,3.265,65.0,2.243,65.0,1.633,65.0,1.944,65.0,2.187,65.0,2.967,65.0,2.16
M,481.0,Fleck,49,49,Sheffield Utd,67.0,2.521,67.0,2.087,67.0,2.326,67.0,2.262,67.0,2.184,67.0,2.402,67.0,2.227,67.0,2.331,67.0,2.177,67.0,2.289,67.0,2.202,67.0,2.353
M,133.0,Gilmour,49,49,Brighton,64.0,2.241,64.0,2.281,64.0,2.436,64.0,2.407,64.0,2.339,64.0,2.187,64.0,2.42,64.0,2.245,64.0,2.291,64.0,2.475,64.0,1.98,64.0,2.024
D,457.0,Niakhaté,45,45,Nott'm Forest,75.0,1.741,75.0,2.5,75.0,2.051,75.0,1.922,75.0,2.544,75.0,2.051,75.0,2.804,75.0,1.778,75.0,1.922,75.0,1.993,75.0,3.132,75.0,2.828
D,576.0,Jack Robinson,44,44,Sheffield Utd,75.0,3.442,75.0,1.239,75.0,2.545,75.0,2.164,75.0,1.881,75.0,2.85,75.0,2.086,75.0,2.394,75.0,1.714,75.0,2.305,75.0,1.922,75.0,2.672
M,72.0,Kluivert,46,46,Bournemouth,60.0,2.299,60.0,2.182,60.0,2.042,60.0,2.243,60.0,2.429,60.0,2.251,60.0,2.022,60.0,1.986,60.0,2.37,60.0,2.572,60.0,2.351,60.0,2.24
F,326.0,Morris,51,51,Luton,60.0,2.399,60.0,2.178,60.0,2.353,60.0,2.217,60.0,2.113,60.0,2.412,60.0,2.222,60.0,2.132,60.0,2.153,60.0,2.274,60.0,2.356,60.0,2.158
D,151.0,Veltman,44,44,Brighton,60.0,2.313,60.0,2.133,60.0,2.571,60.0,2.427,60.0,2.33,60.0,2.122,60.0,2.445,60.0,2.34,60.0,2.159,60.0,2.711,60.0,1.572,60.0,1.699
D,471.0,Ahmedhodžić,43,43,Sheffield Utd,68.0,3.265,68.0,1.336,68.0,2.478,68.0,2.142,68.0,1.887,68.0,2.746,68.0,2.068,68.0,2.345,68.0,1.749,68.0,2.269,68.0,1.929,68.0,2.587
D,150.0,Van Hecke,40,40,Brighton,60.0,2.286,60.0,2.105,60.0,2.541,60.0,2.398,60.0,2.301,60.0,2.095,60.0,2.416,60.0,2.316,60.0,2.131,60.0,2.682,60.0,1.556,60.0,1.672
M,675.0,Ramsey,50,50,Burnley,62.0,2.114,62.0,2.104,62.0,2.462,62.0,2.039,62.0,2.297,62.0,2.084,62.0,2.108,62.0,2.241,62.0,2.316,62.0,2.239,62.0,2.181,62.0,2.129
F,177.0,Rodriguez,53,53,Burnley,60.0,2.097,60.0,2.093,60.0,2.444,60.0,2.057,60.0,2.255,60.0,2.085,60.0,2.101,60.0,2.27,60.0,2.258,60.0,2.257,60.0,2.175,60.0,2.135
M,599.0,Diaby,66,66,Aston Villa,50.0,2.009,50.0,2.28,50.0,2.068,50.0,1.905,50.0,2.373,50.0,2.036,50.0,2.112,50.0,2.252,50.0,2.356,50.0,2.095,50.0,2.107,50.0,2.247
F,297.0,Gakpo,72,72,Liverpool,55.0,2.231,55.0,1.962,55.0,2.141,55.0,2.016,55.0,1.949,55.0,2.231,55.0,2.035,55.0,2.299,55.0,2.215,55.0,1.931,55.0,2.09,55.0,2.057
M,6.0,Havertz,71,71,Arsenal,55.0,2.159,55.0,2.128,55.0,2.16,55.0,2.227,55.0,1.899,55.0,2.121,55.0,2.25,55.0,1.904,55.0,2.317,55.0,2.03,55.0,2.007,55.0,1.814
M,63.0,Billing,52,52,Bournemouth,60.0,2.035,60.0,1.939,60.0,1.806,60.0,1.98,60.0,2.424,60.0,1.987,60.0,1.784,60.0,1.703,60.0,2.368,60.0,2.582,60.0,2.338,60.0,1.999
M,421.0,S.Longstaff,49,49,Newcastle,60.0,2.273,60.0,1.891,60.0,1.842,60.0,1.914,60.0,2.415,60.0,2.178,60.0,2.158,60.0,1.894,60.0,2.24,60.0,1.95,60.0,2.061,60.0,2.114
M,360.0,McAtee,44,44,Sheffield Utd,60.0,2.262,60.0,1.861,60.0,2.057,60.0,2.005,60.0,1.931,60.0,2.176,60.0,1.982,60.0,2.076,60.0,1.937,60.0,2.038,60.0,1.958,60.0,2.072
D,191.0,Badiashile,44,44,Chelsea,57.0,2.203,57.0,2.332,57.0,2.226,57.0,1.643,57.0,2.395,57.0,2.079,57.0,1.477,57.0,2.121,57.0,1.833,57.0,1.786,57.0,1.634,57.0,2.483
D,484.0,Lowe,43,43,Sheffield Utd,62.0,2.733,62.0,1.304,62.0,2.133,62.0,1.892,62.0,1.688,62.0,2.346,62.0,1.827,62.0,2.06,62.0,1.595,62.0,1.996,62.0,1.73,62.0,2.211
D,262.0,Patterson,44,44,Everton,60.0,1.433,60.0,2.239,60.0,1.84,60.0,2.11,60.0,2.212,60.0,1.331,60.0,2.285,60.0,1.825,60.0,2.279,60.0,1.941,60.0,1.711,60.0,2.144
M,270.0,De Cordova-Reid,54,54,Fulham,45.0,1.93,45.0,1.731,45.0,1.765,45.0,1.888,45.0,2.051,45.0,1.939,45.0,1.737,45.0,1.817,45.0,1.797,45.0,2.04,45.0,1.856,45.0,2.776
M,295.0,Elliott,48,48,Liverpool,33.0,2.047,33.0,1.805,33.0,1.952,33.0,1.873,33.0,1.753,33.0,2.053,33.0,1.852,33.0,2.156,33.0,2.018,33.0,1.716,33.0,1.904,33.0,1.878
M,708.0,Gravenberch,50,50,Liverpool,55.0,2.02,55.0,1.797,55.0,1.938,55.0,1.852,55.0,1.763,55.0,2.075,55.0,1.829,55.0,2.198,55.0,2.004,55.0,1.756,55.0,1.893,55.0,1.867
F,486.0,Ndiaye,55,55,Sheffield Utd,55.0,2.074,55.0,1.75,55.0,1.9,55.0,1.879,55.0,1.781,55.0,2.047,55.0,1.841,55.0,1.971,55.0,1.802,55.0,1.922,55.0,1.828,55.0,1.905
F,328.0,Ogbene,49,49,Luton,55.0,1.977,55.0,1.808,55.0,1.89,55.0,1.811,55.0,1.768,55.0,2.004,55.0,1.826,55.0,1.768,55.0,1.764,55.0,1.854,55.0,1.923,55.0,1.818
M,126.0,Caicedo,46,46,Chelsea,60.0,1.89,60.0,1.952,60.0,1.901,60.0,1.719,60.0,1.977,60.0,1.848,60.0,1.666,60.0,1.874,60.0,1.775,60.0,1.761,60.0,1.716,60.0,2.0
D,476.0,Bogle,45,45,Sheffield Utd,60.0,2.556,60.0,1.259,60.0,1.97,60.0,1.763,60.0,1.58,60.0,2.227,60.0,1.708,60.0,1.914,60.0,1.509,60.0,1.861,60.0,1.619,60.0,2.034
M,268.0,Cairney,49,49,Fulham,55.0,1.86,55.0,1.684,55.0,1.73,55.0,1.831,55.0,1.912,55.0,1.887,55.0,1.714,55.0,1.759,55.0,1.769,55.0,1.878,55.0,1.834,55.0,2.052
D,611.0,Disasi,49,49,Chelsea,55.0,1.945,55.0,2.098,55.0,1.965,55.0,1.517,55.0,2.099,55.0,1.841,55.0,1.406,55.0,1.888,55.0,1.671,55.0,1.634,55.0,1.515,55.0,2.154
M,78.0,Ouattara,47,47,Bournemouth,35.0,1.795,35.0,1.775,35.0,1.628,35.0,1.78,35.0,1.924,35.0,1.787,35.0,1.62,35.0,1.567,35.0,1.947,35.0,2.022,35.0,1.917,35.0,1.774
M,709.0,Amrabat,50,50,Man Utd,60.0,1.685,60.0,1.817,60.0,1.769,60.0,1.804,60.0,1.784,60.0,1.652,60.0,1.846,60.0,1.798,60.0,1.579,60.0,1.772,60.0,1.946,60.0,1.675
M,715.0,Bellegarde,49,49,Wolves,40.0,1.645,40.0,1.73,40.0,1.654,40.0,1.679,40.0,1.635,40.0,1.655,40.0,1.693,40.0,2.655,40.0,1.582,40.0,1.766,40.0,1.78,40.0,1.589
M,565.0,Lemina,49,49,Wolves,60.0,1.667,60.0,1.769,60.0,1.672,60.0,1.753,60.0,1.636,60.0,1.702,60.0,1.705,60.0,2.074,60.0,1.601,60.0,1.838,60.0,1.82,60.0,1.604
F,193.0,Broja,49,49,Chelsea,30.0,1.769,30.0,1.815,30.0,1.777,30.0,1.64,30.0,1.773,30.0,1.761,30.0,1.613,30.0,1.761,30.0,1.682,30.0,1.648,30.0,1.641,30.0,1.781
M,586.0,Chong,48,48,Luton,55.0,1.847,55.0,1.682,55.0,1.735,55.0,1.667,55.0,1.623,55.0,1.909,55.0,1.68,55.0,1.62,55.0,1.63,55.0,1.686,55.0,1.791,55.0,1.677
M,95.0,Canós,50,50,Brentford,55.0,1.833,55.0,1.707,55.0,1.845,55.0,1.7,55.0,1.587,55.0,1.798,55.0,1.612,55.0,1.708,55.0,1.652,55.0,1.593,55.0,1.821,55.0,1.679
D,321.0,Doughty,44,44,Luton,55.0,2.057,55.0,1.54,55.0,1.874,55.0,1.58,55.0,1.352,55.0,2.243,55.0,1.659,55.0,1.326,55.0,1.458,55.0,1.687,55.0,2.036,55.0,1.61
M,288.0,Wilson,53,53,Fulham,40.0,1.73,40.0,1.517,40.0,1.584,40.0,1.693,40.0,1.838,40.0,1.737,40.0,1.528,40.0,1.598,40.0,1.6,40.0,1.81,40.0,1.703,40.0,1.97
M,601.0,Danjuma,52,52,Everton,45.0,1.552,45.0,1.76,45.0,1.602,45.0,1.724,45.0,1.712,45.0,1.539,45.0,1.724,45.0,1.633,45.0,1.725,45.0,1.644,45.0,1.597,45.0,1.713
M,209.0,Mount,68,68,Man Utd,45.0,1.535,45.0,1.714,45.0,1.657,45.0,1.717,45.0,1.665,45.0,1.526,45.0,1.8,45.0,1.672,45.0,1.491,45.0,1.648,45.0,1.838,45.0,1.578
M,713.0,Sangaré,49,49,Nott'm Forest,60.0,1.545,60.0,1.638,60.0,1.588,60.0,1.563,60.0,1.679,60.0,1.574,60.0,1.691,60.0,1.549,60.0,1.564,60.0,1.586,60.0,1.768,60.0,1.691
F,714.0,Origi,50,50,Nott'm Forest,45.0,1.536,45.0,1.591,45.0,1.569,45.0,1.539,45.0,1.681,45.0,1.543,45.0,1.673,45.0,1.542,45.0,1.543,45.0,1.576,45.0,1.866,45.0,1.674
M,64.0,Brooks,48,48,Bournemouth,22.0,1.634,22.0,1.567,22.0,1.459,22.0,1.605,22.0,1.555,22.0,1.62,22.0,1.444,22.0,1.408,22.0,1.561,22.0,2.298,22.0,1.539,22.0,1.592
F,287.0,Vinícius,47,47,Fulham,20.0,1.602,20.0,1.454,20.0,1.485,20.0,1.537,20.0,1.69,20.0,1.608,20.0,1.459,20.0,1.52,20.0,1.513,20.0,1.668,20.0,1.522,20.0,2.107
G,148.0,Steele,42,42,Brighton,50.0,1.581,50.0,1.566,50.0,1.625,50.0,1.615,50.0,1.568,50.0,1.547,50.0,1.624,50.0,1.596,50.0,1.565,50.0,1.617,50.0,1.575,50.0,1.556
G,152.0,Verbruggen,44,44,Brighton,50.0,1.557,50.0,1.561,50.0,1.618,50.0,1.608,50.0,1.56,50.0,1.523,50.0,1.617,50.0,1.578,50.0,1.559,50.0,1.609,50.0,1.55,50.0,1.532
M,170.0,Gudmundsson,48,48,Burnley,50.0,1.509,50.0,1.489,50.0,1.85,50.0,1.439,50.0,1.602,50.0,1.469,50.0,1.51,50.0,1.582,50.0,1.628,50.0,1.57,50.0,1.557,50.0,1.514
