Pos,ID,Name,BV,SV,Team,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts,17_xMins,17_Pts,18_xMins,18_Pts,19_xMins,19_Pts,20_xMins,20_Pts,21_xMins,21_Pts,22_xMins,22_Pts,23_xMins,23_Pts
M,209.0,Mount,68,68,Man Utd,45.0,1.804,45.0,1.64,45.0,1.467,45.0,1.515,45.0,1.737,45.0,1.495,45.0,1.65,45.0,1.537,45.0,1.696,45.0,1.566,45.0,1.708,45.0,1.658
M,708.0,Gravenberch,50,50,Liverpool,35.0,1.563,35.0,1.469,35.0,1.634,35.0,1.785,35.0,1.622,35.0,1.578,35.0,1.495,35.0,1.699,35.0,1.491,35.0,1.68,35.0,1.502,35.0,1.486
D,298.0,Gomez,45,45,Liverpool,52.0,1.544,52.0,1.317,52.0,1.73,52.0,1.773,52.0,1.609,52.0,1.645,52.0,1.495,52.0,1.749,52.0,1.44,52.0,1.715,52.0,1.506,52.0,1.43
D,153.0,Webster,43,43,Brighton,52.0,1.797,52.0,1.591,52.0,1.354,52.0,1.467,52.0,1.755,52.0,1.332,52.0,1.501,52.0,1.505,52.0,1.512,52.0,1.703,52.0,1.632,52.0,1.57
M,381.0,Fred,50,50,Man Utd,45.0,1.746,45.0,1.549,45.0,1.434,45.0,1.448,45.0,1.653,45.0,1.439,45.0,1.548,45.0,1.472,45.0,1.618,45.0,1.468,45.0,1.624,45.0,1.557
M,713.0,Sangaré,50,50,Nott'm Forest,60.0,1.532,60.0,1.449,60.0,1.572,60.0,1.533,60.0,1.588,60.0,1.489,60.0,1.673,60.0,1.406,60.0,1.512,60.0,1.443,60.0,1.449,60.0,1.597
F,485.0,McBurnie,54,54,Sheffield Utd,28.0,1.421,28.0,1.558,28.0,1.513,28.0,1.477,28.0,1.513,28.0,1.464,28.0,1.452,28.0,1.667,28.0,1.43,28.0,1.517,28.0,1.544,28.0,1.476
M,489.0,Osborn,48,48,Sheffield Utd,55.0,1.413,55.0,1.581,55.0,1.53,55.0,1.459,55.0,1.481,55.0,1.444,55.0,1.418,55.0,1.605,55.0,1.417,55.0,1.5,55.0,1.516,55.0,1.449
M,223.0,C.Doucouré,50,50,Crystal Palace,55.0,1.507,55.0,1.561,55.0,1.486,55.0,1.603,55.0,1.4,55.0,1.362,55.0,1.413,55.0,1.399,55.0,1.429,55.0,1.393,55.0,1.615,55.0,1.392
D,508.0,Reguilón,44,44,Man Utd,48.0,1.678,48.0,1.453,48.0,1.323,48.0,1.365,48.0,1.59,48.0,1.325,48.0,1.447,48.0,1.386,48.0,1.522,48.0,1.402,48.0,1.524,48.0,1.474
M,383.0,Mejbri,44,44,Man Utd,15.0,2.054,15.0,1.444,15.0,1.271,15.0,1.283,15.0,1.553,15.0,1.297,15.0,1.373,15.0,1.356,15.0,1.524,15.0,1.285,15.0,1.527,15.0,1.38
M,657.0,Rak-Sakyi,45,45,Crystal Palace,30.0,1.455,30.0,1.617,30.0,1.453,30.0,1.55,30.0,1.36,30.0,1.332,30.0,1.363,30.0,1.356,30.0,1.407,30.0,1.357,30.0,1.639,30.0,1.355
F,552.0,Fabio Silva,53,53,Wolves,35.0,1.401,35.0,1.437,35.0,1.38,35.0,1.509,35.0,1.513,35.0,1.443,35.0,1.387,35.0,1.392,35.0,1.437,35.0,1.378,35.0,1.414,35.0,1.379
M,128.0,Dahoud,48,48,Brighton,40.0,1.585,40.0,1.443,40.0,1.282,40.0,1.35,40.0,1.503,40.0,1.281,40.0,1.381,40.0,1.346,40.0,1.4,40.0,1.507,40.0,1.526,40.0,1.419
M,475.0,Berge,48,48,Burnley,50.0,1.32,50.0,1.435,50.0,1.518,50.0,1.475,50.0,1.282,50.0,1.393,50.0,1.419,50.0,1.286,50.0,1.314,50.0,1.521,50.0,1.259,50.0,1.432
M,138.0,Lallana,49,49,Brighton,30.0,1.487,30.0,1.383,30.0,1.273,30.0,1.304,30.0,1.398,30.0,1.272,30.0,1.337,30.0,1.301,30.0,1.335,30.0,1.402,30.0,1.454,30.0,1.347
F,287.0,Vinícius,47,47,Fulham,20.0,1.201,20.0,1.383,20.0,1.179,20.0,1.349,20.0,1.304,20.0,1.174,20.0,1.674,20.0,1.373,20.0,1.202,20.0,1.191,20.0,1.275,20.0,1.676
M,59.0,Traoré,50,50,Aston Villa,10.0,1.203,10.0,1.136,10.0,1.277,10.0,1.094,10.0,1.129,10.0,1.136,10.0,1.804,10.0,1.151,10.0,1.693,10.0,1.241,10.0,1.125,10.0,1.786
D,109.0,Mee,48,48,Brentford,35.0,1.331,35.0,1.343,35.0,1.549,35.0,1.337,35.0,1.539,35.0,1.364,0.0,0.0,35.0,1.469,35.0,1.401,35.0,1.453,35.0,1.352,35.0,1.341
D,139.0,Lamptey,40,40,Brighton,40.0,1.38,40.0,1.328,40.0,1.184,40.0,1.215,40.0,1.362,40.0,1.186,40.0,1.25,40.0,1.215,40.0,1.263,40.0,1.364,40.0,1.344,40.0,1.263
D,465.0,Toffolo,44,44,Nott'm Forest,34.0,1.305,34.0,1.193,34.0,1.261,34.0,1.3,34.0,1.368,34.0,1.211,34.0,1.402,34.0,1.184,34.0,1.26,34.0,1.206,34.0,1.233,34.0,1.38
D,676.0,Mavropanos,45,45,West Ham,25.0,1.262,25.0,1.267,25.0,1.225,25.0,1.166,25.0,1.223,25.0,1.279,25.0,1.188,25.0,1.146,25.0,1.156,25.0,1.369,25.0,1.283,25.0,1.18
M,9.0,Jorginho,53,53,Arsenal,30.0,1.272,30.0,1.17,30.0,1.276,30.0,1.264,30.0,1.169,30.0,1.171,30.0,1.155,30.0,1.221,30.0,1.216,30.0,1.216,30.0,1.254,30.0,1.167
M,229.0,Hughes,49,49,Crystal Palace,45.0,1.193,45.0,1.249,45.0,1.192,45.0,1.269,45.0,1.114,45.0,1.111,45.0,1.118,45.0,1.109,45.0,1.128,45.0,1.109,45.0,1.274,45.0,1.109
M,499.0,Højbjerg,52,52,Spurs,45.0,1.219,45.0,1.128,45.0,1.1,45.0,1.173,45.0,1.119,45.0,1.217,45.0,1.178,45.0,1.108,45.0,1.248,45.0,1.133,45.0,1.13,45.0,1.168
M,515.0,Skipp,46,46,Spurs,30.0,1.207,30.0,1.132,30.0,1.096,30.0,1.173,30.0,1.124,30.0,1.205,30.0,1.179,30.0,1.113,30.0,1.234,30.0,1.134,30.0,1.132,30.0,1.171
F,691.0,Beto,58,58,Everton,20.0,1.167,20.0,1.15,20.0,1.223,20.0,1.102,20.0,1.107,20.0,1.2,20.0,1.128,20.0,1.145,20.0,1.205,20.0,1.136,20.0,1.17,20.0,1.136
M,268.0,Cairney,49,49,Fulham,25.0,1.09,25.0,1.221,25.0,1.081,25.0,1.19,25.0,1.169,25.0,1.076,25.0,1.21,25.0,1.194,25.0,1.097,25.0,1.081,25.0,1.161,25.0,1.205
M,244.0,André Gomes,44,44,Everton,24.0,1.134,24.0,1.114,24.0,1.169,24.0,1.087,24.0,1.091,24.0,1.181,24.0,1.089,24.0,1.049,24.0,1.171,24.0,1.098,24.0,1.14,24.0,1.097
M,4.0,Fábio Vieira,54,54,Arsenal,20.0,1.2,20.0,1.054,20.0,1.2,20.0,1.269,20.0,1.034,20.0,1.036,20.0,1.009,20.0,1.127,20.0,1.083,20.0,1.096,20.0,1.141,20.0,1.032
M,125.0,Buonanotte,47,47,Brighton,20.0,1.252,20.0,1.113,20.0,0.977,20.0,1.006,20.0,1.141,20.0,0.978,20.0,1.051,20.0,1.007,20.0,1.061,20.0,1.144,20.0,1.219,20.0,1.062
M,451.0,Kouyaté,48,48,Nott'm Forest,26.0,1.084,26.0,1.033,26.0,1.088,26.0,1.073,26.0,1.115,26.0,1.04,26.0,1.141,26.0,1.019,26.0,1.047,26.0,1.032,26.0,1.029,26.0,1.116
F,714.0,Origi,50,50,Nott'm Forest,20.0,1.067,20.0,0.98,20.0,1.058,20.0,1.057,20.0,1.114,20.0,1.023,20.0,1.14,20.0,0.968,20.0,1.037,20.0,1.014,20.0,0.982,20.0,1.116
F,177.0,Rodriguez,53,53,Burnley,20.0,0.95,20.0,1.012,20.0,1.161,20.0,1.021,20.0,0.945,20.0,0.995,20.0,0.991,20.0,0.954,20.0,0.957,20.0,1.164,20.0,1.001,20.0,1.005
D,389.0,Malacia,43,43,Man Utd,23.0,1.049,23.0,0.985,23.0,0.919,23.0,0.929,23.0,1.042,23.0,0.92,23.0,0.98,23.0,0.939,23.0,1.014,23.0,0.938,23.0,1.016,23.0,0.987
D,252.0,Godfrey,43,43,Everton,22.0,0.983,22.0,0.964,22.0,1.017,22.0,0.939,22.0,0.941,22.0,1.029,22.0,0.942,22.0,0.918,22.0,1.018,22.0,0.95,22.0,0.99,22.0,0.95
D,358.0,Lewis,43,43,Man City,24.0,0.966,24.0,0.973,24.0,0.985,24.0,0.972,24.0,1.066,24.0,1.023,0.0,0.0,24.0,1.025,24.0,1.098,24.0,0.96,24.0,1.076,24.0,0.973
M,666.0,Davies,50,50,Sheffield Utd,17.0,0.867,17.0,0.958,17.0,0.924,17.0,0.909,17.0,0.934,17.0,0.887,17.0,0.888,17.0,0.988,17.0,0.879,17.0,0.913,17.0,0.95,17.0,0.907
D,83.0,Senesi,43,43,Bournemouth,22.0,0.874,22.0,0.927,22.0,0.86,22.0,0.912,22.0,0.854,22.0,0.965,22.0,0.922,22.0,0.911,22.0,0.863,22.0,0.879,22.0,0.883,22.0,0.942
M,38.0,Coutinho,58,58,Aston Villa,15.0,0.833,15.0,0.788,15.0,0.885,15.0,0.769,15.0,0.792,15.0,0.787,15.0,0.988,15.0,0.805,15.0,0.876,15.0,0.815,15.0,0.785,15.0,0.97
D,471.0,Ahmedhodžić,43,43,Sheffield Utd,18.0,0.787,18.0,0.869,18.0,0.836,18.0,0.83,18.0,0.839,18.0,0.806,18.0,0.792,18.0,0.873,18.0,0.801,18.0,0.821,18.0,0.859,18.0,0.811
G,148.0,Steele,43,43,Brighton,20.0,0.833,20.0,0.793,20.0,0.767,20.0,0.781,20.0,0.815,20.0,0.769,20.0,0.785,20.0,0.783,20.0,0.794,20.0,0.823,20.0,0.803,20.0,0.793
M,67.0,Dembélé,45,45,Bournemouth,12.0,0.76,12.0,0.938,12.0,0.74,12.0,0.774,12.0,0.729,12.0,0.963,12.0,0.772,12.0,0.77,12.0,0.748,12.0,0.766,12.0,0.749,12.0,0.792
D,553.0,Giles,43,43,Luton,17.0,0.758,17.0,0.833,17.0,0.769,17.0,0.782,17.0,0.769,17.0,0.818,17.0,0.775,17.0,0.822,17.0,0.78,17.0,0.822,17.0,0.757,17.0,0.754
F,174.0,Obafemi,49,49,Burnley,11.0,0.649,11.0,0.743,11.0,1.22,11.0,0.761,11.0,0.648,11.0,0.718,11.0,0.712,11.0,0.654,11.0,0.647,11.0,1.22,11.0,0.628,11.0,0.72
D,203.0,Gusto,42,42,Chelsea,15.0,0.694,15.0,0.687,15.0,0.709,15.0,0.746,15.0,0.764,15.0,0.888,15.0,0.848,15.0,0.782,15.0,0.859,15.0,0.786,15.0,0.689,15.0,0.867
M,87.0,H.Traorè,47,47,Bournemouth,12.0,0.728,12.0,0.904,12.0,0.708,12.0,0.757,12.0,0.707,12.0,0.938,12.0,0.777,12.0,0.755,12.0,0.726,12.0,0.734,12.0,0.73,12.0,0.799
M,146.0,Sarmiento,45,45,Brighton,12.0,0.938,12.0,0.781,12.0,0.673,12.0,0.699,12.0,0.827,12.0,0.673,12.0,0.723,12.0,0.699,12.0,0.751,12.0,0.831,12.0,0.904,12.0,0.735
M,295.0,Elliott,48,48,Liverpool,13.0,0.724,13.0,0.695,13.0,0.769,13.0,0.895,13.0,0.754,13.0,0.742,13.0,0.721,13.0,0.81,13.0,0.715,13.0,0.794,13.0,0.719,13.0,0.712
D,560.0,Jonny,43,43,Wolves,15.0,0.712,15.0,0.752,15.0,0.699,15.0,0.802,15.0,0.79,15.0,0.757,15.0,0.705,15.0,0.704,15.0,0.759,15.0,0.698,15.0,0.727,15.0,0.697
F,193.0,Broja,49,49,Chelsea,10.0,0.652,10.0,0.66,10.0,0.677,10.0,0.699,10.0,0.722,10.0,0.854,10.0,0.75,10.0,0.723,10.0,0.825,10.0,0.728,10.0,0.66,10.0,0.77
M,310.0,Thiago,48,48,Liverpool,15.0,0.691,15.0,0.658,15.0,0.733,15.0,0.863,15.0,0.718,15.0,0.705,15.0,0.684,15.0,0.797,15.0,0.679,15.0,0.778,15.0,0.684,15.0,0.675
M,706.0,M.Trésor,55,55,Burnley,12.0,0.657,12.0,0.715,12.0,0.873,12.0,0.73,12.0,0.66,12.0,0.711,12.0,0.701,12.0,0.664,12.0,0.663,12.0,0.875,12.0,0.647,12.0,0.707
M,111.0,Onyeka,49,49,Brentford,12.0,0.712,12.0,0.731,12.0,0.935,12.0,0.718,12.0,0.921,12.0,0.741,0.0,0.0,12.0,0.828,12.0,0.76,12.0,0.805,12.0,0.718,12.0,0.72
M,600.0,Redmond,48,48,Burnley,15.0,0.637,15.0,0.701,15.0,0.894,15.0,0.746,15.0,0.641,15.0,0.694,15.0,0.684,15.0,0.645,15.0,0.644,15.0,0.896,15.0,0.628,15.0,0.69
D,255.0,Holgate,40,40,Everton,13.0,0.674,13.0,0.658,13.0,0.706,13.0,0.634,13.0,0.636,13.0,0.718,13.0,0.636,13.0,0.626,13.0,0.707,13.0,0.644,13.0,0.681,13.0,0.644
M,549.0,Chiquinho,45,45,Wolves,4.0,0.613,4.0,0.677,4.0,0.621,4.0,0.758,4.0,0.729,4.0,0.69,4.0,0.63,4.0,0.603,4.0,0.653,4.0,0.581,4.0,0.656,4.0,0.62
M,578.0,Nelson,49,49,Arsenal,11.0,0.651,11.0,0.567,11.0,0.68,11.0,0.75,11.0,0.624,11.0,0.624,11.0,0.542,11.0,0.643,11.0,0.648,11.0,0.661,11.0,0.672,11.0,0.563
M,163.0,Cork,48,48,Burnley,15.0,0.58,15.0,0.632,15.0,0.682,15.0,0.653,15.0,0.581,15.0,0.631,15.0,0.621,15.0,0.585,15.0,0.585,15.0,0.684,15.0,0.574,15.0,0.628
D,370.0,Telles,45,45,Man Utd,12.0,0.712,12.0,0.614,12.0,0.552,12.0,0.565,12.0,0.702,12.0,0.554,12.0,0.617,12.0,0.572,12.0,0.671,12.0,0.572,12.0,0.676,12.0,0.624
M,527.0,Cornet,53,53,West Ham,10.0,0.652,10.0,0.634,10.0,0.597,10.0,0.552,10.0,0.596,10.0,0.646,10.0,0.575,10.0,0.51,10.0,0.52,10.0,0.729,10.0,0.65,10.0,0.567
D,679.0,G.Montiel,45,45,Nott'm Forest,12.0,0.605,12.0,0.553,12.0,0.607,12.0,0.594,12.0,0.666,12.0,0.557,12.0,0.691,12.0,0.537,12.0,0.57,12.0,0.552,12.0,0.549,12.0,0.667
D,84.0,Smith,44,44,Bournemouth,12.0,0.574,12.0,0.617,12.0,0.56,12.0,0.607,12.0,0.554,12.0,0.655,12.0,0.615,12.0,0.605,12.0,0.563,12.0,0.579,12.0,0.578,12.0,0.636
D,277.0,Mbabu,40,40,Fulham,12.0,0.536,12.0,0.663,12.0,0.529,12.0,0.632,12.0,0.611,12.0,0.523,12.0,0.651,12.0,0.634,12.0,0.544,12.0,0.528,12.0,0.603,12.0,0.646
F,264.0,Simms,45,45,Everton,3.0,0.54,3.0,0.545,3.0,0.576,3.0,0.498,3.0,0.497,3.0,0.876,3.0,0.527,3.0,0.471,3.0,0.564,3.0,0.537,3.0,0.558,3.0,0.535
M,494.0,Bryan,49,49,Spurs,8.0,0.59,8.0,0.493,8.0,0.428,8.0,0.545,8.0,0.466,8.0,0.574,8.0,0.535,8.0,0.456,8.0,0.618,8.0,0.504,8.0,0.499,8.0,0.525
D,366.0,Sergio Gómez,39,39,Man City,10.0,0.465,10.0,0.473,10.0,0.489,10.0,0.471,10.0,0.717,10.0,0.523,0.0,0.0,10.0,0.524,10.0,0.75,10.0,0.455,10.0,0.622,10.0,0.477
M,58.0,Tielemans,57,57,Aston Villa,10.0,0.494,10.0,0.432,10.0,0.55,10.0,0.426,10.0,0.434,10.0,0.435,10.0,0.619,10.0,0.445,10.0,0.575,10.0,0.483,10.0,0.432,10.0,0.596
M,208.0,Madueke,53,53,Chelsea,10.0,0.427,10.0,0.422,10.0,0.438,10.0,0.447,10.0,0.475,10.0,0.626,10.0,0.503,10.0,0.474,10.0,0.598,10.0,0.48,10.0,0.422,10.0,0.523
D,70.0,Kelly,45,45,Bournemouth,10.0,0.453,10.0,0.516,10.0,0.438,10.0,0.495,10.0,0.442,10.0,0.554,10.0,0.502,10.0,0.493,10.0,0.44,10.0,0.456,10.0,0.478,10.0,0.522
D,75.0,Mepham,43,43,Bournemouth,10.0,0.457,10.0,0.495,10.0,0.442,10.0,0.483,10.0,0.43,10.0,0.533,10.0,0.49,10.0,0.482,10.0,0.445,10.0,0.46,10.0,0.454,10.0,0.51
D,10.0,Kiwior,43,43,Arsenal,10.0,0.508,10.0,0.418,10.0,0.512,10.0,0.497,10.0,0.419,10.0,0.421,10.0,0.405,10.0,0.464,10.0,0.46,10.0,0.459,10.0,0.49,10.0,0.416
M,410.0,Fraser,49,49,Newcastle,8.0,0.487,8.0,0.387,8.0,0.401,8.0,0.419,8.0,0.379,8.0,0.423,8.0,0.604,8.0,0.472,8.0,0.369,8.0,0.382,8.0,0.383,8.0,0.629
D,305.0,Matip,49,49,Liverpool,10.0,0.421,10.0,0.393,10.0,0.463,10.0,0.502,10.0,0.447,10.0,0.432,10.0,0.414,10.0,0.499,10.0,0.414,10.0,0.482,10.0,0.412,10.0,0.405
M,231.0,Lerma,47,47,Crystal Palace,10.0,0.459,10.0,0.496,10.0,0.455,10.0,0.511,10.0,0.41,10.0,0.392,10.0,0.413,10.0,0.401,10.0,0.417,10.0,0.4,10.0,0.518,10.0,0.405
D,45.0,Hause,40,40,Aston Villa,8.0,0.43,8.0,0.387,8.0,0.455,8.0,0.381,8.0,0.387,8.0,0.385,8.0,0.565,8.0,0.396,8.0,0.472,8.0,0.427,8.0,0.386,8.0,0.547
F,535.0,Ings,56,56,West Ham,8.0,0.451,8.0,0.45,8.0,0.399,8.0,0.37,8.0,0.397,8.0,0.482,8.0,0.388,8.0,0.371,8.0,0.38,8.0,0.608,8.0,0.485,8.0,0.38
M,613.0,Ugochukwu,44,44,Chelsea,10.0,0.371,10.0,0.366,10.0,0.384,10.0,0.393,10.0,0.422,10.0,0.484,10.0,0.449,10.0,0.42,10.0,0.456,10.0,0.426,10.0,0.367,10.0,0.469
D,530.0,Cresswell,42,42,West Ham,8.0,0.447,8.0,0.459,8.0,0.389,8.0,0.348,8.0,0.386,8.0,0.468,8.0,0.367,8.0,0.34,8.0,0.355,8.0,0.485,8.0,0.471,8.0,0.359
M,534.0,Fornals,47,47,West Ham,7.0,0.411,7.0,0.422,7.0,0.381,7.0,0.345,7.0,0.377,7.0,0.432,7.0,0.365,7.0,0.337,7.0,0.354,7.0,0.534,7.0,0.435,7.0,0.357
M,630.0,Barkley,49,49,Luton,5.0,0.361,5.0,0.414,5.0,0.384,5.0,0.369,5.0,0.361,5.0,0.416,5.0,0.366,5.0,0.551,5.0,0.369,5.0,0.422,5.0,0.343,5.0,0.345
M,609.0,Maatsen,52,52,Chelsea,5.0,0.313,5.0,0.311,5.0,0.329,5.0,0.4,5.0,0.417,5.0,0.5,5.0,0.385,5.0,0.41,5.0,0.472,5.0,0.426,5.0,0.312,5.0,0.405
M,554.0,Guedes,54,54,Wolves,7.0,0.366,7.0,0.394,7.0,0.354,7.0,0.477,7.0,0.456,7.0,0.409,7.0,0.36,7.0,0.357,7.0,0.402,7.0,0.353,7.0,0.378,7.0,0.353
M,81.0,Rothwell,48,48,Bournemouth,7.0,0.355,7.0,0.38,7.0,0.341,7.0,0.375,7.0,0.332,7.0,0.418,7.0,0.378,7.0,0.373,7.0,0.342,7.0,0.36,7.0,0.346,7.0,0.399
M,16.0,Pépé,49,49,Arsenal,3.0,0.397,3.0,0.328,3.0,0.402,3.0,0.499,3.0,0.328,3.0,0.322,3.0,0.306,3.0,0.339,3.0,0.351,3.0,0.352,3.0,0.398,3.0,0.318
D,90.0,Ajer,45,45,Brentford,6.0,0.281,6.0,0.307,6.0,0.442,6.0,0.288,6.0,0.428,6.0,0.313,0.0,0.0,6.0,0.429,6.0,0.334,6.0,0.404,6.0,0.286,6.0,0.291
M,62.0,Anthony,49,49,Bournemouth,3.0,0.286,3.0,0.396,3.0,0.271,3.0,0.303,3.0,0.259,3.0,0.434,3.0,0.305,3.0,0.301,3.0,0.272,3.0,0.29,3.0,0.274,3.0,0.325
D,699.0,Lenglet,45,45,Aston Villa,5.0,0.316,5.0,0.273,5.0,0.341,5.0,0.266,5.0,0.272,5.0,0.273,5.0,0.376,5.0,0.284,5.0,0.358,5.0,0.314,5.0,0.272,5.0,0.358
M,21.0,Sambi,49,49,Luton,5.0,0.26,5.0,0.323,5.0,0.275,5.0,0.288,5.0,0.279,5.0,0.304,5.0,0.285,5.0,0.31,5.0,0.286,5.0,0.307,5.0,0.265,5.0,0.264
M,364.0,Phillips,48,48,Man City,5.0,0.256,5.0,0.262,5.0,0.271,5.0,0.261,5.0,0.356,5.0,0.297,0.0,0.0,5.0,0.294,5.0,0.387,5.0,0.248,5.0,0.343,5.0,0.261
D,37.0,Chambers,39,39,Aston Villa,4.0,0.27,4.0,0.227,4.0,0.301,4.0,0.22,4.0,0.226,4.0,0.229,4.0,0.342,4.0,0.238,4.0,0.318,4.0,0.271,4.0,0.226,4.0,0.327
D,577.0,Ogbonna,44,44,West Ham,5.0,0.296,5.0,0.301,5.0,0.26,5.0,0.221,5.0,0.258,5.0,0.313,5.0,0.241,5.0,0.213,5.0,0.227,5.0,0.304,5.0,0.316,5.0,0.233
D,537.0,Kehrer,43,43,West Ham,5.0,0.295,5.0,0.3,5.0,0.259,5.0,0.219,5.0,0.257,5.0,0.312,5.0,0.24,5.0,0.212,5.0,0.225,5.0,0.3,5.0,0.315,5.0,0.232
M,574.0,Traoré,44,44,Wolves,5.0,0.225,5.0,0.248,5.0,0.212,5.0,0.292,5.0,0.281,5.0,0.253,5.0,0.218,5.0,0.215,5.0,0.256,5.0,0.211,5.0,0.235,5.0,0.21
F,127.0,Connolly,45,45,Brighton,3.0,0.383,3.0,0.229,3.0,0.179,3.0,0.195,3.0,0.237,3.0,0.18,3.0,0.205,3.0,0.196,3.0,0.213,3.0,0.26,3.0,0.35,3.0,0.215
D,573.0,Toti,44,44,Wolves,5.0,0.204,5.0,0.228,5.0,0.186,5.0,0.285,5.0,0.267,5.0,0.242,5.0,0.194,5.0,0.195,5.0,0.242,5.0,0.189,5.0,0.213,5.0,0.184
G,17.0,Ramsdale,47,47,Arsenal,5.0,0.237,5.0,0.205,5.0,0.245,5.0,0.226,5.0,0.203,5.0,0.207,5.0,0.196,5.0,0.223,5.0,0.212,5.0,0.215,5.0,0.217,5.0,0.207
D,7.0,Holding,43,43,Crystal Palace,3.0,0.232,3.0,0.263,3.0,0.224,3.0,0.283,3.0,0.186,3.0,0.155,3.0,0.188,3.0,0.178,3.0,0.194,3.0,0.18,3.0,0.285,3.0,0.18
G,28.0,Turner,41,41,Nott'm Forest,5.0,0.208,5.0,0.199,5.0,0.204,5.0,0.202,5.0,0.215,5.0,0.204,5.0,0.241,5.0,0.191,5.0,0.21,5.0,0.194,5.0,0.199,5.0,0.216
D,121.0,Zanka,43,43,Brentford,3.0,0.166,3.0,0.177,3.0,0.275,3.0,0.172,3.0,0.265,3.0,0.188,0.0,0.0,3.0,0.267,3.0,0.209,3.0,0.25,3.0,0.173,3.0,0.171
M,3.0,Elneny,44,44,Arsenal,3.0,0.209,3.0,0.135,3.0,0.214,3.0,0.201,3.0,0.134,3.0,0.136,3.0,0.122,3.0,0.168,3.0,0.162,3.0,0.163,3.0,0.191,3.0,0.134
F,538.0,Mubama,43,43,West Ham,1.0,0.115,1.0,0.222,1.0,0.112,1.0,0.085,1.0,0.107,1.0,0.228,1.0,0.103,1.0,0.051,1.0,0.071,1.0,0.282,1.0,0.234,1.0,0.095
M,442.0,Danilo,53,53,Nott'm Forest,2.0,0.133,2.0,0.102,2.0,0.138,2.0,0.128,2.0,0.186,2.0,0.105,2.0,0.211,2.0,0.09,2.0,0.115,2.0,0.098,2.0,0.099,2.0,0.187
D,23.0,Tavares,40,40,Nott'm Forest,1.0,0.117,1.0,0.08,1.0,0.124,1.0,0.106,1.0,0.152,1.0,0.084,1.0,0.177,1.0,0.067,1.0,0.089,1.0,0.077,1.0,0.075,1.0,0.153
M,276.0,Lukic,44,44,Fulham,1.0,0.07,1.0,0.151,1.0,0.059,1.0,0.128,1.0,0.111,1.0,0.06,1.0,0.138,1.0,0.13,1.0,0.069,1.0,0.059,1.0,0.109,1.0,0.138
G,533.0,Fabianski,42,42,West Ham,1.0,0.066,1.0,0.073,1.0,0.059,1.0,0.048,1.0,0.054,1.0,0.089,1.0,0.062,1.0,0.045,1.0,0.053,1.0,0.073,1.0,0.093,1.0,0.054
G,53.0,Olsen,40,40,Aston Villa,1.0,0.064,1.0,0.05,1.0,0.07,1.0,0.045,1.0,0.054,1.0,0.049,1.0,0.1,1.0,0.056,1.0,0.082,1.0,0.05,1.0,0.054,1.0,0.082
G,409.0,Dubravka,39,39,Newcastle,1.0,0.074,1.0,0.057,1.0,0.065,1.0,0.054,1.0,0.05,1.0,0.066,1.0,0.074,1.0,0.069,1.0,0.045,1.0,0.048,1.0,0.052,1.0,0.096
G,301.0,Kelleher,39,39,Liverpool,1.0,0.058,1.0,0.034,1.0,0.065,1.0,0.086,1.0,0.056,1.0,0.065,1.0,0.056,1.0,0.086,1.0,0.055,1.0,0.073,1.0,0.054,1.0,0.05
G,361.0,Ortega,39,39,Man City,1.0,0.052,1.0,0.057,1.0,0.063,1.0,0.053,1.0,0.075,1.0,0.064,0.0,0.0,1.0,0.055,1.0,0.103,1.0,0.047,1.0,0.085,1.0,0.055
G,498.0,Forster,39,39,Spurs,1.0,0.071,1.0,0.056,1.0,0.034,1.0,0.069,1.0,0.054,1.0,0.062,1.0,0.058,1.0,0.043,1.0,0.094,1.0,0.058,1.0,0.057,1.0,0.052
G,284.0,Rodák,39,39,Fulham,1.0,0.045,1.0,0.088,1.0,0.042,1.0,0.065,1.0,0.066,1.0,0.043,1.0,0.071,1.0,0.067,1.0,0.051,1.0,0.042,1.0,0.055,1.0,0.071
G,227.0,Guaita,44,44,Crystal Palace,1.0,0.056,1.0,0.069,1.0,0.06,1.0,0.093,1.0,0.052,1.0,0.036,1.0,0.053,1.0,0.043,1.0,0.056,1.0,0.045,1.0,0.091,1.0,0.045
G,116.0,Strakosha,39,39,Brentford,1.0,0.041,1.0,0.055,1.0,0.094,1.0,0.043,1.0,0.084,1.0,0.056,0.0,0.0,1.0,0.091,1.0,0.055,1.0,0.068,1.0,0.046,1.0,0.046
F,100.0,Dervişoğlu,45,45,Brentford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,556.0,Hoever,40,40,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,136.0,Karbownik,40,40,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
