Pos,ID,Name,BV,SV,Team,20_xMins,20_Pts,21_xMins,21_Pts,22_xMins,22_Pts,23_xMins,23_Pts,24_xMins,24_Pts,25_xMins,25_Pts,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts
G,28.0,Turner,39,39,Nott'm Forest,85.0,3.316,85.0,2.908,85.0,2.915,85.0,3.181,85.0,2.882,85.0,3.435,85.0,2.811,85.0,2.923,85.0,2.842,85.0,3.66,85.0,3.535,85.0,3.563
M,34.0,Bailey,56,56,Aston Villa,55.0,3.364,55.0,2.881,55.0,2.668,55.0,4.156,55.0,2.835,55.0,2.96,55.0,3.328,55.0,4.132,55.0,2.922,55.0,2.892,55.0,3.171,55.0,2.529
D,532.0,Emerson,45,45,West Ham,78.0,2.968,78.0,3.675,78.0,3.593,78.0,2.918,78.0,2.484,78.0,3.476,78.0,3.101,78.0,2.982,78.0,4.101,78.0,2.76,78.0,2.306,78.0,3.359
D,217.0,Thiago Silva,50,50,Chelsea,80.0,3.968,80.0,3.928,80.0,2.455,80.0,4.227,80.0,3.49,80.0,2.004,80.0,0.748,80.0,2.994,80.0,3.001,80.0,2.502,80.0,4.591,80.0,3.7
D,688.0,Castagne,45,45,Fulham,82.0,2.575,82.0,2.559,82.0,3.475,82.0,3.456,82.0,3.564,82.0,2.808,82.0,2.325,82.0,2.988,82.0,3.241,82.0,3.41,82.0,3.713,82.0,3.42
M,199.0,Enzo,48,48,Chelsea,75.0,3.683,75.0,3.559,75.0,2.991,75.0,3.62,75.0,3.453,75.0,2.886,75.0,0.696,75.0,3.273,75.0,3.113,75.0,3.005,75.0,3.774,75.0,3.46
D,129.0,Dunk,50,50,Brighton,0.0,0.0,80.0,4.03,80.0,3.774,80.0,3.735,80.0,3.233,80.0,3.818,80.0,3.673,80.0,3.319,80.0,4.288,80.0,2.215,80.0,2.403,80.0,2.852
D,398.0,Shaw,52,52,Man Utd,75.0,3.4,75.0,3.388,75.0,3.206,75.0,3.389,75.0,2.586,75.0,3.575,75.0,2.852,75.0,1.914,75.0,3.45,75.0,4.312,75.0,2.666,75.0,2.578
D,321.0,Doughty,44,44,Luton,75.0,2.747,75.0,3.501,75.0,2.838,75.0,2.625,75.0,5.264,75.0,4.073,75.0,0.953,75.0,2.623,75.0,3.177,75.0,3.983,75.0,2.896,75.0,2.131
D,496.0,Dier,42,42,Spurs,80.0,3.569,80.0,2.883,80.0,3.133,80.0,3.078,80.0,3.015,80.0,3.725,80.0,0.526,80.0,3.567,80.0,2.494,80.0,3.144,80.0,4.28,80.0,3.058
F,617.0,Højlund,68,68,Man Utd,76.0,3.167,76.0,3.104,76.0,3.115,76.0,3.121,76.0,2.956,76.0,3.238,76.0,2.558,76.0,2.852,76.0,3.096,76.0,3.29,76.0,2.979,76.0,2.981
M,110.0,Nørgaard,54,54,Brentford,77.0,2.956,77.0,3.333,77.0,2.891,77.0,2.579,77.0,2.988,77.0,4.419,77.0,2.913,77.0,2.844,77.0,2.63,77.0,3.088,77.0,2.913,77.0,2.862
D,265.0,Tarkowski,45,45,Everton,86.0,3.405,86.0,2.933,86.0,3.293,86.0,3.486,86.0,1.872,86.0,3.71,86.0,2.766,86.0,3.6,86.0,3.036,86.0,2.574,86.0,3.25,86.0,2.463
F,293.0,Darwin,75,75,Liverpool,67.0,2.913,67.0,3.131,67.0,3.02,67.0,2.859,67.0,3.81,67.0,3.934,67.0,1.078,67.0,3.259,67.0,2.813,67.0,3.088,67.0,3.066,67.0,3.403
D,387.0,Maguire,42,42,Man Utd,75.0,3.311,75.0,3.293,75.0,3.128,75.0,3.319,75.0,2.53,75.0,3.479,75.0,2.795,75.0,1.838,75.0,3.354,75.0,4.22,75.0,2.604,75.0,2.502
D,298.0,Gomez,45,45,Liverpool,65.0,2.626,65.0,3.025,65.0,2.909,65.0,2.252,65.0,4.574,65.0,3.789,65.0,1.362,65.0,3.228,65.0,2.077,65.0,2.973,65.0,2.921,65.0,4.273
D,465.0,Toffolo,44,44,Nott'm Forest,70.0,3.165,70.0,2.732,70.0,2.458,70.0,3.103,70.0,2.578,70.0,3.409,70.0,2.376,70.0,2.433,70.0,2.614,70.0,3.855,70.0,3.498,70.0,3.517
D,439.0,Boly,45,45,Nott'm Forest,78.0,3.168,78.0,2.677,78.0,2.508,78.0,3.037,78.0,2.641,78.0,3.386,78.0,2.406,78.0,2.482,78.0,2.554,78.0,3.743,78.0,3.498,78.0,3.52
D,283.0,Robinson,44,44,Fulham,75.0,2.403,75.0,2.428,75.0,3.31,75.0,3.284,75.0,3.377,75.0,2.632,75.0,2.195,75.0,2.808,75.0,3.074,75.0,3.254,75.0,3.535,75.0,3.256
M,66.0,Cook,50,50,Bournemouth,80.0,2.765,80.0,2.65,80.0,2.809,80.0,3.459,80.0,3.23,80.0,2.954,80.0,2.808,80.0,2.966,80.0,3.166,80.0,2.876,80.0,2.889,80.0,2.979
F,314.0,Adebayo,48,48,Luton,65.0,2.761,65.0,3.034,65.0,2.808,65.0,3.039,65.0,4.442,65.0,3.928,65.0,1.122,65.0,2.712,65.0,2.983,65.0,3.049,65.0,2.882,65.0,2.688
M,700.0,Ansu Fati,64,64,Brighton,50.0,2.781,50.0,2.955,50.0,3.755,50.0,2.845,50.0,2.78,50.0,3.766,50.0,2.734,50.0,2.83,50.0,3.06,50.0,2.32,50.0,2.5,50.0,2.583
D,89.0,Zabarnyi,44,44,Bournemouth,78.0,2.592,78.0,2.147,78.0,2.604,78.0,3.936,78.0,3.148,78.0,2.465,78.0,2.001,78.0,3.003,78.0,3.871,78.0,2.803,78.0,3.058,78.0,3.111
M,513.0,Sarr,45,45,Spurs,77.0,3.178,77.0,2.981,77.0,3.024,77.0,3.009,77.0,3.019,77.0,3.241,77.0,0.579,77.0,3.201,77.0,2.864,77.0,3.09,77.0,3.42,77.0,3.047
F,82.0,Semenyo,46,46,Bournemouth,65.0,2.688,65.0,2.554,65.0,2.778,65.0,3.264,65.0,3.189,65.0,2.908,65.0,2.758,65.0,2.935,65.0,3.037,65.0,2.833,65.0,2.691,65.0,2.835
D,222.0,Clyne,44,44,Crystal Palace,72.0,2.758,72.0,1.926,72.0,3.864,72.0,2.307,72.0,2.636,72.0,2.701,72.0,3.572,72.0,2.672,72.0,3.812,72.0,2.446,72.0,3.019,72.0,2.746
D,242.0,Ward,45,45,Crystal Palace,77.0,2.727,77.0,1.849,77.0,3.905,77.0,2.245,77.0,2.601,77.0,2.67,77.0,3.599,77.0,2.633,77.0,3.849,77.0,2.404,77.0,3.013,77.0,2.717
M,105.0,Janelt,53,53,Brentford,74.0,2.736,74.0,3.073,74.0,2.687,74.0,2.419,74.0,2.762,74.0,4.149,74.0,2.704,74.0,2.646,74.0,2.467,74.0,2.84,74.0,2.716,74.0,2.659
M,379.0,Eriksen,58,58,Man Utd,63.0,3.007,63.0,2.818,63.0,2.937,63.0,2.903,63.0,2.606,63.0,3.12,63.0,2.399,63.0,2.452,63.0,2.825,63.0,3.244,63.0,2.687,63.0,2.634
D,676.0,Mavropanos,45,45,West Ham,65.0,2.61,65.0,3.323,65.0,3.09,65.0,2.612,65.0,2.239,65.0,3.08,65.0,2.721,65.0,2.69,65.0,3.537,65.0,2.441,65.0,2.161,65.0,2.944
M,503.0,Lo Celso,48,48,Spurs,60.0,2.976,60.0,2.78,60.0,2.772,60.0,2.869,60.0,2.76,60.0,3.152,60.0,0.538,60.0,2.993,60.0,2.674,60.0,2.951,60.0,4.112,60.0,2.846
D,318.0,Burke,40,40,Luton,77.0,2.57,77.0,3.055,77.0,2.584,77.0,2.423,77.0,4.751,77.0,3.7,77.0,0.874,77.0,2.424,77.0,2.785,77.0,3.617,77.0,2.663,77.0,1.959
M,396.0,Rashford,84,84,Man Utd,62.0,2.963,62.0,2.855,62.0,2.853,62.0,2.859,62.0,2.594,62.0,3.068,62.0,2.343,62.0,2.489,62.0,2.861,62.0,3.2,62.0,2.636,62.0,2.622
F,258.0,Maupay,49,49,Brentford,65.0,2.747,65.0,2.842,65.0,2.608,65.0,2.428,65.0,2.739,65.0,4.129,65.0,2.695,65.0,2.53,65.0,2.489,65.0,2.76,65.0,2.633,65.0,2.581
F,232.0,Mateta,49,49,Crystal Palace,65.0,2.643,65.0,2.518,65.0,3.095,65.0,2.63,65.0,2.605,65.0,2.705,65.0,2.976,65.0,2.709,65.0,3.078,65.0,2.527,65.0,2.921,65.0,2.76
D,341.0,Akanji,49,49,Man City,60.0,3.456,60.0,2.258,60.0,3.257,60.0,2.289,60.0,2.905,60.0,4.284,60.0,2.614,60.0,2.737,60.0,2.053,60.0,2.218,60.0,2.327,60.0,2.382
M,605.0,Koleosho,49,49,Burnley,65.0,2.563,65.0,3.162,65.0,2.459,65.0,2.859,65.0,2.536,65.0,2.567,65.0,2.796,65.0,2.853,65.0,2.775,65.0,2.683,65.0,2.616,65.0,2.878
D,551.0,Dawson,45,45,Wolves,80.0,3.051,80.0,2.206,80.0,2.823,80.0,2.173,80.0,2.695,80.0,2.544,80.0,3.951,80.0,1.956,80.0,3.155,80.0,3.129,80.0,2.043,80.0,2.925
M,250.0,Garner,49,49,Everton,75.0,2.818,75.0,2.656,75.0,2.794,75.0,2.827,75.0,2.408,75.0,2.884,75.0,2.637,75.0,2.848,75.0,2.694,75.0,2.58,75.0,2.78,75.0,2.541
F,535.0,Ings,56,56,West Ham,68.0,2.643,68.0,2.868,68.0,2.756,68.0,2.637,68.0,2.566,68.0,2.796,68.0,2.634,68.0,2.703,68.0,2.851,68.0,2.594,68.0,2.542,68.0,2.736
D,245.0,Branthwaite,41,41,Everton,84.0,3.043,84.0,2.577,84.0,2.929,84.0,3.123,84.0,1.534,84.0,3.343,84.0,2.4,84.0,3.232,84.0,2.671,84.0,2.233,84.0,2.887,84.0,2.124
D,563.0,Kilman,45,45,Wolves,85.0,3.012,85.0,2.146,85.0,2.761,85.0,2.127,85.0,2.64,85.0,2.5,85.0,3.906,85.0,1.938,85.0,3.094,85.0,3.075,85.0,1.992,85.0,2.869
M,254.0,Gueye,48,48,Everton,74.0,2.767,74.0,2.629,74.0,2.744,74.0,2.753,74.0,2.385,74.0,2.832,74.0,2.601,74.0,2.799,74.0,2.664,74.0,2.543,74.0,2.721,74.0,2.503
M,591.0,Willian,53,53,Fulham,60.0,2.448,60.0,2.49,60.0,2.699,60.0,2.848,60.0,2.74,60.0,2.487,60.0,2.068,60.0,2.549,60.0,2.706,60.0,2.672,60.0,3.016,60.0,2.81
M,372.0,Antony,68,68,Man Utd,64.0,2.745,64.0,2.692,64.0,2.66,64.0,2.702,64.0,2.492,64.0,2.871,64.0,2.214,64.0,2.354,64.0,2.694,64.0,3.031,64.0,2.523,64.0,2.511
D,495.0,Davies,43,43,Spurs,70.0,3.077,70.0,2.482,70.0,2.7,70.0,2.652,70.0,2.588,70.0,3.206,70.0,0.451,70.0,3.063,70.0,2.129,70.0,2.697,70.0,3.719,70.0,2.633
D,572.0,Semedo,45,45,Wolves,75.0,2.926,75.0,2.108,75.0,2.689,75.0,2.095,75.0,2.572,75.0,2.452,75.0,3.788,75.0,1.909,75.0,2.997,75.0,2.982,75.0,1.959,75.0,2.788
D,497.0,Emerson Royal,44,44,Spurs,65.0,2.959,65.0,2.503,65.0,2.631,65.0,2.58,65.0,2.532,65.0,3.146,65.0,0.445,65.0,3.019,65.0,2.137,65.0,2.727,65.0,3.732,65.0,2.639
D,368.0,Stones,53,53,Man City,60.0,3.307,60.0,2.104,60.0,3.105,60.0,2.142,60.0,2.753,60.0,4.038,60.0,2.462,60.0,2.591,60.0,1.906,60.0,2.071,60.0,2.18,60.0,2.235
F,132.0,Ferguson,59,59,Brighton,55.0,2.429,55.0,2.579,55.0,3.287,55.0,2.502,55.0,2.408,55.0,3.301,55.0,2.369,55.0,2.495,55.0,2.629,55.0,2.174,55.0,2.217,55.0,2.283
M,161.0,Brownhill,47,47,Burnley,75.0,2.408,75.0,2.988,75.0,2.286,75.0,2.681,75.0,2.375,75.0,2.441,75.0,2.577,75.0,2.664,75.0,2.552,75.0,2.539,75.0,2.433,75.0,2.705
M,392.0,McTominay,48,48,Man Utd,55.0,2.56,55.0,2.439,55.0,2.507,55.0,2.453,55.0,2.241,55.0,3.414,55.0,2.039,55.0,2.17,55.0,2.441,55.0,3.481,55.0,2.302,55.0,2.263
M,280.0,Palhinha,50,50,Fulham,85.0,2.391,85.0,2.311,85.0,2.541,85.0,2.722,85.0,2.671,85.0,2.444,85.0,2.032,85.0,2.516,85.0,2.634,85.0,2.536,85.0,2.775,85.0,2.687
M,65.0,Christie,50,50,Bournemouth,64.0,2.364,64.0,2.232,64.0,2.403,64.0,2.901,64.0,2.755,64.0,2.541,64.0,2.373,64.0,2.524,64.0,2.749,64.0,2.445,64.0,2.417,64.0,2.484
D,178.0,Taylor,40,40,Burnley,82.0,1.912,82.0,3.881,82.0,1.478,82.0,3.074,82.0,1.753,82.0,2.084,82.0,2.594,82.0,3.053,82.0,2.512,82.0,2.598,82.0,2.031,82.0,3.19
D,316.0,Bell,39,39,Luton,75.0,2.314,75.0,2.75,75.0,2.326,75.0,2.16,75.0,4.361,75.0,3.345,75.0,0.776,75.0,2.168,75.0,2.503,75.0,3.295,75.0,2.393,75.0,1.727
D,604.0,Aina,45,45,Nott'm Forest,69.0,2.66,69.0,2.262,69.0,2.092,69.0,2.571,69.0,2.209,69.0,2.851,69.0,2.015,69.0,2.067,69.0,2.146,69.0,3.189,69.0,2.937,69.0,2.957
F,594.0,Amdouni,53,53,Burnley,67.0,2.414,67.0,2.721,67.0,2.339,67.0,2.564,67.0,2.386,67.0,2.409,67.0,2.553,67.0,2.532,67.0,2.539,67.0,2.446,67.0,2.413,67.0,2.566
D,467.0,N.Williams,43,43,Nott'm Forest,65.0,2.631,65.0,2.27,65.0,2.08,65.0,2.558,65.0,2.183,65.0,2.814,65.0,2.03,65.0,2.062,65.0,2.168,65.0,3.2,65.0,2.924,65.0,2.939
D,121.0,Zanka,43,43,Brentford,63.0,2.475,63.0,3.152,63.0,2.419,63.0,1.711,63.0,2.564,63.0,3.155,63.0,2.424,63.0,2.372,63.0,1.882,63.0,2.701,63.0,2.527,63.0,2.38
D,548.0,Bueno,44,44,Wolves,65.0,2.708,65.0,2.08,65.0,2.516,65.0,2.065,65.0,2.425,65.0,2.355,65.0,3.402,65.0,1.918,65.0,2.763,65.0,2.758,65.0,1.956,65.0,2.632
M,488.0,Norwood,48,48,Sheffield Utd,74.0,2.248,74.0,2.572,74.0,2.501,74.0,2.406,74.0,2.642,74.0,2.453,74.0,2.516,74.0,2.388,74.0,2.476,74.0,2.42,74.0,2.617,74.0,2.303
D,176.0,Roberts,43,43,Burnley,79.0,1.854,79.0,3.796,79.0,1.43,79.0,2.995,79.0,1.698,79.0,2.026,79.0,2.518,79.0,2.974,79.0,2.438,79.0,2.533,79.0,1.973,79.0,3.111
D,573.0,Toti,44,44,Wolves,65.0,2.654,65.0,2.042,65.0,2.484,65.0,2.015,65.0,2.387,65.0,2.3,65.0,3.365,65.0,1.866,65.0,2.729,65.0,2.717,65.0,1.922,65.0,2.591
D,457.0,Niakhaté,45,45,Nott'm Forest,75.0,2.603,75.0,2.161,75.0,1.984,75.0,2.494,75.0,2.129,75.0,2.804,75.0,1.898,75.0,1.972,75.0,2.038,75.0,3.163,75.0,2.902,75.0,2.924
D,173.0,O'Shea,44,44,Burnley,82.0,1.824,82.0,3.778,82.0,1.391,82.0,2.973,82.0,1.665,82.0,1.996,82.0,2.493,82.0,2.952,82.0,2.412,82.0,2.508,82.0,1.942,82.0,3.089
M,26.0,Trossard,65,65,Arsenal,35.0,2.342,35.0,2.354,35.0,2.4,35.0,2.067,35.0,2.296,35.0,2.433,35.0,2.074,35.0,3.136,35.0,2.171,35.0,2.162,35.0,1.986,35.0,3.148
M,493.0,Bissouma,50,50,Spurs,80.0,2.638,80.0,2.442,80.0,2.494,80.0,2.476,80.0,2.488,80.0,2.689,80.0,0.475,80.0,2.654,80.0,2.349,80.0,2.54,80.0,2.825,80.0,2.498
F,211.0,N.Jackson,69,69,Chelsea,55.0,3.242,55.0,2.609,55.0,2.313,55.0,2.673,55.0,2.598,55.0,2.213,55.0,0.507,55.0,2.399,55.0,2.363,55.0,2.279,55.0,2.653,55.0,2.491
M,72.0,Kluivert,46,46,Bournemouth,60.0,2.184,60.0,2.044,60.0,2.22,60.0,2.662,60.0,2.537,60.0,2.328,60.0,2.211,60.0,2.321,60.0,2.513,60.0,2.262,60.0,2.229,60.0,2.278
M,63.0,Billing,52,52,Bournemouth,60.0,2.181,60.0,2.019,60.0,2.212,60.0,2.692,60.0,2.536,60.0,2.307,60.0,2.147,60.0,2.352,60.0,2.559,60.0,2.248,60.0,2.227,60.0,2.276
M,133.0,Gilmour,49,49,Brighton,64.0,2.291,64.0,2.417,64.0,2.422,64.0,2.372,64.0,2.233,64.0,2.438,64.0,2.285,64.0,2.312,64.0,2.487,64.0,2.01,64.0,2.065,64.0,2.159
F,326.0,Morris,51,51,Luton,60.0,2.177,60.0,2.327,60.0,2.212,60.0,2.38,60.0,3.014,60.0,3.066,60.0,0.882,60.0,2.16,60.0,2.278,60.0,2.329,60.0,2.189,60.0,2.149
D,602.0,Kabore,40,40,Luton,64.0,2.046,64.0,2.482,64.0,2.077,64.0,2.0,64.0,3.8,64.0,2.998,64.0,0.724,64.0,1.949,64.0,2.272,64.0,2.859,64.0,2.149,64.0,1.642
D,395.0,Varane,49,49,Man Utd,60.0,2.423,60.0,2.354,60.0,2.317,60.0,2.401,60.0,1.934,60.0,2.65,60.0,2.002,60.0,1.542,60.0,2.393,60.0,3.052,60.0,1.997,60.0,1.918
M,481.0,Fleck,49,49,Sheffield Utd,67.0,2.09,67.0,2.321,67.0,2.277,67.0,2.189,67.0,2.405,67.0,2.226,67.0,2.295,67.0,2.18,67.0,2.274,67.0,2.21,67.0,2.357,67.0,2.137
F,415.0,Isak,76,76,Newcastle,50.0,2.026,50.0,1.996,50.0,2.048,50.0,2.93,50.0,2.313,50.0,2.289,50.0,2.038,50.0,2.34,50.0,2.107,50.0,2.315,50.0,2.284,50.0,2.277
F,168.0,Foster,48,48,Burnley,60.0,2.1,60.0,2.558,60.0,2.026,60.0,2.336,60.0,2.083,60.0,2.109,60.0,2.331,60.0,2.298,60.0,2.301,60.0,2.203,60.0,2.154,60.0,2.356
D,151.0,Veltman,43,43,Brighton,60.0,2.151,60.0,2.546,60.0,2.448,60.0,2.383,60.0,2.15,60.0,2.47,60.0,2.365,60.0,2.184,60.0,2.698,60.0,1.581,60.0,1.705,60.0,1.947
D,471.0,Ahmedhodžić,43,43,Sheffield Utd,68.0,1.437,68.0,2.607,68.0,2.343,68.0,2.024,68.0,2.891,68.0,2.165,68.0,2.419,68.0,1.874,68.0,2.326,68.0,2.105,68.0,2.739,68.0,1.626
F,177.0,Rodriguez,53,53,Burnley,60.0,2.106,60.0,2.441,60.0,2.064,60.0,2.279,60.0,2.092,60.0,2.125,60.0,2.28,60.0,2.247,60.0,2.254,60.0,2.191,60.0,2.143,60.0,2.294
D,150.0,Van Hecke,40,40,Brighton,60.0,2.127,60.0,2.522,60.0,2.424,60.0,2.359,60.0,2.128,60.0,2.446,60.0,2.343,60.0,2.16,60.0,2.673,60.0,1.57,60.0,1.683,60.0,1.923
M,210.0,Mudryk,63,63,Chelsea,60.0,2.61,60.0,2.441,60.0,2.119,60.0,2.491,60.0,2.394,60.0,2.034,60.0,0.47,60.0,2.247,60.0,2.178,60.0,2.128,60.0,2.59,60.0,2.352
M,599.0,Diaby,66,66,Aston Villa,50.0,2.296,50.0,2.081,50.0,1.926,50.0,2.389,50.0,2.052,50.0,2.127,50.0,2.265,50.0,2.367,50.0,2.111,50.0,2.121,50.0,2.179,50.0,1.828
M,675.0,Ramsey,50,50,Burnley,62.0,2.033,62.0,2.388,62.0,1.969,62.0,2.226,62.0,2.013,62.0,2.038,62.0,2.173,62.0,2.224,62.0,2.157,62.0,2.113,62.0,2.052,62.0,2.247
M,421.0,S.Longstaff,49,49,Newcastle,60.0,1.938,60.0,1.891,60.0,1.967,60.0,2.468,60.0,2.233,60.0,2.217,60.0,1.939,60.0,2.255,60.0,2.025,60.0,2.157,60.0,2.188,60.0,2.186
M,6.0,Havertz,71,71,Arsenal,55.0,2.133,55.0,2.174,55.0,2.229,55.0,1.902,55.0,2.115,55.0,2.256,55.0,1.922,55.0,2.325,55.0,2.039,55.0,2.014,55.0,1.818,55.0,2.399
D,576.0,Jack Robinson,44,44,Sheffield Utd,75.0,1.207,75.0,2.507,75.0,2.207,75.0,1.872,75.0,2.817,75.0,2.029,75.0,2.292,75.0,1.693,75.0,2.205,75.0,1.937,75.0,2.658,75.0,1.426
F,297.0,Gakpo,72,72,Liverpool,55.0,1.95,55.0,2.105,55.0,1.986,55.0,1.955,55.0,2.526,55.0,2.627,55.0,0.728,55.0,2.189,55.0,1.925,55.0,2.051,55.0,2.026,55.0,2.283
M,360.0,McAtee,44,44,Sheffield Utd,60.0,1.865,60.0,2.053,60.0,2.017,60.0,1.936,60.0,2.18,60.0,1.983,60.0,2.043,60.0,1.94,60.0,2.027,60.0,1.964,60.0,2.076,60.0,1.909
D,262.0,Patterson,44,44,Everton,60.0,2.151,60.0,1.846,60.0,2.084,60.0,2.189,60.0,1.306,60.0,2.287,60.0,1.778,60.0,2.234,60.0,1.926,60.0,1.683,60.0,2.072,60.0,1.636
F,225.0,Edouard,54,54,Crystal Palace,40.0,1.75,40.0,1.68,40.0,2.526,40.0,1.747,40.0,1.73,40.0,1.816,40.0,1.952,40.0,1.82,40.0,2.523,40.0,1.676,40.0,1.936,40.0,1.848
D,191.0,Badiashile,44,44,Chelsea,57.0,2.345,57.0,2.251,57.0,1.634,57.0,2.371,57.0,2.102,57.0,1.468,57.0,0.429,57.0,1.852,57.0,1.825,57.0,1.643,57.0,2.544,57.0,2.12
M,295.0,Elliott,48,48,Liverpool,33.0,1.813,33.0,1.931,33.0,1.876,33.0,1.753,33.0,2.356,33.0,2.438,33.0,0.691,33.0,2.019,33.0,1.709,33.0,1.911,33.0,1.88,33.0,2.166
M,708.0,Gravenberch,50,50,Liverpool,55.0,1.803,55.0,1.923,55.0,1.846,55.0,1.762,55.0,2.375,55.0,2.419,55.0,0.702,55.0,1.999,55.0,1.755,55.0,1.893,55.0,1.858,55.0,2.2
F,328.0,Ogbene,49,49,Luton,55.0,1.792,55.0,1.904,55.0,1.82,55.0,2.0,55.0,2.491,55.0,2.539,55.0,0.736,55.0,1.787,55.0,1.866,55.0,1.938,55.0,1.826,55.0,1.756
F,486.0,Ndiaye,55,55,Sheffield Utd,55.0,1.75,55.0,1.894,55.0,1.883,55.0,1.781,55.0,2.066,55.0,1.841,55.0,1.902,55.0,1.802,55.0,1.889,55.0,1.828,55.0,1.905,55.0,1.785
D,484.0,Lowe,43,43,Sheffield Utd,62.0,1.294,62.0,2.117,62.0,1.931,62.0,1.693,62.0,2.337,62.0,1.801,62.0,1.992,62.0,1.593,62.0,1.939,62.0,1.751,62.0,2.213,62.0,1.429
M,565.0,Lemina,49,49,Wolves,60.0,1.785,60.0,1.699,60.0,1.787,60.0,1.667,60.0,1.744,60.0,1.735,60.0,2.15,60.0,1.633,60.0,1.867,60.0,1.83,60.0,1.654,60.0,1.925
M,95.0,Canós,50,50,Brentford,55.0,1.711,55.0,1.913,55.0,1.698,55.0,1.584,55.0,1.729,55.0,2.675,55.0,1.7,55.0,1.65,55.0,1.592,55.0,1.819,55.0,1.677,55.0,1.658
M,268.0,Cairney,49,49,Fulham,55.0,1.674,55.0,1.708,55.0,1.811,55.0,1.882,55.0,1.84,55.0,1.701,55.0,1.406,55.0,1.746,55.0,1.819,55.0,1.81,55.0,1.934,55.0,1.857
D,476.0,Bogle,45,45,Sheffield Utd,60.0,1.268,60.0,1.973,60.0,1.814,60.0,1.603,60.0,2.239,60.0,1.704,60.0,1.87,60.0,1.524,60.0,1.83,60.0,1.654,60.0,2.054,60.0,1.385
M,78.0,Ouattara,47,47,Bournemouth,35.0,1.666,35.0,1.531,35.0,1.663,35.0,2.002,35.0,1.898,35.0,1.75,35.0,1.655,35.0,1.798,35.0,1.894,35.0,1.691,35.0,1.665,35.0,1.679
M,709.0,Amrabat,50,50,Man Utd,60.0,1.822,60.0,1.777,60.0,1.779,60.0,1.784,60.0,1.661,60.0,1.855,60.0,1.463,60.0,1.588,60.0,1.784,60.0,1.958,60.0,1.687,60.0,1.668
M,586.0,Chong,48,48,Luton,55.0,1.665,55.0,1.745,55.0,1.674,55.0,1.837,55.0,2.351,55.0,2.335,55.0,0.674,55.0,1.639,55.0,1.7,55.0,1.793,55.0,1.684,55.0,1.623
M,601.0,Danjuma,52,52,Everton,45.0,1.788,45.0,1.656,45.0,1.787,45.0,1.785,45.0,1.607,45.0,1.792,45.0,1.701,45.0,1.782,45.0,1.712,45.0,1.65,45.0,1.772,45.0,1.638
M,64.0,Brooks,48,48,Bournemouth,22.0,1.583,22.0,1.477,22.0,1.583,22.0,1.831,22.0,1.893,22.0,1.74,22.0,1.649,22.0,1.564,22.0,2.32,22.0,1.612,22.0,1.589,22.0,1.63
M,126.0,Caicedo,46,46,Chelsea,60.0,1.933,60.0,1.886,60.0,1.698,60.0,1.926,60.0,1.837,60.0,1.645,60.0,0.372,60.0,1.76,60.0,1.748,60.0,1.695,60.0,1.996,60.0,1.835
D,611.0,Disasi,49,49,Chelsea,55.0,2.007,55.0,1.95,55.0,1.516,55.0,2.041,55.0,1.835,55.0,1.405,55.0,0.379,55.0,1.676,55.0,1.658,55.0,1.533,55.0,2.166,55.0,1.866
M,288.0,Wilson,53,53,Fulham,40.0,1.519,40.0,1.588,40.0,1.7,40.0,1.837,40.0,1.72,40.0,1.531,40.0,1.296,40.0,1.603,40.0,1.72,40.0,1.706,40.0,1.969,40.0,1.808
F,714.0,Origi,50,50,Nott'm Forest,45.0,1.591,45.0,1.573,45.0,1.542,45.0,1.672,45.0,1.546,45.0,1.666,45.0,1.544,45.0,1.546,45.0,1.579,45.0,1.864,45.0,1.677,45.0,1.677
F,193.0,Broja,49,49,Chelsea,30.0,1.777,30.0,1.797,30.0,1.666,30.0,1.791,30.0,1.787,30.0,1.639,30.0,0.358,30.0,1.709,30.0,1.674,30.0,1.667,30.0,1.747,30.0,1.728
M,209.0,Mount,68,68,Man Utd,35.0,1.693,35.0,1.636,35.0,1.648,35.0,1.644,35.0,1.509,35.0,1.781,35.0,1.333,35.0,1.478,35.0,1.631,35.0,1.82,35.0,1.563,35.0,1.561
M,713.0,Sangaré,49,49,Nott'm Forest,60.0,1.613,60.0,1.564,60.0,1.533,60.0,1.633,60.0,1.546,60.0,1.65,60.0,1.523,60.0,1.534,60.0,1.555,60.0,1.737,60.0,1.667,60.0,1.671
M,170.0,Gudmundsson,48,48,Burnley,50.0,1.517,50.0,1.853,50.0,1.476,50.0,1.627,50.0,1.506,50.0,1.521,50.0,1.622,50.0,1.629,50.0,1.6,50.0,1.569,50.0,1.551,50.0,1.652
G,148.0,Steele,42,42,Brighton,50.0,1.562,50.0,1.628,50.0,1.616,50.0,1.603,50.0,1.55,50.0,1.628,50.0,1.599,50.0,1.569,50.0,1.614,50.0,1.574,50.0,1.557,50.0,1.604
M,715.0,Bellegarde,49,49,Wolves,40.0,1.584,40.0,1.544,40.0,1.567,40.0,1.526,40.0,1.548,40.0,1.58,40.0,1.816,40.0,1.477,40.0,1.617,40.0,1.617,40.0,1.495,40.0,1.675
