Pos,ID,Name,BV,SV,Team,1_xMins,1_Pts,2_xMins,2_Pts,3_xMins,3_Pts,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts
M,603.0,Barnes,65,65,Newcastle,62.0,3.065,62.0,2.719,62.0,2.873,62.0,2.827,62.0,3.114,62.0,4.208,62.0,3.578,62.0,3.274,62.0,3.198,62.0,3.43,62.0,2.866,62.0,3.424
F,135.0,João Pedro,55,55,Brighton,72.0,3.583,72.0,3.286,72.0,3.273,72.0,3.069,72.0,2.974,72.0,3.377,72.0,3.026,72.0,3.157,72.0,2.874,72.0,3.285,72.0,3.217,72.0,3.449
F,297.0,Gakpo,75,75,Liverpool,65.0,3.04,65.0,3.331,65.0,2.885,65.0,3.042,65.0,3.345,65.0,3.233,65.0,3.137,65.0,2.886,65.0,3.26,65.0,3.338,65.0,3.981,65.0,3.042
M,6.0,Havertz,75,75,Arsenal,65.0,3.523,65.0,3.108,65.0,3.32,65.0,2.999,65.0,3.242,65.0,3.268,65.0,3.348,65.0,2.712,65.0,3.029,65.0,3.565,65.0,2.79,65.0,3.542
M,501.0,Kulusevski,70,70,Spurs,67.0,3.026,67.0,2.959,67.0,3.348,67.0,3.401,67.0,3.554,67.0,2.777,67.0,2.849,67.0,3.553,67.0,3.28,67.0,3.132,67.0,3.098,67.0,3.355
D,522.0,Aguerd,45,45,West Ham,77.0,3.522,77.0,3.345,77.0,2.48,77.0,3.826,77.0,2.113,77.0,2.288,77.0,4.39,77.0,2.607,77.0,2.672,77.0,3.813,77.0,2.919,77.0,4.218
D,220.0,Andersen,45,45,Crystal Palace,85.0,3.57,85.0,2.533,85.0,2.657,85.0,3.904,85.0,2.548,85.0,3.541,85.0,2.512,85.0,4.049,85.0,2.217,85.0,3.317,85.0,3.433,85.0,3.636
D,234.0,Mitchell,45,45,Crystal Palace,77.0,3.559,77.0,2.545,77.0,2.667,77.0,3.88,77.0,2.561,77.0,3.529,77.0,2.53,77.0,4.022,77.0,2.242,77.0,3.311,77.0,3.424,77.0,3.624
D,377.0,Dalot,50,50,Man Utd,67.0,3.821,67.0,2.968,67.0,3.949,67.0,2.17,67.0,2.593,67.0,3.339,67.0,3.235,67.0,3.08,67.0,3.452,67.0,1.976,67.0,3.039,67.0,4.156
D,496.0,Dier,45,45,Spurs,78.0,2.671,78.0,2.868,78.0,3.32,78.0,3.441,78.0,4.204,78.0,2.103,78.0,2.464,78.0,3.585,78.0,3.545,78.0,2.966,78.0,3.125,78.0,3.322
D,51.0,Mings,45,45,Aston Villa,70.0,2.133,70.0,3.621,70.0,3.357,70.0,2.143,70.0,3.278,70.0,2.709,70.0,2.608,70.0,3.263,70.0,3.332,70.0,4.272,70.0,3.343,70.0,3.404
M,34.0,Bailey,55,55,Aston Villa,65.0,2.698,65.0,3.24,65.0,3.312,65.0,2.741,65.0,3.085,65.0,2.934,65.0,2.808,65.0,3.277,65.0,3.163,65.0,3.558,65.0,3.282,65.0,3.184
F,132.0,Ferguson,60,60,Brighton,62.0,3.874,62.0,3.229,62.0,3.103,62.0,2.687,62.0,2.795,62.0,3.221,62.0,2.933,62.0,2.764,62.0,2.58,62.0,3.119,62.0,3.164,62.0,3.804
M,256.0,Iwobi,55,55,Everton,77.0,3.255,77.0,2.892,77.0,3.371,77.0,3.299,77.0,2.859,77.0,2.918,77.0,3.451,77.0,3.364,77.0,2.788,77.0,3.095,77.0,2.904,77.0,3.056
M,304.0,Mac Allister,60,60,Liverpool,67.0,2.932,67.0,3.327,67.0,2.704,67.0,2.948,67.0,3.18,67.0,3.148,67.0,3.015,67.0,2.737,67.0,3.223,67.0,3.357,67.0,3.34,67.0,3.032
M,372.0,Antony,70,70,Man Utd,67.0,3.312,67.0,3.027,67.0,3.332,67.0,2.721,67.0,2.802,67.0,3.228,67.0,3.044,67.0,2.976,67.0,3.253,67.0,2.646,67.0,3.074,67.0,3.481
M,540.0,Rice,55,55,Arsenal,80.0,3.379,80.0,2.934,80.0,3.197,80.0,2.929,80.0,3.048,80.0,3.119,80.0,3.116,80.0,2.677,80.0,2.905,80.0,3.445,80.0,2.724,80.0,3.385
M,382.0,Garnacho,50,50,Man Utd,60.0,3.11,60.0,2.958,60.0,3.12,60.0,2.67,60.0,2.726,60.0,3.081,60.0,2.944,60.0,2.887,60.0,3.774,60.0,2.531,60.0,3.066,60.0,3.948
M,110.0,Nørgaard,55,55,Brentford,77.0,3.125,77.0,3.096,77.0,3.112,77.0,3.345,77.0,2.694,77.0,3.252,77.0,3.22,77.0,2.786,77.0,3.391,77.0,2.896,77.0,3.164,77.0,2.715
D,228.0,Guéhi,45,45,Crystal Palace,85.0,3.463,85.0,2.442,85.0,2.547,85.0,3.796,85.0,2.439,85.0,3.432,85.0,2.421,85.0,3.941,85.0,2.127,85.0,3.208,85.0,3.327,85.0,3.527
M,534.0,Fornals,50,50,West Ham,68.0,3.151,68.0,2.94,68.0,2.733,68.0,3.307,68.0,2.645,68.0,2.724,68.0,3.323,68.0,2.767,68.0,2.817,68.0,3.134,68.0,2.852,68.0,3.278
M,15.0,Partey,50,50,Arsenal,78.0,3.274,78.0,2.83,78.0,3.092,78.0,2.838,78.0,2.944,78.0,3.014,78.0,3.008,78.0,2.561,78.0,2.801,78.0,3.34,78.0,2.61,78.0,3.28
D,222.0,Clyne,45,45,Crystal Palace,72.0,3.342,72.0,2.383,72.0,2.511,72.0,3.637,72.0,2.401,72.0,3.301,72.0,2.382,72.0,3.773,72.0,2.104,72.0,3.11,72.0,3.214,72.0,3.394
M,253.0,Gray,55,55,Everton,67.0,3.03,67.0,2.748,67.0,3.192,67.0,3.155,67.0,2.708,67.0,2.776,67.0,3.357,67.0,3.182,67.0,2.677,67.0,2.941,67.0,2.746,67.0,2.881
D,265.0,Tarkowski,45,45,Everton,82.0,3.374,82.0,2.295,82.0,3.69,82.0,3.434,82.0,2.277,82.0,2.52,82.0,4.099,82.0,3.655,82.0,1.93,82.0,2.818,82.0,2.516,82.0,2.771
M,50.0,McGinn,55,55,Aston Villa,77.0,2.596,77.0,3.1,77.0,3.06,77.0,2.614,77.0,2.957,77.0,2.775,77.0,2.723,77.0,3.035,77.0,3.01,77.0,3.287,77.0,3.045,77.0,3.048
M,601.0,Danjuma,55,55,Everton,65.0,3.015,65.0,2.798,65.0,3.134,65.0,3.089,65.0,2.705,65.0,2.825,65.0,3.264,65.0,3.126,65.0,2.674,65.0,2.934,65.0,2.733,65.0,2.869
M,199.0,Enzo,50,50,Chelsea,77.0,2.735,77.0,2.915,77.0,3.297,77.0,3.246,77.0,3.062,77.0,2.82,77.0,2.959,77.0,3.098,77.0,2.712,77.0,2.842,77.0,2.882,77.0,2.575
D,497.0,Emerson Royal,45,45,Spurs,67.0,2.574,67.0,2.638,67.0,3.093,67.0,3.196,67.0,3.811,67.0,2.021,67.0,2.292,67.0,3.317,67.0,3.249,67.0,2.801,67.0,2.911,67.0,3.097
M,78.0,Ouattara,50,50,Bournemouth,65.0,3.069,65.0,2.663,65.0,3.042,65.0,2.851,65.0,2.913,65.0,2.659,65.0,2.68,65.0,3.06,65.0,3.242,65.0,3.282,65.0,2.513,65.0,2.653
D,346.0,Cancelo,60,60,Man City,60.0,3.071,60.0,2.464,60.0,3.207,60.0,3.205,60.0,2.818,60.0,3.558,60.0,3.051,60.0,2.236,60.0,2.511,60.0,2.387,60.0,3.531,60.0,2.575
M,43.0,Douglas Luiz,55,55,Aston Villa,69.0,2.531,69.0,3.003,69.0,3.009,69.0,2.547,69.0,2.884,69.0,2.693,69.0,2.629,69.0,2.981,69.0,2.923,69.0,3.204,69.0,2.989,69.0,2.947
D,511.0,Romero,45,45,Spurs,75.0,2.426,75.0,2.566,75.0,3.043,75.0,3.161,75.0,3.902,75.0,1.826,75.0,2.167,75.0,3.302,75.0,3.245,75.0,2.709,75.0,2.851,75.0,3.045
M,554.0,Guedes,55,55,Wolves,67.0,2.711,67.0,2.658,67.0,2.968,67.0,2.845,67.0,2.651,67.0,3.262,67.0,2.548,67.0,2.781,67.0,3.075,67.0,2.64,67.0,3.142,67.0,2.947
D,247.0,Coleman,45,45,Everton,73.0,3.23,73.0,2.241,73.0,3.516,73.0,3.29,73.0,2.228,73.0,2.465,73.0,3.918,73.0,3.51,73.0,1.914,73.0,2.725,73.0,2.456,73.0,2.685
M,397.0,Sancho,70,70,Man Utd,60.0,3.023,60.0,2.847,60.0,3.033,60.0,2.533,60.0,2.595,60.0,2.986,60.0,2.822,60.0,2.767,60.0,3.004,60.0,2.448,60.0,2.899,60.0,3.161
D,305.0,Matip,50,50,Liverpool,62.0,2.449,62.0,3.443,62.0,2.021,62.0,2.506,62.0,2.86,62.0,3.024,62.0,2.634,62.0,2.123,62.0,3.244,62.0,3.527,62.0,3.076,62.0,2.816
F,177.0,Rodriguez,55,55,Burnley,74.0,2.864,0.0,0.0,74.0,3.096,74.0,3.147,74.0,3.202,74.0,2.975,74.0,2.877,74.0,3.11,74.0,3.038,74.0,3.207,74.0,3.108,74.0,2.877
M,566.0,Matheus,50,50,Wolves,77.0,2.641,77.0,2.666,77.0,2.866,77.0,2.787,77.0,2.663,77.0,3.017,77.0,2.544,77.0,2.779,77.0,2.927,77.0,2.644,77.0,2.993,77.0,2.873
D,286.0,Tosin,45,45,Fulham,82.0,3.001,82.0,2.895,82.0,1.997,82.0,1.607,82.0,4.043,82.0,2.786,82.0,2.974,82.0,3.993,82.0,2.798,82.0,2.173,82.0,2.715,82.0,2.276
D,281.0,Ream,45,45,Fulham,80.0,2.965,80.0,2.858,80.0,1.953,80.0,1.572,80.0,3.995,80.0,2.75,80.0,2.936,80.0,3.942,80.0,2.763,80.0,2.128,80.0,2.666,80.0,2.244
F,541.0,Scamacca,60,60,West Ham,65.0,2.898,65.0,2.719,65.0,2.514,65.0,2.986,65.0,2.468,65.0,2.522,65.0,2.908,65.0,2.52,65.0,2.709,65.0,2.839,65.0,2.671,65.0,2.913
M,542.0,Soucek,50,50,West Ham,67.0,2.85,67.0,2.72,67.0,2.49,67.0,2.97,67.0,2.406,67.0,2.478,67.0,2.998,67.0,2.509,67.0,2.617,67.0,2.871,67.0,2.656,67.0,2.96
M,499.0,Højbjerg,55,55,Spurs,75.0,2.576,75.0,2.585,75.0,2.798,75.0,2.832,75.0,2.987,75.0,2.43,75.0,2.522,75.0,2.861,75.0,2.797,75.0,2.649,75.0,2.68,75.0,2.8
M,210.0,Mudryk,65,65,Chelsea,65.0,2.468,65.0,2.698,65.0,3.12,65.0,2.963,65.0,2.849,65.0,2.61,65.0,2.721,65.0,2.907,65.0,2.456,65.0,2.634,65.0,2.677,65.0,2.344
M,126.0,Caicedo,50,50,Brighton,78.0,3.028,78.0,2.762,78.0,2.747,78.0,2.489,78.0,2.452,78.0,2.929,78.0,2.48,78.0,2.51,78.0,2.276,78.0,2.787,78.0,2.685,78.0,3.019
D,257.0,Keane,45,45,Everton,65.0,2.958,65.0,2.183,65.0,3.204,65.0,3.048,65.0,2.112,65.0,2.365,65.0,3.524,65.0,3.184,65.0,1.88,65.0,2.579,65.0,2.292,65.0,2.535
M,421.0,S.Longstaff,50,50,Newcastle,67.0,2.586,67.0,2.326,67.0,2.518,67.0,2.459,67.0,2.652,67.0,2.858,67.0,2.967,67.0,2.666,67.0,2.72,67.0,2.788,67.0,2.503,67.0,2.774
D,283.0,Robinson,45,45,Fulham,78.0,2.864,78.0,2.756,78.0,1.892,78.0,1.515,78.0,3.889,78.0,2.648,78.0,2.834,78.0,3.836,78.0,2.662,78.0,2.066,78.0,2.603,78.0,2.146
D,530.0,Cresswell,45,45,West Ham,65.0,2.952,65.0,2.707,65.0,2.102,65.0,3.191,65.0,1.793,65.0,1.959,65.0,3.597,65.0,2.174,65.0,2.216,65.0,3.122,65.0,2.413,65.0,3.451
M,221.0,J.Ayew,55,55,Crystal Palace,65.0,2.789,65.0,2.403,65.0,2.505,65.0,2.814,65.0,2.49,65.0,2.706,65.0,2.423,65.0,2.837,65.0,2.366,65.0,2.653,65.0,2.767,65.0,2.737
D,563.0,Kilman,45,45,Wolves,83.0,2.155,83.0,2.294,83.0,2.876,83.0,2.67,83.0,2.162,83.0,3.483,83.0,1.76,83.0,2.499,83.0,3.048,83.0,2.144,83.0,3.348,83.0,3.03
D,285.0,Tete,45,45,Fulham,72.0,2.836,72.0,2.685,72.0,1.879,72.0,1.513,72.0,3.815,72.0,2.632,72.0,2.75,72.0,3.768,72.0,2.648,72.0,2.044,72.0,2.544,72.0,2.111
M,451.0,Kouyaté,50,50,Nott'm Forest,76.0,2.375,76.0,2.911,76.0,2.418,76.0,2.502,76.0,2.877,76.0,2.308,76.0,2.572,76.0,2.568,76.0,2.947,76.0,2.392,76.0,2.544,76.0,2.604
M,98.0,Damsgaard,50,50,Brentford,67.0,2.616,67.0,2.604,67.0,2.602,67.0,2.78,67.0,2.307,67.0,2.711,67.0,2.708,67.0,2.406,67.0,2.836,67.0,2.464,67.0,2.642,67.0,2.321
D,572.0,Semedo,45,45,Wolves,78.0,2.122,78.0,2.259,78.0,2.822,78.0,2.618,78.0,2.129,78.0,3.415,78.0,1.727,78.0,2.452,78.0,2.992,78.0,2.111,78.0,3.281,78.0,2.978
M,240.0,Schlupp,50,50,Crystal Palace,65.0,2.707,65.0,2.384,65.0,2.454,65.0,2.735,65.0,2.439,65.0,2.65,65.0,2.402,65.0,2.758,65.0,2.347,65.0,2.597,65.0,2.684,65.0,2.674
M,66.0,Cook,50,50,Bournemouth,77.0,2.668,77.0,2.342,77.0,2.629,77.0,2.427,77.0,2.556,77.0,2.342,77.0,2.407,77.0,2.609,77.0,2.82,77.0,2.834,77.0,2.249,77.0,2.407
M,310.0,Thiago,50,50,Liverpool,65.0,2.385,65.0,2.729,65.0,2.253,65.0,2.402,65.0,2.589,65.0,2.569,65.0,2.45,65.0,2.282,65.0,2.648,65.0,2.752,65.0,2.716,65.0,2.473
D,528.0,Coufal,45,45,West Ham,65.0,2.792,65.0,2.569,65.0,1.99,65.0,3.03,65.0,1.684,65.0,1.842,65.0,3.436,65.0,2.062,65.0,2.082,65.0,2.965,65.0,2.279,65.0,3.292
F,590.0,Cunha,55,55,Wolves,62.0,2.352,62.0,2.309,62.0,2.58,62.0,2.515,62.0,2.315,62.0,2.73,62.0,2.275,62.0,2.46,62.0,2.654,62.0,2.309,62.0,2.665,62.0,2.537
D,262.0,Patterson,45,45,Everton,67.0,2.779,67.0,1.947,67.0,3.042,67.0,2.863,67.0,1.951,67.0,2.14,67.0,3.389,67.0,3.025,67.0,1.695,67.0,2.366,67.0,2.149,67.0,2.323
D,441.0,Cook,45,45,Nott'm Forest,75.0,1.685,75.0,3.633,75.0,1.935,75.0,2.239,75.0,3.47,75.0,1.458,75.0,2.497,75.0,2.447,75.0,3.801,75.0,1.704,75.0,2.266,75.0,2.491
M,26.0,Trossard,70,70,Arsenal,55.0,2.669,55.0,2.413,55.0,2.532,55.0,2.309,55.0,2.512,55.0,2.494,55.0,2.606,55.0,2.086,55.0,2.365,55.0,2.722,55.0,2.131,55.0,2.703
M,280.0,Palhinha,50,50,Fulham,77.0,2.509,77.0,2.448,77.0,2.212,77.0,2.114,77.0,2.771,77.0,2.42,77.0,2.477,77.0,2.761,77.0,2.421,77.0,2.237,77.0,2.386,77.0,2.323
D,551.0,Dawson,45,45,Wolves,73.0,2.044,73.0,2.148,73.0,2.625,73.0,2.435,73.0,2.022,73.0,3.256,73.0,1.642,73.0,2.261,73.0,2.79,73.0,2.006,73.0,3.055,73.0,2.771
D,598.0,Doherty,45,45,Wolves,63.0,2.094,63.0,2.14,63.0,2.623,63.0,2.466,63.0,2.053,63.0,3.107,63.0,1.787,63.0,2.305,63.0,2.753,63.0,2.04,63.0,2.948,63.0,2.703
M,63.0,Billing,55,55,Bournemouth,65.0,2.516,65.0,2.24,65.0,2.489,65.0,2.364,65.0,2.426,65.0,2.238,65.0,2.258,65.0,2.502,65.0,2.634,65.0,2.661,65.0,2.139,65.0,2.259
D,439.0,Boly,45,45,Nott'm Forest,70.0,1.67,70.0,3.471,70.0,1.9,70.0,2.178,70.0,3.319,70.0,1.457,70.0,2.422,70.0,2.372,70.0,3.627,70.0,1.681,70.0,2.203,70.0,2.416
F,523.0,Antonio,60,60,West Ham,62.0,2.544,62.0,2.362,62.0,2.198,62.0,2.611,62.0,2.16,62.0,2.207,62.0,2.543,62.0,2.206,62.0,2.349,62.0,2.477,62.0,2.35,62.0,2.541
M,488.0,Norwood,50,50,Sheffield Utd,70.0,2.423,70.0,2.48,70.0,2.214,70.0,2.5,70.0,2.347,70.0,2.273,70.0,2.363,70.0,2.402,70.0,2.319,70.0,2.214,70.0,2.568,70.0,2.229
M,261.0,Onana,50,50,Everton,67.0,2.419,67.0,2.237,67.0,2.499,67.0,2.474,67.0,2.201,67.0,2.267,67.0,2.633,67.0,2.492,67.0,2.166,67.0,2.332,67.0,2.231,67.0,2.305
D,436.0,Aurier,45,45,Nott'm Forest,65.0,1.689,65.0,3.279,65.0,1.888,65.0,2.164,65.0,3.152,65.0,1.508,65.0,2.353,65.0,2.342,65.0,3.406,65.0,1.704,65.0,2.165,65.0,2.388
D,467.0,N.Williams,45,45,Nott'm Forest,73.0,1.588,73.0,3.442,73.0,1.83,73.0,2.093,73.0,3.282,73.0,1.351,73.0,2.347,73.0,2.291,73.0,3.603,73.0,1.606,73.0,2.117,73.0,2.338
D,480.0,Egan,45,45,Sheffield Utd,77.0,2.664,77.0,2.746,77.0,1.518,77.0,3.001,77.0,2.335,77.0,1.85,77.0,2.37,77.0,2.471,77.0,2.192,77.0,1.577,77.0,3.269,77.0,1.709
D,474.0,Basham,40,40,Sheffield Utd,77.0,2.63,77.0,2.709,77.0,1.511,77.0,2.968,77.0,2.299,77.0,1.843,77.0,2.334,77.0,2.434,77.0,2.185,77.0,1.568,77.0,3.236,77.0,1.7
M,481.0,Fleck,50,50,Sheffield Utd,67.0,2.315,67.0,2.401,67.0,2.077,67.0,2.409,67.0,2.281,67.0,2.153,67.0,2.3,67.0,2.325,67.0,2.203,67.0,2.118,67.0,2.473,67.0,2.132
M,600.0,Redmond,50,50,Burnley,65.0,2.279,0.0,0.0,65.0,2.465,65.0,2.573,65.0,2.662,65.0,2.407,65.0,2.308,65.0,2.505,65.0,2.448,65.0,2.65,65.0,2.556,65.0,2.308
M,583.0,Solomon,55,55,Spurs,30.0,2.032,30.0,1.96,30.0,2.348,30.0,2.354,30.0,2.987,30.0,1.889,30.0,1.988,30.0,3.082,30.0,2.127,30.0,1.982,30.0,2.041,30.0,2.345
D,455.0,McKenna,45,45,Nott'm Forest,75.0,1.508,75.0,3.406,75.0,1.756,75.0,2.016,75.0,3.243,75.0,1.288,75.0,2.274,75.0,2.221,75.0,3.574,75.0,1.524,75.0,2.043,75.0,2.266
M,165.0,Cullen,50,50,Burnley,87.0,2.269,0.0,0.0,87.0,2.417,87.0,2.518,87.0,2.585,87.0,2.391,87.0,2.258,87.0,2.473,87.0,2.352,87.0,2.56,87.0,2.512,87.0,2.258
F,485.0,McBurnie,55,55,Sheffield Utd,65.0,2.207,65.0,2.304,65.0,2.091,65.0,2.279,65.0,2.234,65.0,2.132,65.0,2.254,65.0,2.265,65.0,2.147,65.0,2.124,65.0,2.303,65.0,2.124
M,254.0,Gueye,50,50,Everton,67.0,2.269,67.0,2.084,67.0,2.351,67.0,2.326,67.0,2.044,67.0,2.113,67.0,2.431,67.0,2.348,67.0,2.01,67.0,2.182,67.0,2.075,67.0,2.152
D,548.0,Bueno,45,45,Wolves,65.0,1.886,65.0,1.956,65.0,2.383,65.0,2.22,65.0,1.857,65.0,2.844,65.0,1.548,65.0,2.069,65.0,2.518,65.0,1.844,65.0,2.739,65.0,2.478
M,493.0,Bissouma,50,50,Spurs,67.0,2.084,67.0,2.09,67.0,2.251,67.0,2.275,67.0,2.398,67.0,1.974,67.0,2.035,67.0,2.303,67.0,2.247,67.0,2.132,67.0,2.15,67.0,2.25
D,41.0,Diego Carlos,45,45,Aston Villa,57.0,1.708,57.0,2.363,57.0,2.327,57.0,1.705,57.0,2.195,57.0,1.965,57.0,1.896,57.0,2.284,57.0,2.235,57.0,2.723,57.0,2.312,57.0,2.267
M,161.0,Brownhill,50,50,Burnley,78.0,2.178,0.0,0.0,78.0,2.343,78.0,2.443,78.0,2.499,78.0,2.321,78.0,2.185,78.0,2.398,78.0,2.273,78.0,2.482,78.0,2.436,78.0,2.185
D,176.0,Roberts,45,45,Burnley,75.0,1.639,0.0,0.0,75.0,2.27,75.0,2.818,75.0,2.867,75.0,2.299,75.0,1.692,75.0,2.578,75.0,2.155,75.0,2.782,75.0,2.779,75.0,1.692
M,557.0,Hwang,55,55,Wolves,58.0,2.005,58.0,2.006,58.0,2.214,58.0,2.114,58.0,2.004,58.0,2.381,58.0,1.944,58.0,2.101,58.0,2.253,58.0,1.998,58.0,2.283,58.0,2.189
F,225.0,Edouard,55,55,Crystal Palace,60.0,2.226,60.0,1.946,60.0,2.062,60.0,2.215,60.0,2.061,60.0,2.14,60.0,1.991,60.0,2.216,60.0,1.942,60.0,2.121,60.0,2.223,60.0,2.155
M,475.0,Berge,50,50,Sheffield Utd,65.0,2.109,65.0,2.203,65.0,1.909,65.0,2.205,65.0,2.078,65.0,1.97,65.0,2.099,65.0,2.12,65.0,2.018,65.0,1.938,65.0,2.27,65.0,1.952
M,163.0,Cork,50,50,Burnley,75.0,2.114,0.0,0.0,75.0,2.249,75.0,2.347,75.0,2.406,75.0,2.233,75.0,2.113,75.0,2.304,75.0,2.204,75.0,2.389,75.0,2.338,75.0,2.113
D,573.0,Toti,45,45,Wolves,67.0,1.709,67.0,1.785,67.0,2.263,67.0,2.084,67.0,1.676,67.0,2.761,67.0,1.344,67.0,1.92,67.0,2.405,67.0,1.662,67.0,2.646,67.0,2.37
D,507.0,Perišić,50,50,Spurs,55.0,1.847,55.0,1.878,55.0,2.176,55.0,2.235,55.0,2.494,55.0,1.571,55.0,1.703,55.0,2.386,55.0,2.195,55.0,1.966,55.0,1.994,55.0,2.175
D,514.0,R.Sessegnon,45,45,Spurs,55.0,1.853,55.0,1.893,55.0,2.193,55.0,2.235,55.0,2.433,55.0,1.628,55.0,1.728,55.0,2.38,55.0,2.14,55.0,1.969,55.0,1.971,55.0,2.192
D,84.0,Smith,45,45,Bournemouth,65.0,2.406,65.0,1.515,65.0,2.347,65.0,1.89,65.0,2.183,65.0,1.62,65.0,1.709,65.0,2.235,65.0,2.786,65.0,2.858,65.0,1.287,65.0,1.709
D,473.0,Baldock,40,40,Sheffield Utd,67.0,2.312,67.0,2.409,67.0,1.366,67.0,2.597,67.0,2.076,67.0,1.649,67.0,2.099,67.0,2.171,67.0,1.939,67.0,1.446,67.0,2.821,67.0,1.556
D,178.0,Taylor,40,40,Burnley,75.0,1.549,0.0,0.0,75.0,2.14,75.0,2.687,75.0,2.735,75.0,2.203,75.0,1.599,75.0,2.448,75.0,2.026,75.0,2.65,75.0,2.65,75.0,1.599
D,357.0,Laporte,50,50,Man City,55.0,2.121,55.0,1.793,55.0,2.193,55.0,2.189,55.0,1.979,55.0,2.371,55.0,2.109,55.0,1.652,55.0,1.802,55.0,1.737,55.0,2.359,55.0,1.854
M,565.0,Lemina,50,50,Wolves,64.0,1.856,64.0,1.865,64.0,2.005,64.0,1.941,64.0,1.858,64.0,2.122,64.0,1.782,64.0,1.916,64.0,2.055,64.0,1.85,64.0,2.102,64.0,1.993
M,52.0,Nakamba,45,45,Luton,75.0,1.968,0.0,0.0,75.0,2.06,75.0,2.211,75.0,2.152,75.0,2.34,75.0,2.166,75.0,2.178,75.0,2.238,75.0,2.012,75.0,2.023,75.0,1.991
F,486.0,Ndiaye,55,55,Sheffield Utd,65.0,1.941,65.0,2.012,65.0,1.884,65.0,1.987,65.0,1.942,65.0,1.905,65.0,1.961,65.0,1.972,65.0,1.913,65.0,1.898,65.0,2.011,65.0,1.898
F,558.0,Jiménez,55,55,Fulham,55.0,2.037,55.0,1.914,55.0,1.789,55.0,1.765,55.0,2.178,55.0,1.969,55.0,1.933,55.0,2.112,55.0,1.989,55.0,1.789,55.0,1.847,55.0,1.922
F,232.0,Mateta,50,50,Crystal Palace,55.0,2.024,55.0,1.757,55.0,1.886,55.0,2.029,55.0,1.9,55.0,1.975,55.0,1.816,55.0,2.03,55.0,1.752,55.0,1.943,55.0,2.039,55.0,1.98
M,412.0,Gordon,55,55,Newcastle,55.0,1.861,55.0,1.665,55.0,1.745,55.0,1.715,55.0,1.883,55.0,2.074,55.0,2.105,55.0,1.936,55.0,1.907,55.0,2.045,55.0,1.74,55.0,2.04
F,468.0,Wood,50,50,Nott'm Forest,55.0,1.737,55.0,1.966,55.0,1.783,55.0,1.867,55.0,1.981,55.0,1.718,55.0,1.856,55.0,1.88,55.0,2.033,55.0,1.742,55.0,1.87,55.0,1.93
F,154.0,Welbeck,60,60,Brighton,45.0,2.026,45.0,1.969,45.0,1.883,45.0,1.673,45.0,1.732,45.0,1.955,45.0,1.784,45.0,1.687,45.0,1.606,45.0,1.889,45.0,1.895,45.0,1.964
F,149.0,Undav,55,55,Brighton,22.0,2.348,22.0,1.818,22.0,1.759,22.0,1.459,22.0,1.515,22.0,1.804,22.0,1.595,22.0,1.532,22.0,1.412,22.0,1.763,22.0,1.799,22.0,2.278
M,371.0,Amad,45,45,Man Utd,8.0,1.852,8.0,1.583,8.0,1.846,8.0,1.334,8.0,1.354,8.0,1.878,8.0,1.586,8.0,1.652,8.0,2.266,8.0,1.309,8.0,1.671,8.0,2.377
M,509.0,Richarlison,70,70,Spurs,35.0,1.61,35.0,1.57,35.0,1.817,35.0,1.836,35.0,1.833,35.0,1.495,35.0,1.521,35.0,1.921,35.0,1.723,35.0,1.658,35.0,1.623,35.0,1.817
F,183.0,Weghorst,55,55,Burnley,55.0,1.678,0.0,0.0,55.0,1.791,55.0,1.87,55.0,1.972,55.0,1.751,55.0,1.691,55.0,1.798,55.0,1.785,55.0,1.972,55.0,1.828,55.0,1.691
M,95.0,Canós,50,50,Brentford,55.0,1.66,55.0,1.659,55.0,1.641,55.0,1.773,55.0,1.512,55.0,1.704,55.0,1.746,55.0,1.549,55.0,1.796,55.0,1.602,55.0,1.671,55.0,1.511
D,198.0,Cucurella,50,50,Chelsea,55.0,1.414,55.0,1.632,55.0,2.025,55.0,1.951,55.0,1.756,55.0,1.575,55.0,1.659,55.0,1.793,55.0,1.407,55.0,1.623,55.0,1.622,55.0,1.253
M,282.0,Reed,50,50,Fulham,55.0,1.678,55.0,1.597,55.0,1.513,55.0,1.488,55.0,1.787,55.0,1.624,55.0,1.602,55.0,1.784,55.0,1.638,55.0,1.52,55.0,1.563,55.0,1.563
M,527.0,Cornet,55,55,West Ham,35.0,1.759,35.0,1.572,35.0,1.431,35.0,1.863,35.0,1.435,35.0,1.437,35.0,1.766,35.0,1.439,35.0,1.562,35.0,1.676,35.0,1.562,35.0,1.758
M,356.0,Kovacic,50,50,Man City,55.0,1.693,55.0,1.497,55.0,1.711,55.0,1.643,55.0,1.586,55.0,1.729,55.0,1.68,55.0,1.461,55.0,1.5,55.0,1.488,55.0,1.726,55.0,1.532
M,87.0,H.Traorè,50,50,Bournemouth,32.0,1.679,32.0,1.532,32.0,1.67,32.0,1.577,32.0,1.59,32.0,1.529,32.0,1.53,32.0,1.695,32.0,1.74,32.0,1.747,32.0,1.454,32.0,1.503
