Pos,ID,Name,BV,SV,Team,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts,17_xMins,17_Pts,18_xMins,18_Pts,19_xMins,19_Pts,20_xMins,20_Pts,21_xMins,21_Pts,22_xMins,22_Pts,23_xMins,23_Pts,24_xMins,24_Pts
M,110.0,Nørgaard,54,54,Brentford,77.0,3.018,77.0,3.639,77.0,2.964,77.0,3.475,77.0,3.082,0.0,0.0,77.0,3.465,77.0,5.31,77.0,3.558,77.0,3.019,77.0,2.839,77.0,3.316
F,617.0,Højlund,71,71,Man Utd,76.0,3.151,76.0,2.968,76.0,3.015,76.0,3.289,76.0,2.971,76.0,3.18,76.0,3.097,76.0,3.239,76.0,3.091,76.0,3.193,76.0,3.216,76.0,3.051
D,260.0,Mykolenko,44,44,Everton,75.0,3.425,75.0,3.567,75.0,2.692,75.0,2.924,75.0,3.891,75.0,2.986,75.0,2.211,75.0,3.481,75.0,2.992,75.0,3.397,75.0,3.341,75.0,2.011
F,132.0,Ferguson,61,61,Brighton,55.0,3.197,55.0,2.771,55.0,2.87,55.0,3.798,55.0,2.767,55.0,2.808,55.0,3.016,55.0,2.81,55.0,3.035,55.0,3.951,55.0,2.814,55.0,3.01
M,221.0,J.Ayew,54,54,Crystal Palace,77.0,3.429,77.0,3.186,77.0,3.481,77.0,2.901,77.0,2.674,77.0,2.985,77.0,2.829,77.0,3.031,77.0,2.824,77.0,3.599,77.0,2.881,77.0,2.933
M,26.0,Trossard,65,65,Arsenal,45.0,2.85,45.0,3.163,45.0,4.04,45.0,2.828,45.0,2.814,45.0,2.733,45.0,3.081,45.0,3.093,45.0,3.086,45.0,3.177,45.0,2.789,45.0,3.032
M,259.0,McNeil,54,54,Everton,75.0,3.129,75.0,3.253,75.0,2.914,75.0,2.986,75.0,3.348,75.0,2.993,75.0,2.785,75.0,3.183,75.0,3.046,75.0,3.15,75.0,3.101,75.0,2.71
D,495.0,Davies,43,43,Spurs,70.0,2.981,70.0,2.073,70.0,3.535,70.0,2.758,70.0,3.234,70.0,3.58,70.0,2.704,70.0,3.753,70.0,2.818,70.0,3.031,70.0,3.149,70.0,2.973
M,591.0,Willian,53,53,Fulham,65.0,3.191,65.0,2.664,65.0,3.27,65.0,3.156,65.0,2.633,65.0,3.335,65.0,3.215,65.0,2.769,65.0,2.69,65.0,3.085,65.0,3.267,65.0,3.307
M,601.0,Danjuma,53,53,Everton,65.0,3.114,65.0,3.131,65.0,2.944,65.0,2.973,65.0,3.173,65.0,3.04,65.0,2.842,65.0,3.18,65.0,3.047,65.0,3.169,65.0,3.095,65.0,2.812
M,372.0,Antony,68,68,Man Utd,70.0,3.059,70.0,2.773,70.0,2.881,70.0,3.301,70.0,2.803,70.0,3.07,70.0,2.949,70.0,3.165,70.0,2.997,70.0,3.096,70.0,3.163,70.0,2.871
M,396.0,Rashford,86,86,Man Utd,64.0,3.072,64.0,2.747,64.0,2.827,64.0,3.345,64.0,2.753,64.0,3.1,64.0,2.898,64.0,3.207,64.0,2.955,64.0,3.133,64.0,3.165,64.0,2.849
D,439.0,Boly,45,45,Nott'm Forest,78.0,2.654,78.0,3.552,78.0,3.145,78.0,3.261,78.0,3.055,78.0,3.941,78.0,2.156,78.0,3.146,78.0,2.483,78.0,2.615,78.0,3.381,78.0,2.462
G,263.0,Pickford,44,44,Everton,89.0,3.169,89.0,3.284,89.0,2.698,89.0,2.875,89.0,3.514,89.0,2.92,89.0,2.437,89.0,3.226,89.0,2.976,89.0,3.183,89.0,3.233,89.0,2.214
M,210.0,Mudryk,63,63,Chelsea,60.0,2.461,60.0,2.559,60.0,2.684,60.0,2.874,60.0,3.975,60.0,2.955,60.0,2.952,60.0,3.851,60.0,2.986,60.0,2.47,60.0,3.022,60.0,2.907
D,228.0,Guéhi,46,46,Crystal Palace,85.0,3.802,85.0,3.218,85.0,4.068,85.0,2.539,85.0,1.831,85.0,2.806,85.0,2.421,85.0,2.969,85.0,2.356,85.0,4.438,85.0,2.45,85.0,2.779
D,265.0,Tarkowski,44,44,Everton,86.0,3.29,86.0,3.4,86.0,2.502,86.0,2.743,86.0,3.727,86.0,2.816,86.0,1.992,86.0,3.336,86.0,2.851,86.0,3.23,86.0,3.201,86.0,1.767
M,513.0,Sarr,46,46,Spurs,72.0,2.805,72.0,2.545,72.0,3.077,72.0,2.731,72.0,3.092,72.0,3.059,72.0,2.711,72.0,3.241,72.0,2.795,72.0,2.809,72.0,2.942,72.0,2.791
M,256.0,Iwobi,53,53,Fulham,75.0,2.988,75.0,2.543,75.0,3.084,75.0,2.933,75.0,2.542,75.0,3.151,75.0,2.968,75.0,2.645,75.0,2.578,75.0,2.925,75.0,3.038,75.0,3.089
D,436.0,Aurier,45,45,Nott'm Forest,77.0,2.504,77.0,3.433,77.0,3.033,77.0,3.171,77.0,2.905,77.0,3.858,77.0,2.011,77.0,2.995,77.0,2.337,77.0,2.467,77.0,3.304,77.0,2.311
D,575.0,Lockyer,43,43,Luton,85.0,3.317,85.0,2.391,85.0,2.435,85.0,2.065,85.0,3.14,85.0,2.403,85.0,3.539,85.0,2.571,85.0,3.461,85.0,2.607,85.0,2.071,85.0,4.179
D,386.0,Lindelöf,45,45,Man Utd,68.0,2.919,68.0,2.133,68.0,2.616,68.0,3.654,68.0,2.135,68.0,2.939,68.0,2.684,68.0,3.146,68.0,2.938,68.0,3.062,68.0,3.291,68.0,2.389
D,532.0,Emerson,45,45,West Ham,78.0,3.267,78.0,3.134,78.0,2.461,78.0,2.82,78.0,3.385,78.0,2.83,78.0,1.91,78.0,2.46,78.0,3.307,78.0,3.569,78.0,2.465,78.0,2.255
M,379.0,Eriksen,59,59,Man Utd,63.0,2.837,63.0,2.524,63.0,2.628,63.0,3.138,63.0,2.558,63.0,2.911,63.0,2.659,63.0,3.02,63.0,2.728,63.0,2.972,63.0,2.967,63.0,2.614
D,283.0,Robinson,44,44,Fulham,75.0,3.208,75.0,1.747,75.0,3.421,75.0,3.062,75.0,1.747,75.0,3.655,75.0,2.904,75.0,2.118,75.0,1.94,75.0,3.113,75.0,3.157,75.0,3.4
D,341.0,Akanji,49,49,Man City,60.0,2.518,60.0,3.024,60.0,2.345,60.0,2.945,60.0,3.123,0.0,0.0,60.0,2.732,60.0,5.601,60.0,2.186,60.0,3.401,60.0,2.392,60.0,3.186
M,105.0,Janelt,53,53,Brentford,74.0,2.709,74.0,3.216,74.0,2.667,74.0,3.044,74.0,2.762,0.0,0.0,74.0,3.004,74.0,4.71,74.0,3.067,74.0,2.72,74.0,2.556,74.0,2.881
F,390.0,Martial,64,64,Man Utd,65.0,2.83,65.0,2.615,65.0,2.624,65.0,2.976,65.0,2.617,65.0,2.858,65.0,2.693,65.0,2.929,65.0,2.722,65.0,2.873,65.0,2.865,65.0,2.684
D,89.0,Zabarnyi,44,44,Bournemouth,78.0,3.213,78.0,2.321,78.0,2.529,78.0,2.279,78.0,3.914,78.0,2.846,78.0,3.068,78.0,2.355,78.0,2.107,78.0,2.561,78.0,3.449,78.0,2.613
M,605.0,Koleosho,50,50,Burnley,65.0,2.831,65.0,3.145,65.0,2.814,65.0,2.549,65.0,2.829,65.0,2.78,65.0,2.552,65.0,2.581,65.0,3.163,65.0,2.447,65.0,2.84,65.0,2.521
D,257.0,Keane,43,43,Everton,80.0,3.033,80.0,3.165,80.0,2.409,80.0,2.649,80.0,3.487,80.0,2.697,80.0,1.914,80.0,3.094,80.0,2.732,80.0,2.994,80.0,3.08,80.0,1.689
M,294.0,Diogo Jota,77,77,Liverpool,55.0,2.258,55.0,2.762,55.0,3.506,55.0,2.7,55.0,2.595,55.0,2.401,55.0,3.43,55.0,2.341,55.0,2.725,55.0,2.355,55.0,2.375,55.0,3.486
D,545.0,Aït-Nouri,45,45,Wolves,80.0,2.814,80.0,1.931,80.0,3.853,80.0,3.593,80.0,2.766,80.0,2.46,80.0,2.294,80.0,3.314,80.0,2.163,80.0,2.853,80.0,2.123,80.0,2.667
M,700.0,Ansu Fati,65,65,Brighton,50.0,2.949,50.0,2.15,50.0,2.326,50.0,3.611,50.0,2.078,50.0,2.701,50.0,2.513,50.0,2.69,50.0,2.878,50.0,3.657,50.0,2.715,50.0,2.497
M,250.0,Garner,49,49,Everton,70.0,2.778,70.0,2.887,70.0,2.606,70.0,2.639,70.0,2.967,70.0,2.654,70.0,2.499,70.0,2.849,70.0,2.683,70.0,2.821,70.0,2.736,70.0,2.447
M,488.0,Norwood,48,48,Sheffield Utd,74.0,2.942,74.0,2.846,74.0,2.569,74.0,2.642,74.0,2.519,74.0,2.503,74.0,3.05,74.0,2.434,74.0,2.841,74.0,2.715,74.0,2.592,74.0,2.894
M,304.0,Mac Allister,58,58,Liverpool,75.0,2.323,75.0,2.9,75.0,2.946,75.0,2.698,75.0,2.75,75.0,2.564,75.0,2.843,75.0,2.535,75.0,2.812,75.0,2.566,75.0,2.471,75.0,3.071
D,173.0,O'Shea,44,44,Burnley,82.0,3.115,82.0,3.891,82.0,2.781,82.0,1.945,82.0,3.185,82.0,2.7,82.0,2.065,82.0,1.963,82.0,4.031,82.0,1.538,82.0,3.163,82.0,1.778
M,66.0,Cook,50,50,Bournemouth,80.0,2.789,80.0,2.561,80.0,2.615,80.0,2.543,80.0,2.955,80.0,2.709,80.0,2.774,80.0,2.531,80.0,2.537,80.0,2.613,80.0,2.867,80.0,2.646
M,126.0,Caicedo,47,47,Chelsea,80.0,2.375,80.0,2.533,80.0,2.532,80.0,2.619,80.0,3.015,80.0,2.678,80.0,2.746,80.0,2.789,80.0,2.803,80.0,2.377,80.0,2.836,80.0,2.628
D,318.0,Burke,40,40,Luton,77.0,3.102,77.0,2.211,77.0,2.248,77.0,1.895,77.0,2.964,77.0,2.221,77.0,3.348,77.0,2.384,77.0,3.275,77.0,2.401,77.0,1.927,77.0,3.943
M,34.0,Bailey,55,55,Aston Villa,48.0,2.382,48.0,2.645,48.0,2.229,48.0,2.309,48.0,2.378,48.0,3.423,48.0,2.43,48.0,3.306,48.0,2.586,48.0,2.274,48.0,3.391,48.0,2.452
D,178.0,Taylor,40,40,Burnley,79.0,3.072,79.0,3.832,79.0,2.741,79.0,1.922,79.0,3.152,79.0,2.66,79.0,2.039,79.0,1.94,79.0,3.979,79.0,1.516,79.0,3.12,79.0,1.755
M,566.0,Matheus,49,49,Man City,65.0,2.522,65.0,2.692,65.0,2.483,65.0,2.778,65.0,2.796,0.0,0.0,65.0,2.657,65.0,4.947,65.0,2.416,65.0,2.931,65.0,2.495,65.0,2.806
D,222.0,Clyne,44,44,Crystal Palace,72.0,3.307,72.0,2.796,72.0,3.547,72.0,2.263,72.0,1.626,72.0,2.522,72.0,2.167,72.0,2.673,72.0,1.985,72.0,3.865,72.0,2.204,72.0,2.487
D,563.0,Kilman,45,45,Wolves,83.0,2.694,83.0,1.819,83.0,3.743,83.0,3.478,83.0,2.645,83.0,2.335,83.0,2.159,83.0,3.186,83.0,2.033,83.0,2.74,83.0,1.995,83.0,2.534
M,161.0,Brownhill,47,47,Burnley,75.0,2.694,75.0,2.885,75.0,2.626,75.0,2.425,75.0,2.688,75.0,2.612,75.0,2.452,75.0,2.43,75.0,2.908,75.0,2.318,75.0,2.71,75.0,2.391
M,421.0,S.Longstaff,49,49,Newcastle,64.0,2.426,64.0,2.566,64.0,2.568,64.0,2.448,64.0,2.705,64.0,2.791,64.0,2.809,64.0,2.348,64.0,2.282,64.0,2.407,64.0,2.983,64.0,2.653
M,254.0,Gueye,48,48,Everton,74.0,2.672,74.0,2.745,74.0,2.47,74.0,2.507,74.0,2.813,74.0,2.512,74.0,2.378,74.0,2.707,74.0,2.541,74.0,2.689,74.0,2.597,74.0,2.325
D,242.0,Ward,45,45,Crystal Palace,77.0,3.287,77.0,2.75,77.0,3.544,77.0,2.194,77.0,1.507,77.0,2.466,77.0,2.086,77.0,2.623,77.0,1.894,77.0,3.879,77.0,2.123,77.0,2.432
D,247.0,Coleman,44,44,Everton,73.0,2.809,73.0,2.938,73.0,2.226,73.0,2.455,73.0,3.225,73.0,2.517,73.0,1.759,73.0,2.861,73.0,2.532,73.0,2.766,73.0,2.867,73.0,1.561
F,82.0,Semenyo,45,45,Bournemouth,60.0,3.234,60.0,2.241,60.0,2.474,60.0,2.3,60.0,3.269,60.0,2.536,60.0,2.5,60.0,2.234,60.0,2.198,60.0,2.478,60.0,2.549,60.0,2.487
M,303.0,Luis Díaz,74,74,Liverpool,50.0,2.13,50.0,2.47,50.0,3.236,50.0,2.433,50.0,2.314,50.0,2.203,50.0,3.164,50.0,2.184,50.0,2.524,50.0,2.214,50.0,2.188,50.0,3.181
D,473.0,Baldock,39,39,Sheffield Utd,77.0,3.305,77.0,2.972,77.0,1.966,77.0,2.327,77.0,1.817,77.0,1.829,77.0,3.783,77.0,1.446,77.0,2.943,77.0,2.428,77.0,2.198,77.0,3.149
F,211.0,N.Jackson,69,69,Chelsea,60.0,2.054,60.0,2.177,60.0,2.294,60.0,2.397,60.0,3.343,60.0,2.52,60.0,2.439,60.0,3.311,60.0,2.461,60.0,2.106,60.0,2.524,60.0,2.434
M,47.0,Kamara,50,50,Aston Villa,84.0,2.356,84.0,2.588,84.0,2.23,84.0,2.381,84.0,2.313,84.0,2.877,84.0,2.394,84.0,2.839,84.0,2.48,84.0,2.347,84.0,2.674,84.0,2.534
D,176.0,Roberts,44,44,Burnley,79.0,2.917,79.0,3.68,79.0,2.588,79.0,1.771,79.0,2.999,79.0,2.505,79.0,1.89,79.0,1.789,79.0,3.828,79.0,1.37,79.0,2.964,79.0,1.606
D,121.0,Zanka,43,43,Brentford,63.0,2.178,63.0,3.423,63.0,2.122,63.0,2.879,63.0,2.362,0.0,0.0,63.0,2.998,63.0,3.747,63.0,3.138,63.0,2.316,63.0,1.802,63.0,2.635
D,604.0,Aina,45,45,Nott'm Forest,69.0,2.199,69.0,2.965,69.0,2.576,69.0,2.676,69.0,2.561,69.0,3.289,69.0,1.776,69.0,2.561,69.0,2.068,69.0,2.099,69.0,2.798,69.0,2.032
M,133.0,Gilmour,49,49,Brighton,64.0,2.576,64.0,2.208,64.0,2.318,64.0,2.74,64.0,2.281,64.0,2.498,64.0,2.353,64.0,2.48,64.0,2.624,64.0,2.616,64.0,2.558,64.0,2.281
D,262.0,Patterson,44,44,Everton,67.0,2.707,67.0,2.86,67.0,2.116,67.0,2.313,67.0,3.12,67.0,2.389,67.0,1.698,67.0,2.8,67.0,2.387,67.0,2.707,67.0,2.677,67.0,1.54
F,135.0,João Pedro,53,53,Brighton,55.0,2.535,55.0,2.205,55.0,2.354,55.0,2.663,55.0,2.228,55.0,2.437,55.0,2.356,55.0,2.506,55.0,2.483,55.0,2.743,55.0,2.491,55.0,2.261
M,493.0,Bissouma,50,50,Spurs,80.0,2.398,80.0,2.13,80.0,2.574,80.0,2.329,80.0,2.573,80.0,2.577,80.0,2.301,80.0,2.719,80.0,2.36,80.0,2.399,80.0,2.445,80.0,2.395
M,65.0,Christie,50,50,Bournemouth,64.0,2.608,64.0,2.294,64.0,2.379,64.0,2.299,64.0,2.732,64.0,2.459,64.0,2.47,64.0,2.312,64.0,2.279,64.0,2.379,64.0,2.551,64.0,2.4
M,481.0,Fleck,49,49,Sheffield Utd,67.0,2.598,67.0,2.521,67.0,2.318,67.0,2.376,67.0,2.285,67.0,2.275,67.0,2.681,67.0,2.215,67.0,2.486,67.0,2.405,67.0,2.333,67.0,2.55
D,572.0,Semedo,45,45,Wolves,75.0,2.469,75.0,1.632,75.0,3.473,75.0,3.218,75.0,2.426,75.0,2.135,75.0,1.984,75.0,2.944,75.0,1.858,75.0,2.508,75.0,1.822,75.0,2.332
M,570.0,Sarabia,47,47,Wolves,55.0,2.407,55.0,2.095,55.0,2.701,55.0,2.656,55.0,2.436,55.0,2.123,55.0,2.204,55.0,2.393,55.0,2.112,55.0,2.329,55.0,2.094,55.0,2.235
M,52.0,Nakamba,44,44,Luton,84.0,2.426,84.0,2.179,84.0,2.249,84.0,2.143,84.0,2.389,84.0,2.217,84.0,2.48,84.0,2.241,84.0,2.464,84.0,2.24,84.0,2.124,84.0,2.627
M,715.0,Bellegarde,49,49,Wolves,50.0,2.372,50.0,2.153,50.0,3.045,50.0,2.429,50.0,2.349,50.0,2.138,50.0,2.183,50.0,2.365,50.0,2.129,50.0,2.257,50.0,2.116,50.0,2.206
D,198.0,Cucurella,48,48,Chelsea,60.0,1.715,60.0,2.018,60.0,2.053,60.0,2.287,60.0,3.035,60.0,2.344,60.0,2.462,60.0,2.57,60.0,2.568,60.0,1.715,60.0,2.66,60.0,2.247
D,471.0,Ahmedhodžić,43,43,Sheffield Utd,68.0,2.972,68.0,2.685,68.0,1.825,68.0,2.145,68.0,1.707,68.0,1.711,68.0,3.384,68.0,1.381,68.0,2.663,68.0,2.217,68.0,2.021,68.0,2.836
D,245.0,Branthwaite,40,40,Everton,74.0,2.584,74.0,2.709,74.0,1.962,74.0,2.192,74.0,2.995,74.0,2.253,74.0,1.491,74.0,2.631,74.0,2.268,74.0,2.536,74.0,2.607,74.0,1.289
F,8.0,Jesus,78,78,Arsenal,60.0,2.201,60.0,2.377,60.0,2.485,60.0,2.168,60.0,2.154,60.0,2.133,60.0,2.355,60.0,2.355,60.0,2.349,60.0,2.424,60.0,2.145,60.0,2.349
D,576.0,Jack Robinson,44,44,Sheffield Utd,75.0,3.063,75.0,2.735,75.0,1.752,75.0,2.112,75.0,1.616,75.0,1.628,75.0,3.535,75.0,1.245,75.0,2.709,75.0,2.205,75.0,1.981,75.0,2.912
M,236.0,Olise,58,58,Crystal Palace,60.0,2.63,60.0,2.367,60.0,2.552,60.0,2.144,60.0,2.019,60.0,2.178,60.0,2.131,60.0,2.243,60.0,2.091,60.0,2.72,60.0,2.143,60.0,2.166
F,594.0,Amdouni,53,53,Burnley,64.0,2.301,64.0,2.463,64.0,2.299,64.0,2.182,64.0,2.275,64.0,2.298,64.0,2.181,64.0,2.195,64.0,2.457,64.0,2.146,64.0,2.305,64.0,2.173
F,314.0,Adebayo,48,48,Luton,55.0,2.225,55.0,2.028,55.0,2.042,55.0,1.955,55.0,2.294,55.0,1.977,55.0,2.919,55.0,1.994,55.0,2.847,55.0,1.99,55.0,1.96,55.0,2.939
D,573.0,Toti,44,44,Wolves,65.0,2.323,65.0,1.661,65.0,3.091,65.0,2.896,65.0,2.29,65.0,2.038,65.0,1.941,65.0,2.683,65.0,1.839,65.0,2.323,65.0,1.811,65.0,2.195
D,151.0,Veltman,44,44,Brighton,60.0,2.357,60.0,1.798,60.0,2.159,60.0,2.85,60.0,1.723,60.0,2.184,60.0,2.291,60.0,2.213,60.0,2.603,60.0,2.487,60.0,2.388,60.0,2.032
D,150.0,Van Hecke,40,40,Brighton,60.0,2.363,60.0,1.781,60.0,2.142,60.0,2.856,60.0,1.731,60.0,2.189,60.0,2.274,60.0,2.218,60.0,2.608,60.0,2.491,60.0,2.394,60.0,2.013
M,394.0,Pellistri,44,44,Man Utd,64.0,2.27,64.0,2.106,64.0,2.177,64.0,2.446,64.0,2.106,64.0,2.275,64.0,2.196,64.0,2.335,64.0,2.239,64.0,2.299,64.0,2.334,64.0,2.149
M,675.0,Ramsey,50,50,Burnley,62.0,2.309,62.0,2.492,62.0,2.28,62.0,2.1,62.0,2.304,62.0,2.262,62.0,2.106,62.0,2.104,62.0,2.513,62.0,2.022,62.0,2.312,62.0,2.079
M,453.0,Mangala,50,50,Nott'm Forest,68.0,2.16,68.0,2.334,68.0,2.265,68.0,2.291,68.0,2.223,68.0,2.454,68.0,2.069,68.0,2.24,68.0,2.127,68.0,2.146,68.0,2.349,68.0,2.124
M,72.0,Kluivert,46,46,Bournemouth,60.0,2.342,60.0,2.077,60.0,2.167,60.0,2.083,60.0,2.446,60.0,2.246,60.0,2.244,60.0,2.095,60.0,2.058,60.0,2.17,60.0,2.318,60.0,2.187
M,282.0,Reed,47,47,Fulham,64.0,2.208,64.0,1.94,64.0,2.267,64.0,2.172,64.0,1.938,64.0,2.31,64.0,2.201,64.0,1.999,64.0,1.958,64.0,2.17,64.0,2.245,64.0,2.289
M,356.0,Kovacic,48,48,Man City,60.0,1.987,60.0,2.129,60.0,1.981,60.0,2.212,60.0,2.21,0.0,0.0,60.0,2.124,60.0,3.92,60.0,1.912,60.0,2.321,60.0,1.992,60.0,2.228
D,457.0,Niakhaté,45,45,Nott'm Forest,65.0,1.847,65.0,2.504,65.0,2.173,65.0,2.255,65.0,2.159,65.0,2.79,65.0,1.501,65.0,2.145,65.0,1.75,65.0,1.75,65.0,2.367,65.0,1.707
M,354.0,Grealish,72,72,Man City,55.0,1.911,55.0,2.023,55.0,1.904,55.0,2.385,55.0,2.196,0.0,0.0,55.0,2.124,55.0,3.995,55.0,1.822,55.0,2.37,55.0,1.936,55.0,2.193
D,476.0,Bogle,45,45,Sheffield Utd,60.0,2.508,60.0,2.315,60.0,1.704,60.0,1.909,60.0,1.631,60.0,1.636,60.0,2.835,60.0,1.434,60.0,2.284,60.0,2.012,60.0,1.821,60.0,2.488
F,297.0,Gakpo,72,72,Liverpool,35.0,1.747,35.0,1.992,35.0,2.555,35.0,1.977,35.0,1.89,35.0,1.835,35.0,2.497,35.0,1.786,35.0,1.986,35.0,1.786,35.0,1.827,35.0,2.496
D,321.0,Doughty,44,44,Luton,55.0,2.2,55.0,1.853,55.0,1.842,55.0,1.684,55.0,2.205,55.0,1.78,55.0,2.349,55.0,1.859,55.0,2.294,55.0,1.871,55.0,1.701,55.0,2.521
D,484.0,Lowe,43,43,Sheffield Utd,62.0,2.511,62.0,2.286,62.0,1.639,62.0,1.87,62.0,1.56,62.0,1.554,62.0,2.815,62.0,1.328,62.0,2.255,62.0,1.936,62.0,1.772,62.0,2.408
M,360.0,McAtee,44,44,Sheffield Utd,60.0,2.132,60.0,2.07,60.0,1.875,60.0,1.946,60.0,1.851,60.0,1.846,60.0,2.245,60.0,1.791,60.0,2.028,60.0,1.956,60.0,1.889,60.0,2.149
F,486.0,Ndiaye,55,55,Sheffield Utd,55.0,2.124,55.0,2.076,55.0,1.833,55.0,1.923,55.0,1.81,55.0,1.83,55.0,2.196,55.0,1.767,55.0,2.021,55.0,1.979,55.0,1.852,55.0,2.16
F,558.0,Jiménez,52,52,Fulham,57.0,2.018,57.0,1.777,57.0,2.066,57.0,1.972,57.0,1.777,57.0,2.079,57.0,2.037,57.0,1.852,57.0,1.795,57.0,1.951,57.0,2.06,57.0,2.084
M,382.0,Garnacho,47,47,Man Utd,45.0,1.96,45.0,1.81,45.0,1.821,45.0,2.097,45.0,1.812,45.0,1.987,45.0,1.852,45.0,2.047,45.0,1.879,45.0,1.996,45.0,1.996,45.0,1.843
F,328.0,Ogbene,49,49,Luton,55.0,1.936,55.0,1.846,55.0,1.878,55.0,1.834,55.0,1.957,55.0,1.843,55.0,2.016,55.0,1.844,55.0,1.946,55.0,1.824,55.0,1.821,55.0,2.044
F,13.0,Nketiah,57,57,Arsenal,45.0,1.753,45.0,1.923,45.0,2.469,45.0,1.745,45.0,1.698,45.0,1.685,45.0,1.902,45.0,1.921,45.0,1.918,45.0,1.96,45.0,1.696,45.0,1.898
D,316.0,Bell,39,39,Luton,60.0,2.077,60.0,1.647,60.0,1.632,60.0,1.456,60.0,2.027,60.0,1.622,60.0,2.293,60.0,1.708,60.0,2.181,60.0,1.699,60.0,1.48,60.0,2.614
M,432.0,Willock,53,53,Newcastle,50.0,1.719,50.0,1.796,50.0,1.887,50.0,1.759,50.0,1.918,50.0,2.075,50.0,2.003,50.0,1.699,50.0,1.675,50.0,1.755,50.0,2.122,50.0,1.976
F,258.0,Maupay,49,49,Brentford,55.0,1.823,55.0,2.029,55.0,1.767,55.0,2.028,55.0,1.807,0.0,0.0,55.0,2.003,55.0,3.255,55.0,1.966,55.0,1.806,55.0,1.713,55.0,1.995
M,586.0,Chong,48,48,Luton,55.0,1.83,55.0,1.755,55.0,1.742,55.0,1.701,55.0,1.856,55.0,1.731,55.0,1.962,55.0,1.738,55.0,1.872,55.0,1.718,55.0,1.702,55.0,2.021
M,565.0,Lemina,49,49,Wolves,60.0,1.844,60.0,1.707,60.0,1.98,60.0,1.943,60.0,1.823,60.0,1.687,60.0,1.678,60.0,1.84,60.0,1.66,60.0,1.8,60.0,1.656,60.0,1.713
M,170.0,Gudmundsson,48,48,Burnley,50.0,1.812,50.0,1.993,50.0,1.789,50.0,1.637,50.0,1.759,50.0,1.751,50.0,1.651,50.0,1.648,50.0,2.02,50.0,1.624,50.0,1.793,50.0,1.631
M,95.0,Canós,50,50,Brentford,55.0,1.699,55.0,2.031,55.0,1.682,55.0,1.978,55.0,1.718,0.0,0.0,55.0,1.831,55.0,3.0,55.0,1.898,55.0,1.708,55.0,1.661,55.0,1.798
D,204.0,Hall,43,43,Newcastle,40.0,1.643,40.0,1.684,40.0,1.729,40.0,1.647,40.0,1.757,40.0,1.887,40.0,1.787,40.0,1.614,40.0,1.592,40.0,1.652,40.0,1.923,40.0,1.768
M,701.0,Ghoddos,45,45,Brentford,15.0,1.534,15.0,2.547,15.0,1.525,15.0,2.533,15.0,1.575,0.0,0.0,15.0,1.715,15.0,2.735,15.0,1.725,15.0,1.563,15.0,1.504,15.0,1.7
M,709.0,Amrabat,50,50,Man Utd,60.0,1.739,60.0,1.601,60.0,1.655,60.0,1.88,60.0,1.604,60.0,1.738,60.0,1.667,60.0,1.79,60.0,1.701,60.0,1.758,60.0,1.783,60.0,1.631
M,78.0,Ouattara,47,47,Bournemouth,35.0,1.847,35.0,1.565,35.0,1.655,35.0,1.589,35.0,1.884,35.0,1.753,35.0,1.687,35.0,1.6,35.0,1.573,35.0,1.667,35.0,1.773,35.0,1.666
M,64.0,Brooks,49,49,Bournemouth,22.0,2.296,22.0,1.505,22.0,1.582,22.0,1.514,22.0,2.323,22.0,1.552,22.0,1.61,22.0,1.49,22.0,1.472,22.0,1.589,22.0,1.572,22.0,1.589
M,6.0,Havertz,71,71,Arsenal,35.0,1.604,35.0,1.727,35.0,1.835,35.0,1.595,35.0,1.562,35.0,1.542,35.0,1.719,35.0,1.704,35.0,1.701,35.0,1.747,35.0,1.557,35.0,1.713
M,470.0,Yates,49,49,Nott'm Forest,58.0,1.593,58.0,1.712,58.0,1.679,58.0,1.693,58.0,1.633,58.0,1.8,58.0,1.552,58.0,1.642,58.0,1.589,58.0,1.585,58.0,1.737,58.0,1.575
D,25.0,Tomiyasu,45,45,Arsenal,45.0,1.571,45.0,1.665,45.0,1.763,45.0,1.566,45.0,1.573,45.0,1.547,45.0,1.65,45.0,1.64,45.0,1.64,45.0,1.718,45.0,1.565,45.0,1.633
G,152.0,Verbruggen,44,44,Brighton,50.0,1.649,50.0,1.568,50.0,1.541,50.0,1.694,50.0,1.62,50.0,1.608,50.0,1.566,50.0,1.629,50.0,1.65,50.0,1.657,50.0,1.644,50.0,1.577
M,209.0,Mount,68,68,Man Utd,45.0,1.642,45.0,1.471,45.0,1.515,45.0,1.743,45.0,1.499,45.0,1.662,45.0,1.537,45.0,1.698,45.0,1.572,45.0,1.668,45.0,1.67,45.0,1.528
M,708.0,Gravenberch,50,50,Liverpool,35.0,1.469,35.0,1.643,35.0,1.785,35.0,1.623,35.0,1.578,35.0,1.495,35.0,1.718,35.0,1.491,35.0,1.68,35.0,1.498,35.0,1.486,35.0,1.715
F,232.0,Mateta,49,49,Crystal Palace,45.0,1.766,45.0,1.655,45.0,1.75,45.0,1.527,45.0,1.46,45.0,1.533,45.0,1.488,45.0,1.567,45.0,1.49,45.0,1.816,45.0,1.498,45.0,1.523
