Pos,ID,Name,BV,SV,Team,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts,17_xMins,17_Pts,18_xMins,18_Pts,19_xMins,19_Pts,20_xMins,20_Pts
M,372.0,Antony,68,68,Man Utd,50.0,1.949,50.0,1.584,50.0,1.786,50.0,1.98,50.0,1.761,50.0,1.601,50.0,1.659,50.0,1.886,50.0,1.615,50.0,1.75,50.0,1.694,50.0,1.836
D,497.0,Emerson Royal,45,45,Spurs,20.0,1.748,20.0,1.691,20.0,1.648,20.0,1.917,20.0,1.669,20.0,1.664,20.0,1.722,20.0,1.637,20.0,1.906,20.0,1.881,20.0,1.629,20.0,1.94
F,193.0,Broja,49,49,Chelsea,45.0,1.647,45.0,1.695,45.0,1.679,45.0,1.623,45.0,1.629,45.0,1.648,45.0,1.694,45.0,1.754,45.0,1.931,45.0,1.824,45.0,1.717,45.0,1.897
M,15.0,Partey,48,48,Arsenal,55.0,1.619,55.0,1.934,55.0,1.586,55.0,1.854,55.0,1.642,55.0,1.821,55.0,1.841,55.0,1.647,55.0,1.627,55.0,1.59,55.0,1.735,55.0,1.72
M,95.0,Canós,50,50,Brentford,55.0,1.943,55.0,1.702,55.0,1.801,55.0,1.669,55.0,1.7,55.0,2.037,55.0,1.682,55.0,1.984,55.0,1.755,0.0,0.0,55.0,1.916,55.0,1.754
M,586.0,Chong,49,49,Luton,55.0,1.694,55.0,1.578,55.0,1.559,55.0,1.578,55.0,1.658,55.0,1.598,55.0,1.589,55.0,1.565,55.0,1.693,55.0,1.579,55.0,1.776,55.0,1.61
M,689.0,Kudus,65,65,West Ham,30.0,1.55,30.0,1.575,30.0,1.528,30.0,1.649,30.0,1.962,30.0,1.561,30.0,1.519,30.0,1.624,30.0,1.818,30.0,1.569,30.0,1.507,30.0,1.528
D,241.0,Tomkins,40,40,Crystal Palace,32.0,1.543,32.0,1.57,32.0,1.664,32.0,1.619,32.0,1.658,32.0,1.603,32.0,1.676,32.0,1.556,32.0,1.509,32.0,1.559,32.0,1.563,32.0,1.567
M,170.0,Gudmundsson,49,49,Burnley,50.0,1.535,50.0,1.641,50.0,1.584,50.0,1.492,50.0,1.563,50.0,1.783,50.0,1.64,50.0,1.446,50.0,1.564,50.0,1.584,50.0,1.45,50.0,1.548
M,381.0,Fred,50,50,Man Utd,45.0,1.738,45.0,1.427,45.0,1.568,45.0,1.748,45.0,1.553,45.0,1.437,45.0,1.469,45.0,1.655,45.0,1.451,45.0,1.541,45.0,1.498,45.0,1.629
M,470.0,Yates,49,49,Nott'm Forest,58.0,1.7,58.0,1.426,58.0,1.494,58.0,1.51,58.0,1.461,58.0,1.567,58.0,1.54,58.0,1.583,58.0,1.492,58.0,1.654,58.0,1.424,58.0,1.5
D,153.0,Webster,43,43,Brighton,52.0,1.269,52.0,1.61,52.0,1.542,52.0,1.818,52.0,1.607,52.0,1.374,52.0,1.509,52.0,1.785,52.0,1.339,52.0,1.48,52.0,1.509,52.0,1.497
M,534.0,Fornals,48,48,West Ham,32.0,1.472,32.0,1.574,32.0,1.456,32.0,1.641,32.0,1.63,32.0,1.508,32.0,1.452,32.0,1.58,32.0,1.641,32.0,1.472,32.0,1.415,32.0,1.429
M,489.0,Osborn,48,48,Sheffield Utd,55.0,1.476,55.0,1.438,55.0,1.567,55.0,1.415,55.0,1.574,55.0,1.525,55.0,1.435,55.0,1.495,55.0,1.442,55.0,1.443,55.0,1.605,55.0,1.418
M,98.0,Damsgaard,49,49,Brentford,47.0,1.708,47.0,1.527,47.0,1.627,47.0,1.485,47.0,1.49,47.0,1.761,47.0,1.487,47.0,1.749,47.0,1.564,0.0,0.0,47.0,1.696,47.0,1.577
F,552.0,Fabio Silva,53,53,Wolves,35.0,1.527,35.0,1.404,35.0,1.587,35.0,1.428,35.0,1.466,35.0,1.396,35.0,1.541,35.0,1.543,35.0,1.436,35.0,1.423,35.0,1.419,35.0,1.469
M,713.0,Sangaré,50,50,Nott'm Forest,60.0,1.662,60.0,1.35,60.0,1.43,60.0,1.444,60.0,1.392,60.0,1.511,60.0,1.478,60.0,1.524,60.0,1.429,60.0,1.606,60.0,1.349,60.0,1.439
F,258.0,Maupay,49,49,Brentford,35.0,1.579,35.0,1.485,35.0,1.561,35.0,1.457,35.0,1.469,35.0,1.631,35.0,1.46,35.0,1.628,35.0,1.514,0.0,0.0,35.0,1.586,35.0,1.511
M,432.0,Willock,53,53,Newcastle,25.0,1.39,25.0,1.461,25.0,1.317,25.0,1.461,25.0,1.36,25.0,1.374,25.0,1.408,25.0,1.352,25.0,1.429,25.0,1.554,25.0,1.461,25.0,1.306
M,256.0,Iwobi,54,54,Fulham,35.0,1.341,35.0,1.322,35.0,1.358,35.0,1.361,35.0,1.539,35.0,1.314,35.0,1.509,35.0,1.435,35.0,1.305,35.0,1.54,35.0,1.514,35.0,1.318
M,578.0,Nelson,49,49,Arsenal,11.0,1.117,11.0,2.202,11.0,1.083,11.0,1.659,11.0,1.211,11.0,1.33,11.0,2.165,11.0,1.211,11.0,1.182,11.0,1.177,11.0,1.225,11.0,1.26
M,128.0,Dahoud,48,48,Brighton,40.0,1.31,40.0,1.404,40.0,1.388,40.0,1.542,40.0,1.444,40.0,1.337,40.0,1.356,40.0,1.476,40.0,1.324,40.0,1.36,40.0,1.353,40.0,1.374
M,475.0,Berge,48,48,Burnley,50.0,1.304,50.0,1.465,50.0,1.376,50.0,1.287,50.0,1.391,50.0,1.507,50.0,1.463,50.0,1.278,50.0,1.375,50.0,1.418,50.0,1.283,50.0,1.318
M,300.0,Jones,49,49,Liverpool,43.0,1.379,43.0,1.425,43.0,1.488,43.0,1.291,43.0,1.254,43.0,1.38,43.0,1.502,43.0,1.304,43.0,1.299,43.0,1.272,43.0,1.436,43.0,1.269
M,392.0,McTominay,48,48,Man Utd,22.0,1.552,22.0,1.199,22.0,1.35,22.0,1.54,22.0,1.293,22.0,1.207,22.0,1.225,22.0,1.54,22.0,1.236,22.0,1.468,22.0,1.276,22.0,1.354
G,148.0,Steele,44,44,Brighton,30.0,1.336,30.0,1.358,30.0,1.316,30.0,1.356,30.0,1.348,30.0,1.314,30.0,1.338,30.0,1.354,30.0,1.332,30.0,1.322,30.0,1.315,30.0,1.342
F,340.0,Woodrow,44,44,Luton,15.0,1.168,15.0,1.351,15.0,1.224,15.0,1.282,15.0,1.304,15.0,1.313,15.0,1.251,15.0,1.251,15.0,1.248,15.0,1.247,15.0,1.347,15.0,1.296
D,606.0,Igor,43,43,Brighton,32.0,1.179,32.0,1.266,32.0,1.258,32.0,1.339,32.0,1.299,32.0,1.203,32.0,1.213,32.0,1.334,32.0,1.194,32.0,1.222,32.0,1.216,32.0,1.241
D,465.0,Toffolo,44,44,Nott'm Forest,34.0,1.32,34.0,1.169,34.0,1.197,34.0,1.218,34.0,1.179,34.0,1.235,34.0,1.238,34.0,1.289,34.0,1.185,34.0,1.313,34.0,1.165,34.0,1.195
M,59.0,Traoré,50,50,Aston Villa,10.0,1.102,10.0,1.719,10.0,1.215,10.0,1.141,10.0,1.061,10.0,1.2,10.0,1.017,10.0,1.053,10.0,1.062,10.0,1.727,10.0,1.071,10.0,1.215
M,99.0,Dasilva,48,48,Brentford,23.0,1.393,23.0,1.249,23.0,1.327,23.0,1.231,23.0,1.237,23.0,1.457,23.0,1.232,23.0,1.452,23.0,1.281,0.0,0.0,23.0,1.384,23.0,1.277
M,657.0,Rak-Sakyi,45,45,Crystal Palace,30.0,1.131,30.0,1.152,30.0,1.242,30.0,1.195,30.0,1.239,30.0,1.181,30.0,1.255,30.0,1.143,30.0,1.117,30.0,1.146,30.0,1.145,30.0,1.152
M,229.0,Hughes,49,49,Crystal Palace,45.0,1.104,45.0,1.131,45.0,1.23,45.0,1.177,45.0,1.224,45.0,1.16,45.0,1.244,45.0,1.12,45.0,1.099,45.0,1.124,45.0,1.121,45.0,1.135
G,101.0,Flekken,45,45,Brentford,35.0,1.271,35.0,1.231,35.0,1.281,35.0,1.189,35.0,1.261,35.0,1.268,35.0,1.228,35.0,1.294,35.0,1.262,0.0,0.0,35.0,1.293,35.0,1.259
F,177.0,Rodriguez,53,53,Burnley,25.0,1.116,25.0,1.173,25.0,1.137,25.0,1.1,25.0,1.166,25.0,1.24,25.0,1.173,25.0,1.099,25.0,1.152,25.0,1.152,25.0,1.104,25.0,1.126
M,709.0,Amrabat,50,50,Man Utd,45.0,1.207,45.0,1.079,45.0,1.156,45.0,1.22,45.0,1.144,45.0,1.084,45.0,1.102,45.0,1.212,45.0,1.09,45.0,1.13,45.0,1.12,45.0,1.187
M,125.0,Buonanotte,48,48,Brighton,22.0,1.003,22.0,1.148,22.0,1.129,22.0,1.323,22.0,1.191,22.0,1.064,22.0,1.082,22.0,1.226,22.0,1.048,22.0,1.098,22.0,1.078,22.0,1.117
F,691.0,Beto,60,60,Everton,20.0,1.049,20.0,1.108,20.0,1.059,20.0,1.113,20.0,1.117,20.0,1.171,20.0,1.049,20.0,1.102,20.0,1.139,20.0,1.1,20.0,1.092,20.0,1.144
M,268.0,Cairney,49,49,Fulham,25.0,1.058,25.0,1.048,25.0,1.08,25.0,1.079,25.0,1.18,25.0,1.048,25.0,1.146,25.0,1.134,25.0,1.039,25.0,1.183,25.0,1.149,25.0,1.06
M,244.0,André Gomes,44,44,Everton,24.0,1.067,24.0,1.108,24.0,1.08,24.0,1.091,24.0,1.095,24.0,1.154,24.0,1.071,24.0,1.08,24.0,1.162,24.0,1.072,24.0,1.033,24.0,1.152
D,245.0,Branthwaite,40,40,Everton,34.0,1.05,34.0,1.091,34.0,1.064,34.0,1.075,34.0,1.073,34.0,1.151,34.0,1.057,34.0,1.066,34.0,1.158,34.0,1.056,34.0,1.057,34.0,1.148
M,451.0,Kouyaté,49,49,Nott'm Forest,26.0,1.153,26.0,0.991,26.0,1.022,26.0,1.041,26.0,0.998,26.0,1.053,26.0,1.061,26.0,1.08,26.0,1.007,26.0,1.104,26.0,0.985,26.0,1.012
F,714.0,Origi,50,50,Nott'm Forest,20.0,1.165,20.0,0.943,20.0,1.012,20.0,1.023,20.0,0.952,20.0,1.028,20.0,1.048,20.0,1.08,20.0,0.993,20.0,1.103,20.0,0.94,20.0,1.004
D,358.0,Lewis,43,43,Man City,24.0,1.04,24.0,1.047,24.0,1.156,24.0,1.031,24.0,1.04,24.0,1.048,24.0,1.057,24.0,1.144,24.0,1.065,0.0,0.0,24.0,1.086,24.0,1.177
D,389.0,Malacia,43,43,Man Utd,23.0,1.036,23.0,0.912,23.0,0.993,23.0,1.046,23.0,0.984,23.0,0.918,23.0,0.935,23.0,1.038,23.0,0.925,23.0,0.967,23.0,0.952,23.0,1.017
M,35.0,Buendía,58,58,Aston Villa,15.0,0.944,15.0,1.116,15.0,0.977,15.0,0.944,15.0,0.887,15.0,0.979,15.0,0.834,15.0,0.855,15.0,0.89,15.0,1.125,15.0,0.895,15.0,1.013
D,252.0,Godfrey,44,44,Everton,22.0,0.916,22.0,0.956,22.0,0.93,22.0,0.942,22.0,0.943,22.0,1.0,22.0,0.921,22.0,0.93,22.0,1.007,22.0,0.922,22.0,0.9,22.0,0.997
D,703.0,Evans,40,40,Man Utd,13.0,1.124,13.0,0.808,13.0,0.923,13.0,1.12,13.0,0.884,13.0,0.807,13.0,0.823,13.0,1.114,13.0,0.832,13.0,1.056,13.0,0.861,13.0,0.926
M,666.0,Davies,50,50,Sheffield Utd,17.0,0.911,17.0,0.881,17.0,0.949,17.0,0.862,17.0,0.949,17.0,0.916,17.0,0.878,17.0,0.93,17.0,0.903,17.0,0.896,17.0,0.978,17.0,0.87
D,83.0,Senesi,44,44,Bournemouth,22.0,0.945,22.0,0.941,22.0,0.802,22.0,0.847,22.0,0.916,22.0,0.864,22.0,0.866,22.0,0.832,22.0,0.952,22.0,0.901,22.0,0.887,22.0,0.848
M,38.0,Coutinho,58,58,Aston Villa,15.0,0.796,15.0,0.931,15.0,0.828,15.0,0.799,15.0,0.741,15.0,0.835,15.0,0.721,15.0,0.743,15.0,0.745,15.0,0.94,15.0,0.754,15.0,0.844
F,82.0,Semenyo,45,45,Bournemouth,10.0,0.849,10.0,0.826,10.0,0.702,10.0,0.75,10.0,0.879,10.0,0.773,10.0,0.776,10.0,0.752,10.0,0.929,10.0,0.783,10.0,0.801,10.0,0.757
M,67.0,Dembélé,45,45,Bournemouth,12.0,0.811,12.0,0.81,12.0,0.74,12.0,0.761,12.0,0.929,12.0,0.761,12.0,0.767,12.0,0.728,12.0,0.963,12.0,0.775,12.0,0.765,12.0,0.753
M,87.0,H.Traorè,48,48,Bournemouth,12.0,0.813,12.0,0.813,12.0,0.701,12.0,0.729,12.0,0.905,12.0,0.736,12.0,0.744,12.0,0.707,12.0,0.938,12.0,0.781,12.0,0.746,12.0,0.732
D,553.0,Giles,44,44,Luton,17.0,0.794,17.0,0.735,17.0,0.736,17.0,0.73,17.0,0.788,17.0,0.75,17.0,0.76,17.0,0.752,17.0,0.791,17.0,0.757,17.0,0.8,17.0,0.767
M,295.0,Elliott,48,48,Liverpool,13.0,0.744,13.0,0.769,13.0,0.874,13.0,0.708,13.0,0.677,13.0,0.751,13.0,0.891,13.0,0.713,13.0,0.716,13.0,0.698,13.0,0.789,13.0,0.693
F,174.0,Obafemi,49,49,Burnley,11.0,0.666,11.0,0.761,11.0,0.69,11.0,0.649,11.0,0.738,11.0,1.22,11.0,0.762,11.0,0.651,11.0,0.719,11.0,0.744,11.0,0.656,11.0,0.696
M,146.0,Sarmiento,45,45,Brighton,12.0,0.674,12.0,0.767,12.0,0.731,12.0,0.938,12.0,0.789,12.0,0.684,12.0,0.705,12.0,0.842,12.0,0.673,12.0,0.705,12.0,0.701,12.0,0.74
D,560.0,Jonny,44,44,Wolves,15.0,0.779,15.0,0.699,15.0,0.793,15.0,0.715,15.0,0.753,15.0,0.692,15.0,0.811,15.0,0.794,15.0,0.732,15.0,0.709,15.0,0.705,15.0,0.766
M,708.0,Gravenberch,50,50,Liverpool,15.0,0.748,15.0,0.768,15.0,0.844,15.0,0.711,15.0,0.665,15.0,0.75,15.0,0.862,15.0,0.699,15.0,0.714,15.0,0.695,15.0,0.776,15.0,0.691
D,315.0,Andersen,40,40,Luton,5.0,0.772,5.0,0.715,5.0,0.696,5.0,0.72,5.0,0.777,5.0,0.73,5.0,0.722,5.0,0.691,5.0,0.769,5.0,0.716,5.0,0.849,5.0,0.744
M,310.0,Thiago,48,48,Liverpool,15.0,0.735,15.0,0.772,15.0,0.844,15.0,0.696,15.0,0.662,15.0,0.744,15.0,0.861,15.0,0.699,15.0,0.704,15.0,0.684,15.0,0.795,15.0,0.679
D,530.0,Cresswell,42,42,West Ham,15.0,0.713,15.0,0.752,15.0,0.696,15.0,0.8,15.0,0.813,15.0,0.72,15.0,0.693,15.0,0.759,15.0,0.823,15.0,0.709,15.0,0.681,15.0,0.695
M,701.0,Ghoddos,45,45,Brentford,15.0,0.842,15.0,0.714,15.0,0.766,15.0,0.71,15.0,0.714,15.0,0.922,15.0,0.711,15.0,0.918,15.0,0.735,0.0,0.0,15.0,0.831,15.0,0.734
M,549.0,Chiquinho,45,45,Wolves,4.0,0.763,4.0,0.614,4.0,0.836,4.0,0.64,4.0,0.722,4.0,0.64,4.0,0.794,4.0,0.76,4.0,0.664,4.0,0.637,4.0,0.665,4.0,0.685
M,600.0,Redmond,48,48,Burnley,15.0,0.635,15.0,0.726,15.0,0.66,15.0,0.629,15.0,0.69,15.0,0.815,15.0,0.727,15.0,0.63,15.0,0.679,15.0,0.684,15.0,0.633,15.0,0.645
D,633.0,Livramento,44,44,Newcastle,15.0,0.669,15.0,0.712,15.0,0.64,15.0,0.711,15.0,0.648,15.0,0.654,15.0,0.678,15.0,0.633,15.0,0.694,15.0,0.719,15.0,0.717,15.0,0.625
F,490.0,Osula,44,44,Sheffield Utd,15.0,0.662,15.0,0.653,15.0,0.694,15.0,0.635,15.0,0.694,15.0,0.643,15.0,0.651,15.0,0.682,15.0,0.661,15.0,0.647,15.0,0.748,15.0,0.646
M,499.0,Højbjerg,52,52,Spurs,15.0,0.683,15.0,0.649,15.0,0.639,15.0,0.711,15.0,0.649,15.0,0.608,15.0,0.686,15.0,0.629,15.0,0.712,15.0,0.68,15.0,0.621,15.0,0.735
F,541.0,Scamacca,60,60,West Ham,5.0,0.674,5.0,0.742,5.0,0.656,5.0,0.657,5.0,0.638,5.0,0.666,5.0,0.654,5.0,0.707,5.0,0.665,5.0,0.67,5.0,0.623,5.0,0.64
M,111.0,Onyeka,49,49,Brentford,12.0,0.769,12.0,0.633,12.0,0.7,12.0,0.629,12.0,0.643,12.0,0.871,12.0,0.628,12.0,0.857,12.0,0.664,0.0,0.0,12.0,0.76,12.0,0.652
D,255.0,Holgate,40,40,Everton,13.0,0.61,13.0,0.646,13.0,0.624,13.0,0.636,13.0,0.637,13.0,0.688,13.0,0.615,13.0,0.625,13.0,0.696,13.0,0.616,13.0,0.608,13.0,0.686
D,548.0,Bueno,44,44,Wolves,12.0,0.653,12.0,0.577,12.0,0.694,12.0,0.591,12.0,0.625,12.0,0.57,12.0,0.683,12.0,0.667,12.0,0.605,12.0,0.586,12.0,0.582,12.0,0.639
D,370.0,Telles,45,45,Man Utd,12.0,0.703,12.0,0.552,12.0,0.632,12.0,0.709,12.0,0.614,12.0,0.55,12.0,0.568,12.0,0.699,12.0,0.558,12.0,0.601,12.0,0.592,12.0,0.677
M,163.0,Cork,48,48,Burnley,15.0,0.587,15.0,0.653,15.0,0.611,15.0,0.58,15.0,0.643,15.0,0.682,15.0,0.653,15.0,0.584,15.0,0.632,15.0,0.634,15.0,0.587,15.0,0.596
M,706.0,M.Trésor,55,55,Burnley,12.0,0.592,12.0,0.658,12.0,0.616,12.0,0.56,12.0,0.646,12.0,0.687,12.0,0.654,12.0,0.562,12.0,0.629,12.0,0.633,12.0,0.565,12.0,0.601
M,630.0,Barkley,49,49,Luton,5.0,0.635,5.0,0.586,5.0,0.538,5.0,0.584,5.0,0.632,5.0,0.614,5.0,0.563,5.0,0.542,5.0,0.625,5.0,0.561,5.0,0.769,5.0,0.626
D,10.0,Kiwior,43,43,Arsenal,12.0,0.559,12.0,0.667,12.0,0.544,12.0,0.665,12.0,0.559,12.0,0.656,12.0,0.637,12.0,0.57,12.0,0.563,12.0,0.549,12.0,0.616,12.0,0.613
D,84.0,Smith,44,44,Bournemouth,12.0,0.651,12.0,0.647,12.0,0.548,12.0,0.575,12.0,0.618,12.0,0.577,12.0,0.586,12.0,0.552,12.0,0.655,12.0,0.616,12.0,0.595,12.0,0.569
G,710.0,Odysseas,45,45,Nott'm Forest,15.0,0.626,15.0,0.572,15.0,0.59,15.0,0.589,15.0,0.582,15.0,0.592,15.0,0.603,15.0,0.602,15.0,0.584,15.0,0.626,15.0,0.571,15.0,0.587
M,527.0,Cornet,53,53,West Ham,10.0,0.573,10.0,0.61,10.0,0.555,10.0,0.656,10.0,0.64,10.0,0.58,10.0,0.554,10.0,0.614,10.0,0.654,10.0,0.577,10.0,0.511,10.0,0.528
D,277.0,Mbabu,40,40,Fulham,12.0,0.538,12.0,0.521,12.0,0.563,12.0,0.568,12.0,0.683,12.0,0.521,12.0,0.641,12.0,0.623,12.0,0.511,12.0,0.684,12.0,0.65,12.0,0.535
D,679.0,G.Montiel,45,45,Nott'm Forest,12.0,0.672,12.0,0.523,12.0,0.555,12.0,0.571,12.0,0.53,12.0,0.583,12.0,0.593,12.0,0.639,12.0,0.538,12.0,0.662,12.0,0.516,12.0,0.545
D,428.0,Targett,43,43,Newcastle,12.0,0.564,12.0,0.607,12.0,0.535,12.0,0.607,12.0,0.539,12.0,0.552,12.0,0.573,12.0,0.526,12.0,0.591,12.0,0.632,12.0,0.611,12.0,0.519
D,298.0,Gomez,45,45,Liverpool,12.0,0.586,12.0,0.61,12.0,0.611,12.0,0.54,12.0,0.509,12.0,0.588,12.0,0.625,12.0,0.547,12.0,0.549,12.0,0.53,12.0,0.622,12.0,0.526
F,535.0,Ings,57,57,West Ham,10.0,0.53,10.0,0.554,10.0,0.502,10.0,0.591,10.0,0.592,10.0,0.53,10.0,0.502,10.0,0.571,10.0,0.607,10.0,0.522,10.0,0.467,10.0,0.483
M,494.0,Bryan,49,49,Spurs,8.0,0.551,8.0,0.508,8.0,0.498,8.0,0.59,8.0,0.525,8.0,0.428,8.0,0.558,8.0,0.466,8.0,0.582,8.0,0.536,8.0,0.459,8.0,0.616
M,92.0,Baptiste,43,43,Brentford,11.0,0.613,11.0,0.505,11.0,0.569,11.0,0.503,11.0,0.508,11.0,0.631,11.0,0.504,11.0,0.626,11.0,0.537,0.0,0.0,11.0,0.605,11.0,0.525
D,366.0,Sergio Gómez,39,39,Man City,10.0,0.479,10.0,0.485,10.0,0.628,10.0,0.475,10.0,0.478,10.0,0.49,10.0,0.514,10.0,0.717,10.0,0.507,0.0,0.0,10.0,0.518,10.0,0.75
M,58.0,Tielemans,57,57,Aston Villa,10.0,0.494,10.0,0.562,10.0,0.538,10.0,0.494,10.0,0.436,10.0,0.533,10.0,0.427,10.0,0.438,10.0,0.438,10.0,0.569,10.0,0.447,10.0,0.567
M,22.0,Smith Rowe,53,53,Arsenal,7.0,0.392,7.0,0.716,7.0,0.37,7.0,0.597,7.0,0.397,7.0,0.583,7.0,0.678,7.0,0.422,7.0,0.397,7.0,0.376,7.0,0.473,7.0,0.458
F,264.0,Simms,45,45,Everton,3.0,0.436,3.0,0.47,3.0,0.449,3.0,0.473,3.0,0.487,3.0,0.522,3.0,0.441,3.0,0.478,3.0,0.501,3.0,0.469,3.0,0.415,3.0,0.506
D,302.0,Konaté,49,49,Liverpool,10.0,0.477,10.0,0.498,10.0,0.509,10.0,0.431,10.0,0.397,10.0,0.479,10.0,0.525,10.0,0.431,10.0,0.436,10.0,0.416,10.0,0.516,10.0,0.414
D,311.0,Tsimikas,44,44,Liverpool,8.0,0.452,8.0,0.486,8.0,0.531,8.0,0.402,8.0,0.365,8.0,0.471,8.0,0.548,8.0,0.401,8.0,0.407,8.0,0.381,8.0,0.525,8.0,0.379
M,554.0,Guedes,54,54,Wolves,7.0,0.482,7.0,0.382,7.0,0.591,7.0,0.394,7.0,0.43,7.0,0.374,7.0,0.513,7.0,0.487,7.0,0.418,7.0,0.388,7.0,0.383,7.0,0.436
M,410.0,Fraser,49,49,Newcastle,8.0,0.408,8.0,0.482,8.0,0.385,8.0,0.486,8.0,0.39,8.0,0.399,8.0,0.414,8.0,0.378,8.0,0.443,8.0,0.603,8.0,0.47,8.0,0.373
D,45.0,Hause,40,40,Aston Villa,8.0,0.423,8.0,0.535,8.0,0.433,8.0,0.413,8.0,0.365,8.0,0.431,8.0,0.358,8.0,0.364,8.0,0.363,8.0,0.543,8.0,0.371,8.0,0.465
M,9.0,Jorginho,54,54,Arsenal,10.0,0.372,10.0,0.472,10.0,0.359,10.0,0.467,10.0,0.372,10.0,0.459,10.0,0.442,10.0,0.382,10.0,0.375,10.0,0.36,10.0,0.422,10.0,0.42
M,16.0,Pépé,49,49,Arsenal,3.0,0.323,3.0,0.528,3.0,0.302,3.0,0.413,3.0,0.327,3.0,0.404,3.0,0.498,3.0,0.343,3.0,0.323,3.0,0.311,3.0,0.359,3.0,0.372
M,81.0,Rothwell,49,49,Bournemouth,7.0,0.408,7.0,0.403,7.0,0.322,7.0,0.349,7.0,0.377,7.0,0.349,7.0,0.355,7.0,0.324,7.0,0.413,7.0,0.372,7.0,0.356,7.0,0.341
D,90.0,Ajer,45,45,Brentford,6.0,0.446,6.0,0.285,6.0,0.373,6.0,0.274,6.0,0.287,6.0,0.479,6.0,0.274,6.0,0.465,6.0,0.336,0.0,0.0,6.0,0.437,6.0,0.306
D,676.0,Mavropanos,45,45,West Ham,5.0,0.298,5.0,0.334,5.0,0.279,5.0,0.356,5.0,0.363,5.0,0.306,5.0,0.28,5.0,0.334,5.0,0.378,5.0,0.302,5.0,0.272,5.0,0.292
M,62.0,Anthony,49,49,Bournemouth,3.0,0.34,3.0,0.335,3.0,0.243,3.0,0.286,3.0,0.396,3.0,0.282,3.0,0.288,3.0,0.258,3.0,0.433,3.0,0.304,3.0,0.289,3.0,0.276
D,496.0,Dier,42,42,Spurs,5.0,0.32,5.0,0.286,5.0,0.276,5.0,0.338,5.0,0.289,5.0,0.247,5.0,0.33,5.0,0.268,5.0,0.34,5.0,0.321,5.0,0.263,5.0,0.363
M,360.0,McAtee,44,44,Sheffield Utd,4.0,0.296,4.0,0.286,4.0,0.325,4.0,0.268,4.0,0.325,4.0,0.292,4.0,0.285,4.0,0.314,4.0,0.291,4.0,0.281,4.0,0.389,4.0,0.278
D,495.0,Davies,43,43,Spurs,5.0,0.319,5.0,0.281,5.0,0.269,5.0,0.337,5.0,0.292,5.0,0.241,5.0,0.329,5.0,0.262,5.0,0.337,5.0,0.315,5.0,0.258,5.0,0.363
D,699.0,Lenglet,45,45,Aston Villa,5.0,0.309,5.0,0.346,5.0,0.32,5.0,0.299,5.0,0.252,5.0,0.318,5.0,0.244,5.0,0.25,5.0,0.25,5.0,0.354,5.0,0.259,5.0,0.351
M,21.0,Sambi,49,49,Luton,5.0,0.305,5.0,0.262,5.0,0.265,5.0,0.258,5.0,0.311,5.0,0.277,5.0,0.288,5.0,0.279,5.0,0.303,5.0,0.285,5.0,0.31,5.0,0.292
M,364.0,Phillips,48,48,Man City,5.0,0.269,5.0,0.271,5.0,0.35,5.0,0.261,5.0,0.266,5.0,0.271,5.0,0.275,5.0,0.355,5.0,0.29,0.0,0.0,5.0,0.289,5.0,0.387
D,577.0,Ogbonna,44,44,West Ham,5.0,0.24,5.0,0.278,5.0,0.221,5.0,0.3,5.0,0.306,5.0,0.248,5.0,0.223,5.0,0.276,5.0,0.321,5.0,0.244,5.0,0.213,5.0,0.236
D,537.0,Kehrer,43,43,West Ham,5.0,0.237,5.0,0.274,5.0,0.218,5.0,0.297,5.0,0.303,5.0,0.245,5.0,0.219,5.0,0.273,5.0,0.318,5.0,0.241,5.0,0.21,5.0,0.231
M,574.0,Traoré,44,44,Wolves,5.0,0.278,5.0,0.223,5.0,0.29,5.0,0.234,5.0,0.254,5.0,0.212,5.0,0.308,5.0,0.292,5.0,0.245,5.0,0.23,5.0,0.222,5.0,0.27
D,37.0,Chambers,39,39,Aston Villa,4.0,0.27,4.0,0.312,4.0,0.277,4.0,0.258,4.0,0.207,4.0,0.278,4.0,0.197,4.0,0.203,4.0,0.205,4.0,0.319,4.0,0.215,4.0,0.311
D,573.0,Toti,44,44,Wolves,5.0,0.277,5.0,0.216,5.0,0.291,5.0,0.229,5.0,0.251,5.0,0.204,5.0,0.308,5.0,0.292,5.0,0.243,5.0,0.224,5.0,0.214,5.0,0.27
D,68.0,Fredericks,44,44,Bournemouth,4.0,0.282,4.0,0.278,4.0,0.191,4.0,0.217,4.0,0.252,4.0,0.215,4.0,0.223,4.0,0.19,4.0,0.289,4.0,0.247,4.0,0.225,4.0,0.209
G,17.0,Ramsdale,48,48,Arsenal,5.0,0.207,5.0,0.255,5.0,0.197,5.0,0.252,5.0,0.205,5.0,0.247,5.0,0.225,5.0,0.213,5.0,0.21,5.0,0.194,5.0,0.24,5.0,0.225
F,127.0,Connolly,45,45,Brighton,3.0,0.156,3.0,0.227,3.0,0.211,3.0,0.383,3.0,0.235,3.0,0.186,3.0,0.194,3.0,0.253,3.0,0.181,3.0,0.198,3.0,0.196,3.0,0.212
D,7.0,Holding,44,44,Crystal Palace,3.0,0.175,3.0,0.195,3.0,0.269,3.0,0.233,3.0,0.263,3.0,0.225,3.0,0.281,3.0,0.188,3.0,0.151,3.0,0.191,3.0,0.189,3.0,0.193
