Pos,ID,Name,BV,SV,Team,18_xMins,18_Pts,19_xMins,19_Pts,20_xMins,20_Pts,21_xMins,21_Pts,22_xMins,22_Pts,23_xMins,23_Pts,24_xMins,24_Pts,25_xMins,25_Pts,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts
G,101.0,Flekken,45,45,Brentford,0.0,0.0,89.0,4.061,89.0,3.408,89.0,4.278,89.0,3.328,89.0,2.712,89.0,3.539,89.0,3.07,89.0,3.447,89.0,3.384,89.0,2.821,89.0,3.733
M,635.0,Miley,45,45,Newcastle,70.0,3.367,70.0,3.48,70.0,2.821,70.0,2.726,70.0,2.869,70.0,3.562,70.0,3.296,70.0,3.343,70.0,2.81,70.0,3.407,70.0,2.942,70.0,3.155
D,386.0,Lindelöf,45,45,Man Utd,68.0,3.039,68.0,2.76,68.0,3.328,68.0,3.264,68.0,3.222,68.0,3.388,68.0,2.494,68.0,3.457,68.0,3.386,68.0,1.907,68.0,3.324,68.0,4.137
F,82.0,Semenyo,46,46,Bournemouth,65.0,3.183,65.0,3.104,65.0,2.899,65.0,2.737,65.0,3.061,65.0,3.182,65.0,3.098,65.0,2.731,65.0,2.67,65.0,3.217,65.0,3.918,65.0,3.176
M,63.0,Billing,52,52,Bournemouth,75.0,3.186,75.0,3.15,75.0,2.955,75.0,2.81,75.0,3.04,75.0,3.32,75.0,3.04,75.0,2.743,75.0,2.7,75.0,3.221,75.0,3.536,75.0,3.149
G,28.0,Turner,39,39,Nott'm Forest,75.0,3.439,75.0,2.633,75.0,3.172,75.0,2.835,75.0,2.824,75.0,3.137,75.0,2.902,75.0,3.46,75.0,2.695,75.0,2.839,75.0,2.864,75.0,3.555
D,350.0,Dias,55,55,Man City,0.0,0.0,65.0,3.224,65.0,4.546,65.0,2.517,65.0,4.189,65.0,2.802,65.0,3.691,65.0,3.152,65.0,3.29,65.0,3.371,65.0,2.499,65.0,2.739
D,532.0,Emerson,45,45,West Ham,78.0,3.064,78.0,2.08,78.0,2.878,78.0,3.539,78.0,3.483,78.0,2.711,78.0,2.426,78.0,3.308,78.0,2.967,78.0,2.911,78.0,3.964,78.0,2.651
D,575.0,Lockyer,43,43,Luton,85.0,2.477,85.0,3.631,85.0,2.784,85.0,3.264,85.0,2.825,85.0,2.146,85.0,4.324,85.0,2.997,85.0,2.089,85.0,2.581,85.0,2.864,85.0,3.93
D,265.0,Tarkowski,45,45,Everton,86.0,3.079,86.0,2.086,86.0,3.504,86.0,2.832,86.0,3.289,86.0,3.47,86.0,1.87,86.0,3.645,86.0,2.773,86.0,3.718,86.0,3.026,86.0,2.576
M,700.0,Ansu Fati,64,64,Brighton,50.0,2.82,50.0,2.756,50.0,2.825,50.0,3.05,50.0,3.755,50.0,2.832,50.0,2.744,50.0,3.762,50.0,2.74,50.0,2.825,50.0,3.055,50.0,2.315
M,304.0,Mac Allister,58,58,Liverpool,75.0,2.778,75.0,3.09,75.0,2.773,75.0,2.982,75.0,2.904,75.0,2.68,75.0,3.316,75.0,2.793,75.0,3.45,75.0,3.06,75.0,2.612,75.0,2.897
D,283.0,Robinson,44,44,Fulham,75.0,3.832,75.0,2.93,75.0,2.29,75.0,2.362,75.0,3.21,75.0,3.251,75.0,3.361,75.0,2.515,75.0,2.593,75.0,2.74,75.0,3.069,75.0,3.13
F,33.0,Archer,46,46,Sheffield Utd,75.0,2.725,75.0,3.166,75.0,2.665,75.0,2.997,75.0,3.003,75.0,2.762,75.0,3.14,75.0,2.83,75.0,3.042,75.0,2.775,75.0,2.971,75.0,2.874
F,293.0,Darwin,75,75,Liverpool,62.0,2.682,62.0,3.054,62.0,2.701,62.0,3.008,62.0,2.805,62.0,2.646,62.0,3.075,62.0,2.771,62.0,3.609,62.0,3.018,62.0,2.61,62.0,2.919
M,379.0,Eriksen,58,58,Man Utd,63.0,2.89,63.0,2.639,63.0,3.036,63.0,2.839,63.0,3.015,63.0,2.946,63.0,2.598,63.0,3.14,63.0,2.98,63.0,2.445,63.0,2.86,63.0,3.269
M,26.0,Trossard,65,65,Arsenal,55.0,2.577,55.0,2.954,55.0,2.932,55.0,2.957,55.0,2.891,55.0,2.599,55.0,2.921,55.0,2.914,55.0,2.601,55.0,3.712,55.0,2.74,55.0,2.729
M,396.0,Rashford,85,85,Man Utd,62.0,2.816,62.0,2.606,62.0,2.96,62.0,2.842,62.0,2.94,62.0,2.879,62.0,2.567,62.0,3.068,62.0,2.874,62.0,2.444,62.0,2.846,62.0,3.203
D,222.0,Clyne,44,44,Crystal Palace,72.0,2.687,72.0,2.323,72.0,2.771,72.0,1.956,72.0,3.936,72.0,2.356,72.0,2.666,72.0,2.733,72.0,3.691,72.0,2.702,72.0,3.863,72.0,2.32
D,318.0,Burke,40,40,Luton,77.0,2.317,77.0,3.482,77.0,2.588,77.0,3.122,77.0,2.636,77.0,2.024,77.0,4.129,77.0,2.799,77.0,1.968,77.0,2.419,77.0,2.721,77.0,3.748
M,254.0,Gueye,48,48,Everton,74.0,2.897,74.0,2.501,74.0,3.032,74.0,2.663,74.0,2.963,74.0,2.982,74.0,2.449,74.0,3.044,74.0,2.817,74.0,3.053,74.0,2.889,74.0,2.608
F,390.0,Martial,64,64,Man Utd,65.0,2.879,65.0,2.614,65.0,2.939,65.0,2.785,65.0,2.937,65.0,2.888,65.0,2.606,65.0,2.965,65.0,2.887,65.0,2.539,65.0,2.791,65.0,2.999
D,495.0,Davies,43,43,Spurs,70.0,3.175,70.0,2.367,70.0,3.305,70.0,2.562,70.0,2.776,70.0,2.788,70.0,2.69,70.0,3.469,70.0,2.337,70.0,3.137,70.0,2.189,70.0,2.808
M,110.0,Nørgaard,54,54,Brentford,0.0,0.0,77.0,3.359,77.0,3.082,77.0,3.421,77.0,3.027,77.0,2.67,77.0,3.21,77.0,2.807,77.0,3.084,77.0,2.948,77.0,2.716,77.0,3.271
F,232.0,Mateta,49,49,Crystal Palace,65.0,2.707,65.0,2.683,65.0,2.707,65.0,2.612,65.0,3.141,65.0,2.69,65.0,2.7,65.0,2.8,65.0,3.018,65.0,2.784,65.0,3.119,65.0,2.621
M,66.0,Cook,50,50,Bournemouth,80.0,2.858,80.0,2.884,80.0,2.679,80.0,2.593,80.0,2.753,80.0,3.008,80.0,2.758,80.0,2.513,80.0,2.497,80.0,2.883,80.0,3.087,80.0,2.824
M,161.0,Brownhill,47,47,Burnley,75.0,2.806,75.0,2.67,75.0,2.642,75.0,3.112,75.0,2.522,75.0,2.904,75.0,2.607,75.0,2.669,75.0,2.801,75.0,2.934,75.0,2.805,75.0,2.76
D,242.0,Ward,45,45,Crystal Palace,77.0,2.601,77.0,2.209,77.0,2.689,77.0,1.827,77.0,3.928,77.0,2.243,77.0,2.58,77.0,2.65,77.0,3.671,77.0,2.612,77.0,3.849,77.0,2.219
D,473.0,Baldock,39,39,Sheffield Utd,77.0,2.051,77.0,4.094,77.0,1.701,77.0,3.269,77.0,2.781,77.0,2.371,77.0,3.489,77.0,2.658,77.0,2.992,77.0,2.27,77.0,2.91,77.0,2.482
M,605.0,Koleosho,49,49,Burnley,65.0,2.789,65.0,2.565,65.0,2.559,65.0,3.162,65.0,2.458,65.0,2.849,65.0,2.532,65.0,2.56,65.0,2.787,65.0,2.882,65.0,2.791,65.0,2.67
M,250.0,Garner,49,49,Everton,75.0,2.729,75.0,2.457,75.0,2.864,75.0,2.632,75.0,2.78,75.0,2.813,75.0,2.404,75.0,2.862,75.0,2.616,75.0,2.869,75.0,2.686,75.0,2.575
F,535.0,Ings,56,56,West Ham,68.0,2.652,68.0,2.538,68.0,2.626,68.0,2.862,68.0,2.777,68.0,2.628,68.0,2.561,68.0,2.795,68.0,2.626,68.0,2.697,68.0,2.845,68.0,2.572
F,132.0,Ferguson,60,60,Brighton,55.0,2.532,55.0,2.42,55.0,2.525,55.0,2.798,55.0,3.461,55.0,2.538,55.0,2.414,55.0,3.472,55.0,2.429,55.0,2.537,55.0,2.797,55.0,2.214
M,280.0,Palhinha,50,50,Fulham,85.0,3.005,85.0,2.674,85.0,2.464,85.0,2.441,85.0,2.675,85.0,2.864,85.0,2.788,85.0,2.449,85.0,2.57,85.0,2.56,85.0,2.781,85.0,2.599
D,89.0,Zabarnyi,44,44,Bournemouth,78.0,2.875,78.0,3.022,78.0,2.479,78.0,2.031,78.0,2.554,78.0,3.475,78.0,2.55,78.0,1.745,78.0,1.57,78.0,2.928,78.0,3.842,78.0,2.744
D,439.0,Boly,45,45,Nott'm Forest,78.0,3.404,78.0,2.003,78.0,2.876,78.0,2.377,78.0,2.271,78.0,2.938,78.0,2.311,78.0,3.301,78.0,2.106,78.0,2.247,78.0,2.3,78.0,3.526
M,591.0,Willian,53,53,Fulham,60.0,2.978,60.0,2.663,60.0,2.392,60.0,2.429,60.0,2.676,60.0,2.855,60.0,2.864,60.0,2.394,60.0,2.515,60.0,2.496,60.0,2.802,60.0,2.59
D,497.0,Emerson Royal,44,44,Spurs,65.0,2.939,65.0,2.271,65.0,3.064,65.0,2.445,65.0,2.597,65.0,2.631,65.0,2.526,65.0,3.211,65.0,2.243,65.0,2.921,65.0,2.101,65.0,2.661
D,245.0,Branthwaite,41,41,Everton,84.0,2.719,84.0,1.746,84.0,3.144,84.0,2.492,84.0,2.925,84.0,3.108,84.0,1.532,84.0,3.278,84.0,2.407,84.0,3.351,84.0,2.66,84.0,2.236
D,602.0,Kabore,40,40,Luton,70.0,2.126,70.0,3.298,70.0,2.383,70.0,2.933,70.0,2.435,70.0,1.876,70.0,3.878,70.0,2.602,70.0,1.825,70.0,2.21,70.0,2.536,70.0,3.452
M,126.0,Caicedo,46,46,Chelsea,80.0,2.731,80.0,2.763,80.0,2.809,80.0,2.78,80.0,2.408,80.0,2.89,80.0,2.647,80.0,2.317,80.0,2.72,80.0,2.501,80.0,2.52,80.0,2.405
D,563.0,Kilman,45,45,Wolves,85.0,2.387,85.0,2.144,85.0,2.897,85.0,2.072,85.0,2.612,85.0,2.032,85.0,2.508,85.0,2.405,85.0,3.905,85.0,1.751,85.0,2.953,85.0,3.062
M,488.0,Norwood,48,48,Sheffield Utd,74.0,2.385,74.0,2.855,74.0,2.326,74.0,2.682,74.0,2.56,74.0,2.464,74.0,2.719,74.0,2.542,74.0,2.628,74.0,2.466,74.0,2.577,74.0,2.491
M,493.0,Bissouma,50,50,Spurs,80.0,2.613,80.0,2.381,80.0,2.684,80.0,2.448,80.0,2.499,80.0,2.493,80.0,2.482,80.0,2.754,80.0,2.381,80.0,2.648,80.0,2.343,80.0,2.546
F,594.0,Amdouni,53,53,Burnley,67.0,2.576,67.0,2.409,67.0,2.411,67.0,2.754,67.0,2.341,67.0,2.584,67.0,2.401,67.0,2.423,67.0,2.578,67.0,2.604,67.0,2.578,67.0,2.46
D,551.0,Dawson,45,45,Wolves,80.0,2.335,80.0,2.093,80.0,2.842,80.0,2.022,80.0,2.563,80.0,1.982,80.0,2.455,80.0,2.356,80.0,3.841,80.0,1.676,80.0,2.902,80.0,3.011
M,65.0,Christie,50,50,Bournemouth,64.0,2.573,64.0,2.559,64.0,2.417,64.0,2.303,64.0,2.471,64.0,2.676,64.0,2.47,64.0,2.248,64.0,2.2,64.0,2.595,64.0,2.85,64.0,2.546
M,105.0,Janelt,53,53,Brentford,0.0,0.0,74.0,2.934,74.0,2.736,74.0,2.993,74.0,2.701,74.0,2.418,74.0,2.811,74.0,2.556,74.0,2.737,74.0,2.667,74.0,2.48,74.0,2.855
F,211.0,N.Jackson,69,69,Chelsea,55.0,2.581,55.0,2.537,55.0,3.208,55.0,2.542,55.0,2.276,55.0,2.59,55.0,2.527,55.0,2.132,55.0,2.437,55.0,2.322,55.0,2.285,55.0,2.198
D,173.0,O'Shea,44,44,Burnley,82.0,2.589,82.0,2.028,82.0,1.891,82.0,3.885,82.0,1.491,82.0,3.053,82.0,1.729,82.0,2.035,82.0,2.541,82.0,3.15,82.0,2.592,82.0,2.518
M,394.0,Pellistri,44,44,Man Utd,64.0,2.413,64.0,2.304,64.0,2.54,64.0,2.439,64.0,2.519,64.0,2.474,64.0,2.26,64.0,2.665,64.0,2.472,64.0,2.146,64.0,2.438,64.0,2.807
D,572.0,Semedo,45,45,Wolves,75.0,2.281,75.0,2.06,75.0,2.765,75.0,1.99,75.0,2.497,75.0,1.952,75.0,2.398,75.0,2.316,75.0,3.739,75.0,1.684,75.0,2.811,75.0,2.93
D,341.0,Akanji,49,49,Man City,0.0,0.0,60.0,2.632,60.0,3.514,60.0,2.124,60.0,3.308,60.0,2.328,60.0,2.957,60.0,2.563,60.0,2.682,60.0,2.717,60.0,2.114,60.0,2.285
D,178.0,Taylor,40,40,Burnley,79.0,2.561,79.0,1.998,79.0,1.86,79.0,3.852,79.0,1.459,79.0,3.022,79.0,1.701,79.0,2.004,79.0,2.513,79.0,3.119,79.0,2.564,79.0,2.484
D,548.0,Bueno,44,44,Wolves,65.0,2.267,65.0,2.117,65.0,2.679,65.0,2.063,65.0,2.439,65.0,2.028,65.0,2.363,65.0,2.343,65.0,3.464,65.0,1.818,65.0,2.709,65.0,2.817
F,415.0,Isak,76,76,Newcastle,45.0,3.138,45.0,2.544,45.0,2.027,45.0,1.996,45.0,2.062,45.0,3.149,45.0,2.55,45.0,2.492,45.0,2.038,45.0,2.551,45.0,2.126,45.0,2.281
F,258.0,Maupay,49,49,Brentford,0.0,0.0,65.0,2.712,65.0,2.735,65.0,2.712,65.0,2.601,65.0,2.397,65.0,2.706,65.0,2.456,65.0,2.702,65.0,2.536,65.0,2.46,65.0,2.753
D,203.0,Gusto,41,41,Chelsea,60.0,2.656,60.0,2.679,60.0,2.814,60.0,2.712,60.0,1.909,60.0,2.962,60.0,2.48,60.0,1.64,60.0,2.607,60.0,2.195,60.0,2.107,60.0,1.895
M,133.0,Gilmour,49,49,Brighton,64.0,2.348,64.0,2.307,64.0,2.357,64.0,2.497,64.0,2.498,64.0,2.402,64.0,2.254,64.0,2.511,64.0,2.322,64.0,2.357,64.0,2.535,64.0,2.024
F,135.0,João Pedro,54,54,Brighton,55.0,2.286,55.0,2.264,55.0,2.307,55.0,2.452,55.0,2.688,55.0,2.374,55.0,2.182,55.0,2.698,55.0,2.32,55.0,2.277,55.0,2.508,55.0,2.057
D,176.0,Roberts,43,43,Burnley,79.0,2.493,79.0,1.941,79.0,1.803,79.0,3.785,79.0,1.415,79.0,2.955,79.0,1.644,79.0,1.947,79.0,2.445,79.0,3.052,79.0,2.497,79.0,2.428
M,210.0,Mudryk,63,63,Chelsea,60.0,2.546,60.0,2.468,60.0,2.689,60.0,2.478,60.0,2.128,60.0,2.612,60.0,2.423,60.0,2.043,60.0,2.401,60.0,2.245,60.0,2.167,60.0,2.137
D,573.0,Toti,44,44,Wolves,65.0,2.196,65.0,2.038,65.0,2.581,65.0,1.984,65.0,2.388,65.0,1.956,65.0,2.285,65.0,2.23,65.0,3.38,65.0,1.728,65.0,2.637,65.0,2.737
D,467.0,N.Williams,43,43,Nott'm Forest,65.0,2.955,65.0,1.818,65.0,2.52,65.0,2.129,65.0,2.004,65.0,2.616,65.0,2.034,65.0,2.857,65.0,1.896,65.0,1.99,65.0,2.07,65.0,3.163
D,604.0,Aina,45,45,Nott'm Forest,69.0,3.0,69.0,1.785,69.0,2.53,69.0,2.124,69.0,2.006,69.0,2.596,69.0,2.042,69.0,2.898,69.0,1.874,69.0,1.984,69.0,2.055,69.0,3.124
F,326.0,Morris,51,51,Luton,60.0,2.259,60.0,2.531,60.0,2.248,60.0,2.466,60.0,2.244,60.0,2.247,60.0,2.543,60.0,2.362,60.0,2.166,60.0,2.216,60.0,2.292,60.0,2.38
D,316.0,Bell,39,39,Luton,65.0,1.899,65.0,2.773,65.0,2.099,65.0,2.494,65.0,2.145,65.0,1.703,65.0,3.265,65.0,2.263,65.0,1.66,65.0,1.967,65.0,2.208,65.0,2.962
D,151.0,Veltman,44,44,Brighton,60.0,2.133,60.0,2.311,60.0,2.158,60.0,2.57,60.0,2.427,60.0,2.325,60.0,2.122,60.0,2.449,60.0,2.34,60.0,2.156,60.0,2.702,60.0,1.57
D,121.0,Zanka,43,43,Brentford,0.0,0.0,63.0,3.005,63.0,2.466,63.0,3.179,63.0,2.444,63.0,1.757,63.0,2.642,63.0,2.107,63.0,2.491,63.0,2.412,63.0,1.905,63.0,2.736
M,481.0,Fleck,49,49,Sheffield Utd,67.0,2.131,67.0,2.516,67.0,2.085,67.0,2.338,67.0,2.259,67.0,2.182,67.0,2.397,67.0,2.239,67.0,2.322,67.0,2.176,67.0,2.279,67.0,2.199
M,72.0,Kluivert,46,46,Bournemouth,60.0,2.36,60.0,2.293,60.0,2.179,60.0,2.039,60.0,2.247,60.0,2.42,60.0,2.245,60.0,2.012,60.0,1.984,60.0,2.375,60.0,2.57,60.0,2.348
D,465.0,Toffolo,44,44,Nott'm Forest,64.0,2.855,64.0,1.767,64.0,2.412,64.0,2.063,64.0,1.936,64.0,2.542,64.0,1.964,64.0,2.756,64.0,1.839,64.0,1.917,64.0,2.008,64.0,2.991
D,368.0,Stones,53,53,Man City,0.0,0.0,60.0,2.426,60.0,3.312,60.0,1.925,60.0,3.102,60.0,2.127,60.0,2.751,60.0,2.362,60.0,2.477,60.0,2.516,60.0,1.916,60.0,2.084
D,150.0,Van Hecke,40,40,Brighton,60.0,2.102,60.0,2.282,60.0,2.127,60.0,2.539,60.0,2.396,60.0,2.294,60.0,2.093,60.0,2.418,60.0,2.311,60.0,2.126,60.0,2.671,60.0,1.552
F,177.0,Rodriguez,53,53,Burnley,60.0,2.303,60.0,2.132,60.0,2.111,60.0,2.499,60.0,2.093,60.0,2.305,60.0,2.12,60.0,2.155,60.0,2.302,60.0,2.316,60.0,2.343,60.0,2.221
M,599.0,Diaby,67,67,Aston Villa,50.0,2.483,50.0,2.078,50.0,2.351,50.0,2.142,50.0,1.973,50.0,2.443,50.0,2.105,50.0,2.179,50.0,2.321,50.0,2.425,50.0,2.164,50.0,2.18
D,457.0,Niakhaté,45,45,Nott'm Forest,75.0,2.943,75.0,1.636,75.0,2.437,75.0,1.988,75.0,1.871,75.0,2.496,75.0,1.921,75.0,2.833,75.0,1.739,75.0,1.858,75.0,1.912,75.0,3.07
M,675.0,Ramsey,50,50,Burnley,62.0,2.242,62.0,2.108,62.0,2.1,62.0,2.46,62.0,2.039,62.0,2.293,62.0,2.08,62.0,2.102,62.0,2.237,62.0,2.325,62.0,2.244,62.0,2.174
D,576.0,Jack Robinson,44,44,Sheffield Utd,75.0,1.555,75.0,3.391,75.0,1.209,75.0,2.588,75.0,2.128,75.0,1.851,75.0,2.802,75.0,2.062,75.0,2.327,75.0,1.695,75.0,2.242,75.0,1.885
D,471.0,Ahmedhodžić,43,43,Sheffield Utd,68.0,1.619,68.0,3.239,68.0,1.326,68.0,2.536,68.0,2.13,68.0,1.877,68.0,2.723,68.0,2.072,68.0,2.306,68.0,1.749,68.0,2.235,68.0,1.916
M,421.0,S.Longstaff,49,49,Newcastle,60.0,2.242,60.0,2.218,60.0,1.864,60.0,1.817,60.0,1.888,60.0,2.361,60.0,2.12,60.0,2.136,60.0,1.869,60.0,2.182,60.0,1.924,60.0,2.028
M,360.0,McAtee,44,44,Sheffield Utd,60.0,1.921,60.0,2.289,60.0,1.89,60.0,2.096,60.0,2.034,60.0,1.96,60.0,2.203,60.0,2.032,60.0,2.1,60.0,1.966,60.0,2.054,60.0,1.986
F,297.0,Gakpo,72,72,Liverpool,55.0,1.912,55.0,2.143,55.0,1.898,55.0,2.073,55.0,1.944,55.0,1.904,55.0,2.142,55.0,1.943,55.0,2.301,55.0,2.129,55.0,1.875,55.0,2.004
D,262.0,Patterson,44,44,Everton,60.0,2.066,60.0,1.472,60.0,2.307,60.0,1.882,60.0,2.153,60.0,2.255,60.0,1.37,60.0,2.325,60.0,1.857,60.0,2.366,60.0,1.99,60.0,1.75
M,270.0,De Cordova-Reid,54,54,Fulham,45.0,2.051,45.0,1.996,45.0,1.797,45.0,1.831,45.0,1.947,45.0,2.05,45.0,2.005,45.0,1.791,45.0,1.871,45.0,1.841,45.0,2.037,45.0,1.91
D,484.0,Lowe,43,43,Sheffield Utd,62.0,1.526,62.0,2.741,62.0,1.324,62.0,2.204,62.0,1.91,62.0,1.708,62.0,2.357,62.0,1.866,62.0,2.059,62.0,1.622,62.0,1.993,62.0,1.748
M,295.0,Elliott,48,48,Liverpool,33.0,1.78,33.0,2.046,33.0,1.813,33.0,1.954,33.0,1.875,33.0,1.761,33.0,2.051,33.0,1.851,33.0,2.134,33.0,2.022,33.0,1.724,33.0,1.908
F,486.0,Ndiaye,55,55,Sheffield Utd,55.0,1.76,55.0,2.091,55.0,1.75,55.0,1.904,55.0,1.879,55.0,1.781,55.0,2.064,55.0,1.866,55.0,1.969,55.0,1.802,55.0,1.911,55.0,1.828
M,708.0,Gravenberch,50,50,Liverpool,55.0,1.753,55.0,1.985,55.0,1.76,55.0,1.903,55.0,1.816,55.0,1.728,55.0,2.041,55.0,1.79,55.0,2.162,55.0,1.973,55.0,1.725,55.0,1.859
F,328.0,Ogbene,49,49,Luton,55.0,1.817,55.0,1.978,55.0,1.825,55.0,1.891,55.0,1.862,55.0,1.797,55.0,2.005,55.0,1.855,55.0,1.797,55.0,1.792,55.0,1.882,55.0,1.951
D,476.0,Bogle,45,45,Sheffield Utd,60.0,1.488,60.0,2.608,60.0,1.321,60.0,2.075,60.0,1.824,60.0,1.643,60.0,2.282,60.0,1.792,60.0,1.959,60.0,1.577,60.0,1.896,60.0,1.68
M,565.0,Lemina,49,49,Wolves,60.0,1.768,60.0,1.751,60.0,1.845,60.0,1.746,60.0,1.839,60.0,1.735,60.0,1.786,60.0,1.782,60.0,2.138,60.0,1.651,60.0,1.898,60.0,1.919
M,268.0,Cairney,49,49,Fulham,55.0,1.939,55.0,1.864,55.0,1.688,55.0,1.733,55.0,1.839,55.0,1.912,55.0,1.892,55.0,1.717,55.0,1.761,55.0,1.765,55.0,1.876,55.0,1.837
F,193.0,Broja,49,49,Chelsea,30.0,1.847,30.0,1.791,30.0,2.495,30.0,1.798,30.0,1.657,30.0,1.854,30.0,1.783,30.0,1.63,30.0,1.764,30.0,1.689,30.0,1.666,30.0,1.658
M,709.0,Amrabat,50,50,Man Utd,60.0,1.747,60.0,1.674,60.0,1.815,60.0,1.767,60.0,1.803,60.0,1.792,60.0,1.642,60.0,1.842,60.0,1.79,60.0,1.568,60.0,1.769,60.0,1.948
D,321.0,Doughty,44,44,Luton,55.0,1.514,55.0,2.105,55.0,1.632,55.0,1.965,55.0,1.676,55.0,1.429,55.0,2.297,55.0,1.738,55.0,1.415,55.0,1.528,55.0,1.744,55.0,2.102
M,6.0,Havertz,71,71,Arsenal,45.0,1.582,45.0,1.813,45.0,1.8,45.0,1.805,45.0,1.886,45.0,1.598,45.0,1.803,45.0,1.903,45.0,1.599,45.0,1.957,45.0,1.681,45.0,1.683
D,611.0,Disasi,49,49,Chelsea,55.0,1.899,55.0,1.899,55.0,2.055,55.0,1.919,55.0,1.477,55.0,2.061,55.0,1.792,55.0,1.367,55.0,1.863,55.0,1.642,55.0,1.584,55.0,1.494
M,715.0,Bellegarde,49,49,Wolves,40.0,1.647,40.0,1.634,40.0,1.728,40.0,1.634,40.0,1.669,40.0,1.637,40.0,1.644,40.0,1.683,40.0,2.645,40.0,1.573,40.0,1.755,40.0,1.779
F,468.0,Wood,49,49,Nott'm Forest,25.0,1.763,25.0,1.631,25.0,1.684,25.0,1.668,25.0,1.637,25.0,1.77,25.0,1.623,25.0,1.734,25.0,1.64,25.0,1.626,25.0,1.668,25.0,2.463
M,78.0,Ouattara,47,47,Bournemouth,35.0,1.842,35.0,1.753,35.0,1.734,35.0,1.548,35.0,1.745,35.0,1.844,35.0,1.745,35.0,1.541,35.0,1.487,35.0,1.867,35.0,1.943,35.0,1.836
D,204.0,Hall,43,43,Newcastle,40.0,1.897,40.0,1.787,40.0,1.612,40.0,1.59,40.0,1.635,40.0,1.923,40.0,1.773,40.0,1.773,40.0,1.586,40.0,1.785,40.0,1.658,40.0,1.721
M,586.0,Chong,48,48,Luton,55.0,1.67,55.0,1.84,55.0,1.677,55.0,1.733,55.0,1.709,55.0,1.642,55.0,1.901,55.0,1.7,55.0,1.64,55.0,1.651,55.0,1.707,55.0,1.809
M,288.0,Wilson,53,53,Fulham,40.0,1.836,40.0,1.734,40.0,1.493,40.0,1.586,40.0,1.699,40.0,1.839,40.0,1.741,40.0,1.504,40.0,1.599,40.0,1.594,40.0,1.809,40.0,1.704
D,36.0,Cash,47,47,Aston Villa,50.0,1.903,50.0,1.517,50.0,1.816,50.0,1.569,50.0,1.436,50.0,1.799,50.0,1.574,50.0,1.61,50.0,1.809,50.0,1.79,50.0,1.605,50.0,1.611
M,601.0,Danjuma,52,52,Everton,45.0,1.719,45.0,1.583,45.0,1.677,45.0,1.617,45.0,1.731,45.0,1.726,45.0,1.57,45.0,1.732,45.0,1.641,45.0,1.741,45.0,1.654,45.0,1.612
F,13.0,Nketiah,54,54,Arsenal,25.0,1.553,25.0,1.678,25.0,1.68,25.0,1.679,25.0,1.616,25.0,1.565,25.0,1.672,25.0,1.631,25.0,1.565,25.0,2.103,25.0,1.611,25.0,1.608
M,209.0,Mount,68,68,Man Utd,45.0,1.66,45.0,1.533,45.0,1.714,45.0,1.656,45.0,1.713,45.0,1.669,45.0,1.525,45.0,1.799,45.0,1.668,45.0,1.489,45.0,1.648,45.0,1.837
F,714.0,Origi,50,50,Nott'm Forest,45.0,1.708,45.0,1.537,45.0,1.601,45.0,1.572,45.0,1.549,45.0,1.693,45.0,1.554,45.0,1.69,45.0,1.542,45.0,1.553,45.0,1.572,45.0,1.877
M,713.0,Sangaré,49,49,Nott'm Forest,60.0,1.712,60.0,1.528,60.0,1.623,60.0,1.573,60.0,1.549,60.0,1.666,60.0,1.555,60.0,1.688,60.0,1.536,60.0,1.55,60.0,1.567,60.0,1.754
M,64.0,Brooks,48,48,Bournemouth,22.0,1.545,22.0,1.633,22.0,1.566,22.0,1.458,22.0,1.611,22.0,1.554,22.0,1.618,22.0,1.443,22.0,1.407,22.0,1.562,22.0,2.3,22.0,1.537
G,152.0,Verbruggen,44,44,Brighton,50.0,1.577,50.0,1.543,50.0,1.594,50.0,1.644,50.0,1.636,50.0,1.61,50.0,1.511,50.0,1.646,50.0,1.59,50.0,1.585,50.0,1.634,50.0,1.558
G,148.0,Steele,42,42,Brighton,50.0,1.558,50.0,1.56,50.0,1.573,50.0,1.625,50.0,1.617,50.0,1.591,50.0,1.528,50.0,1.627,50.0,1.595,50.0,1.565,50.0,1.615,50.0,1.575
M,170.0,Gudmundsson,48,48,Burnley,50.0,1.582,50.0,1.518,50.0,1.485,50.0,1.858,50.0,1.45,50.0,1.617,50.0,1.479,50.0,1.521,50.0,1.582,50.0,1.634,50.0,1.615,50.0,1.567
M,95.0,Canós,50,50,Brentford,0.0,0.0,55.0,1.831,55.0,1.705,55.0,1.843,55.0,1.7,55.0,1.587,55.0,1.798,55.0,1.612,55.0,1.714,55.0,1.655,55.0,1.593,55.0,1.822
D,153.0,Webster,42,42,Brighton,52.0,1.515,52.0,1.567,52.0,1.527,52.0,1.684,52.0,1.648,52.0,1.574,52.0,1.508,52.0,1.66,52.0,1.571,52.0,1.526,52.0,1.721,52.0,1.323
M,58.0,Tielemans,56,56,Aston Villa,50.0,1.664,50.0,1.422,50.0,1.632,50.0,1.47,50.0,1.412,50.0,1.606,50.0,1.466,50.0,1.484,50.0,1.616,50.0,1.598,50.0,1.517,50.0,1.485
