Pos,ID,Name,BV,SV,Team,16_xMins,16_Pts,17_xMins,17_Pts,18_xMins,18_Pts,19_xMins,19_Pts,20_xMins,20_Pts,21_xMins,21_Pts,22_xMins,22_Pts,23_xMins,23_Pts,24_xMins,24_Pts,25_xMins,25_Pts,26_xMins,26_Pts,27_xMins,27_Pts
D,311.0,Tsimikas,49,49,Liverpool,62.0,3.125,62.0,3.171,62.0,2.595,62.0,3.34,62.0,2.546,62.0,3.204,62.0,2.929,62.0,2.346,62.0,3.977,62.0,2.553,62.0,4.236,62.0,3.34
G,596.0,Trafford,45,45,Burnley,89.0,2.808,89.0,3.509,89.0,3.144,89.0,2.86,89.0,2.643,89.0,4.206,89.0,2.357,89.0,3.524,89.0,2.578,89.0,2.881,89.0,3.142,89.0,3.588
F,558.0,Jiménez,52,52,Fulham,70.0,3.172,70.0,2.888,70.0,3.323,70.0,3.154,70.0,2.971,70.0,2.994,70.0,3.103,70.0,3.286,70.0,3.21,70.0,2.945,70.0,3.091,70.0,3.056
F,82.0,Semenyo,46,46,Bournemouth,65.0,2.92,65.0,3.903,65.0,3.19,65.0,3.119,65.0,2.889,65.0,2.755,65.0,3.068,65.0,3.199,65.0,3.111,65.0,2.732,65.0,2.682,65.0,3.21
D,387.0,Maguire,43,43,Man Utd,75.0,3.742,75.0,2.254,75.0,3.044,75.0,2.819,75.0,3.417,75.0,3.314,75.0,3.268,75.0,3.433,75.0,2.499,75.0,3.558,75.0,3.506,75.0,1.82
D,281.0,Ream,45,45,Fulham,77.0,3.397,77.0,2.09,77.0,3.941,77.0,3.188,77.0,2.551,77.0,2.513,77.0,3.423,77.0,3.375,77.0,3.63,77.0,2.66,77.0,2.744,77.0,2.915
F,390.0,Martial,64,64,Man Utd,65.0,3.12,65.0,2.829,65.0,3.073,65.0,2.839,65.0,3.155,65.0,2.949,65.0,3.157,65.0,3.082,65.0,2.831,65.0,3.223,65.0,3.125,65.0,2.769
D,386.0,Lindelöf,45,45,Man Utd,68.0,3.621,68.0,2.283,68.0,3.009,68.0,2.773,68.0,3.341,68.0,3.216,68.0,3.21,68.0,3.347,68.0,2.495,68.0,3.467,68.0,3.409,68.0,1.896
D,495.0,Davies,43,43,Spurs,70.0,2.525,70.0,3.27,70.0,3.369,70.0,2.54,70.0,3.518,70.0,2.637,70.0,2.851,70.0,2.964,70.0,2.867,70.0,3.557,70.0,2.517,70.0,3.36
M,221.0,J.Ayew,54,54,Crystal Palace,77.0,2.838,77.0,2.601,77.0,2.959,77.0,2.822,77.0,2.934,77.0,2.741,77.0,3.519,77.0,2.848,77.0,2.934,77.0,3.049,77.0,3.391,77.0,2.98
M,304.0,Mac Allister,58,58,Liverpool,75.0,2.957,75.0,2.981,75.0,2.771,75.0,3.035,75.0,2.737,75.0,2.969,75.0,2.868,75.0,2.659,75.0,3.268,75.0,2.707,75.0,3.434,75.0,3.023
M,63.0,Billing,52,52,Bournemouth,75.0,2.843,75.0,3.386,75.0,3.079,75.0,3.069,75.0,2.853,75.0,2.731,75.0,2.936,75.0,3.227,75.0,2.96,75.0,2.632,75.0,2.583,75.0,3.099
M,700.0,Ansu Fati,65,65,Brighton,50.0,3.055,50.0,2.367,50.0,2.814,50.0,2.702,50.0,2.813,50.0,3.045,50.0,3.738,50.0,2.829,50.0,2.686,50.0,3.755,50.0,2.744,50.0,2.82
M,396.0,Rashford,85,85,Man Utd,62.0,3.131,62.0,2.683,62.0,2.976,62.0,2.747,62.0,3.13,62.0,2.949,62.0,3.11,62.0,3.039,62.0,2.706,62.0,3.229,62.0,3.054,62.0,2.599
G,710.0,Odysseas,45,45,Nott'm Forest,85.0,3.154,85.0,3.224,85.0,3.466,85.0,2.469,85.0,3.05,85.0,2.698,85.0,2.769,85.0,3.121,85.0,2.75,85.0,3.331,85.0,2.53,85.0,2.75
M,161.0,Brownhill,47,47,Burnley,75.0,2.834,75.0,3.031,75.0,2.973,75.0,2.836,75.0,2.796,75.0,3.28,75.0,2.679,75.0,3.07,75.0,2.773,75.0,2.842,75.0,2.964,75.0,3.098
M,110.0,Nørgaard,54,54,Brentford,77.0,3.42,77.0,2.946,0.0,0.0,77.0,3.467,77.0,3.583,77.0,3.542,77.0,3.064,77.0,2.748,77.0,3.308,77.0,2.907,77.0,3.161,77.0,3.026
D,228.0,Guéhi,47,47,Crystal Palace,85.0,2.484,85.0,1.764,85.0,2.996,85.0,2.544,85.0,2.888,85.0,2.268,85.0,4.394,85.0,2.606,85.0,2.941,85.0,3.025,85.0,3.998,85.0,2.873
M,513.0,Sarr,45,45,Spurs,72.0,2.7,72.0,3.076,72.0,3.001,72.0,2.734,72.0,3.077,72.0,2.775,72.0,2.78,72.0,2.894,72.0,2.821,72.0,3.159,72.0,2.706,72.0,3.023
D,257.0,Keane,43,43,Everton,80.0,2.9,80.0,3.39,80.0,2.879,80.0,1.987,80.0,3.233,80.0,2.737,80.0,3.077,80.0,3.283,80.0,1.791,80.0,3.504,80.0,2.544,80.0,3.415
D,532.0,Emerson,45,45,West Ham,78.0,2.877,78.0,3.502,78.0,2.925,78.0,2.016,78.0,2.749,78.0,3.468,78.0,3.443,78.0,2.55,78.0,2.377,78.0,3.178,78.0,2.716,78.0,2.831
M,236.0,Olise,58,58,Crystal Palace,60.0,2.641,60.0,2.508,60.0,2.784,60.0,2.724,60.0,2.746,60.0,2.614,60.0,4.066,60.0,2.749,60.0,2.76,60.0,2.929,60.0,3.152,60.0,2.797
M,280.0,Palhinha,50,50,Fulham,85.0,2.991,85.0,2.528,85.0,3.193,85.0,2.922,85.0,2.728,85.0,2.66,85.0,2.924,85.0,3.05,85.0,3.039,85.0,2.666,85.0,2.8,85.0,2.814
M,379.0,Eriksen,58,58,Man Utd,63.0,3.029,63.0,2.566,63.0,2.885,63.0,2.643,63.0,3.034,63.0,2.833,63.0,3.016,63.0,2.939,63.0,2.601,63.0,3.14,63.0,2.986,63.0,2.448
M,601.0,Danjuma,53,53,Everton,65.0,2.813,65.0,2.928,65.0,2.841,65.0,2.628,65.0,2.899,65.0,2.773,65.0,2.94,65.0,2.895,65.0,2.6,65.0,2.994,65.0,2.787,65.0,2.979
D,439.0,Boly,45,45,Nott'm Forest,78.0,3.264,78.0,3.244,78.0,3.673,78.0,2.116,78.0,3.094,78.0,2.371,78.0,2.542,78.0,3.188,78.0,2.413,78.0,3.462,78.0,2.246,78.0,2.418
D,283.0,Robinson,44,44,Fulham,75.0,3.175,75.0,1.931,75.0,3.717,75.0,2.985,75.0,2.335,75.0,2.321,75.0,3.229,75.0,3.168,75.0,3.421,75.0,2.498,75.0,2.519,75.0,2.709
F,33.0,Archer,46,46,Sheffield Utd,75.0,2.694,75.0,2.676,75.0,2.652,75.0,3.046,75.0,2.589,75.0,2.932,75.0,2.955,75.0,2.69,75.0,3.008,75.0,2.79,75.0,2.992,75.0,2.77
D,575.0,Lockyer,43,43,Luton,85.0,2.056,85.0,2.989,85.0,2.388,85.0,3.633,85.0,2.761,85.0,3.216,85.0,2.785,85.0,2.064,85.0,4.327,85.0,2.949,85.0,2.068,85.0,2.551
F,535.0,Ings,56,56,West Ham,68.0,2.822,68.0,2.93,68.0,2.738,68.0,2.627,68.0,2.721,68.0,3.003,68.0,2.872,68.0,2.711,68.0,2.654,68.0,2.907,68.0,2.705,68.0,2.793
F,132.0,Ferguson,61,61,Brighton,55.0,3.036,55.0,2.244,55.0,2.507,55.0,2.368,55.0,2.493,55.0,3.035,55.0,3.69,55.0,2.515,55.0,2.36,55.0,3.706,55.0,2.426,55.0,2.514
M,250.0,Garner,49,49,Everton,70.0,2.691,70.0,2.915,70.0,2.729,70.0,2.499,70.0,2.869,70.0,2.662,70.0,2.802,70.0,2.81,70.0,2.451,70.0,2.884,70.0,2.65,70.0,2.867
M,605.0,Koleosho,50,50,Burnley,65.0,2.625,65.0,2.834,65.0,2.798,65.0,2.576,65.0,2.557,65.0,3.175,65.0,2.458,65.0,2.856,65.0,2.543,65.0,2.575,65.0,2.795,65.0,2.902
M,126.0,Caicedo,46,46,Chelsea,80.0,2.641,80.0,3.066,80.0,2.743,80.0,2.786,80.0,2.812,80.0,2.799,80.0,2.421,80.0,2.894,80.0,2.673,80.0,2.312,80.0,2.705,80.0,2.482
M,210.0,Mudryk,63,63,Chelsea,60.0,2.558,60.0,3.726,60.0,2.664,60.0,2.652,60.0,3.587,60.0,2.656,60.0,2.236,60.0,2.727,60.0,2.608,60.0,2.156,60.0,2.455,60.0,2.304
D,473.0,Baldock,39,39,Sheffield Utd,77.0,2.536,77.0,2.212,77.0,2.006,77.0,4.133,77.0,1.679,77.0,3.177,77.0,2.836,77.0,2.351,77.0,3.503,77.0,2.624,77.0,2.953,77.0,2.308
D,247.0,Coleman,44,44,Everton,73.0,2.7,73.0,3.156,73.0,2.688,73.0,1.834,73.0,3.007,73.0,2.544,73.0,2.85,73.0,3.058,73.0,1.663,73.0,3.241,73.0,2.375,73.0,3.17
M,254.0,Gueye,48,48,Everton,74.0,2.653,74.0,2.85,74.0,2.665,74.0,2.457,74.0,2.809,74.0,2.62,74.0,2.756,74.0,2.751,74.0,2.407,74.0,2.837,74.0,2.605,74.0,2.82
D,436.0,Aurier,45,45,Nott'm Forest,77.0,3.14,77.0,3.121,77.0,3.536,77.0,1.957,77.0,2.903,77.0,2.21,77.0,2.365,77.0,3.059,77.0,2.249,77.0,3.304,77.0,2.087,77.0,2.255
D,206.0,James,54,54,Chelsea,60.0,2.597,60.0,3.605,60.0,2.824,60.0,2.806,60.0,3.045,60.0,2.809,60.0,2.022,60.0,3.133,60.0,2.588,60.0,1.727,60.0,2.736,60.0,2.252
M,66.0,Cook,50,50,Bournemouth,80.0,2.577,80.0,2.975,80.0,2.756,80.0,2.801,80.0,2.584,80.0,2.532,80.0,2.645,80.0,2.912,80.0,2.678,80.0,2.432,80.0,2.429,80.0,2.774
D,341.0,Akanji,49,49,Man City,60.0,2.97,60.0,3.108,0.0,0.0,60.0,2.747,60.0,3.972,60.0,2.126,60.0,3.395,60.0,2.325,60.0,3.107,60.0,2.645,60.0,2.774,60.0,2.77
D,318.0,Burke,40,40,Luton,77.0,1.913,77.0,2.853,77.0,2.235,77.0,3.487,77.0,2.57,77.0,3.085,77.0,2.595,77.0,1.95,77.0,4.135,77.0,2.754,77.0,1.95,77.0,2.393
M,421.0,S.Longstaff,49,49,Newcastle,64.0,2.55,64.0,2.719,64.0,2.835,64.0,2.864,64.0,2.403,64.0,2.329,64.0,2.433,64.0,3.024,64.0,2.708,64.0,2.792,64.0,2.411,64.0,2.808
D,245.0,Branthwaite,41,41,Everton,84.0,2.644,84.0,3.197,84.0,2.623,84.0,1.682,84.0,3.047,84.0,2.429,84.0,2.88,84.0,3.026,84.0,1.489,84.0,3.305,84.0,2.327,84.0,3.221
D,173.0,O'Shea,44,44,Burnley,82.0,2.221,82.0,3.203,82.0,2.781,82.0,2.209,82.0,2.038,82.0,4.136,82.0,1.66,82.0,3.235,82.0,1.91,82.0,2.253,82.0,2.774,82.0,3.365
D,497.0,Emerson Royal,44,44,Spurs,65.0,2.21,65.0,2.905,65.0,2.948,65.0,2.26,65.0,3.101,65.0,2.351,65.0,2.483,65.0,2.625,65.0,2.518,65.0,3.129,65.0,2.233,65.0,2.951
M,105.0,Janelt,53,53,Brentford,74.0,3.083,74.0,2.712,0.0,0.0,74.0,3.058,74.0,3.221,74.0,3.133,74.0,2.776,74.0,2.521,74.0,2.925,74.0,2.674,74.0,2.84,74.0,2.771
F,135.0,João Pedro,54,54,Brighton,55.0,2.624,55.0,2.206,55.0,2.58,55.0,2.372,55.0,2.393,55.0,2.559,55.0,3.434,55.0,2.693,55.0,2.284,55.0,3.453,55.0,2.464,55.0,2.424
M,570.0,Sarabia,47,47,Wolves,55.0,2.889,55.0,2.628,55.0,2.416,55.0,2.444,55.0,2.609,55.0,2.404,55.0,2.502,55.0,2.386,55.0,2.474,55.0,2.485,55.0,3.803,55.0,2.274
D,222.0,Clyne,44,44,Crystal Palace,72.0,2.27,72.0,1.627,72.0,2.67,72.0,2.292,72.0,2.649,72.0,2.006,72.0,3.91,72.0,2.32,72.0,2.649,72.0,2.73,72.0,3.552,72.0,2.598
D,89.0,Zabarnyi,44,44,Bournemouth,78.0,2.233,78.0,3.775,78.0,2.843,78.0,3.029,78.0,2.373,78.0,2.002,78.0,2.488,78.0,3.469,78.0,2.559,78.0,1.669,78.0,1.549,78.0,2.843
D,262.0,Patterson,44,44,Everton,67.0,2.538,67.0,3.018,67.0,2.575,67.0,1.756,67.0,2.893,67.0,2.389,67.0,2.747,67.0,2.882,67.0,1.621,67.0,3.076,67.0,2.289,67.0,3.009
M,488.0,Norwood,48,48,Sheffield Utd,74.0,2.493,74.0,2.419,74.0,2.368,74.0,2.883,74.0,2.305,74.0,2.658,74.0,2.629,74.0,2.451,74.0,2.736,74.0,2.533,74.0,2.622,74.0,2.467
M,47.0,Kamara,50,50,Aston Villa,85.0,2.349,85.0,2.286,85.0,2.893,85.0,2.373,85.0,2.788,85.0,2.444,85.0,2.328,85.0,2.666,85.0,2.515,85.0,2.492,85.0,2.786,85.0,2.62
D,563.0,Kilman,45,45,Wolves,83.0,3.513,83.0,2.485,83.0,2.378,83.0,2.02,83.0,3.007,83.0,2.055,83.0,2.608,83.0,2.022,83.0,2.377,83.0,2.374,83.0,3.934,83.0,1.707
D,242.0,Ward,45,45,Crystal Palace,77.0,2.187,77.0,1.485,77.0,2.598,77.0,2.197,77.0,2.582,77.0,1.896,77.0,3.914,77.0,2.22,77.0,2.582,77.0,2.661,77.0,3.545,77.0,2.511
F,594.0,Amdouni,53,53,Burnley,67.0,2.479,67.0,2.525,67.0,2.6,67.0,2.415,67.0,2.411,67.0,2.774,67.0,2.339,67.0,2.606,67.0,2.408,67.0,2.451,67.0,2.594,67.0,2.633
D,606.0,Igor,43,43,Brighton,62.0,2.993,62.0,1.783,62.0,2.346,62.0,2.486,62.0,2.322,62.0,2.821,62.0,2.659,62.0,2.588,62.0,2.194,62.0,2.707,62.0,2.593,62.0,2.355
D,602.0,Kabore,40,40,Luton,70.0,1.775,70.0,2.691,70.0,2.064,70.0,3.295,70.0,2.394,70.0,2.887,70.0,2.418,70.0,1.822,70.0,3.876,70.0,2.567,70.0,1.827,70.0,2.206
M,566.0,Matheus,48,48,Man City,65.0,2.751,65.0,2.756,0.0,0.0,65.0,2.617,65.0,3.351,65.0,2.371,65.0,2.879,65.0,2.437,65.0,2.735,65.0,2.535,65.0,2.665,65.0,2.601
F,211.0,N.Jackson,69,69,Chelsea,60.0,2.308,60.0,3.254,60.0,2.614,60.0,2.4,60.0,3.227,60.0,2.401,60.0,2.116,60.0,2.62,60.0,2.391,60.0,1.927,60.0,2.24,60.0,2.18
D,178.0,Taylor,40,40,Burnley,79.0,2.03,79.0,3.023,79.0,2.598,79.0,2.025,79.0,1.855,79.0,3.942,79.0,1.477,79.0,3.049,79.0,1.728,79.0,2.066,79.0,2.591,79.0,3.172
M,493.0,Bissouma,50,50,Spurs,80.0,2.31,80.0,2.553,80.0,2.545,80.0,2.304,80.0,2.606,80.0,2.353,80.0,2.385,80.0,2.421,80.0,2.407,80.0,2.651,80.0,2.281,80.0,2.575
D,548.0,Bueno,44,44,Wolves,65.0,3.182,65.0,2.425,65.0,2.297,65.0,2.058,65.0,2.798,65.0,2.082,65.0,2.45,65.0,2.058,65.0,2.297,65.0,2.35,65.0,3.548,65.0,1.812
M,65.0,Christie,50,50,Bournemouth,64.0,2.345,64.0,2.808,64.0,2.531,64.0,2.531,64.0,2.376,64.0,2.282,64.0,2.427,64.0,2.643,64.0,2.443,64.0,2.199,64.0,2.185,64.0,2.544
D,573.0,Toti,44,44,Wolves,65.0,3.157,65.0,2.406,65.0,2.274,65.0,2.02,65.0,2.746,65.0,2.058,65.0,2.46,65.0,2.034,65.0,2.26,65.0,2.296,65.0,3.484,65.0,1.777
D,572.0,Semedo,45,45,Wolves,75.0,3.328,75.0,2.352,75.0,2.254,75.0,1.925,75.0,2.847,75.0,1.945,75.0,2.456,75.0,1.925,75.0,2.254,75.0,2.26,75.0,3.734,75.0,1.619
F,468.0,Wood,49,49,Nott'm Forest,45.0,2.45,45.0,2.381,45.0,2.716,45.0,2.279,45.0,2.377,45.0,2.317,45.0,2.31,45.0,2.699,45.0,2.291,45.0,2.471,45.0,2.29,45.0,2.3
F,258.0,Maupay,49,49,Brentford,65.0,2.879,65.0,2.383,0.0,0.0,65.0,2.792,65.0,2.971,65.0,2.791,65.0,2.471,65.0,2.315,65.0,2.784,65.0,2.38,65.0,2.589,65.0,2.423
D,121.0,Zanka,43,43,Brentford,63.0,2.968,63.0,2.3,0.0,0.0,63.0,3.098,63.0,2.826,63.0,3.335,63.0,2.42,63.0,1.809,63.0,2.712,63.0,2.174,63.0,2.55,63.0,2.523
D,176.0,Roberts,44,44,Burnley,79.0,1.955,79.0,2.938,79.0,2.513,79.0,1.949,79.0,1.779,79.0,3.857,79.0,1.413,79.0,2.963,79.0,1.652,79.0,1.993,79.0,2.506,79.0,3.086
M,133.0,Gilmour,49,49,Brighton,64.0,2.541,64.0,2.123,64.0,2.351,64.0,2.307,64.0,2.346,64.0,2.5,64.0,2.487,64.0,2.41,64.0,2.239,64.0,2.513,64.0,2.343,64.0,2.357
M,394.0,Pellistri,44,44,Man Utd,64.0,2.481,64.0,2.177,64.0,2.339,64.0,2.252,64.0,2.474,64.0,2.35,64.0,2.452,64.0,2.397,64.0,2.207,64.0,2.539,64.0,2.415,64.0,2.093
D,604.0,Aina,45,45,Nott'm Forest,69.0,2.652,69.0,2.675,69.0,3.012,69.0,1.723,69.0,2.479,69.0,1.951,69.0,2.029,69.0,2.59,69.0,1.971,69.0,2.81,69.0,1.834,69.0,1.974
M,72.0,Kluivert,46,46,Bournemouth,60.0,2.223,60.0,2.644,60.0,2.434,60.0,2.375,60.0,2.216,60.0,2.091,60.0,2.318,60.0,2.499,60.0,2.328,60.0,2.056,60.0,2.019,60.0,2.441
F,177.0,Rodriguez,53,53,Burnley,60.0,2.249,60.0,2.283,60.0,2.372,60.0,2.193,60.0,2.184,60.0,2.523,60.0,2.146,60.0,2.336,60.0,2.186,60.0,2.229,60.0,2.495,60.0,2.36
D,151.0,Veltman,44,44,Brighton,60.0,2.697,60.0,1.681,60.0,2.147,60.0,2.272,60.0,2.127,60.0,2.556,60.0,2.419,60.0,2.35,60.0,2.028,60.0,2.461,60.0,2.37,60.0,2.154
M,481.0,Fleck,49,49,Sheffield Utd,67.0,2.222,67.0,2.164,67.0,2.124,67.0,2.526,67.0,2.079,67.0,2.32,67.0,2.287,67.0,2.177,67.0,2.398,67.0,2.24,67.0,2.315,67.0,2.182
F,314.0,Adebayo,48,48,Luton,55.0,2.026,55.0,2.213,55.0,2.046,55.0,2.907,55.0,2.089,55.0,2.258,55.0,2.114,55.0,2.023,55.0,2.933,55.0,2.126,55.0,2.033,55.0,2.029
M,453.0,Mangala,50,50,Nott'm Forest,68.0,2.339,68.0,2.277,68.0,2.389,68.0,2.085,68.0,2.251,68.0,2.127,68.0,2.154,68.0,2.3,68.0,2.138,68.0,2.332,68.0,2.111,68.0,2.147
M,599.0,Diaby,67,67,Aston Villa,35.0,1.965,35.0,2.056,35.0,2.467,35.0,2.101,35.0,2.337,35.0,2.171,35.0,1.952,35.0,2.445,35.0,2.119,35.0,2.217,35.0,2.33,35.0,2.416
D,150.0,Van Hecke,40,40,Brighton,60.0,2.632,60.0,1.62,60.0,2.082,60.0,2.208,60.0,2.062,60.0,2.49,60.0,2.351,60.0,2.285,60.0,1.963,60.0,2.393,60.0,2.306,60.0,2.089
M,675.0,Ramsey,50,50,Burnley,62.0,2.084,62.0,2.233,62.0,2.197,62.0,2.067,62.0,2.05,62.0,2.458,62.0,1.991,62.0,2.246,62.0,2.039,62.0,2.069,62.0,2.195,62.0,2.294
M,282.0,Reed,46,46,Fulham,64.0,2.204,64.0,1.989,64.0,2.333,64.0,2.198,64.0,2.047,64.0,2.042,64.0,2.202,64.0,2.258,64.0,2.276,64.0,2.067,64.0,2.093,64.0,2.111
D,465.0,Toffolo,44,44,Nott'm Forest,64.0,2.539,64.0,2.46,64.0,2.824,64.0,1.604,64.0,2.295,64.0,1.823,64.0,1.863,64.0,2.48,64.0,1.793,64.0,2.619,64.0,1.702,64.0,1.804
D,576.0,Jack Robinson,44,44,Sheffield Utd,75.0,2.06,75.0,1.708,75.0,1.561,75.0,3.483,75.0,1.237,75.0,2.556,75.0,2.229,75.0,1.881,75.0,2.874,75.0,2.08,75.0,2.339,75.0,1.764
D,471.0,Ahmedhodžić,43,43,Sheffield Utd,68.0,2.054,68.0,1.747,68.0,1.611,68.0,3.293,68.0,1.336,68.0,2.483,68.0,2.202,68.0,1.89,68.0,2.759,68.0,2.071,68.0,2.292,68.0,1.792
F,297.0,Gakpo,72,72,Liverpool,55.0,2.159,55.0,2.088,55.0,1.979,55.0,2.246,55.0,1.941,55.0,2.144,55.0,2.024,55.0,1.968,55.0,2.248,55.0,2.0,55.0,2.304,55.0,2.235
M,356.0,Kovacic,47,47,Man City,60.0,2.338,60.0,2.334,0.0,0.0,60.0,2.252,60.0,2.824,60.0,2.027,60.0,2.428,60.0,2.109,60.0,2.335,60.0,2.177,60.0,2.256,60.0,2.216
M,354.0,Grealish,72,72,Man City,55.0,2.37,55.0,2.205,0.0,0.0,55.0,2.1,55.0,2.781,55.0,1.799,55.0,2.321,55.0,1.91,55.0,2.159,55.0,1.975,55.0,2.172,55.0,2.037
D,476.0,Bogle,45,45,Sheffield Utd,60.0,1.88,60.0,1.695,60.0,1.581,60.0,2.792,60.0,1.424,60.0,2.193,60.0,2.032,60.0,1.748,60.0,2.453,60.0,1.889,60.0,2.098,60.0,1.702
M,715.0,Bellegarde,49,49,Wolves,50.0,2.034,50.0,1.962,50.0,1.842,50.0,1.82,50.0,1.954,50.0,1.845,50.0,1.887,50.0,1.828,50.0,1.834,50.0,1.876,50.0,2.785,50.0,1.779
M,494.0,Bryan,49,49,Spurs,58.0,1.832,58.0,2.06,58.0,2.011,58.0,1.87,58.0,2.062,58.0,1.884,58.0,1.884,58.0,1.971,58.0,1.901,58.0,2.093,58.0,1.853,58.0,2.012
D,457.0,Niakhaté,45,45,Nott'm Forest,65.0,2.244,65.0,2.246,65.0,2.554,65.0,1.46,65.0,2.08,65.0,1.654,65.0,1.694,65.0,2.191,65.0,1.658,65.0,2.363,65.0,1.553,65.0,1.658
D,484.0,Lowe,43,43,Sheffield Utd,62.0,1.847,62.0,1.63,62.0,1.518,62.0,2.787,62.0,1.331,62.0,2.163,62.0,1.97,62.0,1.715,62.0,2.389,62.0,1.858,62.0,2.048,62.0,1.655
M,432.0,Willock,53,53,Newcastle,50.0,1.815,50.0,1.906,50.0,2.076,50.0,2.004,50.0,1.703,50.0,1.676,50.0,1.714,50.0,2.122,50.0,1.977,50.0,1.948,50.0,1.705,50.0,1.998
M,360.0,McAtee,44,44,Sheffield Utd,60.0,1.845,60.0,1.801,60.0,1.758,60.0,2.075,60.0,1.728,60.0,1.91,60.0,1.89,60.0,1.799,60.0,1.981,60.0,1.861,60.0,1.935,60.0,1.818
F,486.0,Ndiaye,55,55,Sheffield Utd,55.0,1.82,55.0,1.799,55.0,1.719,55.0,2.056,55.0,1.727,55.0,1.862,55.0,1.871,55.0,1.74,55.0,2.019,55.0,1.833,55.0,1.932,55.0,1.776
F,328.0,Ogbene,49,49,Luton,55.0,1.736,55.0,1.882,55.0,1.765,55.0,1.991,55.0,1.83,55.0,1.91,55.0,1.846,55.0,1.743,55.0,2.019,55.0,1.83,55.0,1.777,55.0,1.773
M,565.0,Lemina,49,49,Wolves,60.0,2.028,60.0,1.861,60.0,1.768,60.0,1.722,60.0,1.876,60.0,1.761,60.0,1.842,60.0,1.735,60.0,1.755,60.0,1.786,60.0,2.183,60.0,1.65
D,316.0,Bell,39,39,Luton,60.0,1.412,60.0,1.905,60.0,1.575,60.0,2.24,60.0,1.762,60.0,2.031,60.0,1.776,60.0,1.437,60.0,2.59,60.0,1.837,60.0,1.439,60.0,1.645
M,709.0,Amrabat,50,50,Man Utd,60.0,1.907,60.0,1.679,60.0,1.798,60.0,1.734,60.0,1.872,60.0,1.803,60.0,1.861,60.0,1.841,60.0,1.7,60.0,1.898,60.0,1.852,60.0,1.626
M,586.0,Chong,48,48,Luton,55.0,1.691,55.0,1.793,55.0,1.705,55.0,1.938,55.0,1.771,55.0,1.835,55.0,1.782,55.0,1.676,55.0,2.0,55.0,1.769,55.0,1.681,55.0,1.692
D,198.0,Cucurella,48,48,Chelsea,55.0,1.731,55.0,2.188,55.0,1.811,55.0,1.839,55.0,1.894,55.0,1.845,55.0,1.403,55.0,1.968,55.0,1.729,55.0,1.285,55.0,1.783,55.0,1.54
D,204.0,Hall,43,43,Newcastle,40.0,1.698,40.0,1.75,40.0,1.888,40.0,1.787,40.0,1.618,40.0,1.592,40.0,1.635,40.0,1.924,40.0,1.768,40.0,1.783,40.0,1.593,40.0,1.787
M,6.0,Havertz,71,71,Arsenal,45.0,1.607,45.0,1.668,45.0,1.596,45.0,1.759,45.0,1.757,45.0,1.767,45.0,1.834,45.0,1.613,45.0,1.748,45.0,1.846,45.0,1.611,45.0,1.932
M,635.0,Miley,45,45,Newcastle,50.0,1.67,50.0,1.76,50.0,1.887,50.0,1.819,50.0,1.554,50.0,1.554,50.0,1.566,50.0,1.932,50.0,1.79,50.0,1.775,50.0,1.574,50.0,1.813
M,78.0,Ouattara,47,47,Bournemouth,35.0,1.641,35.0,1.941,35.0,1.833,35.0,1.751,35.0,1.679,35.0,1.575,35.0,1.736,35.0,1.84,35.0,1.743,35.0,1.532,35.0,1.508,35.0,1.848
M,470.0,Yates,49,49,Nott'm Forest,58.0,1.807,58.0,1.743,58.0,1.843,58.0,1.577,58.0,1.733,58.0,1.659,58.0,1.618,58.0,1.787,58.0,1.6,58.0,1.789,58.0,1.59,58.0,1.605
F,232.0,Mateta,49,49,Crystal Palace,45.0,1.604,45.0,1.532,45.0,1.661,45.0,1.636,45.0,1.653,45.0,1.576,45.0,1.92,45.0,1.643,45.0,1.654,45.0,1.733,45.0,1.826,45.0,1.679
M,95.0,Canós,50,50,Brentford,55.0,2.014,55.0,1.698,0.0,0.0,55.0,1.92,55.0,2.04,55.0,1.939,55.0,1.758,55.0,1.652,55.0,1.882,55.0,1.687,55.0,1.793,55.0,1.725
D,321.0,Doughty,44,44,Luton,55.0,1.367,55.0,1.805,55.0,1.448,55.0,2.032,55.0,1.602,55.0,1.909,55.0,1.624,55.0,1.371,55.0,2.218,55.0,1.694,55.0,1.376,55.0,1.506
M,209.0,Mount,68,68,Man Utd,45.0,1.714,45.0,1.521,45.0,1.66,45.0,1.54,45.0,1.718,45.0,1.609,45.0,1.72,45.0,1.669,45.0,1.531,45.0,1.804,45.0,1.677,45.0,1.498
M,170.0,Gudmundsson,48,48,Burnley,50.0,1.583,50.0,1.634,50.0,1.657,50.0,1.564,50.0,1.562,50.0,1.873,50.0,1.513,50.0,1.635,50.0,1.555,50.0,1.563,50.0,1.759,50.0,1.68
F,714.0,Origi,50,50,Nott'm Forest,45.0,1.75,45.0,1.623,45.0,1.723,45.0,1.525,45.0,1.591,45.0,1.56,45.0,1.546,45.0,1.692,45.0,1.542,45.0,1.678,45.0,1.535,45.0,1.552
M,64.0,Brooks,48,48,Bournemouth,22.0,1.542,22.0,2.293,22.0,1.535,22.0,1.63,22.0,1.548,22.0,1.459,22.0,1.6,22.0,1.549,22.0,1.616,22.0,1.433,22.0,1.402,22.0,1.55
