Pos,ID,Name,BV,SV,Team,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts,17_xMins,17_Pts
M,534.0,Fornals,48,48,West Ham,72.0,2.898,72.0,3.565,72.0,2.947,72.0,2.997,72.0,3.28,72.0,2.943,72.0,3.393,72.0,3.347,72.0,3.051,72.0,3.103,72.0,3.199,72.0,3.375
D,584.0,Pau,45,45,Aston Villa,78.0,2.812,78.0,2.829,78.0,3.338,78.0,3.471,78.0,4.478,78.0,3.435,78.0,3.75,78.0,3.063,78.0,3.396,78.0,2.107,78.0,2.705,78.0,2.664
F,44.0,Durán,50,50,Aston Villa,23.0,2.998,23.0,3.218,23.0,3.263,23.0,3.13,23.0,4.02,23.0,3.128,23.0,3.226,23.0,3.11,23.0,3.271,23.0,2.881,23.0,2.841,23.0,2.881
F,211.0,N.Jackson,70,70,Chelsea,78.0,3.165,78.0,3.394,78.0,3.591,78.0,2.819,78.0,3.167,78.0,3.267,78.0,2.629,78.0,2.796,78.0,2.836,78.0,3.139,78.0,3.322,78.0,3.603
M,402.0,Almirón,63,63,Newcastle,68.0,3.369,68.0,3.487,68.0,2.992,68.0,3.025,68.0,3.173,68.0,2.884,68.0,3.186,68.0,3.025,68.0,3.008,68.0,3.088,68.0,3.02,68.0,3.276
D,305.0,Matip,49,49,Liverpool,65.0,3.374,65.0,2.887,65.0,2.369,65.0,3.696,65.0,3.906,65.0,3.484,65.0,2.955,65.0,1.879,65.0,3.642,65.0,3.46,65.0,2.656,65.0,3.012
G,263.0,Pickford,44,44,Everton,89.0,2.724,89.0,4.1,89.0,3.64,89.0,2.508,89.0,3.057,89.0,2.851,89.0,2.811,89.0,3.099,89.0,3.234,89.0,2.682,89.0,3.145,89.0,3.459
D,577.0,Ogbonna,44,44,West Ham,77.0,2.202,77.0,4.095,77.0,2.494,77.0,2.655,77.0,3.556,77.0,2.478,77.0,3.765,77.0,3.468,77.0,2.941,77.0,2.865,77.0,3.043,77.0,3.661
G,28.0,Turner,40,40,Nott'm Forest,89.0,2.319,89.0,2.953,89.0,2.852,89.0,4.217,89.0,2.598,89.0,3.181,89.0,3.032,89.0,2.817,89.0,3.485,89.0,3.181,89.0,3.258,89.0,3.303
M,566.0,Matheus,50,50,Man City,80.0,3.428,80.0,3.142,80.0,2.821,80.0,2.973,80.0,2.929,80.0,3.38,80.0,2.928,80.0,2.964,80.0,3.224,80.0,2.957,80.0,3.278,80.0,3.111
M,15.0,Partey,48,48,Arsenal,78.0,3.141,78.0,3.159,78.0,2.756,78.0,2.92,78.0,3.486,78.0,2.808,78.0,3.486,78.0,2.885,78.0,3.301,78.0,3.285,78.0,2.947,78.0,2.926
D,342.0,Aké,51,51,Man City,60.0,3.711,60.0,3.139,60.0,2.533,60.0,2.847,60.0,2.726,60.0,3.644,60.0,2.796,60.0,2.793,60.0,3.365,60.0,2.81,60.0,3.442,60.0,3.161
D,217.0,Thiago Silva,50,50,Chelsea,87.0,3.278,87.0,3.3,87.0,3.733,87.0,2.717,87.0,3.095,87.0,3.063,87.0,2.109,87.0,2.349,87.0,2.845,87.0,2.71,87.0,3.314,87.0,4.444
D,222.0,Clyne,44,44,Crystal Palace,72.0,3.52,72.0,2.556,72.0,3.787,72.0,2.222,72.0,3.245,72.0,3.48,72.0,3.608,72.0,3.508,72.0,2.894,72.0,3.709,72.0,2.532,72.0,1.815
M,240.0,Schlupp,49,49,Crystal Palace,74.0,3.211,74.0,2.899,74.0,3.271,74.0,2.792,74.0,3.087,74.0,3.217,74.0,3.191,74.0,3.31,74.0,2.979,74.0,3.258,74.0,2.877,74.0,2.684
M,78.0,Ouattara,48,48,Bournemouth,65.0,2.803,65.0,2.83,65.0,3.107,65.0,3.325,65.0,3.375,65.0,2.648,65.0,2.844,65.0,3.409,65.0,3.006,65.0,2.9,65.0,2.911,65.0,3.529
M,110.0,Nørgaard,55,55,Brentford,77.0,3.226,77.0,3.174,77.0,2.844,77.0,3.442,77.0,2.822,77.0,3.125,77.0,2.733,77.0,2.82,77.0,3.469,77.0,2.756,77.0,3.261,77.0,2.982
M,63.0,Billing,53,53,Bournemouth,75.0,2.827,75.0,2.924,75.0,3.02,75.0,3.231,75.0,3.339,75.0,2.731,75.0,2.911,75.0,3.287,75.0,3.011,75.0,2.92,75.0,2.889,75.0,3.474
M,202.0,Gallagher,54,54,Chelsea,77.0,3.007,77.0,3.143,77.0,3.266,77.0,2.878,77.0,2.964,77.0,3.013,77.0,2.729,77.0,2.771,77.0,2.898,77.0,2.879,77.0,3.093,77.0,3.424
D,48.0,Konsa,45,45,Aston Villa,77.0,2.641,77.0,2.679,77.0,3.162,77.0,3.288,77.0,4.289,77.0,3.258,77.0,3.568,77.0,2.889,77.0,3.219,77.0,1.975,77.0,2.556,77.0,2.494
D,109.0,Mee,49,49,Brentford,65.0,3.405,65.0,3.086,65.0,2.518,65.0,3.853,65.0,2.602,65.0,3.106,65.0,2.227,65.0,2.47,65.0,4.022,65.0,2.314,65.0,3.352,65.0,2.982
D,257.0,Keane,44,44,Everton,80.0,2.466,80.0,4.277,80.0,3.681,80.0,2.073,80.0,2.864,80.0,2.585,80.0,2.579,80.0,2.901,80.0,3.172,80.0,2.404,80.0,3.02,80.0,3.488
D,5.0,Gabriel,48,48,Arsenal,65.0,3.161,65.0,3.024,65.0,1.937,65.0,2.567,65.0,4.106,65.0,2.156,65.0,3.999,65.0,2.409,65.0,3.55,65.0,3.437,65.0,2.586,65.0,2.494
D,204.0,Hall,45,45,Newcastle,60.0,3.24,60.0,3.665,60.0,2.688,60.0,2.862,60.0,2.909,60.0,2.44,60.0,2.929,60.0,2.888,60.0,2.795,60.0,2.852,60.0,2.719,60.0,3.281
D,386.0,Lindelöf,45,45,Man Utd,75.0,3.36,75.0,2.924,75.0,2.795,75.0,3.362,75.0,1.856,75.0,2.942,75.0,4.228,75.0,2.989,75.0,2.052,75.0,2.967,75.0,3.638,75.0,2.068
M,261.0,Onana,49,49,Everton,77.0,2.759,77.0,3.337,77.0,3.17,77.0,2.691,77.0,2.903,77.0,2.814,77.0,2.782,77.0,2.896,77.0,3.035,77.0,2.777,77.0,2.896,77.0,3.116
M,105.0,Janelt,54,54,Brentford,74.0,3.003,74.0,2.954,74.0,2.739,74.0,3.182,74.0,2.73,74.0,2.915,74.0,2.658,74.0,2.727,74.0,3.272,74.0,2.674,74.0,3.075,74.0,2.864
D,563.0,Kilman,45,45,Wolves,83.0,3.53,83.0,1.762,83.0,2.731,83.0,3.005,83.0,2.278,83.0,3.377,83.0,2.944,83.0,2.883,83.0,2.013,83.0,3.937,83.0,3.653,83.0,2.648
D,265.0,Tarkowski,44,44,Everton,82.0,2.412,82.0,4.206,82.0,3.605,82.0,1.994,82.0,2.796,82.0,2.507,82.0,2.533,82.0,2.845,82.0,3.096,82.0,2.327,82.0,2.968,82.0,3.413
D,391.0,Martínez,48,48,Man Utd,80.0,3.321,80.0,2.876,80.0,2.74,80.0,3.323,80.0,1.78,80.0,2.896,80.0,4.218,80.0,2.934,80.0,1.966,80.0,2.915,80.0,3.611,80.0,1.983
D,197.0,Colwill,45,45,Chelsea,65.0,3.009,65.0,3.058,65.0,3.415,65.0,2.542,65.0,2.848,65.0,2.889,65.0,2.078,65.0,2.293,65.0,2.662,65.0,2.583,65.0,3.094,65.0,4.012
F,390.0,Martial,65,65,Man Utd,65.0,2.945,65.0,2.801,65.0,2.794,65.0,2.996,65.0,2.68,65.0,2.949,65.0,3.018,65.0,2.936,65.0,2.722,65.0,2.789,65.0,2.934,65.0,2.738
D,506.0,Pedro Porro,50,50,Spurs,66.0,2.201,66.0,2.435,66.0,3.578,66.0,3.422,66.0,2.622,66.0,2.924,66.0,3.212,66.0,2.977,66.0,1.828,66.0,3.179,66.0,2.419,66.0,3.254
D,588.0,Young,44,44,Everton,74.0,2.308,74.0,4.158,74.0,3.565,74.0,1.928,74.0,2.751,74.0,2.431,74.0,2.42,74.0,2.74,74.0,3.065,74.0,2.239,74.0,2.833,74.0,3.358
D,242.0,Ward,45,45,Crystal Palace,77.0,3.28,77.0,2.246,77.0,3.564,77.0,1.902,77.0,2.985,77.0,3.234,77.0,3.372,77.0,3.263,77.0,2.6,77.0,3.475,77.0,2.235,77.0,1.471
D,70.0,Kelly,45,45,Bournemouth,75.0,1.983,75.0,2.379,75.0,2.809,75.0,3.486,75.0,3.946,75.0,1.591,75.0,2.262,75.0,3.432,75.0,2.78,75.0,2.438,75.0,2.284,75.0,4.18
D,551.0,Dawson,45,45,Wolves,80.0,3.377,80.0,1.732,80.0,2.719,80.0,2.859,80.0,2.195,80.0,3.225,80.0,2.942,80.0,2.742,80.0,1.899,80.0,3.79,80.0,3.523,80.0,2.559
F,590.0,Cunha,55,55,Wolves,66.0,2.942,66.0,2.586,66.0,2.685,66.0,2.873,66.0,2.64,66.0,2.922,66.0,2.78,66.0,2.804,66.0,2.625,66.0,2.888,66.0,2.919,66.0,2.743
D,455.0,McKenna,45,45,Nott'm Forest,82.0,1.684,82.0,2.627,82.0,2.459,82.0,4.248,82.0,1.995,82.0,2.852,82.0,2.721,82.0,2.419,82.0,3.361,82.0,2.911,82.0,3.009,82.0,3.068
M,488.0,Norwood,49,49,Sheffield Utd,74.0,2.71,74.0,2.757,74.0,2.809,74.0,2.765,74.0,2.655,74.0,2.94,74.0,2.608,74.0,2.952,74.0,2.929,74.0,2.733,74.0,2.767,74.0,2.708
M,406.0,Bruno Guimarães,58,58,Newcastle,85.0,2.956,85.0,3.199,85.0,2.62,85.0,2.662,85.0,2.803,85.0,2.49,85.0,2.839,85.0,2.657,85.0,2.622,85.0,2.73,85.0,2.645,85.0,2.967
M,66.0,Cook,50,50,Bournemouth,77.0,2.549,77.0,2.675,77.0,2.77,77.0,2.963,77.0,3.062,77.0,2.467,77.0,2.656,77.0,2.925,77.0,2.718,77.0,2.63,77.0,2.59,77.0,3.112
M,231.0,Lerma,48,48,Crystal Palace,74.0,2.883,74.0,2.615,74.0,2.95,74.0,2.531,74.0,2.765,74.0,2.889,74.0,2.864,74.0,2.894,74.0,2.689,74.0,2.932,74.0,2.616,74.0,2.429
D,178.0,Taylor,40,40,Burnley,79.0,2.372,79.0,5.001,79.0,2.529,79.0,1.98,79.0,2.723,79.0,2.497,79.0,1.751,79.0,2.805,79.0,3.66,79.0,2.699,79.0,1.814,79.0,3.108
D,104.0,Hickey,45,45,Brentford,75.0,3.279,75.0,2.853,75.0,2.132,75.0,3.854,75.0,2.246,75.0,2.903,75.0,1.776,75.0,2.103,75.0,3.983,75.0,1.888,75.0,3.105,75.0,2.727
D,247.0,Coleman,44,44,Everton,73.0,2.287,73.0,3.957,73.0,3.407,73.0,1.911,73.0,2.648,73.0,2.392,73.0,2.395,73.0,2.694,73.0,2.928,73.0,2.213,73.0,2.8,73.0,3.21
F,297.0,Gakpo,73,73,Liverpool,65.0,2.716,65.0,2.688,65.0,2.617,65.0,2.735,65.0,2.863,65.0,2.923,65.0,2.636,65.0,2.55,65.0,2.85,65.0,2.919,65.0,2.673,65.0,2.657
M,605.0,Koleosho,50,50,Burnley,62.0,2.448,62.0,5.131,62.0,2.411,62.0,2.38,62.0,2.682,62.0,2.415,62.0,2.275,62.0,2.524,62.0,2.899,62.0,2.672,62.0,2.328,62.0,2.614
D,150.0,Van Hecke,40,40,Brighton,63.0,3.244,63.0,2.409,63.0,2.265,63.0,1.685,63.0,3.129,63.0,2.734,63.0,3.722,63.0,2.838,63.0,2.395,63.0,2.593,63.0,3.619,63.0,2.022
D,318.0,Burke,40,40,Luton,74.0,3.251,74.0,6.257,74.0,2.787,74.0,2.766,74.0,2.247,74.0,2.044,74.0,2.106,74.0,2.526,74.0,2.057,74.0,2.085,74.0,1.722,74.0,2.739
D,173.0,O'Shea,45,45,Burnley,82.0,2.335,82.0,4.944,82.0,2.492,82.0,1.941,82.0,2.695,82.0,2.466,82.0,1.715,82.0,2.777,82.0,3.646,82.0,2.666,82.0,1.774,82.0,3.076
M,126.0,Caicedo,48,48,Chelsea,75.0,2.728,75.0,2.787,75.0,2.906,75.0,2.614,75.0,2.676,75.0,2.671,75.0,2.477,75.0,2.528,75.0,2.643,75.0,2.612,75.0,2.742,75.0,3.051
M,382.0,Garnacho,49,49,Man Utd,60.0,2.782,60.0,2.669,60.0,2.651,60.0,2.842,60.0,2.443,60.0,2.771,60.0,2.96,60.0,2.777,60.0,2.493,60.0,2.662,60.0,2.814,60.0,2.501
D,151.0,Veltman,44,44,Brighton,62.0,3.209,62.0,2.402,62.0,2.265,62.0,1.717,62.0,3.08,62.0,2.699,62.0,3.584,62.0,2.818,62.0,2.382,62.0,2.569,62.0,3.555,62.0,2.044
D,262.0,Patterson,45,45,Everton,67.0,2.246,67.0,3.881,67.0,3.358,67.0,1.91,67.0,2.623,67.0,2.335,67.0,2.377,67.0,2.587,67.0,2.943,67.0,2.174,67.0,2.668,67.0,3.221
D,467.0,N.Williams,44,44,Nott'm Forest,73.0,1.647,73.0,2.538,73.0,2.375,73.0,4.015,73.0,1.95,73.0,2.764,73.0,2.617,73.0,2.346,73.0,3.227,73.0,2.769,73.0,2.895,73.0,2.954
D,545.0,Aït-Nouri,45,45,Wolves,73.0,3.208,73.0,1.674,73.0,2.601,73.0,2.728,73.0,2.112,73.0,3.062,73.0,2.801,73.0,2.604,73.0,1.845,73.0,3.596,73.0,3.349,73.0,2.45
D,643.0,Aarons,45,45,Bournemouth,77.0,1.941,77.0,2.242,77.0,2.727,77.0,3.345,77.0,3.72,77.0,1.499,77.0,2.178,77.0,3.18,77.0,2.668,77.0,2.279,77.0,2.172,77.0,3.958
F,468.0,Wood,50,50,Nott'm Forest,25.0,2.506,25.0,2.472,25.0,2.467,25.0,3.429,25.0,2.421,25.0,2.67,25.0,2.52,25.0,2.767,25.0,2.591,25.0,2.775,25.0,2.759,25.0,2.534
M,583.0,Solomon,53,53,Spurs,30.0,2.324,30.0,2.428,30.0,3.625,30.0,2.892,30.0,2.378,30.0,2.374,30.0,3.01,30.0,2.664,30.0,2.271,30.0,2.533,30.0,2.372,30.0,2.877
M,161.0,Brownhill,48,48,Burnley,82.0,2.423,82.0,4.912,82.0,2.402,82.0,2.264,82.0,2.501,82.0,2.41,82.0,2.247,82.0,2.485,82.0,2.732,82.0,2.475,82.0,2.252,82.0,2.545
D,271.0,Diop,45,45,Fulham,84.0,2.34,84.0,2.684,84.0,3.872,84.0,2.537,84.0,1.889,84.0,2.53,84.0,2.326,84.0,3.373,84.0,1.73,84.0,3.558,84.0,3.003,84.0,1.793
D,436.0,Aurier,45,45,Nott'm Forest,73.0,1.555,73.0,2.452,73.0,2.321,73.0,4.104,73.0,1.84,73.0,2.687,73.0,2.596,73.0,2.227,73.0,3.176,73.0,2.842,73.0,2.899,73.0,2.897
D,89.0,Zabarnyi,45,45,Bournemouth,78.0,1.893,78.0,2.195,78.0,2.683,78.0,3.296,78.0,3.675,78.0,1.461,78.0,2.134,78.0,3.126,78.0,2.624,78.0,2.23,78.0,2.126,78.0,3.913
M,304.0,Mac Allister,59,59,Liverpool,72.0,2.658,72.0,2.502,72.0,2.363,72.0,2.759,72.0,2.852,72.0,2.804,72.0,2.525,72.0,2.219,72.0,2.78,72.0,2.804,72.0,2.429,72.0,2.559
M,565.0,Lemina,50,50,Wolves,74.0,2.765,74.0,2.346,74.0,2.536,74.0,2.638,74.0,2.448,74.0,2.733,74.0,2.589,74.0,2.572,74.0,2.376,74.0,2.844,74.0,2.802,74.0,2.499
F,135.0,João Pedro,54,54,Brighton,52.0,3.069,52.0,2.5,52.0,2.367,52.0,2.208,52.0,2.822,52.0,2.466,52.0,3.155,52.0,2.754,52.0,2.31,52.0,2.392,52.0,2.855,52.0,2.249
D,316.0,Bell,40,40,Luton,84.0,3.149,84.0,6.077,84.0,2.673,84.0,2.649,84.0,2.093,84.0,1.91,84.0,1.948,84.0,2.401,84.0,1.897,84.0,1.958,84.0,1.587,84.0,2.622
M,26.0,Trossard,66,66,Arsenal,35.0,2.49,35.0,2.808,35.0,2.237,35.0,2.326,35.0,2.96,35.0,2.269,35.0,2.688,35.0,2.344,35.0,2.836,35.0,2.749,35.0,2.57,35.0,2.667
M,64.0,Brooks,49,49,Bournemouth,22.0,2.558,22.0,2.206,22.0,2.548,22.0,2.592,22.0,2.985,22.0,2.138,22.0,2.222,22.0,3.31,22.0,2.476,22.0,2.235,22.0,2.279,22.0,3.132
D,441.0,Cook,45,45,Nott'm Forest,75.0,1.486,75.0,2.383,75.0,2.209,75.0,3.913,75.0,1.78,75.0,2.612,75.0,2.457,75.0,2.184,75.0,3.086,75.0,2.625,75.0,2.741,75.0,2.806
D,176.0,Roberts,44,44,Burnley,79.0,2.145,79.0,4.553,79.0,2.302,79.0,1.753,79.0,2.502,79.0,2.273,79.0,1.526,79.0,2.581,79.0,3.439,79.0,2.477,79.0,1.587,79.0,2.883
D,42.0,Digne,46,46,Aston Villa,63.0,2.174,63.0,2.208,63.0,2.677,63.0,2.699,63.0,3.476,63.0,2.768,63.0,2.96,63.0,2.403,63.0,2.764,63.0,1.672,63.0,2.115,63.0,2.08
M,65.0,Christie,50,50,Bournemouth,64.0,2.314,64.0,2.383,64.0,2.494,64.0,2.673,64.0,2.714,64.0,2.258,64.0,2.372,64.0,2.719,64.0,2.449,64.0,2.391,64.0,2.357,64.0,2.834
M,165.0,Cullen,50,50,Burnley,87.0,2.227,87.0,4.572,87.0,2.215,87.0,2.089,87.0,2.426,87.0,2.222,87.0,2.031,87.0,2.345,87.0,2.655,87.0,2.397,87.0,2.073,87.0,2.429
D,497.0,Emerson Royal,45,45,Spurs,50.0,2.25,50.0,2.265,50.0,3.419,50.0,2.611,50.0,2.307,50.0,2.33,50.0,2.615,50.0,2.37,50.0,2.175,50.0,2.388,50.0,2.27,50.0,2.646
M,294.0,Diogo Jota,79,79,Liverpool,55.0,2.305,55.0,2.267,55.0,2.114,55.0,2.438,55.0,2.587,55.0,3.323,55.0,2.202,55.0,2.046,55.0,2.517,55.0,3.311,55.0,2.21,55.0,2.222
M,481.0,Fleck,49,49,Sheffield Utd,67.0,2.384,67.0,2.436,67.0,2.492,67.0,2.42,67.0,2.349,67.0,2.632,67.0,2.324,67.0,2.64,67.0,2.589,67.0,2.373,67.0,2.435,67.0,2.398
F,415.0,Isak,76,76,Newcastle,45.0,3.163,45.0,3.062,45.0,2.262,45.0,2.2,45.0,2.563,45.0,2.13,45.0,2.591,45.0,2.18,45.0,2.219,45.0,2.357,45.0,2.27,45.0,2.462
D,285.0,Tete,45,45,Fulham,75.0,2.119,75.0,2.522,75.0,3.594,75.0,2.428,75.0,1.745,75.0,2.367,75.0,2.175,75.0,3.186,75.0,1.603,75.0,3.298,75.0,2.783,75.0,1.615
M,451.0,Kouyaté,49,49,Nott'm Forest,76.0,2.174,76.0,2.392,76.0,2.325,76.0,2.832,76.0,2.262,76.0,2.442,76.0,2.426,76.0,2.366,76.0,2.605,76.0,2.533,76.0,2.54,76.0,2.52
M,493.0,Bissouma,50,50,Spurs,79.0,2.248,79.0,2.344,79.0,2.681,79.0,2.642,79.0,2.337,79.0,2.441,79.0,2.562,79.0,2.456,79.0,2.139,79.0,2.534,79.0,2.326,79.0,2.599
D,260.0,Mykolenko,43,43,Everton,65.0,2.081,65.0,3.417,65.0,2.99,65.0,1.781,65.0,2.376,65.0,2.162,65.0,2.174,65.0,2.388,65.0,2.612,65.0,2.005,65.0,2.472,65.0,2.841
D,480.0,Egan,44,44,Sheffield Utd,85.0,2.031,85.0,2.404,85.0,2.579,85.0,2.382,85.0,1.749,85.0,3.279,85.0,1.774,85.0,3.308,85.0,3.022,85.0,2.018,85.0,2.379,85.0,2.16
D,532.0,Emerson,45,45,West Ham,67.0,1.673,67.0,3.252,67.0,1.893,67.0,2.057,67.0,2.781,67.0,1.909,67.0,2.959,67.0,2.73,67.0,2.279,67.0,2.229,67.0,2.369,67.0,2.905
D,471.0,Ahmedhodžić,44,44,Sheffield Utd,78.0,2.009,78.0,2.409,78.0,2.581,78.0,2.362,78.0,1.756,78.0,3.245,78.0,1.785,78.0,3.27,78.0,3.013,78.0,1.998,78.0,2.357,78.0,2.17
D,302.0,Konaté,49,49,Liverpool,60.0,2.59,60.0,2.253,60.0,1.888,60.0,2.822,60.0,2.964,60.0,2.678,60.0,2.3,60.0,1.557,60.0,2.782,60.0,2.659,60.0,2.093,60.0,2.338
M,254.0,Gueye,49,49,Everton,74.0,2.27,74.0,2.715,74.0,2.598,74.0,2.222,74.0,2.363,74.0,2.325,74.0,2.296,74.0,2.385,74.0,2.484,74.0,2.281,74.0,2.385,74.0,2.546
F,287.0,Vinícius,48,48,Fulham,45.0,2.203,45.0,2.19,45.0,3.298,45.0,2.262,45.0,2.486,45.0,2.221,45.0,2.401,45.0,2.6,45.0,2.156,45.0,2.438,45.0,2.251,45.0,2.144
M,470.0,Yates,49,49,Nott'm Forest,78.0,2.117,78.0,2.333,78.0,2.268,78.0,2.741,78.0,2.205,78.0,2.38,78.0,2.335,78.0,2.306,78.0,2.515,78.0,2.441,78.0,2.447,78.0,2.43
M,586.0,Chong,49,49,Luton,65.0,2.384,65.0,4.669,65.0,2.218,65.0,2.303,65.0,2.119,65.0,2.073,65.0,2.101,65.0,2.147,65.0,2.081,65.0,2.079,65.0,2.002,65.0,2.302
D,572.0,Semedo,45,45,Wolves,78.0,2.936,78.0,1.335,78.0,2.276,78.0,2.423,78.0,1.789,78.0,2.785,78.0,2.498,78.0,2.302,78.0,1.499,78.0,3.343,78.0,3.082,78.0,2.12
D,315.0,Andersen,40,40,Luton,58.0,2.546,58.0,5.825,58.0,2.232,58.0,2.352,58.0,1.933,58.0,1.813,58.0,1.872,58.0,2.073,58.0,1.849,58.0,1.862,58.0,1.674,58.0,2.345
M,570.0,Sarabia,50,50,Wolves,55.0,2.568,55.0,2.103,55.0,2.288,55.0,2.468,55.0,2.162,55.0,2.556,55.0,2.352,55.0,2.38,55.0,2.11,55.0,2.51,55.0,2.506,55.0,2.289
D,283.0,Robinson,45,45,Fulham,65.0,2.051,65.0,2.345,65.0,3.152,65.0,2.251,65.0,1.75,65.0,2.219,65.0,2.084,65.0,2.844,65.0,1.64,65.0,2.912,65.0,2.518,65.0,1.656
D,602.0,Kabore,40,40,Luton,65.0,2.71,65.0,5.206,65.0,2.31,65.0,2.325,65.0,1.902,65.0,1.728,65.0,1.792,65.0,2.108,65.0,1.752,65.0,1.767,65.0,1.474,65.0,2.304
F,314.0,Adebayo,49,49,Luton,65.0,2.172,65.0,4.279,65.0,2.082,65.0,2.152,65.0,2.076,65.0,2.054,65.0,2.074,65.0,2.07,65.0,2.054,65.0,2.056,65.0,2.015,65.0,2.158
D,576.0,Jack Robinson,45,45,Sheffield Utd,75.0,1.864,75.0,2.268,75.0,2.424,75.0,2.217,75.0,1.632,75.0,3.081,75.0,1.662,75.0,3.1,75.0,2.85,75.0,1.853,75.0,2.205,75.0,2.04
M,170.0,Gudmundsson,49,49,Burnley,60.0,2.12,60.0,4.294,60.0,2.049,60.0,1.968,60.0,2.13,60.0,2.054,60.0,1.946,60.0,2.083,60.0,2.311,60.0,2.133,60.0,1.929,60.0,2.116
F,154.0,Welbeck,58,58,Brighton,58.0,2.396,58.0,2.152,58.0,2.111,58.0,2.044,58.0,2.348,58.0,2.266,58.0,2.452,58.0,2.37,58.0,2.14,58.0,2.16,58.0,2.387,58.0,2.111
D,474.0,Basham,40,40,Sheffield Utd,80.0,1.837,80.0,2.234,80.0,2.407,80.0,2.186,80.0,1.583,80.0,3.076,80.0,1.613,80.0,3.1,80.0,2.84,80.0,1.824,80.0,2.183,80.0,1.997
M,223.0,C.Doucouré,50,50,Crystal Palace,65.0,2.343,65.0,2.125,65.0,2.395,65.0,2.056,65.0,2.231,65.0,2.367,65.0,2.315,65.0,2.373,65.0,2.189,65.0,2.397,65.0,2.108,65.0,1.968
M,421.0,S.Longstaff,49,49,Newcastle,60.0,2.443,60.0,2.48,60.0,2.141,60.0,2.149,60.0,2.299,60.0,2.043,60.0,2.303,60.0,2.145,60.0,2.144,60.0,2.195,60.0,2.133,60.0,2.321
M,394.0,Pellistri,44,44,Man Utd,64.0,2.352,64.0,2.192,64.0,2.167,64.0,2.35,64.0,2.022,64.0,2.254,64.0,2.484,64.0,2.235,64.0,2.058,64.0,2.191,64.0,2.391,64.0,2.068
F,13.0,Nketiah,56,56,Arsenal,35.0,2.091,35.0,2.237,35.0,1.923,35.0,2.01,35.0,2.784,35.0,1.96,35.0,2.72,35.0,2.011,35.0,2.225,35.0,2.793,35.0,2.017,35.0,1.97
M,35.0,Buendía,58,58,Aston Villa,55.0,2.047,55.0,2.057,55.0,2.326,55.0,2.195,55.0,2.504,55.0,2.335,55.0,2.304,55.0,2.178,55.0,2.327,55.0,1.953,55.0,2.013,55.0,2.072
M,52.0,Nakamba,44,44,Luton,84.0,2.212,84.0,4.371,84.0,2.067,84.0,2.114,84.0,1.928,84.0,1.928,84.0,1.907,84.0,2.005,84.0,1.88,84.0,1.935,84.0,1.847,84.0,2.113
D,604.0,Aina,45,45,Nott'm Forest,69.0,1.196,69.0,2.028,69.0,1.876,69.0,3.484,69.0,1.485,69.0,2.242,69.0,2.132,69.0,1.852,69.0,2.701,69.0,2.284,69.0,2.4,69.0,2.441
D,195.0,Chilwell,57,57,Chelsea,60.0,2.214,60.0,2.309,60.0,2.624,60.0,1.871,60.0,2.09,60.0,2.108,60.0,1.505,60.0,1.684,60.0,1.952,60.0,1.905,60.0,2.268,60.0,3.108
D,41.0,Diego Carlos,44,44,Aston Villa,57.0,1.96,57.0,1.95,57.0,2.252,57.0,2.227,57.0,2.702,57.0,2.286,57.0,2.352,57.0,2.069,57.0,2.267,57.0,1.679,57.0,1.896,57.0,1.907
M,256.0,Iwobi,54,54,Fulham,60.0,2.01,60.0,2.051,60.0,2.331,60.0,2.04,60.0,1.921,60.0,2.017,60.0,1.985,60.0,2.236,60.0,1.909,60.0,2.228,60.0,2.102,60.0,1.936
F,558.0,Jiménez,54,54,Fulham,60.0,2.011,60.0,2.019,60.0,2.283,60.0,2.045,60.0,1.954,60.0,1.999,60.0,1.98,60.0,2.202,60.0,1.953,60.0,2.185,60.0,2.054,60.0,1.98
M,133.0,Gilmour,49,49,Brighton,58.0,2.125,58.0,1.863,58.0,1.807,58.0,1.717,58.0,2.096,58.0,1.919,58.0,2.23,58.0,2.034,58.0,1.822,58.0,1.86,58.0,2.173,58.0,1.8
D,32.0,Álex Moreno,50,50,Aston Villa,55.0,1.755,55.0,1.771,55.0,2.022,55.0,1.993,55.0,2.406,55.0,2.045,55.0,2.098,55.0,1.867,55.0,2.031,55.0,1.554,55.0,1.727,55.0,1.718
D,484.0,Lowe,44,44,Sheffield Utd,62.0,1.65,62.0,1.913,62.0,2.015,62.0,1.863,62.0,1.511,62.0,2.465,62.0,1.513,62.0,2.474,62.0,2.298,62.0,1.628,62.0,1.871,62.0,1.772
M,4.0,Fábio Vieira,54,54,Arsenal,35.0,1.857,35.0,1.993,35.0,1.646,35.0,1.761,35.0,2.123,35.0,1.742,35.0,2.022,35.0,1.791,35.0,2.023,35.0,2.107,35.0,1.8,35.0,1.773
F,232.0,Mateta,49,49,Crystal Palace,50.0,1.917,50.0,1.832,50.0,1.98,50.0,1.754,50.0,1.868,50.0,1.986,50.0,1.908,50.0,2.052,50.0,1.838,50.0,1.987,50.0,1.764,50.0,1.723
