team_npxG,oppteam_npxGA,was_home,pen_rate,proj_goals,spi_team,spi_opp_team,team_npxGp90(L4),oppteam_npxGAp90(L4),team_pens
1.0216937142857143,1.0553567333333334,True,0.14285714285714285,1.84,81.07,71.42,0.620449,1.42723125,0
1.06777825,1.3887866249999998,False,0.125,1.64,79.46,66.29,0.80125875,1.43413275,0
1.0281115555555553,1.1157252222222223,True,0.1111111111111111,1.39,79.21,75.96,0.7693727499999999,0.6667795,0
1.0371503999999998,0.9289847999999999,False,0.1,1.09,78.66,83.59,0.86413775,0.9404535,0
0.9969745454545453,1.3065132999999998,True,0.09090909090909091,1.68,79.61,65.51,0.953716,1.8540524999999999,0
1.0683616666666664,1.15527175,True,0.08333333333333333,1.58,79.28,74.67,1.0695285,1.38549125,0
1.0370365384615383,1.249826923076923,False,0.07692307692307693,1.31,78.61,75.11,1.05711775,1.4221934999999999,1
0.998026357142857,0.7840994999999998,True,0.14285714285714285,1.12,78.9,87.34,0.9002162499999999,0.6124120000000001,1
1.0104032666666667,0.9150579333333333,False,0.2,1.33,79.2,73.12,1.04733225,1.2684725000000001,0
1.0293743124999999,1.8185780624999999,False,0.1875,1.78,79.59,53.26,0.91241225,1.8603750000000001,0
1.2061340588235292,1.3763242352941176,True,0.17647058823529413,1.83,80.51,66.1,1.7557010000000002,2.1836175,0
1.159601833333333,1.381026,True,0.16666666666666666,1.75,80.16,62.53,1.725116,1.61757025,0
1.2200143684210525,1.1681628333333334,False,0.15789473684210525,1.3,81.34,73.91,2.006056,1.33663625,0
1.2807086499999998,1.07703715,True,0.15,1.42,81.76,84.2,2.286046,0.82346225,0
1.255301857142857,1.0896582857142856,False,0.14285714285714285,1.35,81.22,71.99,1.4642650000000001,0.8241315,0
1.2308001818181817,1.15461528,False,0.13636363636363635,1.36,80.67,76.18,1.55119275,1.28356375,0
1.2068370869565217,1.604695409090909,True,0.13043478260869565,1.88,80.83,69.7,1.144245,1.2890970000000002,1
1.2292592916666667,0.5554993791666666,True,0.16666666666666666,0.9,81.35,93.85,0.9720125,0.483791125,0
1.1933364400000002,1.1727690400000002,False,0.16,1.02,81.0,78.59,0.868018,1.3694995,1
1.1991823461538462,1.3834635185185187,False,0.19230769230769232,1.43,82.44,67.42,1.02528425,1.47816525,0
1.2487281851851852,1.0994107407407407,True,0.18518518518518517,1.49,83.38,80.7,1.489602,0.85663875,1
1.2328491785714288,1.0984913214285712,False,0.21428571428571427,1.26,83.45,77.68,1.2543885000000001,1.1455674999999998,0
1.2369636896551726,1.0738624482758623,True,0.20689655172413793,1.25,83.13,87.84,1.509634,1.16642975,0
1.2011036000000002,1.6564898666666665,False,0.2,1.71,81.17,58.13,1.21359175,2.526535,0
1.2248867096774196,1.3092507437499998,True,0.1935483870967742,1.58,83.33,70.38,1.06395675,1.3305235,0
1.2758505625,1.2451456774193548,True,0.1875,1.75,83.48,72.53,1.57686025,0.9996047499999999,0
1.259484393939394,1.4777896060606062,False,0.18181818181818182,1.68,82.86,64.47,1.4227595,2.1081925,0
1.2750145588235295,1.7052781176470588,True,0.17647058823529413,1.82,84.06,59.78,1.82934675,1.5367835,0
1.269169,0.7461686000000002,False,0.17142857142857143,0.72,83.07,89.83,1.61235675,0.51181075,0
1.2531377222222222,1.5239248611111111,False,0.16666666666666666,1.5,82.98,61.79,1.071435,1.37569375,0
1.267769135135135,0.913664945945946,True,0.16216216216216217,1.3,82.71,79.66,1.33611825,1.1564860000000001,0
1.1224342368421052,1.3094459210526312,True,0.0,1.29,66.48,68.43,1.1224342368421052,1.3094459210526312,0
1.1224342368421052,1.8,False,0.0,1.24,67.61,61.8,1.1224342368421052,1.8,0
1.1224342368421052,1.0213612684210527,True,0.0,0.85,69.04,91.44,1.1224342368421052,1.0213612684210527,0
1.1224342368421052,1.33890925,False,0.0,1.1,72.43,79.83,1.1224342368421052,1.33890925,0
1.6968815000000002,1.1983906000000002,True,0.0,1.76,73.95,66.41,1.6968815000000002,1.09004075,0
1.6577552,1.0763805000000002,True,0.0,1.48,71.23,74.16,1.8708765,0.6956382499999999,1
1.6626926666666666,1.090563714285714,False,0.16666666666666666,1.01,71.42,81.07,1.7846665,0.67637725,0
1.7088122857142858,0.75236375,True,0.14285714285714285,1.62,73.17,71.82,1.511984,0.45844425,0
1.7158532499999999,1.008895777777778,False,0.125,1.33,72.89,75.13,1.7348249999999998,0.8686845000000001,1
1.7062406666666665,1.1595060909090908,False,0.2222222222222222,1.18,73.86,75.96,1.7668475,1.0809265000000001,1
1.5863717999999998,1.3562502727272725,True,0.3,1.7,74.61,65.91,1.4718905000000002,1.9199025,0
1.606830727272727,1.8647445384615389,False,0.2727272727272727,1.72,75.19,56.05,1.428363,2.13552325,1
1.6278006666666665,1.252290142857143,True,0.3333333333333333,1.78,76.95,67.53,1.4516955,1.3234107499999999,0
1.8550575384615382,0.8107381999999999,False,0.3076923076923077,1.08,78.38,86.9,2.1898955,0.6514070000000001,0
1.7747576428571425,1.1121702666666666,False,0.2857142857142857,1.22,78.66,84.51,2.24572225,1.0801415,0
1.7607297999999998,0.5924857411764706,False,0.26666666666666666,0.57,78.55,93.6,2.18395225,0.28015840000000003,0
1.6882946875,1.4324934444444444,True,0.25,1.88,77.73,61.01,1.8697767499999998,1.39549275,0
1.7420773529411764,1.328519222222222,False,0.23529411764705882,1.46,78.41,67.42,1.37489175,1.2788945,0
1.7956941666666664,1.2347805789473685,False,0.2222222222222222,1.44,78.21,73.1,1.868972,1.7496475,0
1.743052789473684,1.0904209999999999,True,0.21052631578947367,1.67,77.5,75.33,1.676764,0.8867205,0
1.6929578499999998,1.087196,True,0.2,1.44,76.18,80.67,1.7116105,0.869403,0
1.669384619047619,0.9721757391304348,False,0.19047619047619047,1.34,76.22,75.5,1.3604405,0.9675675,0
1.6047614347826085,1.1727690400000002,True,0.18181818181818182,1.27,75.01,79.71,0.9478774999999999,1.3694995,0
1.6047614347826085,1.56480512,False,0.17391304347826086,1.57,74.84,71.09,0.9478774999999999,1.0467767499999998,0
1.5744070000000001,1.5226367692307692,False,0.16666666666666666,1.43,75.19,63.31,0.98165275,1.6155045000000001,0
1.5691011200000002,1.214003,True,0.16,1.49,75.54,71.91,1.04261275,2.1366899999999998,0
1.545535384615385,1.430877814814815,False,0.15384615384615385,1.32,74.88,62.44,1.24570175,1.5626327500000001,0
1.516021666666667,1.0888645000000001,True,0.14814814814814814,1.25,74.43,79.7,1.005768,0.78455275,0
1.477580928571429,1.3315199933333335,True,0.14285714285714285,1.21,73.41,70.82,0.8966244999999999,1.4063335000000001,0
1.4791226206896555,1.0434390666666669,False,0.13793103448275862,0.66,73.82,88.85,0.916757,1.01243275,0
1.455172566666667,0.594307065625,True,0.13333333333333333,0.8,73.79,93.67,0.86781425,0.43849225,0
1.4340938709677422,1.726329625,True,0.12903225806451613,1.78,74.09,60.23,0.8810812499999999,1.6287909999999999,1
1.4484275,1.2292275937500001,False,0.15625,1.19,73.89,73.45,1.2443535,0.9964165,0
1.452660303030303,0.9940750606060605,True,0.15151515151515152,1.19,74.55,87.67,1.2608085,0.87728725,0
1.4265665294117646,1.2358950882352941,True,0.14705882352941177,1.45,73.71,73.46,1.2120212499999998,1.22560425,0
1.4017782285714286,1.5323141428571427,False,0.14285714285714285,1.37,73.14,61.13,1.151332,1.37666625,0
1.3970149444444444,1.1944409166666665,False,0.1388888888888889,1.39,71.86,77.66,0.9857145,1.2936465,0
1.4034926486486488,0.7470416216216218,True,0.13513513513513514,0.79,72.73,89.92,0.9978594999999999,0.7112977500000001,1
1.207940263157895,1.0412096815789473,True,0.0,1.02,68.03,85.37,1.207940263157895,1.0412096815789473,0
1.207940263157895,1.7238687105263155,False,0.0,1.13,68.46,66.46,1.207940263157895,1.7238687105263155,1
1.207940263157895,0.9414647105263159,True,0.5,1.0,70.26,85.38,1.207940263157895,0.9414647105263159,1
1.207940263157895,1.2149218684210525,False,0.6666666666666666,1.02,71.45,76.6,1.207940263157895,1.2149218684210525,0
1.4848525000000001,1.215689,False,0.5,1.22,70.38,67.68,1.4848525000000001,1.215689,0
1.406582,1.9981737999999996,True,0.4,1.7,71.53,58.62,1.397525,2.13934975,0
1.2632861666666668,0.921339,False,0.3333333333333333,1.0,71.01,80.41,1.25536175,0.6860485,0
1.1291677142857144,0.9414871666666665,True,0.2857142857142857,1.42,71.04,67.29,0.782611,0.9887314999999999,0
1.18679925,1.1032157714285715,False,0.25,1.23,71.82,73.17,0.888746,1.36056125,0
1.2216415555555555,1.0822964444444443,True,0.2222222222222222,1.07,72.08,88.63,0.9904660000000001,0.92835775,2
1.1779655,1.2371556,True,0.4,1.44,73.6,73.0,1.0499845,1.47831825,1
1.1865677272727273,1.3305132727272726,False,0.45454545454545453,1.05,73.19,77.71,1.28701775,1.47964325,0
1.1536598333333332,1.5413464166666666,False,0.4166666666666667,1.32,72.17,63.95,1.0873810000000002,1.7735825,0
1.1004903076923076,1.6622904615384615,True,0.38461538461538464,1.46,72.36,64.21,0.8279,1.79331,0
1.229096,1.200314857142857,False,0.35714285714285715,1.17,73.11,73.71,1.35692225,1.5237515000000001,0
1.2475236,1.2041216,True,0.3333333333333333,1.28,73.12,79.2,1.41515225,1.02077975,0
1.219513875,1.12029175,True,0.3125,1.24,73.0,75.2,1.417076,1.16563725,1
1.245520705882353,0.6562393333333333,False,0.35294117647058826,0.36,73.17,93.69,1.7168695,0.42229525,0
1.186163111111111,1.7060394705882354,False,0.3333333333333333,1.53,72.8,68.19,1.035898,1.94128,0
1.1839566315789474,1.4328625555555559,True,0.3157894736842105,1.46,73.85,65.49,0.9455804999999999,1.5817072499999998,0
1.2393233000000001,1.0764283684210525,True,0.3,1.23,74.69,80.18,1.3185609999999999,1.44391575,0
1.2647774285714286,0.9127800952380954,False,0.2857142857142857,0.78,76.14,90.01,1.3466185,0.624089,0
1.261368,1.4372645714285714,False,0.2727272727272727,1.21,77.19,66.34,1.59979,1.97957,0
1.2331642608695652,1.1319978380952382,True,0.2608695652173913,1.37,75.5,76.22,1.4669005,1.3533849999999998,0
1.2789624166666667,1.4579804583333333,True,0.25,1.66,76.97,62.76,1.4771580000000002,1.7402917500000001,0
1.33148552,1.81064428,False,0.24,1.66,77.3,55.15,1.681703,1.0617619999999999,2
1.3417672307692308,1.1826846666666668,True,0.3076923076923077,1.2,77.28,76.39,1.783963,1.5012275,0
1.3200243703703705,1.3478298571428573,False,0.2962962962962963,1.33,76.65,70.24,1.8194700000000001,1.82031375,0
1.3048794642857142,1.4065130714285716,True,0.2857142857142857,1.56,76.93,63.13,1.46038175,1.1140990000000002,0
1.2927084827586206,1.010183724137931,False,0.27586206896551724,0.79,77.96,87.83,1.0503520000000002,0.913671,0
1.2966418666666668,1.2397712413793105,True,0.26666666666666666,1.51,78.01,71.62,1.003327,1.04592975,0
1.2663585625,0.7665070625000001,False,0.25806451612903225,0.61,78.29,87.33,0.99671225,0.7069605,0
1.2663585625,1.651847375,False,0.25,1.44,79.1,57.29,0.99671225,2.5540249999999998,0
1.2904198181818183,1.499052696969697,True,0.24242424242424243,1.54,79.03,72.88,1.2738269999999998,1.3931704999999999,1
1.3043568823529412,1.1978680000000004,False,0.2647058823529412,1.14,80.13,69.88,1.3622195,1.0852247499999998,0
1.2749669714285714,1.2192701714285712,True,0.2571428571428571,1.49,79.1,74.29,1.1399845,1.85903975,0
1.2651786388888888,0.5914031138888889,True,0.25,1.11,78.08,93.24,1.25573925,0.5681715,0
1.2641802972972973,1.1014833432432432,False,0.24324324324324326,1.08,79.66,82.71,1.04770425,1.14249625,0
1.2385100736842103,1.060064052631579,False,0.0,0.81,69.08,80.34,1.2385100736842103,1.060064052631579,0
1.2385100736842103,1.4091556315789475,True,0.0,1.44,69.22,70.94,1.2385100736842103,1.4091556315789475,0
1.2385100736842103,1.7238687105263155,False,0.0,1.17,69.05,64.22,1.2385100736842103,1.7238687105263155,0
1.2385100736842103,2.2263872499999997,False,0.0,1.33,67.75,58.34,1.2385100736842103,2.2263872499999997,0
0.84883625,0.9155168,True,0.0,1.15,68.18,81.03,0.84883625,0.8274135,0
0.869159,1.1302101666666664,True,0.0,1.0,68.35,84.29,0.70543875,0.77158525,0
0.7921893333333333,0.8131395714285714,False,0.0,1.01,67.29,71.04,0.7204900000000001,0.9617959999999999,0
0.7257241428571428,1.150712375,True,0.0,1.31,66.85,67.14,0.6925110000000001,1.08573575,0
0.854187375,0.856933875,False,0.0,0.4,66.74,93.52,0.8595385,0.534787,0
0.8059306666666666,1.3672216,True,0.0,1.3,65.97,72.51,0.72689525,1.9221750000000002,0
0.7983809999999999,1.2707913636363637,False,0.0,0.82,65.51,79.61,0.8076685000000001,1.58618975,0
0.7999259090909091,1.09301234,False,0.0,0.95,65.91,74.61,0.929779,1.14949575,0
0.7596601666666666,1.1407568461538462,True,0.0,1.02,65.8,75.78,0.57060575,1.197078,0
0.7938901538461537,1.8038436428571425,False,0.0,1.24,66.19,67.03,0.766799,3.0351125000000003,0
0.847605857142857,1.6719699333333333,True,0.0,1.33,66.74,63.05,0.9706680000000001,1.88404325,0
0.8560208666666665,1.140430875,True,0.0,0.96,67.47,84.52,1.010282,1.162414,0
0.8430559375,1.1383505294117646,False,0.0,0.84,66.97,75.54,1.09324325,1.23978025,0
0.816739,0.9922953333333334,False,0.0,0.44,66.86,88.83,0.89099775,0.8118764999999999,1
0.7891101111111111,1.0799067411764707,True,0.05555555555555555,1.02,67.42,78.41,0.584375,1.5559059999999998,0
0.7853506842105263,0.9155321000000001,False,0.05263157894736842,0.58,67.17,85.58,0.5203374999999999,1.3546775,0
0.7656188500000001,0.56984103,True,0.05,0.47,66.73,93.54,0.4558705,0.34403664999999994,0
0.7314901190476191,0.9304864545454545,True,0.047619047619047616,1.01,66.34,77.19,0.36918237500000006,0.5565307500000001,0
0.7841196590909092,1.4363700434782607,False,0.045454545454545456,1.06,67.94,64.6,0.761662625,2.0773392499999996,0
0.8350283695652175,1.3933949565217396,True,0.043478260869565216,1.15,69.32,68.21,1.070997375,0.9913169999999999,0
0.8505030208333334,1.8637897499999998,True,0.041666666666666664,1.61,69.29,53.76,1.2749238749999998,1.30808375,0
0.8378890200000001,1.139583125,False,0.04,0.83,68.55,78.14,1.39648325,1.280999,0
0.8288629807692308,1.1794060000000002,True,0.038461538461538464,0.9,67.05,76.86,1.07495125,1.52301,0
0.8451247222222222,1.0965087307692307,True,0.037037037037037035,0.94,67.42,82.44,0.9031787499999999,1.14772875,0
0.8543609821428572,1.2815221111111113,False,0.03571428571428571,0.9,67.2,72.26,0.8775087500000001,1.25941325,0
0.8507112931034482,1.332248379310345,False,0.034482758620689655,1.0,67.57,70.1,0.9308505,1.582423,1
0.8470768166666666,1.4257039,True,0.06666666666666667,1.3,66.54,63.89,0.96546675,1.4006115000000001,0
0.8791911129032257,1.0202528709677419,False,0.06451612903225806,0.66,66.06,88.18,1.10913925,1.0179645,0
0.881710265625,1.1692403750000002,False,0.0625,0.94,65.78,73.19,1.07315525,0.92030475,0
0.9228854090909091,1.2178874848484849,True,0.06060606060606061,1.32,69.0,74.32,1.44614775,2.02009,1
0.9228578676470589,1.3704427588235293,False,0.08823529411764706,1.04,68.14,70.0,1.4912157499999998,1.6623634999999999,0
0.9438707857142857,1.4933388285714284,True,0.08571428571428572,1.48,69.1,72.9,1.44513825,1.3787250000000002,0
0.9569127083333334,1.1001632500000003,True,0.08333333333333333,0.91,67.69,88.43,1.55853225,1.2362235,0
0.9536731216216218,1.6893147567567568,False,0.08108108108108109,1.32,66.86,55.73,1.20767175,1.8962875,0
1.865778921052632,1.549829184210526,False,0.0,1.93,85.37,68.03,1.865778921052632,1.549829184210526,1
1.865778921052632,1.0213612684210527,True,1.0,1.56,85.04,90.62,1.865778921052632,1.0213612684210527,1
1.865778921052632,1.8,False,1.0,2.13,84.16,58.24,1.865778921052632,1.8,0
1.865778921052632,1.4902912368421053,True,0.6666666666666666,2.09,83.65,68.75,1.865778921052632,1.4902912368421053,2
1.0012315,1.0460372500000001,True,1.0,2.09,84.52,72.31,1.0012315,1.0460372500000001,0
1.1984012,1.6942215,False,0.8,1.55,83.55,82.69,1.3706375,1.6942215,0
1.0353186666666667,0.8836305999999998,False,0.6666666666666666,1.73,84.29,68.35,1.3898605,0.8576969999999999,0
1.0632402857142857,1.349445142857143,True,0.5714285714285714,1.99,85.6,67.39,1.107438,1.3903415,0
1.28986275,1.2527534999999999,False,0.5,1.97,86.07,65.29,1.578494,1.1046559999999999,0
1.3486813333333332,0.9238992222222221,True,0.4444444444444444,1.77,86.44,83.74,1.5365315,0.93437725,0
1.3112887,1.3113360999999997,True,0.4,2.3,87.55,69.07,1.72524375,1.4050395,0
1.6370551818181818,1.309331818181818,False,0.36363636363636365,1.95,87.43,73.01,2.64123125,1.637301,0
1.5844897500000001,1.1051765833333334,False,0.3333333333333333,1.57,87.22,75.46,2.1737437500000003,1.074773,0
1.5831997692307693,1.1071413846153846,True,0.3076923076923077,2.05,86.96,74.21,2.11086625,1.3281939999999999,0
1.6423690714285717,1.1834845714285713,False,0.2857142857142857,1.64,87.34,78.9,2.4700699999999998,0.7451770000000001,1
1.6324138000000004,0.9334454307692307,True,0.3333333333333333,1.93,86.9,78.38,1.61965,0.5850668,0
1.6264510625000002,0.6537554999999999,True,0.3125,1.19,86.79,93.3,1.752335,0.39744625,0
1.5714252941176472,1.4205078750000002,False,0.29411764705882354,1.87,85.78,65.92,1.53315825,1.05799225,0
1.560756666666667,1.1631344444444442,False,0.2777777777777778,1.48,86.31,79.97,1.27511325,0.7620772499999999,0
1.511018263157895,1.0974068421052632,True,0.2631578947368421,1.96,85.67,71.69,1.055785,1.102033,0
1.4686335500000003,1.4010803157894736,True,0.25,1.91,85.58,67.17,0.8373634999999999,1.832545,0
1.4672938571428573,1.1112999499999998,False,0.23809523809523808,1.5,85.98,78.8,1.02473525,1.59831575,1
1.474772772727273,1.5057517272727272,False,0.2727272727272727,1.78,86.95,64.7,1.08784525,1.356705,1
1.448924739130435,1.407963913043478,True,0.30434782608695654,2.17,86.81,62.81,1.1539804999999999,0.9989220000000001,0
1.494502875,1.2943766086956523,False,0.2916666666666667,1.83,87.02,69.36,1.6238495,1.57745775,1
1.46221552,1.02562576,True,0.32,1.6,87.82,86.77,1.43555425,0.83818375,0
1.4510895384615383,1.0482092692307694,False,0.3076923076923077,1.16,88.07,88.54,1.32083175,1.72382225,0
1.4427658518518518,1.2611548846153846,True,0.2962962962962963,1.83,88.59,73.03,1.4073522500000002,1.11469075,1
1.4559195714285715,1.5351860370370372,False,0.32142857142857145,1.92,89.17,70.87,1.22441975,1.1004385,0
1.4392000689655173,1.6990742068965519,True,0.3103448275862069,2.44,89.35,57.07,1.2953534999999998,1.0017612500000002,0
1.4765324000000002,1.4756536666666664,False,0.3,1.99,87.43,60.49,1.641911,1.4682262499999998,0
1.5299387500000001,0.88729171875,True,0.2903225806451613,1.74,87.33,78.29,2.048073,0.73733,0
1.5299387500000001,1.17717803125,False,0.28125,1.54,87.1,75.43,2.048073,1.727985,0
1.5599584848484849,1.3561137515151513,True,0.2727272727272727,1.82,88.42,70.02,2.435457,1.5533035,0
1.5682920588235294,0.5935713264705882,False,0.2647058823529412,0.97,89.41,93.26,2.2564895,0.4059075,0
1.5411901142857143,1.0911041914285715,True,0.2571428571428571,1.61,89.83,83.07,1.4477404999999999,0.652845675,0
1.5419309444444445,1.1129928805555558,True,0.25,1.65,89.91,79.9,1.6378684999999997,1.000371,1
1.5570225405405407,1.2230122324324324,False,0.2702702702702703,1.87,89.92,72.73,1.532801,1.236962,0
0.8464327763157895,1.4091556315789475,True,0.0,1.27,67.69,72.48,0.8464327763157895,1.4091556315789475,0
0.8464327763157895,0.9414647105263159,False,0.0,0.6,68.03,86.83,0.8464327763157895,0.9414647105263159,1
0.8464327763157895,1.2149218684210525,True,0.5,1.18,69.71,75.8,0.8464327763157895,1.2149218684210525,0
0.8464327763157895,1.0412096815789473,False,0.3333333333333333,0.78,68.75,83.65,0.8464327763157895,1.0412096815789473,0
0.773861,1.0462832499999999,True,0.25,1.31,67.68,70.38,0.773861,1.0462832499999999,1
0.6190888,1.3365023999999999,False,0.4,1.16,66.66,61.47,0.42493849999999994,1.1299105,0
0.9843223333333334,1.271349,False,0.3333333333333333,0.81,67.21,75.44,0.8392135000000001,1.340857,0
0.9583858571428572,1.401229,True,0.2857142857142857,1.42,66.28,67.48,0.9291265,1.46254275,0
1.001298875,1.0341632857142855,False,0.25,0.99,67.14,66.85,1.22873675,1.0875065,0
1.0326334444444445,1.3156953333333332,True,0.2222222222222222,1.35,67.16,64.76,1.54956425,1.1954335,0
0.9828594,1.9065026000000003,False,0.2,1.22,66.16,57.66,0.980665,2.1318375,0
1.0468321818181818,0.8986421818181818,True,0.18181818181818182,1.0,67.9,83.63,1.2016132499999999,1.00814325,0
1.1132986666666669,1.1084798333333332,False,0.16666666666666666,1.06,68.96,74.89,1.33729825,1.2285175,0
1.1115895384615386,1.0864993846153845,True,0.15384615384615385,1.0,69.98,87.15,1.2892407499999998,1.095956,0
1.0671415714285717,0.9404753833333332,False,0.14285714285714285,0.97,67.53,76.95,1.277847,0.51570355,0
1.0526045333333334,1.3314893999999995,True,0.13333333333333333,1.15,65.48,78.35,1.0684784999999999,1.33417375,0
1.006901,1.6283362499999998,True,0.125,1.39,65.24,62.81,0.687708,1.5575685,0
0.9829002352941176,1.1606509411764705,False,0.11764705882352941,0.83,66.1,80.51,0.5646599999999999,0.9560065,0
0.9677187777777778,0.626292125,False,0.1111111111111111,0.2,67.05,93.67,0.6197389999999999,0.41400549999999997,0
0.9195011368421053,1.0637746315789471,True,0.10526315789473684,1.13,66.9,75.64,0.4203634,0.47545,0
0.90497773,1.0757027,True,0.1,1.19,65.74,72.44,0.49728465,0.8973465,0
0.9270630761904763,1.4352099047619045,False,0.09523809523809523,1.06,66.41,62.82,0.68975515,1.6654915000000001,0
0.9217107545454546,1.6634771904761902,False,0.09090909090909091,1.25,65.72,68.43,0.7146746500000001,1.4825875000000002,0
0.8977354173913044,1.3997835454545453,True,0.08695652173913043,1.18,64.6,67.94,0.79434825,1.7204730000000001,0
0.8872304416666666,0.9376699166666667,False,0.08333333333333333,0.84,62.76,76.97,0.7984939999999999,0.87527,0
0.858936664,1.3692900399999999,True,0.08,1.1,62.12,69.15,0.5012730000000001,0.8604452499999999,0
0.8292858230769231,1.0312916923076925,True,0.07692307692307693,0.8,61.45,86.89,0.3209487,1.0044455,0
0.8260677185185186,1.1201810384615385,False,0.07407407407407407,0.71,62.08,79.42,0.41397845,1.142048,0
0.8165432642857143,1.7402637142857142,True,0.07142857142857142,1.42,61.02,56.59,0.3924202,0.9991075,1
0.8072061862068965,1.2624863214285715,False,0.10344827586206896,0.85,60.87,71.52,0.4838907,1.06142825,0
0.80042428,0.7822163666666667,True,0.1,0.6,60.49,87.43,0.61282425,0.5709745,0
0.7940288838709678,1.127070615625,False,0.0967741935483871,0.51,58.67,79.73,0.57776675,0.844765925,0
0.79181273125,0.6005927,True,0.09375,0.59,58.83,93.52,0.618699,0.42781575000000005,0
0.7787840424242424,1.6817545882352942,False,0.09090909090909091,1.08,59.09,56.05,0.5727234999999999,1.87124,0
0.8221674529411764,1.3733094411764704,False,0.08823529411764706,1.16,61.09,67.11,0.9852412500000001,1.8289102499999998,0
0.8148109542857143,1.2115946457142859,True,0.08571428571428572,1.22,61.13,73.14,0.9758720000000001,1.0329205,0
0.84642315,1.1043474083333333,True,0.08333333333333333,1.13,61.79,82.98,1.2833065000000001,1.025321,0
0.8505300108108108,1.0930520270270272,False,0.08108108108108109,0.5,61.9,88.84,1.44243425,1.230312,0
1.3933941052631578,1.2841834736842106,False,0.0,1.06,74.05,78.51,1.3933941052631578,1.2841834736842106,0
1.3933941052631578,1.8,True,0.0,1.64,74.96,60.24,1.3933941052631578,1.8,0
1.3933941052631578,1.4902912368421053,False,0.0,1.31,75.8,69.71,1.3933941052631578,1.4902912368421053,1
1.3933941052631578,1.549829184210526,True,0.3333333333333333,1.62,76.6,71.45,1.3933941052631578,1.549829184210526,0
2.3203825,1.16681425,True,0.25,1.34,76.89,88.81,2.3203825,1.16681425,0
2.128302,1.2342458,False,0.2,1.46,76.77,72.99,2.343395,1.19388475,0
1.8214273333333333,1.303025,False,0.16666666666666666,1.5,75.99,64.88,1.3745235,1.4603112500000002,0
1.7352305714285714,1.2056158333333333,True,0.14285714285714285,1.33,75.24,83.19,1.301356,0.96621125,0
1.56538475,1.425228375,False,0.125,1.52,74.52,62.0,0.810387,1.40544475,0
1.641542,1.3134523333333332,True,0.1111111111111111,1.81,74.03,67.56,1.033092,1.4572795,0
1.6066168,1.1981936666666664,False,0.1,1.33,72.51,65.97,1.284401,1.5913975,0
1.667959818181818,0.868676818181818,True,0.09090909090909091,1.15,73.01,87.43,1.550236,0.5917107500000001,1
1.5673321666666666,1.2856099166666664,False,0.16666666666666666,1.15,73.64,78.67,1.571227,1.5327215,0
1.563295846153846,1.2236184615384613,True,0.15384615384615385,1.45,75.11,78.61,1.387242,1.081466,0
1.4988992857142855,1.7507675714285715,False,0.14285714285714285,1.49,74.9,62.98,1.2296055,2.0894424999999996,0
1.4368928666666665,1.186307125,True,0.13333333333333333,1.57,75.2,74.45,0.80145875,1.419789,0
1.370277375,1.1521351764705883,False,0.125,1.17,74.54,74.07,0.779113,1.1891147499999999,0
1.3086989999999998,1.1343235263157894,True,0.11764705882352941,1.22,74.78,80.87,0.48125925,0.3949515,0
1.2623813333333331,1.4586697999999998,True,0.1111111111111111,1.63,74.74,60.48,0.4345685,1.7369835,0
1.2467829473684209,1.6508815499999998,False,0.10526315789473684,1.46,72.49,68.73,0.5338707500000001,1.4456,0
1.2802132999999998,1.0361728181818182,False,0.1,0.88,72.76,87.31,0.9199569999999999,0.6745690000000001,0
1.2933983809523806,1.4424549545454548,True,0.09523809523809523,1.52,73.55,65.59,1.22837075,1.48562075,0
1.2488836818181814,0.5341454391304348,True,0.09090909090909091,0.74,71.12,93.92,1.18814425,0.26076537499999997,0
1.2400904782608693,1.0509488333333332,False,0.08695652173913043,0.72,71.37,88.84,1.2083012499999999,1.73436275,1
1.2406500416666666,1.2922204400000001,True,0.125,1.54,72.62,68.58,1.04283375,0.9444604999999999,0
1.24784564,1.8024968076923076,False,0.12,1.61,73.24,55.2,1.00869375,1.1219545,0
1.2540011923076924,0.7936898888888889,False,0.11538461538461539,0.62,73.03,88.59,1.2821475,0.383945,0
1.2175847407407407,1.424658392857143,True,0.1111111111111111,1.41,72.26,67.2,1.08817675,1.9637775,0
1.2347599285714286,1.4391637931034482,True,0.10714285714285714,1.63,71.52,60.87,1.19941925,1.03804475,0
1.2795564827586206,0.9093233333333332,False,0.10344827586206896,1.0,71.62,78.01,1.47774925,0.97716125,0
1.2471141666666665,1.1718140967741935,True,0.1,1.3,71.73,77.94,1.2023485,1.66053675,1
1.2552411290322578,1.114225709375,False,0.12903225806451613,0.93,72.53,83.48,1.50942175,1.3341724249999998,0
1.2325672187499999,1.22126889375,True,0.125,1.43,73.45,73.89,1.2172182500000002,1.5093784999999997,0
1.232277303030303,1.2091834117647058,False,0.12121212121212122,1.05,72.61,74.88,0.88950325,1.76145475,0
1.2419814999999996,1.218541311764706,False,0.11764705882352941,1.17,73.46,73.71,1.2034865,1.1799185,0
1.2343651142857142,1.6980993142857141,True,0.11428571428571428,1.45,74.38,54.06,1.072576,1.9501,0
1.2346908055555554,1.2261858888888892,True,0.1111111111111111,1.27,72.9,69.52,1.2516794999999998,1.68175,0
1.2194558378378377,0.6086149216216217,False,0.10810810810810811,1.04,73.32,92.39,1.1136787499999998,0.67479825,1
0.8,1.342305157894737,True,0.0,1.17,64.18,77.16,0.6,1.342305157894737,0
