team1_npxG,team2_npxGA,was_home,team1_npxGp90(L4),team2_npxGAp90(L4),team1_goals
1.9179380000000001,0.9753764,True,2.1235875,1.0086187500000001,1
1.9830399999999997,1.2360642,False,1.9201599999999999,1.14176525,2
1.2559298333333333,1.0183486666666666,True,1.0222897499999999,0.7818037499999999,0
1.8242049999999999,1.2384285000000002,False,1.7976125,1.46191725,1
1.0950391666666668,1.0843546666666664,True,1.0699865,1.063552,2
1.1467908333333334,1.4026756666666664,False,1.144946,1.24420725,2
1.2281535000000001,1.8285683333333334,True,1.2903315000000002,1.5360399999999998,2
1.3601631666666665,1.9235,False,1.48802975,2.0729175,2
1.8038166666666668,1.2507393333333334,True,2.1253175,1.4564635,2
1.3367070000000003,1.2017251666666666,False,1.190029,1.1622875,0
0.7944225,1.9988865,True,0.9132582499999999,2.2095825000000002,2
1.2878825,1.27592,False,1.197292,1.145785,0
1.2478653333333332,1.4181336666666666,True,1.2100075,1.5198352499999999,2
1.5118643333333335,1.3574286666666666,False,1.460799,1.07605325,1
1.1563491666666668,2.050288166666667,True,1.4544475000000001,2.653325,2
1.2764550000000001,1.2824523333333333,False,1.4539795000000002,1.69220175,0
1.2615721666666668,1.0192241666666668,True,1.37798,1.21012575,1
3.2123033333333333,1.1375761666666666,False,3.412605,1.19526925,3
1.03015,1.6239350000000001,True,1.1723,1.6286999999999998,5
0.7076188333333332,0.8207750000000001,False,0.7361832500000001,0.7213527500000001,0
1.1651141666666665,1.4632768333333332,True,1.24881925,1.7518475,1
1.3308686666666665,0.6370343333333334,False,1.4219305,0.6048775,1
1.2337864285714288,1.3295902857142856,True,1.0946669999999998,1.23812325,3
1.2396102857142854,1.572528,False,1.19271,1.812791,0
1.2214192857142858,1.419093857142857,True,1.2553385000000001,1.75833775,1
1.4182818571428573,1.0600562857142855,False,1.653445,1.1504284999999999,0
1.8451457142857142,0.7112548571428573,True,1.78355,0.57130675,2
1.1436114285714285,1.0400445714285715,False,1.4521752499999998,0.82797325,1
1.2056319999999998,1.4407491428571428,True,1.10556425,1.34733475,1
1.0692144285714285,1.8624455714285715,False,1.0845715,1.9969625000000002,5
1.2464114285714287,1.3430515714285716,True,1.147147,1.778395,0
1.2436855714285715,1.9236227142857143,False,1.1512652499999998,2.270105,0
1.3509198571428571,1.1953784285714286,True,1.13776725,0.95520725,1
0.8300478571428572,1.8987114285714288,False,1.00496,1.5425625,2
1.384171714285714,1.8337800000000002,True,1.6015425,1.6146425,1
1.384070142857143,1.416165857142857,False,1.3968615,1.5284625,0
3.1974314285714285,1.251552,True,3.407515,1.6518342499999998,0
1.1573892857142858,1.210555,False,1.603665,1.32639825,2
1.4619637142857143,1.1180877142857144,True,1.2319515,1.04659325,1
2.046594285714286,1.3855545714285713,False,2.5275625,1.5679275000000001,4
0.6142638571428571,0.7894565714285714,True,0.62114675,0.8616267499999999,1
1.160597857142857,1.65257,False,1.16358425,1.7699774999999998,0
1.404400375,1.8247512499999998,True,1.6081475,1.5774700000000001,2
1.336526125,1.311571125,False,0.89506725,1.39763575,0
1.281077625,1.435775,True,1.6997165,1.355372,2
1.404584375,1.491703,False,1.52945075,1.45594475,1
1.29655725,1.975154875,True,1.4291717499999999,2.13635,0
1.2859755,1.75969375,False,1.27580925,1.3655,0
2.05977125,1.56714925,True,2.4891175,1.7355785,1
0.6187678750000001,1.13713175,False,0.52339325,1.10258075,0
1.0129363375,1.0909529999999998,True,0.9173129250000001,1.1770935,2
1.1386058749999999,0.9957855,False,1.2407190000000001,1.1795002499999998,1
1.1444720000000002,1.727385375,True,1.0138435,2.0982084999999997,1
1.2710075,1.48841275,False,1.231242,1.40689325,1
1.161246875,1.4813615,True,1.4002975,1.6300400000000002,1
1.43802325,1.297463,False,1.3571575,1.68443925,1
0.8896706249999999,1.2077668750000001,True,0.9782325000000001,1.4082020000000002,0
3.0001075000000004,1.200427375,False,3.23518,1.18826475,2
1.136673625,0.9223153375,True,0.92999525,0.698178425,1
1.98794,0.7720615000000001,False,2.2302825,0.83179675,1
1.132440375,1.324641,True,0.9780737500000001,1.40096175,1
1.3662865,1.355567625,False,1.4305424999999998,1.5627425,0
1.4312373333333335,1.084663777777778,True,1.3072475,1.5436684999999999,0
0.9925100777777778,1.330802,False,1.009802675,1.1915365,9
3.113544444444445,1.4728293333333333,True,3.65435,1.652585,3
1.4683934444444444,1.142111,False,2.0901915,1.127093,0
1.3953905555555555,1.2168534444444443,True,1.43854825,1.15855875,3
1.4964936666666668,1.6059022222222223,False,1.7898549999999998,2.0116885,2
1.2238790000000002,1.608935888888889,True,0.9252247499999999,1.0896157499999999,0
1.2275568888888888,1.6345222222222222,False,1.24420525,2.06957275,0
1.2390356666666666,1.310475111111111,True,0.8760255000000001,1.40602875,1
1.1061383333333332,1.8701388888888886,False,0.73191925,1.784525,1
1.211615222222222,1.0326817777777777,True,1.604228,0.7784537499999999,2
2.0865388888888887,1.0618582222222221,False,2.29729,0.9630059999999999,4
0.5719138888888889,1.306294888888889,True,0.4998955,1.2616792499999998,1
1.0462556666666667,1.6486526666666665,False,1.0584814999999999,1.577546,1
1.320003,1.513828777777778,True,1.4164362499999998,1.9311647500000002,2
0.8593587777777777,1.2769833333333331,False,0.9881177500000001,1.10716225,2
1.8817377777777777,1.417128111111111,True,1.75511,1.47427525,2
1.1163770000000002,0.9078205222222222,False,0.97438775,0.8233756750000001,1
1.1878529999999998,0.8009568888888889,True,0.9412025,0.9750414999999999,1
1.0983612222222223,1.830754777777778,False,1.0432065,1.7191485000000002,3
1.1947538,0.8101012000000001,True,1.14465425,1.0697015,1
1.2875231,1.5155326,False,1.4711365,0.9035815,0
1.3420166999999998,1.2359758,True,1.35873875,1.166261,1
1.1348851,1.2510599999999998,False,1.102689,0.93273475,1
1.4195686,0.95218147,True,1.90636275,0.8529306750000001,1
1.836298,1.6445504,False,1.8544375,2.0073625,2
1.2950138,1.9466773,True,1.232474,1.8683635,2
1.1583077,1.550035,False,0.9639454999999999,1.9989785,0
3.121194,1.5596518,True,2.9845300000000003,1.771929,2
1.333847,1.1259144,False,1.066821,1.2859497500000001,1
1.1116955,1.0545044999999997,True,0.8953439999999999,1.00972925,3
1.3139477,1.4133186,False,1.564683,1.67565375,0
1.3490231,1.6770424,True,1.332313,1.7567035,2
0.5750329000000001,1.7992959999999996,False,0.376154,1.7553875,3
1.1689814000000003,1.1529076,True,1.007771,1.0796812500000001,1
1.9767170999999997,1.5610225999999998,False,2.23606775,0.82712425,2
0.8751978999999999,1.0219308,True,0.996361,1.3236645,0
1.2551890700000001,1.5164599000000003,False,1.592747675,1.8772697500000002,2
1.4515673000000002,1.4181493,True,1.73656,1.50923025,1
1.1398823000000002,1.1343303999999998,False,0.97790775,1.12946175,1
1.094378090909091,1.6175778181818181,True,0.8996837499999999,1.08199925,0
1.127549272727273,2.0110666363636365,False,0.9195405,2.2711535,2
1.9954819090909088,1.4677969090909093,True,1.90603525,1.94452925,2
0.8358989999999998,1.1129367272727273,False,0.8461384999999999,1.1039225,0
1.2596445454545455,1.811352727272727,True,1.3265387499999999,1.658475,3
1.3660182727272727,1.1935422727272724,False,1.3924405,1.42714275,0
0.6983862727272728,1.4360413636363636,True,0.8456005,0.7399987499999999,2
1.2560143636363637,1.664217636363636,False,1.03191675,1.684601,1
1.2938508181818182,1.0533360909090907,True,0.9996532499999999,0.41326,1
1.4246357272727275,1.723439818181818,False,1.435755,2.3147390000000003,2
1.0583832727272728,1.3499817272727272,True,0.741236,1.3621094999999999,1
1.2455340909090908,1.3942557272727272,False,1.248769,1.50742025,1
1.2302779727272728,1.2746272727272725,True,1.381944425,1.0269347500000001,2
1.3132442727272726,0.9692925454545454,False,1.1891212500000001,1.4208585,0
1.2287599999999999,1.4504938181818183,True,1.3480437500000002,1.236934,3
1.4186452727272725,0.9063301818181819,False,1.7421482499999998,1.110859,1
1.1690137272727272,1.7121585454545454,True,1.1893565,2.187125,2
1.3579364545454544,1.2168434545454547,False,1.8632000000000002,1.1561035,1
1.8864745454545455,1.104821181818182,True,1.9588,0.919787,3
3.143023636363637,0.9330390636363636,False,3.04781,0.7457794249999999,1
1.2917068333333332,1.3550213333333332,True,1.2020682500000002,1.0882384999999999,2
1.0960513333333335,1.8617233333333332,False,0.9992099999999999,1.9356674999999999,3
1.2839188333333333,1.753889,True,1.1191834999999999,2.298944,2
1.2478866666666668,1.282620833333333,False,0.8676135,1.1985805,2
1.3114548333333333,1.1548752500000001,True,1.34125,0.8696997500000001,1
1.2465050833333333,1.5105879166666665,False,1.4170215000000002,1.01237625,2
1.3949414999999998,0.96862975,True,1.37565575,0.91431825,0
1.2419673083333334,1.6340351666666668,False,1.7000292499999998,2.0305555,2
0.8061980833333332,0.9787058083333333,True,0.639253,1.0914867499999998,1
1.84026,1.6195663333333334,False,1.5449,2.45784425,2
1.4799852500000001,1.9568252499999998,True,1.6311550000000001,1.920166,0
1.0549332500000002,1.027414833333333,False,0.5928487499999999,0.45910225,2
1.1469343333333335,1.1336038333333331,True,0.898788,1.2189055000000002,0
1.3559908333333333,1.534533,False,1.79076075,1.14882825,3
3.0045250000000006,1.0601493333333334,True,3.0133600000000005,0.9061845,2
2.103277583333333,1.1237444166666668,False,2.19029025,0.9556995,1
1.2186931666666667,0.9253193333333334,True,1.3911987499999998,1.231835,3
1.4307791666666665,1.3633499166666667,False,2.01899025,1.3789144999999998,3
1.2842105,1.6856411666666664,True,1.2904762500000002,1.922625,2
0.8344040833333334,1.7443878333333334,False,1.2656765,2.2497575,0
0.8238991538461539,1.1004159230769233,True,1.3908660000000002,1.006602,2
2.8684815384615385,1.7635533846153844,False,2.3170900000000003,2.02208,2
1.3979638461538462,1.6213620000000002,True,1.81724825,1.8633117500000003,0
0.822879769230769,1.1158176923076921,False,0.740802,1.2372265,2
2.0046003846153844,1.8882684615384615,True,1.82023875,1.92906,0
1.2432254615384615,1.073673230769231,False,1.2526525000000002,1.1659039999999998,1
1.825079230769231,1.7197247692307693,True,1.6975975,1.9758255,2
1.3480003076923075,0.9821176692307693,False,1.24137225,1.14928625,1
1.181494307692308,1.4925811538461535,True,1.32800825,1.230783,3
1.275942076923077,1.3016696153846152,False,1.3848087500000001,1.041888,2
1.2816369230769231,1.562772,True,0.945036,1.4013339999999999,2
1.1281227692307694,1.7426844615384616,False,0.91267125,2.66942,1
1.112899153846154,1.3136992307692306,True,0.944253,1.39631,2
1.3088658461538463,1.868815076923077,False,1.2838072500000002,1.9544507500000001,2
1.2488123846153845,1.3608345384615386,True,1.704565,1.47414325,1
1.244966769230769,1.1314070769230768,False,1.55733075,0.7379094999999999,1
1.3578159769230769,1.0874975384615384,True,2.1797542500000002,0.79644675,2
1.428655076923077,0.9544817692307692,False,1.2760182500000001,0.66157225,1
1.423076923076923,1.6638841538461537,True,2.15368725,2.0937575,2
1.393002,0.9741601538461538,False,1.22337125,1.3638675,2
0.8310120714285711,1.5953889285714282,True,0.7205475,1.79502975,1
1.2583383571428572,1.6377575714285715,False,1.41729975,1.94100175,0
1.4303164285714285,1.0366899285714288,True,1.72123825,0.81362875,1
2.8381535714285717,1.1030258571428568,False,2.1305525,1.22432925,4
2.0565467857142856,1.6770381428571428,True,2.256121,1.7582575,2
1.3861454285714285,1.0770065714285715,False,1.3025875,0.887254,1
1.4210776928571427,1.5916525714285714,True,1.83579925,1.6682275,2
1.0835429285714286,0.9755802142857143,False,0.86994675,0.85970375,0
1.4534314285714285,1.2822282142857142,True,1.8682022500000002,0.9424254999999999,2
1.3065225714285715,0.9972208571428572,False,1.72312325,1.46502,1
1.3305985714285715,1.8210739999999999,True,1.3224775,1.5070657500000002,2
1.0913060714285714,1.654207357142857,False,0.9238019999999999,1.8905962500000002,1
1.2506272142857142,1.9485242857142857,True,1.5399824999999998,2.321595,2
1.2344479285714285,1.1558037142857143,False,0.94801,0.9553735,0
1.7924535714285716,1.170067714285714,True,1.6828425,1.259411,5
1.415884,0.9739379071428572,False,1.3266757500000002,1.028329,2
1.261252,1.8121488571428568,True,1.63514325,2.149915,0
0.7799243571428571,1.3546477857142858,False,1.292153,1.2079707499999999,2
1.301121142857143,1.6946244285714287,True,1.19888225,2.056098,1
1.3136860714285714,1.2777632857142855,False,1.3603667499999998,1.3445215,2
1.4391270666666667,1.0625968000000001,True,1.47897825,0.9241619999999999,3
2.051270333333333,1.252994533333333,False,2.2046885,1.80205525,1
1.1973024,1.0266440466666669,True,1.0358445,1.28405775,0
1.8338880000000002,1.5146138666666664,False,1.689275,1.73068825,3
1.2555754000000001,1.2001954666666663,True,1.79785375,1.21849175,5
1.3673985333333332,1.2444595999999999,False,1.663722,0.83252025,0
1.024622266666667,1.5514270000000001,True,0.741573,1.7814097500000001,0
0.8011954666666664,1.5872883999999998,False,0.70576075,1.5039925,0
2.8196480000000004,0.9668938,True,1.930365,1.13344375,1
1.4042492666666666,1.0000138000000003,False,1.88684475,0.7117935,2
1.3511263999999998,0.9238570666666667,True,1.33239875,0.7989095,1
1.4280851799999998,1.6970622666666666,False,1.972055,1.6555475000000002,4
0.7635144,1.6037033333333333,True,0.9426167499999999,1.2744280000000001,2
1.37538,1.7641222666666665,False,1.59958525,2.0388599999999997,1
1.0783288000000002,1.2999229333333333,True,1.03419325,1.16226125,1
1.2499518666666667,1.8331570666666666,False,1.2621007499999999,1.34390575,2
1.328404333333333,1.1122152666666667,True,1.0802417500000001,0.8244877500000001,2
1.2887434,1.6460079333333335,False,1.618,2.18367175,2
1.1856165333333333,1.2948763999999997,True,0.68951175,1.3505615,1
1.2787382,1.9401140000000001,False,1.1838465,2.2942074999999997,3
1.90954875,1.5012545,True,2.1174150000000003,1.401419,2
1.058790875,0.97214179375,False,0.7943605,0.9524497500000001,0
1.34983925,1.772149,True,1.3313845,2.0316725,1
0.784825375,1.27498575,False,0.6360892499999999,1.6991315,0
2.0016496875,1.6102292500000002,True,1.696766,1.90915325,0
1.132134,1.1236169999999999,False,0.5941715,1.31402,1
1.5908836062499998,1.7631409375,True,2.6376325,1.182088,1
1.0475460625,0.943704125,False,1.0253845,0.86892725,1
1.2163860624999998,1.843049625,True,1.20946475,2.139035,2
1.344269125,1.2552905625,False,1.524445,0.9311125,0
1.407703125,1.930845,True,1.8871525,2.13821,0
1.1441309375,1.5725025,False,0.70140325,1.028343,1
1.371026375,1.253266125,True,1.191768,1.93082,1
1.476614125,1.0359054374999999,False,1.46650075,1.36766375,1
1.3252019375,1.234584,True,1.5612925,0.873272,1
1.3269044375,1.102178125,False,2.01946375,0.9440867500000001,2
1.3108051875,0.9920556250000001,True,1.39146425,0.59698925,0
2.7728625,1.2465620625,False,2.077875,1.13838575,3
0.7642923749999999,1.6601374375,True,0.63857525,1.7384442500000001,1
1.3048553749999998,1.5526703124999999,False,1.034597,1.3519822499999998,1
1.406034411764706,1.2729719411764706,True,1.33251725,1.1406082499999999,0
1.2502642941176472,1.2667957647058823,False,1.05980925,1.849515,0
1.277630411764706,1.5331341176470588,True,0.90267275,0.8520955000000001,1
1.372302,1.8456937647058822,False,1.6669635,2.436575,3
1.1365831764705883,1.2639430588235294,True,0.68366675,1.7453505,0
1.354908705882353,1.6344034117647062,False,1.2149795,2.0953257499999998,1
1.3741903529411763,1.193885882352941,True,1.459308,0.65130275,0
1.255892764705882,1.5910034117647058,False,1.29140225,1.172659,1
0.8026156470588236,1.6074279411764705,True,0.73344425,1.56214225,1
0.7478551176470587,1.752376705882353,False,0.5040250000000001,1.7160525,0
1.054401,1.0955326470588234,True,0.864282,0.97894075,1
1.2895235294117646,1.7220273529411765,False,1.42183475,1.24496725,2
2.7094899999999997,0.9566674117647058,True,2.1927675,0.9637707499999999,3
1.5599028058823527,0.9502647058823531,False,2.216685,0.46227324999999997,1
1.0560184705882352,0.9912497647058821,True,0.8216795,1.046791,2
1.3776289411764706,1.505106588235294,False,1.2299229999999999,1.317694,0
1.3070397647058822,1.128567176470588,True,1.7150625000000002,1.3069725,0
2.0027991176470588,1.2042360588235292,False,1.996945,0.8875770000000001,2
1.2497968333333334,1.5947993333333335,True,1.05125675,1.2454115000000001,2
1.321644833333333,1.1780326666666665,False,1.3495005,0.81334825,1
1.2578206111111112,1.7181502777777777,True,0.8086837499999999,1.35791725,1
1.0661209444444444,1.8895129999999998,False,0.977973,2.633175,0
1.081135888888889,1.2292803333333333,True,0.46092725,1.05959,1
1.2297950555555555,1.551620888888889,False,0.98015375,1.39843275,1
1.9322311111111108,1.4991296666666667,True,1.4971262499999998,0.95635775,0
1.4424207777777778,1.0812393888888887,False,1.8337984999999999,1.09605425,2
0.7610502777777777,1.8646708235294116,True,0.516184,1.7879785,2
1.1299608823529412,1.5578135,False,0.7618510000000001,1.2780092500000002,1
1.3549504444444442,1.2014202222222223,True,1.141683,1.5458004999999997,1
1.2876536666666665,1.245408111111111,False,0.7883340000000001,1.5090995,0
1.2783059444444442,1.5065395555555554,True,1.33799475,1.208644,1
1.0435585555555553,1.1513572777777776,False,0.90361325,0.4398405,1
1.386144,1.7097651111111112,True,1.150638,1.3514220000000001,4
0.7977130000000001,0.9823881111111109,False,0.85997325,0.9304735,1
1.5295682055555553,0.9744663941176471,True,1.9092850000000001,0.94959975,0
1.8893835294117647,1.0607558888888888,False,2.0983725,1.35887075,4
1.3096744444444441,0.9537988888888891,True,1.51633975,0.66368025,3
2.7161994444444444,1.1049674999999999,False,2.28936,0.92704075,2
1.3094566842105262,1.5449376842105265,True,1.2384030000000001,1.658652,2
1.1060566315789473,1.564886210526316,False,0.763885,1.26067975,0
0.8110007368421053,1.2096104210526315,True,0.9890744999999999,1.04692,1
1.3612798947368419,1.7248501052631577,False,1.069353,1.5775795000000001,2
1.4181523684210529,1.5177358421052631,True,1.5785487500000002,1.391394,1
0.8337292105263157,1.4654898421052631,False,0.9557307500000001,0.9471892500000001,1
1.0200349999999998,1.8663833684210522,True,1.00283275,2.5013375,3
1.2260507894736843,1.4948079999999997,False,0.75701725,1.1480065,0
1.0863277368421052,1.1734030526315788,True,1.11632375,0.906941,2
1.2380417368421053,1.6621525789473683,False,1.1722905,1.0208857500000001,2
1.1114262777777777,1.163271894736842,True,0.6808505,2.0610774999999997,1
1.4554327210526314,1.880075222222222,False,1.557986,1.6405035,2
1.2496325263157895,0.9859561052631577,True,0.8080100000000001,1.05743975,0
1.4182616842105262,1.215830210526316,False,1.47080825,1.2744605,2
1.240050052631579,1.0759805263157893,True,1.0949695,1.1261695,1
1.87579647368421,1.246404,False,1.2177695,1.0646325,2
1.9515600000000002,1.0791567368421053,True,2.5084325,0.9551872499999999,1
1.3667468421052629,0.9270512611111111,False,1.65925975,0.7629480000000001,0
2.605587,1.1221601052631576,True,1.8028582499999999,0.4555495,2
1.278586684210526,1.0296015789473685,False,1.38596725,1.1405557499999999,0
1.29692185,1.0614422,True,1.26518775,0.812743,1
1.8568396499999995,1.5116782,False,1.2775995,0.9178412499999999,1
1.2064840000000001,1.8976626999999997,True,0.6330629999999999,2.1161149999999997,1
1.1952981,1.2603097,False,0.5994140000000001,1.2016054999999999,2
0.8520562,1.1442134999999998,True,1.1209795,1.9462510000000002,0
1.4757770849999998,1.7798956000000001,False,1.015351,1.810882,3
1.42121325,1.1281355,True,1.4752537500000003,0.7023415,1
1.22917765,1.3991072,False,0.8382704999999999,0.7055260000000001,0
1.0936317499999997,1.0997609000000002,True,1.23299525,1.0900919999999998,2
1.3165976999999998,1.4506174499999998,False,1.28218075,1.2480692500000001,1
2.52962165,1.2307354,True,1.55665825,1.1406125,2
1.4345038999999997,1.0397945000000002,False,1.266063,1.23075,1
1.04541395,1.51581755,True,1.0368855000000001,1.3684065,1
0.7989345999999998,1.6320829499999998,False,0.9375035,1.107851,1
1.0940935263157894,1.5206288000000001,True,0.75088225,1.1622270000000001,4
1.0757901,1.879140736842105,False,0.8504145000000001,1.6504910000000002,0
1.2173082499999999,0.9559913999999999,True,0.8433204999999999,0.63633525,2
1.4526195999999998,1.2589168,False,1.7789925000000002,1.30833575,0
1.9273326315789474,1.1203660999999996,True,2.27775,0.58066825,2
1.2763303499999998,0.8974045631578947,False,1.5161075,0.4127565,0
1.2457720952380948,1.8212191499999997,True,1.20275925,1.3827157500000002,1
1.11774285,1.2120867619047617,False,1.0121905,1.2894405,0
0.8227453333333331,1.2330428095238095,True,1.14102875,1.0633439999999998,1
1.2501730952380952,1.5228995714285714,False,1.2497855,1.163654,1
1.8434172857142852,1.2835444761904762,True,1.1660445,1.3668505,3
1.2606600000000001,1.085648761904762,False,0.8601030000000001,0.9032454999999999,0
1.4066199999999998,1.5146920952380953,True,1.40910875,1.190369,1
1.3099150952380951,1.2577275238095238,False,1.03674525,1.2191874999999999,0
1.5215219857142857,1.383816380952381,True,1.3584035,0.749216,1
1.4255326190476192,1.126875619047619,False,1.65176275,1.8502605,2
1.4175216666666666,1.6162199523809524,True,1.5870657499999998,1.1665385,4
1.0748961428571429,1.0012999047619047,False,1.1620005,1.044013,0
1.3125939999999998,1.8111586666666666,True,1.4106435,2.060982,1
0.8486305714285715,1.0983689523809526,False,1.044194,1.11042325,1
1.2219787142857141,0.884264685,True,0.86046925,0.53275625,0
1.9832910000000001,1.1464109523809523,False,2.27826,0.90065425,1
1.0588814761904761,1.440231857142857,True,0.7286492500000001,1.16451425,0
1.0925316666666665,1.522840761904762,False,1.24771275,1.0486995,3
1.2216286666666667,1.030706285714286,True,0.9836212500000001,1.3725829999999999,1
2.4947620476190475,1.9189254285714283,False,1.58216825,2.23016,6
1.1473379545454543,1.1736486363636365,True,1.61434525,1.1539205,0
1.2166996818181817,1.3893325454545453,False,1.0677625,0.861901,0
1.2587670454545454,1.198117818181818,True,1.389141,1.40854025,1
1.2813133636363634,1.1914436818181817,False,1.29484675,1.02117875,1
1.3200662272727273,2.0022156363636365,True,1.3129625,2.5093775000000003,1
