Infeasible - objective value -432.07839756
      0 squad[318,19]                                    1              -4.0725187
  16956 bench[227,22,0]                                  1            -0.043609274
  16960 bench[227,23,0]                                  1            -0.038943461
  16964 bench[227,24,0]                                  1            -0.041077989
  16968 bench[178,20,0]                                  1            -0.095404017
**   16972 bench[178,21,0]                               -0.5                       0
  16976 bench[178,22,0]                                  1            -0.039587349
  16980 bench[178,23,0]                                  1            -0.026675522
  16984 bench[178,24,0]                                  1            -0.027335806
  16988 bench[299,20,0]                                  1             -0.12600359
**   16992 bench[299,21,0]                               -0.5                       0
  16996 bench[299,22,0]                                  1            -0.027097616
  17000 bench[299,23,0]                                  1            -0.045345638
  17004 bench[299,24,0]                                  1            -0.019867729
  17008 bench[417,20,0]                                  1            -0.087903381
  17012 bench[417,21,0]                                  1            -0.072830914
  17016 bench[417,22,0]                                  1            -0.034930271
  17020 bench[417,23,0]                                  1            -0.030053888
  17024 bench[417,24,0]                                  1            -0.021959959
  17028 bench[306,20,0]                                  1            -0.077402909
  17032 bench[306,21,0]                                  1            -0.035283225
  17036 bench[306,22,0]                                  1            -0.031542668
  17040 bench[306,23,0]                                  1            -0.054770435
  17044 bench[306,24,0]                                  1            -0.028531365
  17048 bench[245,20,0]                                  1            -0.077402639
  17052 bench[245,21,0]                                  1            -0.038560125
  17056 bench[245,22,0]                                  1            -0.040010712
  17060 bench[245,23,0]                                  1             -0.03858821
  17064 bench[245,24,0]                                  1            -0.033011346
  17068 bench[510,20,0]                                  1            -0.033902586
  17072 bench[510,21,0]                                  1            -0.029234725
  17076 bench[510,22,0]                                  1            -0.065625598
  17080 bench[510,23,0]                                  1            -0.030941825
  17088 bench[520,20,0]                                  1             -0.12030307
  17092 bench[520,21,0]                                  1            -0.050403957
  17096 bench[520,22,0]                                  1            -0.037681783
  17104 bench[520,24,0]                                  1            -0.017925849
  17108 bench[33,20,0]                                   1              -0.1080038
**   17112 bench[33,21,0]                                 2.5                       0
  17116 bench[33,22,0]                                   1            -0.030696441
  17120 bench[33,23,0]                                   1             -0.01991752
  17124 bench[33,24,0]                                   1            -0.017029589
  17128 bench[195,20,0]                                  1             -0.07050281
  17132 bench[195,21,0]                                  1            -0.052166717
  17136 bench[195,22,0]                                  1            -0.041070282
  17140 bench[195,23,0]                                  1            -0.033077267
  17144 bench[195,24,0]                                  1            -0.027037695
  17152 bench[446,21,0]                                  1            -0.048387431
  17156 bench[446,22,0]                                  1            -0.031966435
  17160 bench[446,23,0]                                  1            -0.031831902
  17164 bench[446,24,0]                                  1            -0.023453558
  17168 bench[265,20,0]                                  1            -0.080103244
  17172 bench[265,21,0]                                  1            -0.059223737
  17176 bench[265,22,0]                                  1            -0.044031372
  17180 bench[265,23,0]                                  1            -0.026496796
  17184 bench[265,24,0]                                  1            -0.016284066
  17188 bench[255,20,0]                                  1            -0.081003455
  17192 bench[255,21,0]                                  1            -0.045362473
  17196 bench[255,22,0]                                  1            -0.037683457
  17204 bench[255,24,0]                                  1            -0.024497672
  17208 bench[436,20,0]                                  1            -0.092702635
  17212 bench[436,21,0]                                  1            -0.046623679
  17216 bench[436,22,0]                                  1            -0.030485275
  17220 bench[436,23,0]                                  1             -0.02880747
  17224 bench[436,24,0]                                  1            -0.022407372
  17228 bench[413,20,0]                                  1            -0.092403264
  17232 bench[413,21,0]                                  1            -0.070564084
  17236 bench[413,22,0]                                  1            -0.026887335
  17240 bench[413,23,0]                                  1            -0.021339602
  17244 bench[413,24,0]                                  1            -0.016880428
  17248 bench[368,20,0]                                  1            -0.056702834
  17252 bench[368,21,0]                                  1            -0.045616256
  17256 bench[368,22,0]                                  1            -0.037469669
  17260 bench[368,23,0]                                  1            -0.035565596
  17264 bench[368,24,0]                                  1            -0.030026666
  17268 bench[12,20,0]                                   1            -0.045602903
  17272 bench[12,21,0]                                   1            -0.040575319
  17276 bench[12,22,0]                                   1            -0.034295085
  17280 bench[12,23,0]                                   1            -0.054412763
  17284 bench[12,24,0]                                   1             -0.02360147
  17288 bench[132,20,0]                                  1            -0.071103349
  17292 bench[132,21,0]                                  1             -0.05115881
  17296 bench[132,22,0]                                  1            -0.042763094
  17300 bench[132,23,0]                                  1            -0.026319518
  17304 bench[132,24,0]                                  1            -0.022108325
  17308 bench[594,20,0]                                  1            -0.057603258
  17312 bench[594,21,0]                                  1            -0.045867668
  17316 bench[594,22,0]                                  1            -0.035776729
  17320 bench[594,23,0]                                  1            -0.034497393
  17328 bench[309,20,0]                                  1            -0.075903264
  17332 bench[309,21,0]                                  1            -0.035030699
  17336 bench[309,22,0]                                  1            -0.026674402
  17340 bench[309,23,0]                                  1            -0.048368478
  17344 bench[309,24,0]                                  1            -0.021063531
  17348 bench[397,20,0]                                  1            -0.052503186
  17352 bench[397,21,0]                                  1            -0.045362568
  17356 bench[397,22,0]                                  1             -0.04360869
  17360 bench[397,23,0]                                  1            -0.036810661
  17368 bench[86,20,0]                                   1            -0.070202794
  17372 bench[86,21,0]                                   1            -0.046118524
  17376 bench[86,22,0]                                   1             -0.03958726
  17380 bench[86,23,0]                                   1            -0.028096949
  17384 bench[86,24,0]                                   1             -0.02360198
  17392 bench[57,21,0]                                   1            -0.081902671
  17396 bench[57,22,0]                                   1             -0.03492948
  17400 bench[57,23,0]                                   1            -0.034321176
  17408 bench[222,20,0]                                  1             -0.06450367
  17412 bench[222,21,0]                                  1            -0.045867025
  17416 bench[222,22,0]                                  1            -0.040221624
  17420 bench[222,23,0]                                  1             -0.02756542
  17424 bench[222,24,0]                                  1             -0.02554391
  17428 bench[62,20,0]                                   1            -0.071703151
  17432 bench[62,21,0]                                   1            -0.050656035
  17436 bench[62,22,0]                                   1            -0.030698487
  17440 bench[62,23,0]                                   1            -0.027741835
  17444 bench[62,24,0]                                   1            -0.025245998
  17448 bench[552,20,0]                                  1            -0.057303423
  17452 bench[552,21,0]                                  1            -0.045111992
  17456 bench[552,22,0]                                  1            -0.036624054
  17460 bench[552,23,0]                                  1            -0.031830875
  17464 bench[552,24,0]                                  1            -0.027187297
  17468 bench[270,20,0]                                  1            -0.085803203
  17472 bench[270,21,0]                                  1            -0.047379079
  17476 bench[270,22,0]                                  1            -0.039374739
  17480 bench[270,23,0]                                  1            -0.024719204
  17484 bench[270,24,0]                                  1            -0.015537302
  17488 bench[166,20,0]                                  1            -0.090004467
  17492 bench[166,21,0]                                  1            -0.036038804
  17496 bench[166,22,0]                                  1            -0.030273141
  17500 bench[166,23,0]                                  1            -0.025608501
  17504 bench[166,24,0]                                  1            -0.023453198
  17512 bench[423,21,0]                                  1            -0.026714718
  17516 bench[423,22,0]                                  1            -0.042339761
  17520 bench[423,23,0]                                  1            -0.062415612
  17528 bench[279,20,0]                                  1            -0.035403177
  17532 bench[279,21,0]                                  1             -0.03175579
  17536 bench[279,22,0]                                  1            -0.042973789
  17540 bench[279,23,0]                                  1            -0.039833077
  17544 bench[279,24,0]                                  1            -0.030771303
  17548 bench[474,20,0]                                  1            -0.033302682
  17552 bench[474,21,0]                                  1            -0.035787694
  17556 bench[474,22,0]                                  1            -0.055675963
  17560 bench[474,23,0]                                  1            -0.038766813
  17564 bench[474,24,0]                                  1            -0.020167118
  17568 bench[275,20,0]                                  1            -0.053100277
  17572 bench[275,21,0]                                  1            -0.051914616
  17576 bench[275,22,0]                                  1            -0.034084241
  17580 bench[275,23,0]                                  1            -0.029163647
  17584 bench[275,24,0]                                  1            -0.024049719
  17588 bench[75,20,0]                                   1            -0.064203857
  17592 bench[75,21,0]                                   1            -0.045362396
  17596 bench[75,22,0]                                   1             -0.03238992
  17600 bench[75,23,0]                                   1            -0.027563968
  17604 bench[75,24,0]                                   1            -0.024647447
  17608 bench[30,20,0]                                   1            -0.057304189
  17612 bench[30,21,0]                                   1            -0.046120092
  17616 bench[30,22,0]                                   1            -0.037259136
  17620 bench[30,23,0]                                   1            -0.027919246
  17624 bench[30,24,0]                                   1             -0.02360303
  17628 bench[573,20,0]                                  1            -0.069003627
  17632 bench[573,21,0]                                  1            -0.045362478
  17636 bench[573,22,0]                                  1            -0.024557662
  17640 bench[573,23,0]                                  1              -0.0396552
  17644 bench[573,24,0]                                  1             -0.01732847
  17648 bench[112,20,0]                                  1            -0.099303182
  17652 bench[112,21,0]                                  1            -0.045110701
  17656 bench[112,22,0]                                  1            -0.026674768
  17660 bench[112,23,0]                                  1             -0.01974019
  17664 bench[112,24,0]                                  1            -0.017329104
  17668 bench[103,20,0]                                  1            -0.024698393
  17672 bench[103,21,0]                                  1            -0.040574714
  17676 bench[103,22,0]                                  1                       0
  17680 bench[103,23,0]                                  1            -0.030230959
  17684 bench[103,24,0]                                  1            -0.026589026
  17688 bench[536,20,0]                                  1            -0.056402664
  17692 bench[536,21,0]                                  1            -0.043850809
  17696 bench[536,22,0]                                  1            -0.033024788
  17700 bench[536,23,0]                                  1            -0.029341532
  17704 bench[536,24,0]                                  1            -0.021062376
  17708 bench[316,20,0]                                  1             -0.06510272
  17712 bench[316,21,0]                                  1            -0.029234788
  17716 bench[316,22,0]                                  1            -0.023711518
  17720 bench[316,23,0]                                  1            -0.044633915
  17724 bench[316,24,0]                                  1            -0.019120774
  17728 bench[271,20,0]                                  1            -0.051603043
  17732 bench[271,21,0]                                  1            -0.042339626
  17736 bench[271,22,0]                                  1            -0.035564355
  17740 bench[271,23,0]                                  1            -0.028097093
  17744 bench[271,24,0]                                  1            -0.022407328
  17748 bench[515,20,0]                                  1            -0.051902397
  17752 bench[515,21,0]                                  1            -0.042340468
  17756 bench[515,22,0]                                  1            -0.036411585
  17760 bench[515,23,0]                                  1            -0.023651504
  17764 bench[515,24,0]                                  1            -0.025096976
  17768 bench[625,20,0]                                  1            -0.045603403
  17772 bench[625,21,0]                                  1             -0.03704688
  17776 bench[625,22,0]                                  1            -0.035353524
  17780 bench[625,23,0]                                  1            -0.029520637
  17784 bench[625,24,0]                                  1            -0.025393418
  17788 bench[89,20,0]                                   1            -0.054903223
  17792 bench[89,21,0]                                   1            -0.040071269
  17796 bench[89,22,0]                                   1             -0.03366001
  17800 bench[89,23,0]                                   1            -0.024719313
  17804 bench[89,24,0]                                   1            -0.024200794
**   17808 bench[528,20,0]                                  2                       0
  17812 bench[528,21,0]                                  1            -0.040322863
  17816 bench[528,22,0]                                  1            -0.033448076
  17820 bench[528,23,0]                                  1            -0.028452535
  17824 bench[528,24,0]                                  1            -0.023303827
  17828 bench[569,20,0]                                  1            -0.078004102
  17832 bench[569,21,0]                                  1            -0.029486933
  17836 bench[569,22,0]                                  1            -0.029851362
  17840 bench[569,23,0]                                  1            -0.024363983
  17844 bench[569,24,0]                                  1            -0.020913547
  17848 bench[624,20,0]                                  1            -0.050403028
  17852 bench[624,21,0]                                  1            -0.040575395
  17856 bench[624,22,0]                                  1            -0.033237974
  17860 bench[624,23,0]                                  1            -0.026851911
  17864 bench[624,24,0]                                  1            -0.023453505
  17868 bench[25,20,0]                                   1            -0.042904027
  17872 bench[25,21,0]                                   1             -0.03629083
  17876 bench[25,22,0]                                   1            -0.027098477
  17880 bench[25,23,0]                                   1            -0.044633858
  17884 bench[25,24,0]                                   1            -0.018674193
  17888 bench[168,20,0]                                  1            -0.071402625
  17892 bench[168,21,0]                                  1            -0.033770555
  17896 bench[168,22,0]                                  1            -0.028580035
  17900 bench[168,23,0]                                  1            -0.023829804
  17904 bench[168,24,0]                                  1            -0.021361372
  17908 bench[432,20,0]                                  1            -0.073502913
  17912 bench[432,21,0]                                  1            -0.036040187
  17916 bench[432,22,0]                                  1            -0.027098109
  17920 bench[432,23,0]                                  1            -0.024007582
  17924 bench[432,24,0]                                  1            -0.019270592
  17928 bench[619,20,0]                                  1            -0.065403001
  17932 bench[619,21,0]                                  1            -0.047380181
  17936 bench[619,22,0]                                  1            -0.031966647
  17940 bench[619,23,0]                                  1            -0.019383523
  17944 bench[619,24,0]                                  1            -0.016731947
  17948 bench[587,20,0]                                  1            -0.070803614
  17952 bench[587,21,0]                                  1            -0.027974756
  17956 bench[587,22,0]                                  1            -0.022864863
  17960 bench[587,23,0]                                  1            -0.038054843
  17964 bench[587,24,0]                                  1             -0.01613396
  17968 bench[476,20,0]                                  1            -0.046202432
  17972 bench[476,21,0]                                  1            -0.036291269
  17976 bench[476,22,0]                                  1            -0.033448706
  17984 bench[476,24,0]                                  1            -0.023901856
  17988 bench[262,20,0]                                  1            -0.058203961
  17992 bench[262,21,0]                                  1            -0.040072066
  17996 bench[262,22,0]                                  1            -0.030061707
  18000 bench[262,23,0]                                  1            -0.025431178
  18004 bench[262,24,0]                                  1            -0.018971729
  18008 bench[454,20,0]                                  1            -0.026104197
  18012 bench[454,21,0]                                  1            -0.036039149
  18016 bench[454,22,0]                                  1            -0.035564677
  18020 bench[454,23,0]                                  1            -0.033786814
  18028 bench[101,20,0]                                  1            -0.044102689
  18032 bench[101,21,0]                                  1            -0.038054608
  18036 bench[101,22,0]                                  1            -0.032389557
  18040 bench[101,23,0]                                  1            -0.026852909
  18044 bench[101,24,0]                                  1            -0.023902164
  18048 bench[237,20,0]                                  1            -0.047103032
  18052 bench[237,21,0]                                  1            -0.039818905
  18056 bench[237,22,0]                                  1            -0.033449164
  18060 bench[237,23,0]                                  1            -0.025073634
  18064 bench[237,24,0]                                  1            -0.021510717
  18068 bench[575,20,0]                                  1            -0.033004149
  18072 bench[575,21,0]                                  1            -0.036794648
  18076 bench[575,22,0]                                  1             -0.03090768
  18080 bench[575,23,0]                                  1            -0.033609111
  18084 bench[575,24,0]                                  1            -0.022556564
  18088 bench[200,20,0]                                  1            -0.039903425
  18092 bench[200,21,0]                                  1             -0.03654278
  18096 bench[200,22,0]                                  1            -0.032602063
  18100 bench[200,23,0]                                  1            -0.028630953
  18104 bench[200,24,0]                                  1            -0.021212634
  18108 bench[14,20,0]                                   1            -0.035704378
  18112 bench[14,21,0]                                   1            -0.030998628
  18116 bench[14,22,0]                                   1            -0.026040408
  18120 bench[14,23,0]                                   1             -0.04356783
  18124 bench[14,24,0]                                   1            -0.018673663
  18128 bench[325,20,0]                                  1            -0.058802789
  18132 bench[325,21,0]                                  1            -0.026210624
  18136 bench[325,22,0]                                  1             -0.02180698
  18140 bench[325,23,0]                                  1             -0.03680997
  18144 bench[325,24,0]                                  1            -0.018225665
  18148 bench[231,20,0]                                  1            -0.038403796
  18152 bench[231,21,0]                                  1            -0.033519794
  18156 bench[231,22,0]                                  1            -0.034082559
  18160 bench[231,23,0]                                  1            -0.030764732
  18164 bench[231,24,0]                                  1            -0.020316409
  18168 bench[579,20,0]                                  1            -0.040502726
  18172 bench[579,21,0]                                  1            -0.031755024
  18176 bench[579,22,0]                                  1            -0.032602102
  18180 bench[579,23,0]                                  1            -0.027030103
  18184 bench[579,24,0]                                  1            -0.023454555
  18188 bench[534,20,0]                                  1            -0.045602704
  18192 bench[534,21,0]                                  1            -0.033772558
  18196 bench[534,22,0]                                  1            -0.028790782
  18200 bench[534,23,0]                                  1            -0.026675842
  18204 bench[534,24,0]                                  1            -0.022706391
  18208 bench[8,20,0]                                    1            -0.035703908
  18212 bench[8,21,0]                                    1            -0.030244162
  18216 bench[8,22,0]                                    1            -0.025616654
  18220 bench[8,23,0]                                    1            -0.042677583
  18224 bench[8,24,0]                                    1            -0.018076131
  18228 bench[163,20,0]                                  1            -0.069602702
  18232 bench[163,21,0]                                  1            -0.030746521
  18236 bench[163,22,0]                                  1            -0.025828505
  18240 bench[163,23,0]                                  1            -0.021163453
  18244 bench[163,24,0]                                  1            -0.018672572
  18248 bench[463,20,0]                                  1            -0.037503298
  18252 bench[463,21,0]                                  1            -0.061996415
  18256 bench[463,22,0]                                  1            -0.024346506
  18264 bench[463,24,0]                                  1            -0.017329182
  18268 bench[481,20,0]                                  1            -0.047403393
  18272 bench[481,21,0]                                  1            -0.032260007
  18276 bench[481,22,0]                                  1            -0.029639411
  18280 bench[481,23,0]                                  1             -0.02543134
  18284 bench[481,24,0]                                  1            -0.022407738
  18292 bench[266,21,0]                                  1            -0.023942484
  18296 bench[266,22,0]                                  1            -0.041282354
  18300 bench[266,23,0]                                  1            -0.040188046
  18304 bench[266,24,0]                                  1            -0.031668248
  18308 bench[445,20,0]                                  1            -0.069003234
  18312 bench[445,21,0]                                  1            -0.032763435
  18316 bench[445,22,0]                                  1            -0.024557713
  18320 bench[445,23,0]                                  1            -0.021874894
  18324 bench[445,24,0]                                  1            -0.017180578
  18332 bench[340,21,0]                                  1            -0.028478382
  18336 bench[340,22,0]                                  1            -0.028368212
  18340 bench[340,23,0]                                  1            -0.022940952
  18344 bench[340,24,0]                                  1            -0.020016505
  18348 bench[341,20,0]                                  1            -0.077103756
  18352 bench[341,21,0]                                  1            -0.026462778
  18356 bench[341,22,0]                                  1            -0.024981904
  18360 bench[341,23,0]                                  1            -0.020272536
  18364 bench[341,24,0]                                  1            -0.017629446
  18368 bench[559,20,0]                                  1            -0.061803144
  18372 bench[559,21,0]                                  1            -0.041330768
  18376 bench[559,22,0]                                  1             -0.02561694
  18380 bench[559,23,0]                                  1            -0.018673064
  18384 bench[559,24,0]                                  1            -0.016581966
  18392 bench[272,21,0]                                  1            -0.025202944
  18396 bench[272,22,0]                                  1            -0.032813693
  18400 bench[272,23,0]                                  1            -0.037167327
  18404 bench[272,24,0]                                  1            -0.037790876
  18412 bench[37,21,0]                                   1            -0.024950849
  18416 bench[37,22,0]                                   1            -0.036200593
  18420 bench[37,23,0]                                   1            -0.041789705
  18424 bench[37,24,0]                                   1            -0.031369086
  18428 bench[90,20,0]                                   1            -0.074403721
  18432 bench[90,21,0]                                   1            -0.030243306
  18436 bench[90,22,0]                                   1            -0.023923957
  18440 bench[90,23,0]                                   1            -0.018495335
  18444 bench[90,24,0]                                   1            -0.017477706
  18448 bench[260,20,0]                                  1            -0.045902885
  18452 bench[260,21,0]                                  1            -0.040828539
  18456 bench[260,22,0]                                  1             -0.02879146
  18460 bench[260,23,0]                                  1            -0.022584643
  18464 bench[260,24,0]                                  1            -0.018224534
  18468 bench[29,20,0]                                   1            -0.046502592
  18472 bench[29,21,0]                                   1            -0.038559227
  18476 bench[29,22,0]                                   1            -0.029002934
  18480 bench[29,23,0]                                   1            -0.022407539
  18484 bench[29,24,0]                                   1            -0.019121193
  18492 bench[304,21,0]                                  1            -0.032763563
  18496 bench[304,22,0]                                  1            -0.038740899
  18500 bench[304,23,0]                                  1            -0.031652971
  18504 bench[304,24,0]                                  1            -0.031517748
  18508 bench[444,20,0]                                  1            -0.070203559
  18512 bench[444,21,0]                                  1            -0.030998483
  18516 bench[444,22,0]                                  1            -0.022864327
  18520 bench[444,23,0]                                  1            -0.020806418
  18524 bench[444,24,0]                                  1            -0.016731158
  18528 bench[287,20,0]                                  1            -0.038402873
  18532 bench[287,21,0]                                  1            -0.034778849
  18536 bench[287,22,0]                                  1            -0.031120319
  18540 bench[287,23,0]                                  1             -0.02578665
  18544 bench[287,24,0]                                  1            -0.020167241
  18548 bench[344,20,0]                                  1            -0.067503117
  18552 bench[344,21,0]                                  1            -0.026462581
  18556 bench[344,22,0]                                  1            -0.025405913
  18560 bench[344,23,0]                                  1            -0.021695746
  18568 bench[148,20,0]                                  1            -0.045603393
  18572 bench[148,21,0]                                  1            -0.036794805
  18576 bench[148,22,0]                                  1            -0.030485378
  18580 bench[148,23,0]                                  1            -0.021339697
  18584 bench[148,24,0]                                  1            -0.019270436
  18588 bench[242,20,0]                                  1            -0.045602812
  18592 bench[242,21,0]                                  1            -0.039063396
  18596 bench[242,22,0]                                  1             -0.03112099
  18600 bench[242,23,0]                                  1            -0.020096082
  18604 bench[242,24,0]                                  1            -0.017776716
  18608 bench[296,20,0]                                  1            -0.049503014
  18612 bench[296,21,0]                                  1            -0.040826676
  18616 bench[296,22,0]                                  1            -0.026887197
  18620 bench[296,23,0]                                  1          -0.00031895812
  18624 bench[296,24,0]                                  1            -0.016880354
  18628 bench[354,20,0]                                  1            -0.040802789
  18632 bench[354,21,0]                                  1            -0.034023011
  18636 bench[354,22,0]                                  1            -0.026462535
  18644 bench[354,24,0]                                  1            -0.020466049
  18648 bench[294,20,0]                                  1            -0.039903641
  18652 bench[294,21,0]                                  1            -0.035534863
  18656 bench[294,22,0]                                  1            -0.028790517
  18660 bench[294,23,0]                                  1            -0.024185104
  18664 bench[294,24,0]                                  1            -0.018524465
  18668 bench[110,20,0]                                  1             -0.04110267
  18672 bench[110,21,0]                                  1            -0.032510433
  18676 bench[110,22,0]                                  1            -0.026674593
  18680 bench[110,23,0]                                  1            -0.024363464
**   18684 bench[110,24,0]                               -0.5                       0
  18692 bench[458,21,0]                                  1            -0.034275095
  18696 bench[458,22,0]                                  1            -0.026885703
  18700 bench[458,23,0]                                  1            -0.024008995
  18704 bench[458,24,0]                                  1             -0.01956868
  18708 bench[109,20,0]                                  1            -0.042302826
  18712 bench[109,21,0]                                  1            -0.034274688
  18716 bench[109,22,0]                                  1            -0.027098927
**   18720 bench[109,23,0]                               -5.5                       0
  18724 bench[109,24,0]                                  1            -0.020016663
  18728 bench[441,20,0]                                  1            -0.066603116
  18732 bench[441,21,0]                                  1            -0.028478783
  18736 bench[441,22,0]                                  1            -0.020958691
  18740 bench[441,23,0]                                  1            -0.021340436
  18744 bench[441,24,0]                                  1            -0.016283719
  18748 bench[617,20,0]                                  1            -0.041402809
  18752 bench[617,21,0]                                  1            -0.033267701
  18756 bench[617,22,0]                                  1            -0.028580455
  18760 bench[617,23,0]                                  1            -0.021518721
  18764 bench[617,24,0]                                  1             -0.02001765
  18768 bench[623,20,0]                                  1            -0.043504263
  18772 bench[623,21,0]                                  1            -0.048136051
  18776 bench[623,22,0]                                  1            -0.022440777
  18780 bench[623,23,0]                                  1            -0.019207052
  18784 bench[623,24,0]                                  1             -0.01583481
  18788 bench[338,20,0]                                  1            -0.063602937
  18792 bench[338,21,0]                                  1             -0.02545514
  18796 bench[338,22,0]                                  1            -0.024135429
  18800 bench[338,23,0]                                  1            -0.019918385
  18804 bench[338,24,0]                                  1            -0.016730705
  18808 bench[580,20,0]                                  1            -0.040503965
  18812 bench[580,21,0]                                  1            -0.032763452
  18816 bench[580,22,0]                                  1            -0.027944698
  18820 bench[580,23,0]                                  1            -0.020807379
  18824 bench[580,24,0]                                  1            -0.020167143
  18828 bench[295,20,0]                                  1             -0.03750425
  18832 bench[295,21,0]                                  1            -0.033266925
  18836 bench[295,22,0]                                  1            -0.027520459
  18840 bench[295,23,0]                                  1            -0.025253324
  18844 bench[295,24,0]                                  1            -0.017925799
  18848 bench[69,20,0]                                   1            -0.042004438
  18852 bench[69,21,0]                                   1            -0.034527388
  18856 bench[69,22,0]                                   1            -0.024346452
  18860 bench[69,23,0]                                   1            -0.022228684
  18864 bench[69,24,0]                                   1            -0.019568595
  18868 bench[135,20,0]                                  1            -0.041702757
  18872 bench[135,21,0]                                  1            -0.033518762
  18876 bench[135,22,0]                                  1            -0.028367809
  18880 bench[135,23,0]                                  1             -0.02080656
  18884 bench[135,24,0]                                  1            -0.018224754
  18888 bench[47,20,0]                                   1            -0.037803213
  18892 bench[47,21,0]                                   1            -0.030999538
  18896 bench[47,22,0]                                   1             -0.02921485
  18900 bench[47,23,0]                                   1            -0.021519141
  18904 bench[47,24,0]                                   1            -0.019120561
  18908 bench[538,20,0]                                  1            -0.058504327
  18912 bench[538,21,0]                                  1            -0.028478771
  18920 bench[538,23,0]                                  1            -0.018318371
  18924 bench[538,24,0]                                  1            -0.015834902
  18928 bench[554,20,0]                                  1            -0.066903838
  18932 bench[554,21,0]                                  1            -0.030746787
  18936 bench[554,22,0]                                  1            -0.019477423
  18940 bench[554,23,0]                                  1            -0.017783745
  18944 bench[554,24,0]                                  1            -0.014192503
  18948 bench[153,20,0]                                  1            -0.060602699
  18952 bench[153,21,0]                                  1            -0.026715779
  18956 bench[153,22,0]                                  1            -0.022229434
  18960 bench[153,23,0]                                  1             -0.01885071
  18964 bench[153,24,0]                                  1             -0.01688045
  18968 bench[158,20,0]                                  1            -0.064803979
  18972 bench[158,21,0]                                  1            -0.025959577
  18980 bench[158,23,0]                                  1            -0.018318206
  18984 bench[158,24,0]                                  1            -0.015985464
  18988 bench[585,20,0]                                  1            -0.039903698
  18992 bench[585,21,0]                                  1             -0.03200858
  18996 bench[585,22,0]                                  1            -0.026462883
  19000 bench[585,23,0]                                  1            -0.023473421
  19004 bench[585,24,0]                                  1            -0.016880894
  19008 bench[244,20,0]                                  1            -0.036604103
  19012 bench[244,21,0]                                  1            -0.031251214
  19016 bench[244,22,0]                                  1            -0.028580119
  19024 bench[244,24,0]                                  1            -0.019122065
  19028 bench[330,20,0]                                  1            -0.059103113
  19032 bench[330,21,0]                                  1             -0.02495089
  19036 bench[330,22,0]                                  1            -0.023498758
  19040 bench[330,23,0]                                  1            -0.019207693
  19044 bench[330,24,0]                                  1            -0.016434136
  19048 bench[212,20,0]                                  1            -0.035703494
  19052 bench[212,21,0]                                  1             -0.03175613
  19056 bench[212,22,0]                                  1            -0.027098002
  19060 bench[212,23,0]                                  1            -0.023651861
  19064 bench[212,24,0]                                  1            -0.017777957
  19068 bench[512,20,0]                                  1            -0.038402787
  19072 bench[512,21,0]                                  1             -0.03200779
  19076 bench[512,22,0]                                  1            -0.026039679
  19080 bench[512,23,0]                                  1            -0.022052317
  19084 bench[512,24,0]                                  1            -0.018075468
  19092 bench[312,21,0]                                  1            -0.023439767
  19096 bench[312,22,0]                                  1            -0.025404785
  19100 bench[312,23,0]                                  1            -0.047123513
  19104 bench[312,24,0]                                  1            -0.024200738
  19108 bench[4,20,0]                                    1            -0.029103435
  19112 bench[4,21,0]                                    1            -0.025454977
  19116 bench[4,22,0]                                    1            -0.022652953
  19120 bench[4,23,0]                                    1            -0.036809459
  19124 bench[4,24,0]                                    1            -0.015984637
  19128 bench[408,20,0]                                  1             -0.03840354
  19132 bench[408,21,0]                                  1            -0.032511353
  19136 bench[408,22,0]                                  1            -0.025193885
  19140 bench[408,23,0]                                  1            -0.021696381
  19144 bench[408,24,0]                                  1            -0.017926182
  19148 bench[209,20,0]                                  1            -0.034502562
  19152 bench[209,21,0]                                  1            -0.031250558
  19156 bench[209,22,0]                                  1            -0.026885889
  19160 bench[209,23,0]                                  1             -0.02382972
  19164 bench[209,24,0]                                  1            -0.017478577
  19168 bench[487,20,0]                                  1            -0.034502697
  19172 bench[487,21,0]                                  1            -0.029234712
  19176 bench[487,22,0]                                  1            -0.027309794
  19180 bench[487,23,0]                                  1            -0.022406588
  19184 bench[487,24,0]                                  1            -0.019568422
  19188 bench[336,20,0]                                  1            -0.057003356
  19192 bench[336,21,0]                                  1            -0.023186877
  19196 bench[336,22,0]                                  1            -0.022863644
  19200 bench[336,23,0]                                  1            -0.019918988
  19204 bench[336,24,0]                                  1            -0.017181068
  19208 bench[83,20,0]                                   1            -0.038403754
  19212 bench[83,21,0]                                   1            -0.031503024
  19216 bench[83,22,0]                                   1            -0.026462366
  19220 bench[83,23,0]                                   1            -0.019917893
