savesp90,opp_proj_goals,npxGAp90,opp_npxGp90,npxGAp90(L4),opp_npxGp90(L4),minutes,was_home,saves
2.0,1.03,1.0283240322580645,1.094688522580645,1.073424,1.41902,0,False,0
2.0,0.94,1.0619692187499998,1.10026490625,1.2034289999999999,0.579425,0,True,0
2.0,0.84,1.0482419999999997,0.8454930454545454,1.24419125,0.6064621250000001,0,False,0
2.0,0.98,1.055299588235294,1.1913219411764706,1.17318375,0.95298375,0,False,0
2.0,0.43,1.0824715999999999,0.9795873714285713,1.5021152500000001,0.61149275,0,True,0
2.0,1.93,1.054156025,1.9268763888888887,0.991650475,2.0249325,0,False,0
2.0,0.88,1.0649028891891892,1.3787770540540543,1.202355225,1.30140975,90,True,1
2.0,2.32,0.909241,2.23456,0.909241,2.23456,0,True,0
2.5,1.37,1.2147305,1.630063,1.2147305,1.630063,0,False,0
2.6666666666666665,1.69,1.1423906666666666,1.1566159999999999,1.1423906666666666,1.1566159999999999,0,True,0
2.5,1.33,1.3326829999999998,1.286807,1.3326829999999998,1.286807,0,False,0
2.4,1.35,1.4422144,1.2142382,1.57545775,1.18255025,0,True,0
2.6666666666666665,2.12,1.4181336666666666,1.2478653333333332,1.5198352499999999,1.2100075,0,False,0
2.7142857142857144,1.86,1.3855545714285713,2.046594285714286,1.5679275000000001,2.5275625,0,True,0
3.0,1.47,1.4813615,1.161246875,1.6300400000000002,1.4002975,0,False,0
3.0,1.3,1.330802,0.9925100777777778,1.1915365,1.009802675,0,True,0
2.8,3.49,1.5596518,3.121194,1.771929,2.9845300000000003,90,False,2
3.0,1.37,1.723439818181818,1.4246357272727275,2.3147390000000003,1.435755,90,True,3
3.0833333333333335,2.15,1.753889,1.2839188333333333,2.298944,1.1191834999999999,90,False,3
2.923076923076923,1.26,1.7426844615384616,1.1281227692307694,2.66942,0.91267125,90,True,2
2.7142857142857144,1.13,1.654207357142857,1.0913060714285714,1.8905962500000002,0.9238019999999999,90,True,2
2.8666666666666667,1.44,1.6037033333333333,0.7635144,1.2744280000000001,0.9426167499999999,90,False,4
2.9375,1.29,1.5725025,1.1441309375,1.028343,0.70140325,90,True,3
2.823529411764706,1.69,1.5331341176470588,1.277630411764706,0.8520955000000001,0.90267275,90,False,5
2.888888888888889,2.54,1.4991296666666667,1.9322311111111108,0.95635775,1.4971262499999998,90,False,3
3.0526315789473686,1.1,1.4654898421052631,0.8337292105263157,0.9471892500000001,0.9557307500000001,90,True,1
2.95,1.84,1.3991072,1.22917765,0.7055260000000001,0.8382704999999999,90,True,5
2.9523809523809526,1.98,1.383816380952381,1.5215219857142857,0.749216,1.3584035,90,False,4
2.8181818181818183,1.24,1.3563753636363638,1.346023818181818,0.713981,1.509596,90,True,1
2.9565217391304346,1.42,1.3589694782608697,0.7905317391304346,0.85299775,0.5853437499999999,90,False,0
2.9583333333333335,2.74,1.3304536249999999,1.9519308333333332,0.9871857500000001,1.7951300000000001,90,False,5
2.92,1.06,1.4260154799999998,1.26652124,1.64756075,1.29729275,90,True,4
2.8461538461538463,1.28,1.4055033076923076,1.2011231923076924,1.675707,1.3026300000000002,90,True,1
2.8518518518518516,1.59,1.3709420740740739,1.0466394148148146,1.4397845,0.7284765499999999,90,False,4
2.8214285714285716,0.89,1.4215091428571427,0.8162569285714285,1.96784225,0.8463845,90,True,6
2.8214285714285716,1.32,1.4518939999999998,1.0621324827586207,1.61363475,0.9725867499999999,90,False,1
2.8214285714285716,1.51,1.4253285999999998,1.2693676999999999,1.554193,1.02210975,90,True,3
2.8214285714285716,1.52,1.4498647741935482,1.1239719354838709,1.9825929999999998,1.16646575,90,False,0
2.8214285714285716,2.21,1.41597359375,2.3161151875000003,1.3772247499999999,1.627406,90,True,6
2.8214285714285716,1.4,1.4759668181818182,1.4749919696969696,1.65049475,0.5237207500000001,90,False,3
2.8214285714285716,2.19,1.4523043235294117,1.4849820294117646,1.6546222499999999,2.0065500000000003,90,False,2
2.8214285714285716,1.13,1.453761342857143,1.2286741142857145,1.4839597500000001,0.931841,90,True,1
2.8214285714285716,1.57,1.4320635277777778,1.1205507194444446,1.5607830000000003,1.2922729999999998,90,False,3
2.8214285714285716,1.09,1.409119027027027,1.179457864864865,0.85762475,0.9013695,90,True,2
3.0,2.21,0.639599,2.42264,0.639599,2.42264,90,False,8
5.5,0.68,1.9201795,0.65049,1.9201795,0.65049,90,True,2
4.333333333333333,1.58,1.4515463333333332,1.094344,1.4515463333333332,1.094344,90,False,6
4.75,0.82,1.56993225,0.80110875,1.56993225,0.80110875,90,True,6
5.0,1.25,1.3714103999999998,0.9786759999999999,1.5543632499999998,1.08740525,0,False,0
5.0,0.83,1.3574286666666666,1.5118643333333335,1.07605325,1.460799,90,True,5
4.927007299270073,1.07,1.3295902857142856,1.2337864285714288,1.23812325,1.0946669999999998,8,False,0
4.3730407523510975,1.03,1.48841275,1.2710075,1.40689325,1.231242,0,True,0
4.450549450549451,2.4,1.417128111111111,1.8817377777777777,1.47427525,1.75511,0,False,0
4.290953545232274,1.41,1.4181493,1.4515673000000002,1.50923025,1.73656,0,False,0
4.361233480176211,0.74,1.3942557272727272,1.2455340909090908,1.50742025,1.248769,0,True,0
4.509018036072145,1.37,1.3550213333333332,1.2917068333333332,1.0882384999999999,1.2020682500000002,0,False,0
4.632352941176471,1.01,1.3016696153846152,1.275942076923077,1.041888,1.3848087500000001,0,True,0
4.431239388794567,1.56,1.2822282142857142,1.4534314285714285,0.9424254999999999,1.8682022500000002,0,False,0
4.2586750788643535,0.97,1.2444595999999999,1.3673985333333332,0.83252025,1.663722,0,True,0
4.175257731958763,1.33,1.234584,1.3252019375,0.873272,1.5612925,0,False,0
4.040055248618785,1.64,1.2042360588235292,2.0027991176470588,0.8875770000000001,1.996945,0,True,0
3.979193758127438,0.92,1.1780326666666665,1.321644833333333,0.81334825,1.3495005,0,True,0
4.035626535626536,1.13,1.1734030526315788,1.0863277368421052,0.906941,1.11632375,0,False,0
4.138533178114086,1.31,1.1281355,1.42121325,0.7023415,1.4752537500000003,0,False,0
3.982300884955752,1.97,1.1464109523809523,1.9832910000000001,0.90065425,2.27826,0,True,0
3.982300884955752,1.37,1.1736486363636365,1.1473379545454543,1.1539205,1.61434525,0,False,0
3.982300884955752,0.73,1.1935147826086956,1.0368738260869566,1.2890454999999998,0.80196775,90,True,1
3.982300884955752,2.25,1.1714327916666667,2.5302617916666663,1.3879192500000002,2.5334625,90,True,5
3.982300884955752,1.31,1.22418428,1.1806429200000002,1.6324942500000001,0.9654677500000002,90,False,3
3.982300884955752,1.92,1.2429898846153846,1.8174396923076925,1.62436675,1.6066272499999998,90,False,5
3.982300884955752,1.16,1.2629506296296298,1.4377901481481483,1.66220675,1.9479425000000001,0,True,0
3.982300884955752,1.22,1.3115063214285716,1.2682686428571428,2.1519475000000003,1.5235277500000002,90,False,6
3.982300884955752,1.67,1.3812136896551723,1.429354448275862,2.3626475,1.3223385,90,True,6
3.982300884955752,1.25,1.3689035666666667,1.1034768066666665,2.1873425,1.370819,90,True,2
3.982300884955752,1.04,1.3515531290322582,1.1871320322580645,1.94962,0.52192275,90,False,2
3.982300884955752,1.35,1.35931521875,1.50846790625,1.6939775,0.5342607500000001,90,True,3
3.982300884955752,1.31,1.3303590606060605,1.0888235424242425,0.961663,0.615252725,90,False,2
3.982300884955752,1.4,1.3194764117647058,1.3119088529411767,0.9487727499999999,1.6309675000000001,90,True,3
3.982300884955752,1.21,1.3014888,0.9544200571428572,0.91349025,1.3583875,90,False,5
3.982300884955752,1.6,1.2947107777777775,1.4921782416666667,0.77787525,1.9818924999999998,90,True,6
3.982300884955752,1.16,1.292174,0.8425922027027026,0.97714725,0.81866025,90,False,1
4.0,1.39,2.42264,0.855516,2.42264,0.855516,90,False,3
3.5,1.63,2.4136249999999997,0.921406,2.4136249999999997,0.921406,90,False,2
3.0,1.11,2.3735766666666667,1.3390556666666669,2.3735766666666667,1.3390556666666669,90,True,3
3.0,1.45,2.0720325,0.8624387499999999,2.0720325,0.8624387499999999,90,False,5
3.4,1.7,1.9386300000000003,1.142485,1.8176275,1.02479125,90,True,3
3.3333333333333335,1.73,1.8285683333333334,1.2281535000000001,1.5360399999999998,1.2903315000000002,33,False,0
3.141361256544503,1.19,1.8987114285714288,0.8300478571428572,1.5425625,1.00496,0,True,0
3.5294117647058822,1.71,1.8247512499999998,1.404400375,1.5774700000000001,1.6081475,0,False,0
3.346613545816733,0.98,1.8701388888888886,1.1061383333333332,1.784525,0.73191925,0,True,0
3.285528031290743,1.02,1.7992959999999996,0.5750329000000001,1.7553875,0.376154,0,True,0
3.2555425904317388,1.66,1.811352727272727,1.2596445454545455,1.658475,1.3265387499999999,0,False,0
3.3262935586061246,1.99,1.8617233333333332,1.0960513333333335,1.9356674999999999,0.9992099999999999,0,True,0
3.471552555448409,2.7,1.8882684615384615,2.0046003846153844,1.92906,1.82023875,0,False,0
3.513753327417924,1.62,1.9485242857142857,1.2506272142857142,2.321595,1.5399824999999998,0,False,0
3.3278553820870993,1.69,1.9401140000000001,1.2787382,2.2942074999999997,1.1838465,0,True,0
3.1675592960979344,1.72,1.930845,1.407703125,2.13821,1.8871525,0,False,0
3.2211882605583395,1.47,1.8646708235294116,0.7610502777777777,1.7879785,0.516184,0,False,0
3.207800941492939,1.74,1.880075222222222,1.4554327210526314,1.6405035,1.557986,90,True,6
3.253012048192771,1.26,1.879140736842105,1.0757901,1.6504910000000002,0.8504145000000001,90,True,2
3.185362927414517,1.48,1.8212191499999997,1.2457720952380948,1.3827157500000002,1.20275925,14,False,0
3.1758679567444505,1.42,1.8310506190476188,1.4347431818181817,1.68816475,1.7938104999999998,0,True,0
3.118570655116405,2.06,1.8366724090909088,1.4908693782608695,1.64135975,1.6591935000000002,0,False,0
3.0665978316985028,2.52,1.8503757826086955,1.9568804347826088,1.7137422500000001,2.0972325,90,True,3
3.0636408485446474,1.26,1.8498638750000003,1.3464169583333332,1.9930875000000001,1.5938925,90,True,4
3.0609352857817664,3.32,1.8571409200000002,2.5286601199999996,1.994115,2.706625,90,False,5
3.0609352857817664,2.96,1.8679343461538465,2.024582692307692,2.039875,2.305285,90,False,4
3.0609352857817664,1.34,1.890680851851852,1.4333093333333335,2.122435,1.39254575,90,True,1
3.0609352857817664,1.98,1.8541770000000002,1.3084541481481482,1.88005575,1.6016417500000002,90,False,1
3.0609352857817664,1.52,1.844024,1.460036724137931,1.76204325,1.9789927500000002,90,True,4
3.0609352857817664,1.8,1.8180342,1.2313188,1.49368325,0.7017595,90,False,3
3.0609352857817664,2.13,1.8316863225806452,1.859091677419355,1.43347325,2.14912,90,True,4
3.0609352857817664,1.27,1.7999122812500001,0.9439288125,1.42005925,1.8376320000000002,90,False,2
3.0609352857817664,1.23,1.790557666666667,1.2581582666666664,1.40292675,0.6686702,90,True,3
3.0609352857817664,1.11,1.7688621470588237,0.9903619705882352,1.40007175,0.5538832499999999,90,False,2
3.0609352857817664,1.45,1.7358446857142857,1.0899673428571428,0.993072,0.82643175,90,True,2
3.0609352857817664,2.39,1.7163495555555555,1.4971435833333333,1.0478477499999999,1.8458375,90,False,3
3.0609352857817664,1.41,1.6965606756756757,1.1261866756756755,0.9210854999999999,1.09771575,90,True,3
2.0,0.9,0.87159,0.670022,0.87159,0.670022,90,True,2
2.0,1.12,1.02219,1.1451445,1.02219,1.1451445,90,False,1
1.6666666666666667,0.83,0.9667686666666665,0.562355,0.9667686666666665,0.562355,90,True,3
2.0,1.44,1.2255064999999998,1.16394275,1.2255064999999998,1.16394275,90,False,3
2.2,0.78,1.2634892,1.4055136000000001,1.361464,1.357232,90,True,0
1.8333333333333333,2.34,1.1375761666666666,3.2123033333333333,1.19526925,3.412605,90,True,6
2.4285714285714284,1.32,1.419093857142857,1.2214192857142858,1.75833775,1.2553385000000001,90,False,2
2.375,1.0,1.311571125,1.336526125,1.39763575,0.89506725,90,True,4
2.5555555555555554,1.21,1.2168534444444443,1.3953905555555555,1.15855875,1.43854825,90,False,2
2.5,1.5,1.1343303999999998,1.1398823000000002,1.12946175,0.97790775,90,True,1
2.3636363636363638,1.29,1.0533360909090907,1.2938508181818182,0.41326,0.9996532499999999,90,False,2
2.3333333333333335,0.77,1.027414833333333,1.0549332500000002,0.45910225,0.5928487499999999,90,True,3
2.3846153846153846,1.69,1.0874975384615384,1.3578159769230769,0.79644675,2.1797542500000002,90,False,4
2.5,2.36,1.170067714285714,1.7924535714285716,1.259411,1.6828425,90,False,0
2.3333333333333335,1.71,1.252994533333333,2.051270333333333,1.80205525,2.2046885,90,True,3
2.375,1.71,1.253266125,1.371026375,1.93082,1.191768,90,False,7
2.6470588235294117,1.25,1.2667957647058823,1.2502642941176472,1.849515,1.05980925,90,True,2
2.611111111111111,0.89,1.245408111111111,1.2876536666666665,1.5090995,0.7883340000000001,90,True,0
2.473684210526316,1.11,1.2096104210526315,0.8110007368421053,1.04692,0.9890744999999999,90,False,4
2.55,2.63,1.2307354,2.52962165,1.1406125,1.55665825,90,False,5
2.6666666666666665,0.95,1.2577275238095238,1.3099150952380951,1.2191874999999999,1.03674525,90,True,2
2.6363636363636362,1.36,1.2702508181818182,1.1076012857142856,1.382043,1.012573,90,False,4
2.6956521739130435,0.71,1.2882555652173913,0.8216836956521739,1.6618199999999999,0.87242775,90,True,0
2.5833333333333335,1.4,1.2583670416666666,1.195125625,1.3965252499999998,1.702595,90,False,0
2.48,0.8,1.24480228,0.79307528,1.1769447499999999,0.6373075,90,True,1
2.423076923076923,1.53,1.230206923076923,1.3074073846153846,1.0099655,1.57492925,90,False,1
2.3703703703703702,1.47,1.234112962962963,1.4291395925925925,0.922793,1.256731,90,True,4
2.4285714285714284,1.88,1.2302378571428572,1.8220740000000002,1.06146275,1.37795975,90,False,7
2.586206896551724,1.93,1.2577755172413794,1.973165551724138,1.33885825,1.6639902500000003,90,True,3
2.6,0.98,1.2378204333333334,1.0485591333333333,1.28730825,1.040446,90,False,1
2.5483870967741935,1.31,1.2102395483870967,1.4189357,1.049094,1.1587415,90,True,2
2.53125,1.45,1.2287895624999998,1.2561266875000001,1.2186515,1.0417147500000001,90,False,2
2.515151515151515,1.18,1.2070634545454544,1.348219878787879,0.839401,1.143615,90,True,3
2.5294117647058822,1.25,1.2167286470588234,1.3569417941176471,1.05854025,0.6826565,90,False,4
2.5714285714285716,1.12,1.2421384,1.1307033428571427,1.4893545,0.8474415,90,True,0
2.5,1.11,1.249862611111111,1.199207777777778,1.418447,1.19261175,90,False,0
2.4324324324324325,1.17,1.2287436486486485,1.106025483783784,1.40760525,1.2479415,90,True,4
2.0,1.89,0.812949,1.09534,0.812949,1.09534,90,False,4
3.0,1.13,1.0196195000000001,1.72321,1.0196195000000001,1.72321,90,False,2
2.6666666666666665,1.1,0.8978523333333334,1.367015,0.8978523333333334,1.367015,90,True,1
2.25,1.76,0.8120707500000001,1.3433519999999999,0.8120707500000001,1.3433519999999999,90,False,4
2.6,1.45,0.7174600000000001,1.2299684,0.6935877500000001,0.8943055,90,True,3
2.6666666666666665,0.77,0.8207750000000001,0.7076188333333332,0.7213527500000001,0.7361832500000001,90,True,0
2.2857142857142856,2.17,0.7112548571428573,1.8451457142857142,0.57130675,1.78355,90,False,6
2.75,0.81,0.9957855,1.1386058749999999,1.1795002499999998,1.2407190000000001,90,True,3
2.7777777777777777,1.28,1.084663777777778,1.4312373333333335,1.5436684999999999,1.3072475,90,False,3
2.8,1.17,1.0219308,0.8751978999999999,1.3236645,0.996361,90,False,3
2.8181818181818183,1.18,0.9692925454545454,1.3132442727272726,1.4208585,1.1891212500000001,90,True,1
2.6666666666666665,1.08,0.96862975,1.3949414999999998,0.91431825,1.37565575,90,False,0
2.4615384615384617,0.8,0.9544817692307692,1.428655076923077,0.66157225,1.2760182500000001,90,True,2
2.4285714285714284,0.73,0.9755802142857143,1.0835429285714286,0.85970375,0.86994675,90,True,1
2.3333333333333335,1.16,0.9238570666666667,1.3511263999999998,0.7989095,1.33239875,90,False,1
2.25,0.55,0.943704125,1.0475460625,0.86892725,1.0253845,90,True,2
2.235294117647059,2.55,0.9566674117647058,2.7094899999999997,0.9637707499999999,2.1927675,90,False,9
2.611111111111111,1.85,1.0607558888888888,1.8893835294117647,1.35887075,2.0983725,90,True,2
2.5789473684210527,1.25,1.163271894736842,1.1114262777777777,2.0610774999999997,0.6808505,90,False,3
2.6,1.07,1.1442134999999998,0.8520562,1.9462510000000002,1.1209795,90,False,2
2.5714285714285716,0.87,1.126875619047619,1.4255326190476192,1.8502605,1.65176275,90,True,7
2.772727272727273,1.16,1.1850180909090908,1.235966681818182,1.7441980000000001,1.00337525,90,False,3
2.782608695652174,0.94,1.1990981739130433,1.1338175909090908,1.3692730000000002,1.2345785,90,True,1
